"Player","Pos","Team","Opp","DK Proj","FD Proj","FFPC Proj","Standard Proj","Half PPR Proj","Full PPR Proj","DK Ceiling","FD Ceiling","Slate"
"Kavontae Turpin","WR","DAL","@LV","4.9","4.0","4.9","3.2","4.0","4.9","11.6","10.1","Monday"
"Bhayshul Tuten","RB","JAX","LAC","4.9","4.4","4.9","3.9","4.4","4.9","11.6","10.8","Main"
"Tyler Johnson","WR","NYJ","@NE","4.9","3.9","4.9","2.8","3.8","4.9","10.8","9.0","Thursday"
"SEA DST","DST","SEA","@LA","4.8","4.8","5.5","4.8","4.8","4.8","11.5","11.5","Main"
"Ja'Tavion Sanders","TE","CAR","@ATL","4.7","3.7","5.8","2.6","3.7","4.7","10.3","8.4","Main"
"Daniel Bellinger","TE","NYG","GB","4.7","3.7","5.7","2.7","3.7","4.7","10.3","8.5","Main"
"ARI DST","DST","ARI","SF","4.7","4.7","5.4","4.7","4.7","4.7","11.3","11.3","Main"
"TB DST","DST","TB","@BUF","4.7","4.7","5.4","4.7","4.7","4.7","11.3","11.3","Main"
"Ryan Flournoy","WR","DAL","@LV","4.6","3.7","4.6","2.8","3.7","4.6","11.0","9.5","Monday"
"Isaiah Hodgins","WR","NYG","GB","4.6","3.7","4.5","2.8","3.6","4.5","10.7","9.1","Main"
"Elijah Arroyo","TE","SEA","@LA","4.6","3.6","5.5","2.6","3.6","4.5","10.3","8.5","Main"
"Gunnar Helm","TE","TEN","HOU","4.6","3.6","5.6","2.6","3.6","4.6","10.2","8.4","Main"
"Luther Burden","WR","CHI","@MIN","4.5","3.7","4.5","2.8","3.7","4.5","10.9","9.3","Main"
"Christian Kirk","WR","HOU","@TEN","4.5","3.5","4.4","2.6","3.5","4.4","10.4","8.8","Main"
"CIN DST","DST","CIN","@PIT","4.5","4.5","5.2","4.5","4.5","4.5","10.9","10.9","Main"
"Jaylin Noel","WR","HOU","@TEN","4.4","3.5","4.4","2.6","3.5","4.3","10.3","8.7","Main"
"Tre' Harris","WR","LAC","@JAX","4.4","3.6","4.4","2.7","3.6","4.4","10.8","9.2","Main"
"LV DST","DST","LV","DAL","4.4","4.4","5.0","4.4","4.4","4.4","11.0","11.0","Monday"
"NYG DST","DST","NYG","GB","4.4","4.4","5.1","4.4","4.4","4.4","10.7","10.7","Main"
"Johnny Mundt","TE","JAX","LAC","4.2","3.3","5.1","2.3","3.3","4.2","9.5","7.7","Main"
"Colby Parkinson","TE","LA","SEA","4.2","3.4","5.0","2.5","3.4","4.2","9.8","8.3","Main"
"Davis Allen","TE","LA","SEA","4.2","3.4","5.0","2.5","3.4","4.2","10.1","8.5","Main"
"Chuba Hubbard","RB","CAR","@ATL","4.1","3.6","4.1","3.2","3.6","4.1","9.6","8.8","Main"
"Jordan Whittington","WR","LA","SEA","4.1","3.3","4.1","2.5","3.3","4.1","10.0","8.4","Main"
"Roman Wilson","WR","PIT","CIN","4.0","3.3","4.0","2.6","3.3","4.0","10.2","8.9","Main"
"Xavier Weaver","WR","ARI","SF","3.9","3.3","3.9","2.6","3.2","3.9","10.4","9.2","Main"
"Jackson Hawes","TE","BUF","TB","3.9","3.2","4.6","2.5","3.2","3.9","9.9","8.5","Main"
"Isaiah Bond","WR","CLE","BAL","3.9","3.1","3.9","2.4","3.1","3.9","8.8","7.5","Main"
"Dyami Brown","WR","JAX","LAC","3.8","3.1","3.8","2.4","3.1","3.8","9.5","8.2","Main"
"Ollie Gordon","RB","MIA","WAS","3.7","3.4","3.7","3.2","3.4","3.6","9.4","9.0","Other"
"Tommy Tremble","TE","CAR","@ATL","3.6","2.8","4.4","2.0","2.8","3.6","8.5","7.0","Main"
"Dylan Sampson","RB","CLE","BAL","3.6","2.9","3.6","2.1","2.9","3.6","8.4","7.0","Main"
"John Bates","TE","WAS","MIA","3.6","2.8","4.4","2.0","2.8","3.6","8.5","7.0","Other"
"Curtis Samuel","WR","BUF","TB","3.5","2.8","3.4","2.2","2.8","3.4","8.9","7.7","Main"
"Ty Johnson","RB","BUF","TB","3.4","2.9","3.4","2.4","2.9","3.4","8.9","7.9","Main"
"Tanner Hudson","TE","CIN","@PIT","3.4","2.7","4.2","1.9","2.7","3.4","8.3","6.8","Main"
"Xavier Hutchinson","WR","HOU","@TEN","3.4","2.8","3.4","2.1","2.8","3.4","8.8","7.5","Main"
"Gunner Olszewski","WR","NYG","GB","3.4","2.8","3.4","2.1","2.8","3.4","8.9","7.5","Main"
"Noah Gray","TE","KC","@DEN","3.3","2.6","4.0","1.9","2.6","3.3","8.3","6.9","Main"
"Raheem Mostert","RB","LV","DAL","3.3","3.0","3.3","2.6","2.9","3.3","8.8","8.2","Monday"
"Cole Kmet","TE","CHI","@MIN","3.2","2.6","3.8","2.0","2.6","3.2","8.4","7.1","Main"
"Pat Bryant","WR","DEN","KC","3.2","2.6","3.2","1.9","2.5","3.2","8.3","7.1","Main"
"Dont'e Thornton","WR","LV","DAL","3.2","2.7","3.2","2.2","2.7","3.2","9.2","8.1","Monday"
"Adonai Mitchell","WR","NYJ","@NE","3.2","2.6","3.1","1.9","2.5","3.1","8.1","6.8","Thursday"
"Jalin Hyatt","WR","NYG","GB","3.1","2.5","3.0","2.0","2.5","3.0","8.2","7.1","Main"
"Cade Stover","TE","HOU","@TEN","3.0","2.4","3.7","1.7","2.4","3.0","7.6","6.2","Main"
"JuJu Smith-Schuster","WR","KC","@DEN","3.0","2.4","3.0","1.8","2.4","3.0","8.2","6.9","Main"
"Isaiah Williams","WR","NYJ","@NE","3.0","2.4","3.0","1.8","2.4","3.0","7.5","6.3","Thursday"
"Kyle Juszczyk","RB","SF","@ARI","3.0","2.3","3.0","1.7","2.3","3.0","8.0","6.7","Main"
"Kendrick Bourne","WR","SF","@ARI","3.0","2.5","3.0","1.9","2.5","3.0","8.4","7.3","Main"
"Demarcus Robinson","WR","SF","@ARI","2.9","2.5","2.9","2.0","2.5","2.9","8.6","7.6","Main"
"Tylan Wallace","WR","BAL","@CLE","2.8","2.3","2.8","1.7","2.2","2.8","7.7","6.6","Main"
"Tyrell Shavers","WR","BUF","TB","2.7","2.2","2.7","1.7","2.2","2.7","7.7","6.6","Main"
"Quintin Morris","TE","JAX","LAC","2.7","2.1","3.2","1.6","2.1","2.7","7.2","6.0","Main"
"David Sills V","WR","ATL","CAR","2.6","2.1","2.5","1.6","2.1","2.5","7.6","6.5","Main"
"Tyler Badie","RB","DEN","KC","2.6","2.0","2.6","1.5","2.0","2.6","6.9","5.8","Main"
"Allen Lazard","WR","NYJ","@NE","2.6","2.1","2.6","1.6","2.1","2.6","7.1","5.9","Thursday"
"Jerome Ford","RB","CLE","BAL","2.5","1.9","2.5","1.4","1.9","2.5","6.7","5.4","Main"
"Jaydon Blue","RB","DAL","@LV","2.5","2.4","2.5","2.3","2.4","2.5","7.3","7.1","Monday"
"Luke Schoonmaker","TE","DAL","@LV","2.5","2.0","3.1","1.5","2.0","2.5","7.0","5.8","Monday"
"Savion Williams","WR","GB","@NYG","2.5","2.1","2.5","1.7","2.1","2.4","7.0","6.2","Main"
"Jaylen Wright","RB","MIA","WAS","2.5","2.3","2.5","2.2","2.3","2.4","7.0","6.7","Other"
"D'Ernest Johnson","RB","NE","NYJ","2.5","2.4","2.5","2.2","2.4","2.5","7.3","7.1","Thursday"
"Jahan Dotson","WR","PHI","DET","2.5","2.1","2.5","1.6","2.1","2.5","7.4","6.4","Sunday"
"Charlie Kolar","TE","BAL","@CLE","2.4","1.9","2.8","1.5","1.9","2.4","6.8","5.8","Main"
"Jaleel McLaughlin","RB","DEN","KC","2.4","2.2","2.4","2.1","2.2","2.3","6.6","6.3","Main"
"Arian Smith","WR","NYJ","@NE","2.2","1.8","2.2","1.4","1.8","2.2","6.4","5.5","Thursday"
"Ray Davis","RB","BUF","TB","2.1","1.9","2.1","1.7","1.9","2.1","6.4","6.0","Main"
"Adam Trautman","TE","DEN","KC","2.1","1.6","2.5","1.2","1.6","2.1","6.0","4.9","Main"
"Tank Bigsby","RB","PHI","DET","2.1","2.0","2.1","2.0","2.0","2.1","6.4","6.3","Sunday"
"Julian Hill","TE","MIA","WAS","2.0","1.6","2.5","1.1","1.6","2.0","5.6","4.5","Other"
"Jimmy Horn","WR","CAR","@ATL","1.9","1.7","1.9","1.4","1.6","1.9","5.8","5.1","Main"
"Tahj Brooks","RB","CIN","@PIT","1.9","1.7","1.9","1.6","1.7","1.8","5.7","5.4","Main"
"Jack Bech","WR","LV","DAL","1.9","1.5","1.9","1.2","1.5","1.9","6.0","5.1","Monday"
"Isaac TeSlaa","WR","DET","@PHI","1.8","1.5","1.8","1.2","1.5","1.8","5.9","5.0","Sunday"
"Ross Dwelley","TE","DET","@PHI","1.8","1.5","2.2","1.1","1.5","1.8","5.5","4.6","Sunday"
"Luke Farrell","TE","SF","@ARI","1.8","1.5","2.2","1.1","1.5","1.8","5.6","4.7","Main"
"Van Jefferson","WR","TEN","HOU","1.8","1.5","1.8","1.1","1.5","1.8","5.7","4.8","Main"
"Mecole Hardman","WR","BUF","TB","1.7","1.4","1.7","1.1","1.4","1.7","5.4","4.5","Main"
"Austin Trammell","WR","JAX","LAC","1.7","1.4","1.7","1.0","1.4","1.7","5.4","4.5","Main"
"Tyquan Thornton","WR","KC","@DEN","1.7","1.4","1.7","1.2","1.4","1.7","6.0","5.4","Main"
"Josh Oliver","TE","MIN","CHI","1.7","1.4","2.0","1.1","1.4","1.7","5.5","4.7","Main"
"Terrell Jennings","RB","NE","NYJ","1.7","1.6","1.7","1.5","1.6","1.7","5.6","5.4","Thursday"
"Jeremy Ruckert","TE","NYJ","@NE","1.7","1.3","2.1","0.9","1.3","1.7","4.6","3.5","Thursday"
"Grant Calcaterra","TE","PHI","DET","1.7","1.3","2.1","1.0","1.3","1.7","5.2","4.3","Sunday"
"LeQuint Allen","RB","JAX","LAC","1.6","1.3","1.6","0.9","1.3","1.6","5.0","4.0","Main"
"Will Shipley","RB","PHI","DET","1.6","1.4","1.6","1.2","1.4","1.6","5.2","4.7","Sunday"
"Kaleb Johnson","RB","PIT","CIN","1.6","1.6","1.6","1.6","1.6","1.6","5.1","5.1","Main"
"Lil'Jordan Humphrey","WR","DEN","KC","1.5","1.2","1.5","0.9","1.2","1.5","5.0","4.1","Main"
"Trayveon Williams","RB","LAC","@JAX","1.5","1.4","1.5","1.3","1.4","1.4","4.6","4.4","Main"
"Tahj Washington","WR","MIA","WAS","1.5","1.3","1.5","1.0","1.3","1.5","5.3","4.6","Other"
"Chris Moore","WR","WAS","MIA","1.5","1.3","1.5","1.0","1.3","1.5","5.2","4.5","Other"
"Drew Sample","TE","CIN","@PIT","1.4","1.1","1.8","0.7","1.1","1.4","4.3","3.4","Main"
"Bo Melton","WR","GB","@NYG","1.4","1.1","1.4","0.9","1.1","1.4","5.0","4.3","Main"
"Cedrick Wilson","WR","MIA","WAS","1.4","1.2","1.4","0.9","1.2","1.4","4.9","4.2","Other"
"Mitchell Evans","TE","CAR","@ATL","1.3","1.0","1.5","0.7","1.0","1.3","4.1","3.4","Main"
"Alec Ingold","RB","MIA","WAS","1.2","0.9","1.2","0.7","0.9","1.2","4.2","3.5","Other"
"Elijah Mitchell","RB","KC","@DEN","1.1","1.0","1.1","1.0","1.0","1.1","3.6","3.5","Main"
"Adam Thielen","WR","MIN","CHI","1.1","0.9","1.1","0.7","0.9","1.1","4.0","3.4","Main"
"Mitchell Tinsley","WR","CIN","@PIT","1.0","0.8","1.0","0.6","0.8","1.0","3.9","3.3","Main"
"Malachi Corley","WR","CLE","BAL","1.0","0.9","1.0","0.8","0.9","1.0","3.1","2.9","Main"
"Chris Brooks","RB","GB","@NYG","0.9","0.7","0.9","0.6","0.7","0.9","3.5","2.9","Main"
"John Metchie","WR","NYJ","@NE","0.9","0.7","0.9","0.5","0.7","0.9","3.2","2.5","Thursday"
"Michael Carter","RB","ARI","SF","0.8","0.7","0.8","0.6","0.7","0.8","3.0","2.8","Main"
"Hunter Luepke","RB","DAL","@LV","0.8","0.6","0.8","0.5","0.6","0.8","3.2","2.7","Monday"
"Charlie Woerner","TE","ATL","CAR","0.7","0.5","0.8","0.4","0.5","0.7","2.9","2.3","Main"
"Rasheen Ali","RB","BAL","@CLE","0.7","0.6","0.7","0.4","0.6","0.7","2.9","2.4","Main"
"Xavier Smith","WR","LA","SEA","0.7","0.6","0.7","0.4","0.6","0.7","2.8","2.3","Main"
"Jack Westover","TE","NE","NYJ","0.7","0.5","0.8","0.4","0.5","0.7","2.6","2.2","Thursday"
"Connor Heyward","TE","PIT","CIN","0.7","0.5","0.8","0.4","0.5","0.7","2.8","2.3","Main"
"George Holani","RB","SEA","@LA","0.7","0.7","0.7","0.7","0.7","0.7","2.8","2.8","Main"
"Kameron Johnson","WR","TB","@BUF","0.7","0.6","0.7","0.5","0.6","0.6","2.7","2.3","Main"
"Andre Baccellia","WR","ARI","SF","0.6","0.5","0.6","0.3","0.5","0.6","2.3","1.9","Main"
"Josh Whyle","TE","GB","@NYG","0.6","0.5","0.8","0.4","0.5","0.6","2.6","2.1","Main"
"John FitzPatrick","TE","GB","@NYG","0.6","0.5","0.8","0.4","0.5","0.6","2.5","2.1","Main"
"Dare Ogunbowale","RB","HOU","@TEN","0.6","0.5","0.6","0.4","0.5","0.6","2.5","2.1","Main"
"Tucker Fisk","TE","LAC","@JAX","0.6","0.5","0.8","0.4","0.5","0.6","2.7","2.1","Main"
"Skyy Moore","WR","SF","@ARI","0.6","0.5","0.6","0.5","0.5","0.6","2.8","2.4","Main"
"Devontez Walker","WR","BAL","@CLE","0.5","0.4","0.5","0.3","0.4","0.5","2.1","1.8","Main"
"Scott Matlock","RB","LAC","@JAX","0.5","0.3","0.5","0.2","0.3","0.5","1.9","1.5","Main"
"Cody White","WR","SEA","@LA","0.5","0.5","0.5","0.4","0.5","0.5","2.3","1.9","Main"
"Payne Durham","TE","TB","@BUF","0.5","0.4","0.7","0.3","0.4","0.5","2.2","1.8","Main"
"Colson Yankoff","TE","WAS","MIA","0.5","0.4","0.6","0.3","0.4","0.5","1.9","1.4","Other"
"Adam Prentice","RB","DEN","KC","0.4","0.3","0.4","0.3","0.3","0.4","1.7","1.6","Main"
"Derius Davis","WR","LAC","@JAX","0.4","0.4","0.4","0.3","0.4","0.4","1.8","1.5","Main"
"CJ Ham","RB","MIN","CHI","0.4","0.3","0.4","0.2","0.3","0.4","1.8","1.3","Main"
"Dalen Cambre","WR","NYG","GB","0.4","0.3","0.4","0.2","0.3","0.4","1.6","1.3","Main"
"Darius Cooper","WR","PHI","DET","0.4","0.3","0.4","0.3","0.3","0.4","1.6","1.4","Sunday"
"Teagan Quitoriano","TE","ATL","CAR","0.3","0.2","0.4","0.2","0.2","0.3","1.2","1.0","Main"
"Keleki Latu","TE","BUF","TB","0.3","0.2","0.3","0.1","0.2","0.3","1.0","0.8","Main"
"Jalen Tolbert","WR","DAL","@LV","0.3","0.3","0.3","0.2","0.3","0.3","1.3","1.1","Monday"
"Brevyn Spann-Ford","TE","DAL","@LV","0.3","0.3","0.4","0.2","0.3","0.3","1.3","1.1","Monday"
"British Brooks","RB","HOU","@TEN","0.3","0.2","0.3","0.2","0.2","0.3","1.2","1.1","Main"
"Ian Thomas","TE","LV","DAL","0.3","0.2","0.3","0.2","0.2","0.3","1.1","0.9","Monday"
"Tyler Conklin","TE","LAC","@JAX","0.3","0.2","0.3","0.2","0.2","0.3","0.7","0.6","Main"
"Konata Mumpfield","WR","LA","SEA","0.3","0.3","0.3","0.2","0.3","0.3","1.3","1.1","Main"
"Zavier Scott","RB","MIN","CHI","0.3","0.2","0.3","0.2","0.2","0.3","1.2","1.1","Main"
"Efton Chism","WR","NE","NYJ","0.3","0.3","0.3","0.2","0.3","0.3","1.3","1.1","Thursday"
"Ben Skowronek","WR","PIT","CIN","0.3","0.2","0.3","0.2","0.2","0.3","1.2","1.0","Main"
"Scotty Miller","WR","PIT","CIN","0.3","0.2","0.3","0.2","0.2","0.3","1.2","1.0","Main"
"Jake Tonges","TE","SF","@ARI","0.3","0.3","0.4","0.2","0.3","0.3","1.2","1.0","Main"
"Nick Kallerup","TE","SEA","@LA","0.3","0.2","0.3","0.2","0.2","0.3","1.1","0.9","Main"
"Owen Wright","RB","TB","@BUF","0.3","0.3","0.3","0.3","0.3","0.3","1.5","1.5","Main"
"Ryan Miller","WR","TB","@BUF","0.3","0.2","0.3","0.2","0.2","0.3","1.1","0.9","Main"
"Jacoby Jones","WR","WAS","MIA","0.3","0.2","0.3","0.2","0.2","0.3","1.1","0.9","Other"
"Patrick Ricard","RB","BAL","@CLE","0.2","0.2","0.2","0.1","0.2","0.2","0.9","0.7","Main"
"Trevor Etienne","RB","CAR","@ATL","0.2","0.2","0.2","0.1","0.2","0.2","0.9","0.7","Main"
"Brycen Tremayne","WR","CAR","@ATL","0.2","0.2","0.2","0.1","0.2","0.2","0.9","0.7","Main"
"Roschon Johnson","RB","CHI","@MIN","0.2","0.2","0.2","0.2","0.2","0.2","0.0","0.0","Main"
"Kendall Milton","RB","CIN","@PIT","0.2","0.1","0.2","0.1","0.1","0.1","0.7","0.7","Main"
"Gage Larvadain","WR","CLE","BAL","0.2","0.2","0.2","0.1","0.2","0.2","0.4","0.3","Main"
"Blake Whiteheart","TE","CLE","BAL","0.2","0.2","0.3","0.1","0.2","0.2","1.0","0.7","Main"
"Dominic Lovett","WR","DET","@PHI","0.2","0.1","0.2","0.1","0.1","0.2","0.7","0.6","Sunday"
"Jackson Meeks","WR","DET","@PHI","0.2","0.1","0.2","0.1","0.1","0.2","0.6","0.5","Sunday"
"Jakob Johnson","RB","HOU","@TEN","0.2","0.2","0.2","0.1","0.2","0.2","0.9","0.8","Main"
"Robert Tonyan","TE","KC","@DEN","0.2","0.1","0.2","0.1","0.1","0.2","0.6","0.5","Main"
"Dylan Laube","RB","LV","DAL","0.2","0.2","0.2","0.1","0.2","0.2","1.0","0.8","Monday"
"Amar Johnson","RB","LAC","@JAX","0.2","0.2","0.2","0.2","0.2","0.2","1.1","1.1","Main"
"Andrew Beck","TE","NYJ","@NE","0.2","0.1","0.2","0.1","0.1","0.2","0.8","0.6","Thursday"
"Kylen Granson","TE","PHI","DET","0.2","0.2","0.3","0.1","0.2","0.2","1.0","0.8","Sunday"
"Ke'Shawn Williams","WR","PIT","CIN","0.2","0.1","0.2","0.1","0.1","0.2","0.7","0.6","Main"
"Brady Russell","RB","SEA","@LA","0.2","0.2","0.2","0.1","0.2","0.2","1.0","0.9","Main"
"Chase Edmonds","RB","WAS","MIA","0.2","0.2","0.2","0.1","0.2","0.2","1.0","0.8","Other"
"Josiah Deguara","TE","ARI","SF","0.1","0.1","0.2","0.1","0.1","0.1","0.6","0.4","Main"
"Pharaoh Brown","TE","ARI","SF","0.1","0.1","0.2","0.1","0.1","0.1","0.6","0.5","Main"
"Nathan Carter","RB","ATL","CAR","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.5","Main"
"KhaDarel Hodge","WR","ATL","CAR","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.5","Main"
"Casey Washington","WR","ATL","CAR","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.5","Main"
"Feleipe Franks","TE","ATL","CAR","0.1","0.1","0.1","0.1","0.1","0.1","0.0","0.0","Main"
"LaJohntay Wester","WR","BAL","@CLE","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.5","Main"
"Reggie Gilliam","TE","BUF","TB","0.1","0.1","0.2","0.1","0.1","0.1","0.6","0.5","Main"
"Durham Smythe","TE","CHI","@MIN","0.1","0.1","0.2","0.1","0.1","0.1","0.6","0.5","Main"
"Jamari Thrash","WR","CLE","BAL","0.1","0.1","0.1","0.1","0.1","0.1","3.2","2.7","Main"
"Kaden Davis","WR","CLE","BAL","0.1","0.1","0.1","0.1","0.1","0.1","0.0","0.0","Main"
"Brenden Bates","TE","CLE","BAL","0.1","0.1","0.1","0.1","0.1","0.1","0.0","0.0","Main"
"Marcedes Lewis","TE","DEN","KC","0.1","0.1","0.2","0.1","0.1","0.1","0.6","0.5","Main"
"Craig Reynolds","RB","DET","@PHI","0.1","0.1","0.1","0.1","0.1","0.1","0.4","0.4","Sunday"
"Sione Vaki","RB","DET","@PHI","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.5","Sunday"
"Tom Kennedy","WR","DET","@PHI","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.5","Sunday"
"Nikko Remigio","WR","KC","@DEN","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.5","Main"
"Alex Bachman","WR","LV","DAL","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.5","Monday"
"Hayden Rucci","TE","MIA","WAS","0.1","0.1","0.2","0.1","0.1","0.1","0.5","0.4","Other"
"Ben Yurosek","TE","MIN","CHI","0.1","0.1","0.2","0.1","0.1","0.1","0.6","0.5","Main"
"Tai Felton","WR","MIN","CHI","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.6","Main"
"Chris Manhertz","TE","NYG","GB","0.1","0.1","0.2","0.1","0.1","0.1","0.6","0.5","Main"
"Thomas Fidone","TE","NYG","GB","0.1","0.1","0.2","0.1","0.1","0.1","0.5","0.4","Main"
"Xavier Gipson","WR","PHI","DET","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Sunday"
"Cameron Latu","TE","PHI","DET","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Sunday"
"Jalen Milroe","QB","SEA","@LA","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.6","Main"
"Robbie Ouzts","RB","SEA","@LA","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Main"
"Josh Williams","RB","TB","@BUF","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Main"
"Devin Culp","TE","TB","@BUF","0.1","0.1","0.2","0.1","0.1","0.1","0.5","0.4","Main"
"Julius Chestnut","RB","TEN","HOU","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.6","Main"
"Mason Kinsey","WR","TEN","HOU","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Main"
"David Martin-Robinson","TE","TEN","HOU","0.1","0.1","0.2","0.1","0.1","0.1","0.6","0.5","Main"
