"Player","Pos","Team","Opp","DK Proj","FD Proj","FFPC Proj","Standard Proj","Half PPR Proj","Full PPR Proj","DK Ceiling","FD Ceiling","Slate"
"Treylon Burks","WR","WAS","@PHI","5.7","4.6","5.6","3.6","4.6","5.6","12.9","11.1","Main"
"Dawson Knox","TE","BUF","NYJ","5.6","4.5","6.6","3.4","4.5","5.6","12.5","10.6","Main"
"Ollie Gordon","RB","MIA","@NE","5.6","5.0","5.5","4.4","4.9","5.5","12.5","11.6","Main"
"Ronnie Bell","WR","NO","@ATL","5.6","4.6","5.6","3.5","4.6","5.6","12.7","10.9","Main"
"IND DST","DST","IND","@HOU","5.6","5.6","6.3","5.6","5.6","5.6","12.5","12.5","Main"
"SEA DST","DST","SEA","@SF","5.6","5.6","6.4","5.6","5.6","5.6","12.7","12.7","Saturday"
"Tommy Tremble","TE","CAR","@TB","5.5","4.3","6.8","3.0","4.3","5.5","11.7","9.6","Saturday"
"Marvin Mims","WR","DEN","LAC","5.5","4.5","5.5","3.4","4.4","5.4","12.1","10.4","Main"
"Luke Musgrave","TE","GB","@MIN","5.5","4.1","6.9","2.7","4.1","5.5","10.8","8.4","Main"
"Tre' Harris","WR","LAC","@DEN","5.5","4.3","5.4","3.1","4.3","5.4","11.4","9.3","Main"
"Theo Wease","WR","MIA","@NE","5.5","4.5","5.5","3.4","4.4","5.4","12.4","10.6","Main"
"Xavier Legette","WR","CAR","@TB","5.4","4.4","5.4","3.4","4.4","5.4","12.2","10.5","Saturday"
"Cole Kmet","TE","CHI","DET","5.4","4.4","6.3","3.4","4.4","5.3","12.3","10.6","Main"
"Sal Cannella","TE","CLE","@CIN","5.4","4.2","6.5","3.0","4.2","5.3","11.4","9.3","Main"
"Jacory Croskey-Merritt","RB","WAS","@PHI","5.4","5.3","5.3","5.1","5.2","5.3","12.2","12.0","Main"
"Jawhar Jordan","RB","HOU","IND","5.3","5.0","5.2","4.7","5.0","5.2","12.3","11.9","Main"
"Rachaad White","RB","TB","CAR","5.3","4.5","5.3","3.7","4.5","5.3","11.7","10.4","Saturday"
"CHI DST","DST","CHI","DET","5.3","5.3","6.0","5.3","5.3","5.3","12.0","12.0","Main"
"SF DST","DST","SF","SEA","5.2","5.2","5.9","5.2","5.2","5.2","12.1","12.1","Saturday"
"Jaleel McLaughlin","RB","DEN","LAC","5.1","4.8","5.0","4.6","4.8","5.0","12.0","11.7","Main"
"Jeremy McNichols","RB","WAS","@PHI","5.1","4.1","5.1","3.1","4.1","5.1","11.4","9.6","Main"
"Andrei Iosivas","WR","CIN","CLE","5.0","4.1","4.9","3.3","4.1","4.9","11.9","10.5","Main"
"Xavier Smith","WR","LA","ARI","5.0","4.2","5.0","3.3","4.1","5.0","12.4","10.9","Main"
"Kyle Williams","WR","NE","MIA","5.0","4.3","5.0","3.5","4.3","5.0","12.6","11.3","Main"
"Demario Douglas","WR","NE","MIA","4.9","4.0","4.8","3.2","4.0","4.8","11.5","9.9","Main"
"CLE DST","DST","CLE","@CIN","4.9","4.9","5.7","4.9","4.9","4.9","11.8","11.8","Main"
"Stone Smartt","TE","NYJ","@BUF","4.8","3.7","5.9","2.6","3.7","4.8","10.2","8.2","Main"
"MIA DST","DST","MIA","@NE","4.7","4.7","5.4","4.7","4.7","4.7","11.4","11.4","Main"
"Xavier Weaver","WR","ARI","@LA","4.6","3.7","4.6","2.9","3.7","4.6","10.8","9.2","Main"
"Kavontae Turpin","WR","DAL","@NYG","4.6","3.9","4.6","3.3","3.9","4.6","11.1","9.9","Main"
"Taysom Hill","TE","NO","@ATL","4.6","4.0","5.1","3.5","4.0","4.5","10.3","9.4","Main"
"Demarcus Robinson","WR","SF","SEA","4.6","3.9","4.6","3.1","3.8","4.6","11.6","10.2","Saturday"
"Cade Otton","TE","TB","CAR","4.6","3.5","5.6","2.5","3.5","4.5","10.3","8.4","Saturday"
"NO DST","DST","NO","@ATL","4.6","4.6","5.4","4.6","4.6","4.6","11.0","11.0","Main"
"NYG DST","DST","NYG","DAL","4.6","4.6","5.3","4.6","4.6","4.6","11.3","11.3","Main"
"NYJ DST","DST","NYJ","@BUF","4.6","4.6","5.3","4.6","4.6","4.6","11.1","11.1","Main"
"Jakobie Keeney-James","WR","GB","@MIN","4.5","3.6","4.5","2.7","3.6","4.5","10.3","8.6","Main"
"LAC DST","DST","LAC","@DEN","4.5","4.5","5.3","4.5","4.5","4.5","11.3","11.3","Main"
"Joe Milton","QB","DAL","@NYG","4.4","4.3","4.8","4.2","4.2","4.2","1.9","1.9","Main"
"Davis Allen","TE","LA","ARI","4.4","3.5","5.2","2.6","3.5","4.4","10.5","8.9","Main"
"Joshua Palmer","WR","BUF","NYJ","4.3","3.6","4.3","2.8","3.5","4.3","10.6","9.2","Main"
"Tyler Lockett","WR","LV","KC","4.3","3.4","4.3","2.5","3.4","4.3","9.9","8.3","Main"
"Elijah Higgins","TE","ARI","@LA","4.2","3.2","5.2","2.2","3.2","4.2","9.2","7.2","Main"
"Blake Whiteheart","TE","CLE","@CIN","4.2","3.3","5.1","2.4","3.3","4.2","9.6","7.9","Main"
"DET DST","DST","DET","@CHI","4.2","4.2","5.0","4.2","4.2","4.2","10.9","10.9","Main"
"Ladd McConkey","WR","LAC","@DEN","4.1","3.3","4.1","2.4","3.3","4.1","9.7","8.0","Main"
"KeAndre Lambert-Smith","WR","LAC","@DEN","4.1","3.3","4.0","2.5","3.3","4.0","9.7","8.3","Main"
"Ty Chandler","RB","MIN","GB","4.1","4.0","4.1","3.8","3.9","4.0","9.9","9.7","Main"
"Rasheen Ali","RB","BAL","@PIT","4.0","3.0","4.0","2.0","3.0","3.9","9.5","7.6","Sunday"
"Hunter Luepke","RB","DAL","@NYG","4.0","3.4","4.0","2.7","3.4","4.0","10.0","8.8","Main"
"Josh Whyle","TE","GB","@MIN","4.0","3.1","4.9","2.2","3.1","4.0","8.9","7.2","Main"
"Jeremy Ruckert","TE","NYJ","@BUF","4.0","2.9","5.1","1.9","2.9","4.0","8.6","6.6","Main"
"Isaiah Bond","WR","CLE","@CIN","3.9","3.3","3.9","2.7","3.3","3.8","9.8","8.6","Main"
"Shane Zylstra","TE","DET","@CHI","3.9","3.1","4.7","2.3","3.1","3.9","9.7","8.2","Main"
"Austin Hooper","TE","NE","MIA","3.9","3.2","4.5","2.5","3.2","3.9","9.9","8.6","Main"
"Tyrell Shavers","WR","BUF","NYJ","3.8","3.1","3.7","2.4","3.1","3.7","9.6","8.3","Main"
"Cade Stover","TE","HOU","IND","3.8","3.0","4.6","2.3","3.0","3.8","8.7","7.2","Main"
"Noah Gray","TE","KC","@LV","3.7","2.9","4.4","2.1","2.9","3.7","8.9","7.4","Main"
"TEN DST","DST","TEN","@JAX","3.7","3.7","4.6","3.7","3.7","3.7","10.3","10.3","Main"
"David Sills V","WR","ATL","NO","3.6","2.9","3.5","2.2","2.9","3.5","9.2","7.9","Main"
"Malachi Corley","WR","CLE","@CIN","3.6","2.9","3.6","2.3","2.9","3.6","8.9","7.7","Main"
"Scotty Miller","WR","PIT","BAL","3.6","2.9","3.6","2.2","2.9","3.5","9.1","7.7","Sunday"
"Brian Robinson","RB","SF","SEA","3.6","3.3","3.6","3.0","3.3","3.6","9.1","8.5","Saturday"
"Mitchell Evans","TE","CAR","@TB","3.5","2.7","4.3","1.9","2.7","3.5","8.5","6.9","Saturday"
"Quentin Johnston","WR","LAC","@DEN","3.4","2.7","3.4","2.1","2.7","3.4","8.6","7.3","Main"
"Kyle Juszczyk","RB","SF","SEA","3.4","2.6","3.4","1.8","2.6","3.3","8.8","7.2","Saturday"
"Jalen Royals","WR","KC","@LV","3.3","2.7","3.3","2.1","2.7","3.3","8.9","7.7","Main"
"Noah Fant","TE","CIN","CLE","3.1","2.5","3.7","1.9","2.5","3.1","8.2","7.0","Main"
"Julian Hill","TE","MIA","@NE","3.1","2.4","3.9","1.7","2.4","3.1","7.4","5.9","Main"
"Kylen Granson","TE","PHI","WAS","3.1","2.4","3.7","1.8","2.4","3.1","7.7","6.4","Main"
"Hassan Haskins","RB","LAC","@DEN","3.0","2.8","3.0","2.5","2.7","3.0","7.3","6.7","Main"
"Sean Tucker","RB","TB","CAR","3.0","2.9","3.0","2.9","2.9","3.0","8.7","8.5","Saturday"
"Kenny Pickett","QB","LV","KC","2.9","2.9","3.1","2.6","2.6","2.6","18.6","18.5","Main"
"Evan Hull","RB","NO","@ATL","2.9","2.5","2.9","2.1","2.5","2.9","7.7","6.8","Main"
"Efton Chism","WR","NE","MIA","2.8","2.3","2.8","1.8","2.3","2.8","8.0","6.9","Main"
"Kalif Raymond","WR","DET","@CHI","2.6","2.1","2.6","1.6","2.1","2.6","7.3","6.2","Main"
"ARI DST","DST","ARI","@LA","2.6","2.6","3.4","2.6","2.6","2.6","8.5","8.5","Main"
"Jalen Brooks","WR","ARI","@LA","2.5","2.0","2.5","1.5","2.0","2.5","7.0","5.9","Main"
"Keon Coleman","WR","BUF","NYJ","2.5","2.1","2.5","1.6","2.0","2.5","7.3","6.3","Main"
"Gabe Davis","WR","BUF","NYJ","2.5","2.1","2.5","1.7","2.1","2.5","7.3","6.4","Main"
"Adam Trautman","TE","DEN","LAC","2.5","2.0","2.9","1.5","2.0","2.5","6.9","5.8","Main"
"Anthony Firkser","TE","DET","@CHI","2.5","1.9","3.0","1.4","1.9","2.5","6.7","5.5","Main"
"Samori Toure","WR","NO","@ATL","2.5","2.1","2.5","1.6","2.0","2.5","7.3","6.3","Main"
"Moliki Matavao","TE","NO","@ATL","2.5","2.0","3.1","1.4","2.0","2.5","6.7","5.5","Main"
"Ronnie Rivers","RB","LA","ARI","2.3","2.2","2.3","2.1","2.2","2.3","6.9","6.7","Main"
"Mason Kinsey","WR","TEN","@JAX","2.3","1.9","2.3","1.4","1.9","2.3","6.6","5.6","Main"
"Tyler Badie","RB","DEN","LAC","2.2","1.7","2.2","1.2","1.7","2.2","6.3","5.1","Main"
"Derius Davis","WR","LAC","@DEN","2.2","1.6","2.2","1.1","1.6","2.2","5.7","4.5","Main"
"Will Dissly","TE","LAC","@DEN","2.2","1.7","2.7","1.2","1.7","2.2","5.8","4.6","Main"
"Ben Sims","TE","MIN","GB","2.2","1.7","2.6","1.3","1.7","2.2","6.2","5.2","Main"
"Jackson Hawes","TE","BUF","NYJ","2.1","1.7","2.5","1.4","1.7","2.1","6.4","5.5","Main"
"Drew Sample","TE","CIN","CLE","2.1","1.6","2.6","1.2","1.6","2.1","5.9","4.9","Main"
"Trayveon Williams","RB","CLE","@CIN","2.1","1.7","2.1","1.3","1.7","2.1","5.9","5.0","Main"
"Tutu Atwell","WR","LA","ARI","2.1","1.8","2.1","1.5","1.8","2.1","6.9","6.1","Main"
"Zavier Scott","RB","MIN","GB","2.1","1.8","2.1","1.5","1.8","2.1","6.3","5.5","Main"
"Corey Kiner","RB","ARI","@LA","2.0","1.9","2.0","1.8","1.9","1.9","5.7","5.5","Main"
"Ameer Abdullah","RB","IND","@HOU","2.0","1.6","2.0","1.3","1.6","1.9","5.6","4.8","Main"
"Ian Thomas","TE","LV","KC","2.0","1.5","2.4","1.0","1.5","2.0","5.4","4.3","Main"
"Tanner Hudson","TE","CIN","CLE","1.9","1.5","2.3","1.2","1.5","1.9","5.8","4.9","Main"
"Brenden Bates","TE","CLE","@CIN","1.9","1.5","2.3","1.1","1.5","1.9","5.8","4.8","Main"
"Tim Patrick","WR","JAX","TEN","1.9","1.6","1.9","1.3","1.6","1.9","6.2","5.4","Main"
"Tahj Washington","WR","MIA","@NE","1.9","1.5","1.9","1.2","1.5","1.9","5.7","4.8","Main"
"AJ Dillon","RB","PHI","WAS","1.9","1.8","1.9","1.7","1.8","1.9","5.7","5.3","Main"
"Luke Schoonmaker","TE","DAL","@NYG","1.8","1.5","2.2","1.1","1.5","1.8","5.6","4.7","Main"
"Lil'Jordan Humphrey","WR","DEN","LAC","1.8","1.4","1.8","1.1","1.4","1.8","5.5","4.7","Main"
"Nate Adkins","TE","DEN","LAC","1.8","1.4","2.1","1.0","1.4","1.8","5.4","4.5","Main"
"Zamir White","RB","LV","KC","1.8","1.5","1.8","1.2","1.5","1.8","5.2","4.5","Main"
"David Martin-Robinson","TE","TEN","@JAX","1.8","1.4","2.2","1.1","1.4","1.8","5.5","4.6","Main"
"Devontez Walker","WR","BAL","@PIT","1.7","1.4","1.7","1.2","1.4","1.7","5.8","5.0","Sunday"
"Tanner Conner","TE","NYG","DAL","1.7","1.3","2.1","0.9","1.3","1.7","5.1","4.1","Main"
"Mo Alie-Cox","TE","IND","@HOU","1.6","1.3","2.0","0.9","1.3","1.6","4.9","3.9","Main"
"LeQuint Allen","RB","JAX","TEN","1.6","1.3","1.6","1.1","1.3","1.6","5.1","4.5","Main"
"Jordan Whittington","WR","LA","ARI","1.6","1.3","1.6","1.0","1.3","1.5","5.2","4.5","Main"
"Dalen Cambre","WR","NYG","DAL","1.6","1.3","1.5","1.0","1.3","1.5","5.1","4.4","Main"
"Charlie Woerner","TE","ATL","NO","1.5","1.2","1.9","0.8","1.2","1.5","4.8","3.9","Main"
"Charlie Kolar","TE","BAL","@PIT","1.5","1.3","1.8","1.0","1.3","1.5","5.0","4.2","Sunday"
"Adam Prentice","RB","DEN","LAC","1.5","1.3","1.5","1.0","1.3","1.5","4.9","4.3","Main"
"Jayden Reed","WR","GB","@MIN","1.5","1.2","1.5","0.9","1.2","1.5","4.5","3.7","Main"
"Dameon Pierce","RB","KC","@LV","1.5","1.4","1.5","1.3","1.4","1.5","4.5","4.2","Main"
"Eric Saubert","TE","SEA","@SF","1.5","1.2","1.8","0.9","1.2","1.5","4.7","3.9","Saturday"
"Tez Johnson","WR","TB","CAR","1.5","1.2","1.5","1.0","1.2","1.5","5.0","4.3","Saturday"
"John Bates","TE","WAS","@PHI","1.5","1.2","1.9","0.8","1.2","1.5","4.6","3.7","Main"
"Arian Smith","WR","NYJ","@BUF","1.4","1.1","1.4","0.8","1.1","1.4","4.6","3.9","Main"
"Romeo Doubs","WR","GB","@MIN","1.3","1.0","1.3","0.8","1.0","1.3","4.3","3.5","Main"
"Quintin Morris","TE","JAX","TEN","1.3","1.1","1.6","0.9","1.1","1.3","4.8","4.1","Main"
"Dont'e Thornton","WR","LV","KC","1.3","1.1","1.3","0.9","1.1","1.3","4.7","4.0","Main"
"Johnny Mundt","TE","JAX","TEN","1.2","1.0","1.5","0.8","1.0","1.2","4.3","3.6","Main"
"Alec Ingold","RB","MIA","@NE","1.2","0.9","1.2","0.6","0.9","1.2","4.0","3.2","Main"
"CJ Ham","RB","MIN","GB","1.2","1.0","1.2","0.7","1.0","1.2","4.0","3.4","Main"
"Gage Larvadain","WR","CLE","@CIN","1.1","0.9","1.1","0.7","0.9","1.1","3.9","3.3","Main"
"Chris Manhertz","TE","NYG","DAL","1.1","0.9","1.3","0.6","0.9","1.1","3.8","3.1","Main"
"Brevyn Spann-Ford","TE","DAL","@NYG","1.0","0.8","1.1","0.6","0.8","0.9","3.6","3.0","Main"
"Jaret Patterson","RB","LAC","@DEN","1.0","0.9","1.0","0.8","0.9","0.9","3.2","2.9","Main"
"Bryce Oliver","WR","TEN","@JAX","1.0","0.8","1.0","0.6","0.8","1.0","3.7","3.0","Main"
"Jimmy Horn","WR","CAR","@TB","0.9","0.8","0.9","0.6","0.8","0.9","3.4","2.9","Saturday"
"Dare Ogunbowale","RB","HOU","IND","0.9","0.7","0.9","0.6","0.7","0.9","3.4","2.9","Main"
"Jason Brownlee","WR","KC","@LV","0.9","0.7","0.9","0.5","0.7","0.9","3.4","2.8","Main"
"Shedrick Jackson","WR","LV","KC","0.9","0.7","0.9","0.6","0.7","0.9","3.6","3.0","Main"
"Chris Moore","WR","WAS","@PHI","0.9","0.7","0.9","0.6","0.7","0.9","3.5","2.9","Main"
"Josiah Deguara","TE","ARI","@LA","0.8","0.6","1.0","0.4","0.6","0.8","3.1","2.4","Main"
"James Mitchell","TE","CAR","@TB","0.8","0.7","1.0","0.5","0.7","0.8","3.2","2.6","Saturday"
"Jahdae Walker","WR","CHI","DET","0.8","0.6","0.8","0.5","0.6","0.8","3.2","2.7","Main"
"Christian Watson","WR","GB","@MIN","0.8","0.7","0.8","0.5","0.7","0.8","3.2","2.6","Main"
"Tai Felton","WR","MIN","GB","0.8","0.7","0.8","0.5","0.7","0.8","3.4","2.8","Main"
"Xavier Gipson","WR","NYG","DAL","0.8","0.6","0.8","0.5","0.6","0.8","3.1","2.5","Main"
"Andrew Beck","TE","NYJ","@BUF","0.8","0.6","1.0","0.5","0.6","0.8","2.9","2.4","Main"
"Alex Bachman","WR","LV","KC","0.7","0.5","0.7","0.4","0.5","0.7","2.7","2.1","Main"
"Nick Westbrook-Ikhine","WR","MIA","@NE","0.7","0.5","0.7","0.4","0.5","0.6","2.7","2.1","Main"
"Connor Heyward","TE","PIT","BAL","0.7","0.6","0.8","0.4","0.6","0.7","2.2","1.8","Sunday"
"Mitchell Tinsley","WR","CIN","CLE","0.6","0.5","0.6","0.4","0.5","0.6","2.5","2.1","Main"
"Justin Watson","WR","HOU","IND","0.6","0.5","0.6","0.4","0.5","0.6","2.6","2.2","Main"
"Treyton Welch","TE","NO","@ATL","0.6","0.5","0.7","0.3","0.5","0.6","2.3","1.9","Main"
"Quentin Skinner","WR","NYJ","@BUF","0.6","0.5","0.6","0.4","0.5","0.6","2.4","1.9","Main"
"Cameron Latu","TE","PHI","WAS","0.6","0.4","0.7","0.3","0.4","0.6","2.3","1.8","Main"
"Skyy Moore","WR","SF","SEA","0.6","0.5","0.6","0.4","0.5","0.6","2.4","2.0","Saturday"
"Luke Farrell","TE","SF","SEA","0.6","0.5","0.7","0.3","0.5","0.6","2.4","1.9","Saturday"
"Ben Yurosek","TE","MIN","GB","0.5","0.4","0.6","0.3","0.4","0.5","2.0","1.6","Main"
"D'Ernest Johnson","RB","NE","MIA","0.5","0.5","0.5","0.4","0.5","0.5","2.3","2.2","Main"
"Colson Yankoff","TE","WAS","@PHI","0.5","0.4","0.6","0.3","0.4","0.5","2.0","1.6","Main"
"Tahj Brooks","RB","CIN","CLE","0.4","0.4","0.4","0.4","0.4","0.4","2.0","1.9","Main"
"Drake Dabney","TE","GB","@MIN","0.4","0.3","0.5","0.2","0.3","0.4","1.7","1.3","Main"
"Ashton Dulin","WR","IND","@HOU","0.4","0.3","0.4","0.2","0.3","0.4","1.6","1.3","Main"
"Tyler Conklin","TE","LAC","@DEN","0.4","0.3","0.5","0.2","0.3","0.4","1.8","1.4","Main"
"Kalel Mullings","RB","TEN","@JAX","0.4","0.4","0.4","0.4","0.4","0.4","1.6","1.6","Main"
"River Cracraft","WR","WAS","@PHI","0.4","0.3","0.4","0.3","0.3","0.4","1.8","1.5","Main"
"Steven Sims","WR","ARI","@LA","0.3","0.2","0.3","0.2","0.2","0.3","1.2","0.9","Main"
"Feleipe Franks","TE","ATL","NO","0.3","0.3","0.3","0.2","0.3","0.3","0.6","0.5","Main"
"Josh Allen","QB","BUF","NYJ","0.3","0.3","0.4","0.3","0.3","0.3","0.0","0.0","Main"
"Brycen Tremayne","WR","CAR","@TB","0.3","0.2","0.3","0.2","0.2","0.3","1.1","0.9","Saturday"
"Durham Smythe","TE","CHI","DET","0.3","0.2","0.3","0.2","0.2","0.3","1.2","0.9","Main"
"Ke'Shawn Williams","WR","CIN","CLE","0.3","0.3","0.3","0.3","0.3","0.3","1.4","1.3","Main"
"Tom Kennedy","WR","DET","@CHI","0.3","0.3","0.3","0.2","0.3","0.3","1.3","1.1","Main"
"Jimmy Holiday","WR","KC","@LV","0.3","0.3","0.3","0.2","0.3","0.3","1.2","1.1","Main"
"Scott Matlock","RB","LAC","@DEN","0.3","0.3","0.3","0.2","0.3","0.3","1.4","1.1","Main"
"Raheem Blackshear","RB","NYJ","@BUF","0.3","0.3","0.3","0.3","0.3","0.3","1.5","1.4","Main"
"Jake Tonges","TE","SF","SEA","0.3","0.2","0.4","0.2","0.2","0.3","1.2","1.0","Saturday"
"Jake Bobo","WR","SEA","@SF","0.3","0.2","0.3","0.2","0.2","0.3","1.2","1.0","Saturday"
"Cole Turner","TE","TEN","@JAX","0.3","0.2","0.3","0.2","0.2","0.3","1.1","0.9","Main"
"Deven Thompkins","WR","ATL","NO","0.2","0.2","0.2","0.2","0.2","0.2","1.0","0.9","Main"
"Teagan Quitoriano","TE","ATL","NO","0.2","0.1","0.2","0.1","0.1","0.2","0.7","0.6","Main"
"Tylan Wallace","WR","BAL","@PIT","0.2","0.2","0.2","0.1","0.2","0.2","1.0","0.8","Sunday"
"Devin Duvernay","WR","CHI","DET","0.2","0.1","0.2","0.1","0.1","0.2","0.7","0.6","Main"
"Nikola Kalinic","TE","CHI","DET","0.2","0.1","0.2","0.1","0.1","0.2","0.6","0.5","Main"
"Jalen Tolbert","WR","DAL","@NYG","0.2","0.1","0.2","0.1","0.1","0.2","0.7","0.6","Main"
"Jonathan Mingo","WR","DAL","@NYG","0.2","0.1","0.2","0.1","0.1","0.2","0.7","0.6","Main"
"Sione Vaki","RB","DET","@CHI","0.2","0.2","0.2","0.2","0.2","0.2","0.9","0.9","Main"
"Jacob Saylors","RB","DET","@CHI","0.2","0.2","0.2","0.2","0.2","0.2","0.9","0.9","Main"
"British Brooks","RB","HOU","IND","0.2","0.2","0.2","0.1","0.2","0.2","1.0","0.8","Main"
"Harrison Bryant","TE","HOU","IND","0.2","0.1","0.2","0.1","0.1","0.2","0.6","0.5","Main"
"DJ Giddens","RB","IND","@HOU","0.2","0.1","0.2","0.1","0.1","0.2","0.7","0.6","Main"
"Tyler Goodson","RB","IND","@HOU","0.2","0.1","0.2","0.1","0.1","0.1","0.7","0.6","Main"
"Dyami Brown","WR","JAX","TEN","0.2","0.1","0.2","0.1","0.1","0.2","0.7","0.6","Main"
"Dylan Laube","RB","LV","KC","0.2","0.2","0.2","0.2","0.2","0.2","1.0","0.9","Main"
"CJ Dippre","TE","NE","MIA","0.2","0.1","0.2","0.1","0.1","0.2","0.7","0.6","Main"
"Jack Westover","TE","NE","MIA","0.2","0.1","0.2","0.1","0.1","0.2","0.7","0.5","Main"
"Tejhaun Palmer","WR","ARI","@LA","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Main"
"Dylan Drummond","WR","ATL","NO","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.5","Main"
"Patrick Ricard","RB","BAL","@PIT","0.1","0.1","0.1","0.1","0.1","0.1","0.4","0.3","Sunday"
"LaJohntay Wester","WR","BAL","@PIT","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Sunday"
"Reggie Gilliam","TE","BUF","NYJ","0.1","0.1","0.2","0.1","0.1","0.1","0.6","0.5","Main"
"Keleki Latu","TE","BUF","NYJ","0.1","0.1","0.2","0.1","0.1","0.1","0.6","0.5","Main"
"Trevor Etienne","RB","CAR","@TB","0.1","0.1","0.1","0.1","0.1","0.1","0.4","0.4","Saturday"
"Travis Homer","RB","CHI","DET","0.1","0.1","0.1","0.1","0.1","0.1","0.7","0.7","Main"
"Dominic Lovett","WR","DET","@CHI","0.1","0.1","0.1","0.0","0.1","0.1","0.1","0.1","Main"
"Zach Horton","TE","DET","@CHI","0.1","0.1","0.2","0.1","0.1","0.1","0.6","0.5","Main"
"Laquon Treadwell","WR","IND","@HOU","0.1","0.1","0.1","0.1","0.1","0.1","0.4","0.3","Main"
"Robert Tonyan","TE","KC","@LV","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Main"
"Jared Wiley","TE","KC","@LV","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Main"
"Carter Runyon","TE","LV","KC","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Main"
"Jeff Wilson","RB","MIA","@NE","0.1","0.1","0.1","0.1","0.1","0.1","0.7","0.7","Main"
"Donovan Edwards","RB","MIA","@NE","0.1","0.1","0.1","0.1","0.1","0.1","0.7","0.7","Main"
"Jeshaun Jones","WR","MIN","GB","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Main"
"Eric Gray","RB","NYG","DAL","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.5","Main"
"Roman Wilson","WR","PIT","BAL","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.5","Sunday"
"Ben Skowronek","WR","PIT","BAL","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Sunday"
"Jordan Watkins","WR","SF","SEA","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.5","Saturday"
"Brady Russell","RB","SEA","@SF","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.5","Saturday"
"Cam Akers","RB","SEA","@SF","0.1","0.1","0.1","0.1","0.1","0.1","0.4","0.4","Saturday"
"Robbie Ouzts","RB","SEA","@SF","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.4","Saturday"
"Dareke Young","WR","SEA","@SF","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.5","Saturday"
"Payne Durham","TE","TB","CAR","0.1","0.1","0.2","0.1","0.1","0.1","0.6","0.5","Saturday"
"Julius Chestnut","RB","TEN","@JAX","0.1","0.1","0.1","0.1","0.1","0.1","0.3","0.3","Main"
"Giovanni Ricci","RB","DET","@CHI","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Main"
