"Player","Pos","Team","Opp","DK Proj","FD Proj","FFPC Proj","Standard Proj","Half PPR Proj","Full PPR Proj","DK Ceiling","FD Ceiling","Slate"
"Parker Washington","WR","JAX","SEA","4.5","3.7","4.5","2.8","3.6","4.5","11","9.5","Main"
"Elijah Arroyo","TE","SEA","@JAX","4.5","3.6","5.4","2.7","3.6","4.5","10.6","8.9","Main"
"Emari Demercado","RB","ARI","@IND","4.3","3.5","4.3","2.8","3.5","4.2","9.8","8.4","Main"
"Colston Loveland","TE","CHI","@WAS","4.2","3.4","5","2.5","3.4","4.2","10","8.5","Monday"
"Cole Kmet","TE","CHI","@WAS","4.2","3.4","5.1","2.5","3.4","4.2","10.2","8.7","Monday"
"Andrei Iosivas","WR","CIN","@GB","4.2","3.3","4.1","2.4","3.3","4.1","9.9","8.3","Main"
"Jack Bech","WR","LV","TEN","4.2","3.4","4.3","2.6","3.4","4.2","10.4","8.9","Main"
"Brandin Cooks","WR","NO","NE","4.2","3.4","4.2","2.6","3.4","4.2","10.2","8.7","Main"
"Beaux Collins","WR","NYG","PHI","4.2","3.4","4.1","2.5","3.3","4.2","9.9","8.4","Thursday"
"Daniel Bellinger","TE","NYG","PHI","4.2","3.2","5","2.3","3.2","4.1","9.5","7.8","Thursday"
"Darnell Washington","TE","PIT","CLE","4.2","3.3","4.9","2.5","3.3","4.2","9.8","8.2","Main"
"Trevor Etienne","RB","CAR","DAL","4.1","3.7","4.1","3.4","3.7","4","9.8","9.2","Main"
"Noah Fant","TE","CIN","@GB","4.1","3.1","5","2.1","3.1","4.1","9.1","7.2","Main"
"Noah Gray","TE","KC","DET","4.1","3.2","4.9","2.4","3.2","4.1","10","8.4","Sunday"
"Demario Douglas","WR","NE","@NO","4.1","3.3","4.2","2.5","3.3","4.1","10.2","8.7","Main"
"Josh Reynolds","WR","NYJ","DEN","4.1","3.4","4.1","2.6","3.3","4.1","10","8.6","Other"
"Chimere Dike","WR","TEN","@LV","4.1","3.4","4.2","2.6","3.4","4.1","9.9","8.5","Main"
"ARI DST","DST","ARI","@IND","4.1","4.1","4.9","4.1","4.1","4.1","10.6","10.6","Main"
"Kyle Monangai","RB","CHI","@WAS","4","3.6","3.9","3.2","3.6","3.9","9.6","8.8","Monday"
"Brashard Smith","RB","KC","DET","4","3.2","4.2","2.5","3.2","4","10.1","8.7","Sunday"
"Emanuel Wilson","RB","GB","CIN","3.9","3.7","3.8","3.5","3.7","3.9","9.7","9.4","Main"
"Ty Johnson","RB","BUF","@ATL","3.8","3.3","4","2.8","3.3","3.8","10","9.1","Monday"
"Dawson Knox","TE","BUF","@ATL","3.8","3","4.5","2.3","3","3.7","9.5","8.1","Monday"
"Mack Hollins","WR","NE","@NO","3.8","3.1","3.8","2.4","3.1","3.8","9.9","8.6","Main"
"Tyler Lockett","WR","TEN","@LV","3.8","3.1","3.8","2.3","3","3.8","9.4","7.9","Main"
"ATL DST","DST","ATL","BUF","3.8","3.8","4.5","3.8","3.8","3.8","10.1","10.1","Monday"
"Samaje Perine","RB","CIN","@GB","3.7","3.1","3.7","2.5","3.1","3.7","8.5","7.3","Main"
"Luke Schoonmaker","TE","DAL","@CAR","3.7","2.9","4.5","2.2","2.9","3.7","9.4","7.9","Main"
"Ollie Gordon","RB","MIA","LAC","3.7","3.4","3.7","3.1","3.4","3.7","9.2","8.7","Main"
"Scotty Miller","WR","PIT","CLE","3.7","3.1","3.7","2.4","3.1","3.7","9.6","8.4","Main"
"Brian Robinson","RB","SF","@TB","3.7","3.5","3.8","3.3","3.5","3.7","9.6","9.2","Main"
"Jimmy Horn","WR","CAR","DAL","3.6","2.9","3.5","2.2","2.8","3.5","9.1","7.8","Main"
"KeAndre Lambert-Smith","WR","LAC","@MIA","3.6","3","3.6","2.4","3","3.6","9.6","8.4","Main"
"Kyle Juszczyk","RB","SF","@TB","3.6","2.8","3.7","1.9","2.8","3.6","9.1","7.3","Main"
"Roman Wilson","WR","PIT","CLE","3.5","2.9","3.5","2.3","2.9","3.5","9.3","8.1","Main"
"Ryan Miller","WR","TB","SF","3.5","2.9","3.6","2.3","2.9","3.4","9.7","8.5","Main"
"Isaac TeSlaa","WR","DET","@KC","3.4","2.8","3.5","2.2","2.8","3.4","9.4","8.1","Sunday"
"Kalif Raymond","WR","DET","@KC","3.4","2.8","3.5","2.2","2.8","3.4","9.1","7.9","Sunday"
"Jahan Dotson","WR","PHI","@NYG","3.4","2.8","3.5","2.1","2.8","3.4","9.2","8","Thursday"
"CIN DST","DST","CIN","@GB","3.4","3.4","4.3","3.4","3.4","3.4","9.7","9.7","Main"
"DeAndre Hopkins","WR","BAL","LA","3.3","2.7","3.2","2","2.6","3.2","8.6","7.3","Main"
"Julian Hill","TE","MIA","LAC","3.3","2.5","4","1.8","2.5","3.3","8.1","6.6","Main"
"Austin Hooper","TE","NE","@NO","3.3","2.7","4","2","2.7","3.3","8.6","7.3","Main"
"Chris Rodriguez","RB","WAS","CHI","3.2","3.1","3.2","2.9","3","3.2","8.6","8.3","Monday"
"Elijah Higgins","TE","ARI","@IND","3.1","2.4","3.7","1.7","2.4","3.1","7.7","6.3","Main"
"Will Dissly","TE","LAC","@MIA","3","2.3","3.6","1.7","2.3","3","7.7","6.3","Main"
"Greg Dortch","WR","ARI","@IND","2.9","2.3","2.9","1.7","2.3","2.9","7.4","6.2","Main"
"Zay Jones","WR","ARI","@IND","2.8","2.3","2.8","1.7","2.2","2.8","7.7","6.5","Main"
"Adam Trautman","TE","DEN","NYJ","2.8","2.2","3.3","1.7","2.2","2.8","7.5","6.3","Other"
"DJ Giddens","RB","IND","ARI","2.8","2.7","2.8","2.5","2.7","2.8","8","7.7","Main"
"Arian Smith","WR","NYJ","DEN","2.6","2.1","2.5","1.6","2.1","2.6","7.1","6.1","Other"
"Pat Bryant","WR","DEN","NYJ","2.5","2.1","2.6","1.6","2.1","2.5","7.3","6.2","Other"
"Ashton Dulin","WR","IND","ARI","2.5","2.1","2.6","1.7","2.1","2.5","7.7","6.8","Main"
"Luke Farrell","TE","SF","@TB","2.5","2","3","1.4","2","2.5","6.9","5.7","Main"
"Savion Williams","WR","GB","CIN","2.4","2.2","2.6","1.9","2.1","2.4","7.5","6.9","Main"
"Johnny Mundt","TE","JAX","SEA","2.4","1.9","2.9","1.4","1.9","2.4","6.7","5.5","Main"
"Mitchell Evans","TE","CAR","DAL","2.3","1.8","2.8","1.3","1.8","2.3","6.5","5.4","Main"
"Ben Skowronek","WR","PIT","CLE","2.3","1.9","2.3","1.5","1.9","2.3","6.9","5.9","Main"
"Jeremy Ruckert","TE","NYJ","DEN","2.1","1.6","2.6","1.1","1.6","2.1","5.7","4.6","Other"
"Ray Davis","RB","BUF","@ATL","2","1.9","2.1","1.8","1.9","2","6.4","6.2","Monday"
"Drew Sample","TE","CIN","@GB","2","1.5","2.5","0.9","1.5","2","5.3","4.1","Main"
"Jamari Thrash","WR","CLE","@PIT","2","1.6","2","1.2","1.6","2","6","5","Main"
"Chris Brooks","RB","GB","CIN","2","1.6","2.1","1.2","1.6","2","6.1","5.1","Main"
"Luke Musgrave","TE","GB","CIN","2","1.6","2.5","1.2","1.6","2","6.2","5.2","Main"
"Ian Thomas","TE","LV","TEN","2","1.5","2.4","1.1","1.5","2","5.8","4.8","Main"
"Devaughn Vele","WR","NO","NE","2","1.6","2","1.2","1.6","2","6","5","Main"
"AJ Dillon","RB","PHI","@NYG","2","1.9","2","1.9","1.9","2","6.2","6","Thursday"
"Keaton Mitchell","RB","BAL","LA","1.9","1.8","1.9","1.8","1.8","1.9","5.6","5.4","Main"
"John FitzPatrick","TE","GB","CIN","1.9","1.5","2.3","1.2","1.5","1.9","6","5.1","Main"
"Tyrell Shavers","WR","BUF","@ATL","1.8","1.5","1.9","1.2","1.5","1.8","6.1","5.2","Monday"
"Dylan Sampson","RB","CLE","@PIT","1.8","1.4","1.9","1.1","1.4","1.8","5.3","4.5","Main"
"Davis Allen","TE","LA","@BAL","1.8","1.5","2.2","1.1","1.5","1.8","5.8","4.8","Main"
"John Bates","TE","WAS","CHI","1.8","1.4","2.2","1.1","1.4","1.8","5.6","4.7","Monday"
"Jackson Hawes","TE","BUF","@ATL","1.7","1.4","2","1.1","1.4","1.7","5.5","4.6","Monday"
"Malik Heath","WR","GB","CIN","1.7","1.4","1.8","1.1","1.4","1.7","6.1","5.3","Main"
"Tyler Conklin","TE","LAC","@MIA","1.7","1.4","2","1.1","1.4","1.7","5.2","4.3","Main"
"Alec Ingold","RB","MIA","LAC","1.7","1.3","1.8","0.9","1.3","1.7","5.2","4.2","Main"
"Brycen Tremayne","WR","CAR","DAL","1.6","1.3","1.7","1","1.3","1.6","5.3","4.5","Main"
"Tylan Wallace","WR","BAL","LA","1.5","1.2","1.5","0.9","1.2","1.5","4.9","4.1","Main"
"Brock Wright","TE","DET","@KC","1.5","1.1","1.8","0.8","1.1","1.5","4.7","3.9","Sunday"
"Tyler Johnson","WR","NYJ","DEN","1.5","1.2","1.5","0.9","1.2","1.5","4.8","3.9","Other"
"Will Shipley","RB","PHI","@NYG","1.5","1.3","1.6","1","1.3","1.5","5","4.4","Thursday"
"DeeJay Dallas","RB","CAR","DAL","1.4","1.2","1.5","0.9","1.2","1.4","4.6","3.9","Main"
"LeQuint Allen","RB","JAX","SEA","1.4","1.2","1.5","0.9","1.2","1.4","4.7","4","Main"
"Tim Patrick","WR","JAX","SEA","1.4","1.1","1.4","0.9","1.1","1.4","4.9","4.2","Main"
"Terrance Ferguson","TE","LA","@BAL","1.4","1.1","1.7","0.9","1.1","1.4","4.8","4","Main"
"Kyle Williams","WR","NE","@NO","1.4","1.1","1.4","0.9","1.1","1.4","4.9","4.3","Main"
"KhaDarel Hodge","WR","ATL","BUF","1.3","1","1.3","0.8","1","1.3","4.6","3.9","Monday"
"Jaleel McLaughlin","RB","DEN","NYJ","1.3","1.1","1.4","0.9","1.1","1.3","4.6","4","Other"
"Foster Moreau","TE","NO","NE","1.3","1","1.6","0.8","1","1.3","4.4","3.6","Main"
"Devin Singletary","RB","NYG","PHI","1.3","1.2","1.4","1.1","1.2","1.3","4.2","3.9","Thursday"
"James Mitchell","TE","CAR","DAL","1.2","0.9","1.4","0.7","0.9","1.2","4","3.3","Main"
"Nate Adkins","TE","DEN","NYJ","1.2","1","1.5","0.7","1","1.2","4.1","3.4","Other"
"Lil'Jordan Humphrey","WR","NYG","PHI","1.2","0.9","1.2","0.7","0.9","1.2","4.2","3.5","Thursday"
"Hunter Luepke","RB","DAL","@CAR","1.1","0.9","1.2","0.7","0.9","1.1","4","3.3","Main"
"Kylen Granson","TE","PHI","@NYG","1.1","0.9","1.4","0.6","0.9","1.1","3.9","3.2","Thursday"
"Trent Sherfield","WR","DEN","NYJ","1","0.8","1","0.6","0.8","1","3.7","3.1","Other"
"Mo Alie-Cox","TE","IND","ARI","1","0.8","1.1","0.6","0.8","1","3.7","3.1","Main"
"Marquez Valdes-Scantling","WR","SF","@TB","1","0.8","1","0.6","0.8","1","3.9","3.3","Main"
"Mitchell Tinsley","WR","CIN","@GB","0.9","0.7","0.9","0.6","0.7","0.9","3.4","2.8","Main"
"Charlie Kolar","TE","BAL","LA","0.8","0.6","0.9","0.4","0.6","0.8","3","2.4","Main"
"Konata Mumpfield","WR","LA","@BAL","0.8","0.6","0.8","0.5","0.6","0.8","3.1","2.5","Main"
"Xavier Smith","WR","LA","@BAL","0.8","0.6","0.8","0.5","0.6","0.8","3.2","2.7","Main"
"Tanner Conner","TE","MIA","LAC","0.8","0.7","1","0.5","0.7","0.8","3.2","2.6","Main"
"Malachi Corley","WR","CLE","@PIT","0.7","0.6","0.7","0.5","0.6","0.7","2.7","2.3","Main"
"Charlie Woerner","TE","ATL","BUF","0.6","0.4","0.7","0.3","0.4","0.6","2.4","1.9","Monday"
"Brevyn Spann-Ford","TE","DAL","@CAR","0.6","0.5","0.8","0.4","0.5","0.6","2.6","2.1","Main"
"Ameer Abdullah","RB","IND","ARI","0.6","0.5","0.7","0.5","0.5","0.6","2.6","2.3","Main"
"Carter Runyon","TE","LV","TEN","0.6","0.4","0.7","0.3","0.4","0.6","2.3","1.8","Main"
"Tucker Fisk","TE","LAC","@MIA","0.6","0.5","0.8","0.4","0.5","0.6","2.6","2.1","Main"
"Payne Durham","TE","TB","SF","0.6","0.5","0.8","0.4","0.5","0.6","2.6","2.1","Main"
"Van Jefferson","WR","TEN","@LV","0.6","0.5","0.6","0.4","0.5","0.6","2.5","2.1","Main"
"Ben Sinnott","TE","WAS","CHI","0.6","0.5","0.8","0.4","0.5","0.6","2.7","2.2","Monday"
"Travis Vokolek","TE","ARI","@IND","0.5","0.4","0.7","0.3","0.4","0.5","2.2","1.7","Main"
"Adam Prentice","RB","DEN","NYJ","0.5","0.5","0.6","0.4","0.5","0.5","2.3","2.1","Other"
"Anthony Gould","WR","IND","ARI","0.5","0.4","0.5","0.3","0.4","0.5","2.1","1.7","Main"
"Connor Heyward","TE","PIT","CLE","0.5","0.4","0.6","0.3","0.4","0.5","2.2","1.7","Main"
"Skyy Moore","WR","SF","@TB","0.5","0.4","0.5","0.3","0.4","0.5","2","1.8","Main"
"Zaire Mitchell-Paden","TE","BAL","LA","0.4","0.3","0.5","0.2","0.3","0.4","1.5","1.2","Main"
"Durham Smythe","TE","CHI","@WAS","0.4","0.3","0.5","0.3","0.3","0.4","1.7","1.4","Monday"
"Tahj Brooks","RB","CIN","@GB","0.4","0.4","0.4","0.4","0.4","0.4","1.5","1.5","Main"
"Nyheim Hines","RB","LAC","@MIA","0.4","0.3","0.2","0.3","0.3","0.4","1.8","1.7","Main"
"Dee Eskridge","WR","MIA","LAC","0.4","0.3","0.4","0.3","0.3","0.4","1.7","1.4","Main"
"Kaleb Johnson","RB","PIT","CLE","0.4","0.4","0.4","0.3","0.4","0.4","1.7","1.6","Main"
"Jake Bobo","WR","SEA","@JAX","0.4","0.4","0.5","0.3","0.4","0.4","1.8","1.5","Main"
"Dareke Young","WR","SEA","@JAX","0.4","0.4","0.5","0.3","0.4","0.4","1.9","1.6","Main"
"Julius Chestnut","RB","TEN","@LV","0.4","0.3","0.4","0.3","0.3","0.4","1.7","1.6","Main"
"Simi Fehoko","WR","ARI","@IND","0.3","0.2","0.3","0.2","0.2","0.3","1","0.8","Main"
"David Sills V","WR","ATL","BUF","0.3","0.2","0.3","0.2","0.2","0.3","1","0.8","Monday"
"Roschon Johnson","RB","CHI","@WAS","0.3","0.3","0.3","0.3","0.3","0.3","1.2","1.2","Monday"
"Blake Whiteheart","TE","CLE","@PIT","0.3","0.2","0.3","0.2","0.2","0.3","1","0.8","Main"
"Jalen Cropper","WR","DAL","@CAR","0.3","0.3","0.3","0.2","0.3","0.3","1.3","1.1","Main"
"Parris Campbell","WR","DAL","@CAR","0.3","0.2","0.3","0.2","0.2","0.3","1.3","1.1","Main"
"Ross Dwelley","TE","DET","@KC","0.3","0.3","0.4","0.2","0.3","0.3","1.3","1.1","Sunday"
"Drew Ogletree","TE","IND","ARI","0.3","0.2","0.4","0.2","0.2","0.3","1.3","1","Main"
"Quintin Morris","TE","JAX","SEA","0.3","0.2","0.4","0.2","0.2","0.3","1.2","1","Main"
"Dylan Laube","RB","LV","TEN","0.3","0.2","0.3","0.2","0.2","0.3","1.3","1.1","Main"
"Alex Bachman","WR","LV","TEN","0.3","0.2","0.3","0.2","0.2","0.3","1.1","0.9","Main"
"Tahj Washington","WR","MIA","LAC","0.3","0.2","0.3","0.2","0.2","0.3","1.1","0.9","Main"
"Terrell Jennings","RB","NE","@NO","0.3","0.3","0.3","0.3","0.3","0.3","1.2","1.2","Main"
"Jack Stoll","TE","NO","NE","0.3","0.2","0.3","0.1","0.2","0.3","1","0.8","Main"
"Kameron Johnson","WR","TB","SF","0.3","0.2","0.3","0.2","0.2","0.3","1.3","1.1","Main"
"Reggie Gilliam","TE","BUF","@ATL","0.2","0.1","0.2","0.1","0.1","0.2","0.7","0.6","Monday"
"Tanner Hudson","TE","CIN","@GB","0.2","0.1","0.2","0.1","0.1","0.2","0.6","0.5","Main"
"Gage Larvadain","WR","CLE","@PIT","0.2","0.2","0.2","0.1","0.2","0.2","0.9","0.7","Main"
"Jalen Royals","WR","KC","DET","0.2","0.1","0.2","0.1","0.1","0.2","0.7","0.6","Sunday"
"Nikko Remigio","WR","KC","DET","0.2","0.1","0.2","0.1","0.1","0.2","0.7","0.6","Sunday"
"Robert Tonyan","TE","KC","DET","0.2","0.1","0.2","0.1","0.1","0.2","0.7","0.5","Sunday"
"Devin Neal","RB","NO","NE","0.2","0.1","0.2","0.1","0.1","0.2","0.9","0.8","Main"
"Chris Manhertz","TE","NYG","PHI","0.2","0.2","0.3","0.1","0.2","0.2","1","0.8","Thursday"
"John Metchie","WR","PHI","@NYG","0.2","0.2","0.2","0.1","0.2","0.2","1","0.8","Thursday"
"Brayden Willis","TE","SF","@TB","0.2","0.1","0.2","0.1","0.1","0.2","0.7","0.5","Main"
"Brady Russell","RB","SEA","@JAX","0.2","0.2","0.2","0.1","0.2","0.2","1","0.8","Main"
"Ko Kieft","TE","TB","SF","0.2","0.1","0.2","0.1","0.1","0.2","0.7","0.6","Main"
"Teagan Quitoriano","TE","ATL","BUF","0.1","0.1","0.2","0.1","0.1","0.1","0.7","0.5","Monday"
"Jacob Saylors","RB","DET","@KC","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.5","Sunday"
"Dominic Lovett","WR","DET","@KC","0.1","0.1","0.2","0.1","0.1","0.1","0.7","0.6","Sunday"
"Adonai Mitchell","WR","IND","ARI","0.1","0.1","0.2","0.1","0.1","0.1","0.7","0.7","Main"
"Jarquez Hunter","RB","LA","@BAL","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.5","Main"
"Tutu Atwell","WR","LA","@BAL","0.1","0.1","0.2","0.1","0.1","0.1","0.6","0.6","Main"
"Efton Chism","WR","NE","@NO","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.5","Main"
"Jack Westover","TE","NE","@NO","0.1","0.1","0.2","0.1","0.1","0.1","0.6","0.5","Main"
"Mason Tipton","WR","NO","NE","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.5","Main"
"Gunner Olszewski","WR","NYG","PHI","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Thursday"
"Thomas Fidone","TE","NYG","PHI","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Thursday"
"Brandon Smith","WR","NYJ","DEN","0.1","0.1","0.1","0.1","0.1","0.1","0.4","0.4","Other"
"Andrew Beck","TE","NYJ","DEN","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Other"
"Cameron Latu","TE","PHI","@NYG","0.1","0.1","0.2","0.1","0.1","0.1","0.5","0.4","Thursday"
"Isaac Guerendo","RB","SF","@TB","0.1","0.1","0.1","0.1","0.1","0.1","0.3","0.3","Main"
"George Holani","RB","SEA","@JAX","0.1","0.1","0.1","0.1","0.1","0.1","0.4","0.4","Main"
"Eric Saubert","TE","SEA","@JAX","0.1","0.1","0.2","0.1","0.1","0.1","0.6","0.5","Main"
"Owen Wright","RB","TB","SF","0.1","0.1","0.1","0.1","0.1","0.1","0.4","0.4","Main"
"David Martin-Robinson","TE","TEN","@LV","0.1","0.1","0.2","0.1","0.1","0.1","0.6","0.5","Main"
"Ke'Shawn Williams","WR","PIT","CLE","0","0","0","0","0","0","0.1","0.1","Main"
