"Player","Pos","Team","Opp","DK Proj","FD Proj","FFPC Proj","Standard Proj","Half PPR Proj","Full PPR Proj","DK Ceiling","FD Ceiling","Slate"
"Austin Hooper","TE","NE","@NYJ","5.4","4.5","6.4","3.5","4.5","5.4","12.5","10.9","Main"
"Marquise Brown","WR","KC","DEN","5.3","4.2","5.3","3.0","4.1","5.3","11.6","9.5","Thursday"
"Elijah Higgins","TE","ARI","@CIN","5.2","4.0","6.4","2.8","4.0","5.2","11.0","8.8","Main"
"Brian Robinson","RB","SF","CHI","5.2","4.9","5.1","4.6","4.8","5.1","12.4","11.9","Sunday"
"MIA DST","DST","MIA","TB","5.2","5.2","5.9","5.2","5.2","5.2","12.0","12.0","Main"
"Joshua Palmer","WR","BUF","PHI","5.1","4.2","5.1","3.3","4.2","5.1","12.0","10.4","Main"
"Davis Allen","TE","LA","@ATL","5.1","4.0","6.1","3.0","4.0","5.1","11.5","9.6","Monday"
"Josh Oliver","TE","MIN","DET","5.1","4.0","6.3","2.8","4.0","5.1","11.1","9.1","Thursday"
"Marquez Valdes-Scantling","WR","PIT","@CLE","5.1","4.3","5.1","3.4","4.2","5.1","12.2","10.7","Main"
"Cade Otton","TE","TB","@MIA","5.1","4.0","6.2","2.9","4.0","5.1","11.3","9.3","Main"
"SF DST","DST","SF","CHI","5.1","5.1","5.8","5.1","5.1","5.1","11.8","11.8","Sunday"
"CAR DST","DST","CAR","SEA","5.0","5.0","5.8","5.0","5.0","5.0","11.8","11.8","Main"
"KC DST","DST","KC","DEN","4.9","4.9","5.6","4.9","4.9","4.9","11.7","11.7","Thursday"
"NYJ DST","DST","NYJ","NE","4.9","4.9","5.7","4.9","4.9","4.9","11.8","11.8","Main"
"Andrei Iosivas","WR","CIN","ARI","4.8","4.0","4.8","3.2","4.0","4.8","11.8","10.3","Main"
"Isaac TeSlaa","WR","DET","@MIN","4.8","4.0","4.8","3.2","4.0","4.8","11.9","10.4","Thursday"
"Luke Musgrave","TE","GB","BAL","4.8","3.7","6.0","2.6","3.7","4.8","10.3","8.3","Saturday"
"IND DST","DST","IND","JAX","4.8","4.8","5.5","4.8","4.8","4.8","11.6","11.6","Main"
"MIN DST","DST","MIN","DET","4.8","4.8","5.5","4.8","4.8","4.8","11.5","11.5","Thursday"
"Jaleel McLaughlin","RB","DEN","@KC","4.7","4.5","4.7","4.2","4.4","4.6","11.4","11.0","Thursday"
"Shane Zylstra","TE","DET","@MIN","4.7","3.7","5.5","2.8","3.7","4.6","11.1","9.5","Thursday"
"Greg Dulcich","TE","MIA","TB","4.6","3.6","5.5","2.6","3.6","4.6","10.3","8.5","Main"
"Evan Hull","RB","NO","@TEN","4.6","4.2","4.5","3.8","4.2","4.5","10.6","9.9","Main"
"Dante Pettis","WR","NO","@TEN","4.5","3.7","4.4","2.8","3.6","4.4","10.7","9.3","Main"
"Ben Sinnott","TE","WAS","DAL","4.5","3.6","5.4","2.7","3.6","4.5","10.4","8.9","Thursday"
"Isaiah Likely","TE","BAL","@GB","4.4","3.4","5.3","2.4","3.4","4.4","9.8","8.0","Saturday"
"Emanuel Wilson","RB","GB","BAL","4.4","4.2","4.4","4.0","4.2","4.3","10.2","9.9","Saturday"
"Isaiah Hodgins","WR","NYG","@LV","4.4","3.6","4.4","2.7","3.5","4.4","10.4","8.8","Main"
"Raheim Sanders","RB","CLE","PIT","4.3","4.0","4.3","3.8","4.0","4.2","10.1","9.6","Main"
"Demarcus Robinson","WR","SF","CHI","4.3","3.6","4.3","3.0","3.6","4.3","11.2","10.0","Sunday"
"Noah Fant","TE","CIN","ARI","4.2","3.4","5.1","2.6","3.4","4.2","10.3","8.8","Main"
"Malik Davis","RB","DAL","@WAS","4.2","4.0","4.2","3.8","4.0","4.1","10.6","10.3","Thursday"
"Kendrick Bourne","WR","SF","CHI","4.2","3.5","4.2","2.7","3.4","4.2","10.6","9.2","Sunday"
"CHI DST","DST","CHI","@SF","4.2","4.2","4.9","4.2","4.2","4.2","10.8","10.8","Sunday"
"Malachi Corley","WR","CLE","PIT","4.1","3.4","4.1","2.6","3.4","4.1","9.5","8.2","Main"
"Xavier Smith","WR","LA","@ATL","4.0","3.4","4.0","2.7","3.3","4.0","10.7","9.4","Monday"
"Jeremy Ruckert","TE","NYJ","NE","4.0","2.9","5.0","1.9","2.9","4.0","8.6","6.7","Main"
"WAS DST","DST","WAS","DAL","4.0","4.0","4.7","4.0","4.0","4.0","10.6","10.6","Thursday"
"Gabe Davis","WR","BUF","PHI","3.9","3.2","3.9","2.6","3.2","3.9","10.0","8.7","Main"
"Ja'Tavion Sanders","TE","CAR","SEA","3.9","3.0","4.9","2.1","3.0","3.9","8.9","7.2","Main"
"Kareem Hunt","RB","KC","DEN","3.9","3.5","3.9","3.3","3.5","3.8","9.1","8.5","Thursday"
"ARI DST","DST","ARI","@CIN","3.9","3.9","4.6","3.9","3.9","3.9","10.4","10.4","Main"
"Xavier Weaver","WR","ARI","@CIN","3.8","3.1","3.8","2.4","3.1","3.8","9.8","8.5","Main"
"Rashod Bateman","WR","BAL","@GB","3.8","3.0","3.8","2.3","3.0","3.8","9.2","7.7","Saturday"
"Brandin Cooks","WR","BUF","PHI","3.8","3.2","3.8","2.5","3.2","3.8","9.8","8.5","Main"
"Jonnu Smith","TE","PIT","@CLE","3.8","3.1","4.5","2.5","3.1","3.8","9.3","8.1","Main"
"Corey Kiner","RB","ARI","@CIN","3.7","3.6","3.7","3.4","3.5","3.7","9.6","9.3","Main"
"Isaiah Bond","WR","CLE","PIT","3.7","3.1","3.6","2.5","3.1","3.6","9.3","8.1","Main"
"Jonathan Mingo","WR","DAL","@WAS","3.6","3.0","3.6","2.5","3.0","3.6","9.9","8.7","Thursday"
"Ameer Abdullah","RB","IND","JAX","3.5","3.1","3.5","2.6","3.1","3.5","9.1","8.3","Main"
"Isaiah Davis","RB","NYJ","NE","3.5","3.0","3.5","2.4","3.0","3.5","8.5","7.5","Main"
"Stone Smartt","TE","NYJ","NE","3.5","2.7","4.3","1.9","2.7","3.5","8.2","6.6","Main"
"ATL DST","DST","ATL","LA","3.5","3.5","4.2","3.5","3.5","3.5","9.7","9.7","Monday"
"Rasheen Ali","RB","BAL","@GB","3.4","2.5","3.4","1.7","2.5","3.4","8.2","6.6","Saturday"
"Cedric Tillman","WR","CLE","PIT","3.4","2.8","3.4","2.1","2.8","3.4","8.5","7.2","Main"
"Dontayvion Wicks","WR","GB","BAL","3.4","2.8","3.4","2.2","2.8","3.4","8.8","7.5","Saturday"
"Cade Stover","TE","HOU","@LAC","3.4","2.6","4.1","1.9","2.6","3.4","7.8","6.3","Saturday"
"LeQuint Allen","RB","JAX","@IND","3.4","3.0","3.4","2.6","3.0","3.4","8.9","8.1","Main"
"Scotty Miller","WR","PIT","@CLE","3.4","2.7","3.4","2.1","2.7","3.4","8.9","7.5","Main"
"Xavier Hutchinson","WR","HOU","@LAC","3.3","2.7","3.3","2.0","2.7","3.3","8.6","7.3","Saturday"
"DeAndre Hopkins","WR","BAL","@GB","3.2","2.5","3.2","1.9","2.5","3.2","8.0","6.6","Saturday"
"Tyrell Shavers","WR","BUF","PHI","3.2","2.6","3.2","2.0","2.6","3.1","8.4","7.2","Main"
"Matthew Golden","WR","GB","BAL","3.2","2.7","3.2","2.2","2.7","3.2","8.5","7.5","Saturday"
"Jaylen Wright","RB","MIA","TB","3.2","3.0","3.2","2.7","3.0","3.2","8.3","7.8","Main"
"Tommy Tremble","TE","CAR","SEA","3.1","2.4","3.7","1.7","2.4","3.1","7.7","6.3","Main"
"Adam Trautman","TE","DEN","@KC","3.1","2.5","3.8","1.9","2.5","3.1","8.2","6.9","Thursday"
"Jackson Hawes","TE","BUF","PHI","3.0","2.4","3.6","1.9","2.4","3.0","8.0","6.8","Main"
"Kalif Raymond","WR","DET","@MIN","3.0","2.4","3.0","1.9","2.4","3.0","8.0","6.8","Thursday"
"Roman Wilson","WR","PIT","@CLE","3.0","2.5","3.0","2.0","2.5","3.0","8.3","7.2","Main"
"Sean Tucker","RB","TB","@MIA","3.0","2.9","3.0","2.9","2.9","2.9","8.6","8.5","Main"
"Tyler Badie","RB","DEN","@KC","2.9","2.2","2.9","1.5","2.2","2.9","7.7","6.2","Thursday"
"Zavier Scott","RB","MIN","DET","2.9","2.6","2.9","2.4","2.6","2.8","7.5","7.0","Thursday"
"Jahan Dotson","WR","PHI","@BUF","2.9","2.4","2.9","1.8","2.4","2.9","7.7","6.6","Main"
"Noah Gray","TE","KC","DEN","2.8","2.2","3.5","1.5","2.2","2.8","7.0","5.6","Thursday"
"Kyle Juszczyk","RB","SF","CHI","2.8","2.2","2.8","1.6","2.2","2.8","7.8","6.5","Sunday"
"Hunter Luepke","RB","DAL","@WAS","2.7","2.3","2.7","1.9","2.3","2.7","7.8","6.9","Thursday"
"Trayveon Williams","RB","CLE","PIT","2.6","2.0","2.6","1.5","2.0","2.6","6.6","5.4","Main"
"Jawhar Jordan","RB","HOU","@LAC","2.6","2.3","2.6","2.0","2.3","2.5","6.8","6.2","Saturday"
"Anthony Firkser","TE","DET","@MIN","2.5","2.0","3.0","1.5","2.0","2.5","7.0","5.8","Thursday"
"Hassan Haskins","RB","LAC","HOU","2.5","2.3","2.5","2.2","2.3","2.4","6.7","6.3","Saturday"
"Luke Farrell","TE","SF","CHI","2.5","2.0","3.1","1.5","2.0","2.5","7.2","6.1","Sunday"
"John Bates","TE","WAS","DAL","2.5","2.0","3.1","1.4","2.0","2.5","6.7","5.4","Thursday"
"Dont'e Thornton","WR","LV","NYG","2.4","2.0","2.4","1.6","2.0","2.4","7.1","6.2","Main"
"Ian Thomas","TE","LV","NYG","2.4","1.8","2.9","1.3","1.8","2.3","6.3","5.2","Main"
"Efton Chism","WR","NE","@NYJ","2.4","2.0","2.4","1.6","2.0","2.4","7.2","6.3","Main"
"Josh Whyle","TE","GB","BAL","2.3","1.9","2.8","1.4","1.9","2.3","6.5","5.5","Saturday"
"Nick Chubb","RB","HOU","@LAC","2.3","2.1","2.2","2.0","2.1","2.2","6.0","5.7","Saturday"
"Will Dissly","TE","LAC","HOU","2.2","1.8","2.7","1.3","1.8","2.2","6.0","4.9","Saturday"
"David Sills V","WR","ATL","LA","2.1","1.7","2.1","1.3","1.7","2.1","6.2","5.2","Monday"
"Mitchell Evans","TE","CAR","SEA","2.1","1.6","2.6","1.2","1.6","2.1","5.9","4.8","Main"
"Tanner Hudson","TE","CIN","ARI","2.1","1.7","2.6","1.3","1.7","2.1","6.2","5.2","Main"
"Mo Alie-Cox","TE","IND","JAX","2.1","1.6","2.5","1.2","1.6","2.1","6.2","5.2","Main"
"Tutu Atwell","WR","LA","@ATL","2.1","1.8","2.1","1.5","1.8","2.1","6.9","6.1","Monday"
"Chris Brooks","RB","GB","BAL","2.0","1.6","2.0","1.2","1.6","2.0","5.8","4.8","Saturday"
"Alex Bachman","WR","LV","NYG","2.0","1.6","2.0","1.2","1.6","2.0","6.0","5.1","Main"
"Ray Davis","RB","BUF","PHI","1.9","1.7","1.9","1.5","1.7","1.9","6.0","5.5","Main"
"Drew Sample","TE","CIN","ARI","1.9","1.5","2.3","1.0","1.5","1.9","5.6","4.6","Main"
"Tim Patrick","WR","JAX","@IND","1.9","1.6","1.9","1.2","1.6","1.9","6.1","5.3","Main"
"Quintin Morris","TE","JAX","@IND","1.9","1.5","2.3","1.2","1.5","1.9","5.9","5.0","Main"
"Cedrick Wilson","WR","MIA","TB","1.9","1.5","1.9","1.2","1.5","1.9","5.8","4.8","Main"
"Jack Stoll","TE","NO","@TEN","1.9","1.5","2.4","1.1","1.5","1.9","5.5","4.4","Main"
"Tank Bigsby","RB","PHI","@BUF","1.8","1.8","1.8","1.7","1.8","1.8","5.6","5.5","Main"
"Luke Schoonmaker","TE","DAL","@WAS","1.7","1.3","2.0","1.0","1.3","1.6","5.3","4.4","Thursday"
"Jaylin Noel","WR","HOU","@LAC","1.7","1.4","1.7","1.0","1.4","1.7","5.3","4.5","Saturday"
"Zamir White","RB","LV","NYG","1.6","1.4","1.6","1.2","1.4","1.6","4.9","4.4","Main"
"Shedrick Jackson","WR","LV","NYG","1.6","1.4","1.6","1.1","1.4","1.6","5.4","4.6","Main"
"Ben Sims","TE","MIN","DET","1.6","1.3","2.0","0.9","1.3","1.6","4.8","3.9","Thursday"
"Moliki Matavao","TE","NO","@TEN","1.6","1.3","2.0","0.9","1.3","1.6","5.0","4.1","Main"
"Colson Yankoff","TE","WAS","DAL","1.6","1.3","1.9","0.9","1.3","1.6","5.0","4.2","Thursday"
"Blake Whiteheart","TE","CLE","PIT","1.5","1.1","1.8","0.8","1.1","1.5","4.5","3.7","Main"
"Adam Prentice","RB","DEN","@KC","1.5","1.2","1.5","1.0","1.2","1.5","4.8","4.1","Thursday"
"Brashard Smith","RB","KC","DEN","1.4","1.1","1.4","0.8","1.1","1.4","4.3","3.5","Thursday"
"Carter Runyon","TE","LV","NYG","1.4","1.1","1.8","0.8","1.1","1.4","4.6","3.8","Main"
"Julian Hill","TE","MIA","TB","1.4","1.1","1.8","0.8","1.1","1.4","4.4","3.5","Main"
"James Proche","WR","TEN","NO","1.4","1.1","1.4","0.9","1.1","1.4","4.8","4.0","Main"
"Chris Moore","WR","WAS","DAL","1.4","1.2","1.4","0.9","1.2","1.4","4.9","4.2","Thursday"
"Josiah Deguara","TE","ARI","@CIN","1.3","1.0","1.6","0.7","1.0","1.3","4.1","3.3","Main"
"Dare Ogunbowale","RB","HOU","@LAC","1.3","1.1","1.3","0.8","1.1","1.3","4.3","3.6","Saturday"
"Ronnie Bell","WR","NO","@TEN","1.3","1.1","1.3","0.8","1.1","1.3","4.6","3.9","Main"
"Jelani Woods","TE","NYJ","NE","1.3","1.0","1.6","0.7","1.0","1.3","4.1","3.4","Main"
"Tez Johnson","WR","TB","@MIA","1.3","1.1","1.3","0.9","1.1","1.3","4.6","4.0","Main"
"Charlie Kolar","TE","BAL","@GB","1.2","1.0","1.5","0.7","1.0","1.2","4.0","3.3","Saturday"
"Theo Wease","WR","MIA","TB","1.2","1.0","1.2","0.8","1.0","1.2","4.4","3.7","Main"
"Chris Manhertz","TE","NYG","@LV","1.2","1.0","1.5","0.7","1.0","1.2","4.2","3.4","Main"
"Arian Smith","WR","NYJ","NE","1.2","1.0","1.2","0.7","1.0","1.2","4.1","3.4","Main"
"Charlie Woerner","TE","ATL","LA","1.1","0.8","1.3","0.5","0.8","1.0","3.5","2.8","Monday"
"Dylan Laube","RB","LV","NYG","1.1","0.9","1.1","0.7","0.9","1.1","3.7","3.2","Main"
"Ollie Gordon","RB","MIA","TB","1.1","1.0","1.1","1.0","1.0","1.1","3.9","3.7","Main"
"Tyler Johnson","WR","NYJ","NE","1.1","0.8","1.1","0.6","0.8","1.1","3.7","3.0","Main"
"Will Shipley","RB","PHI","@BUF","1.1","0.8","1.1","0.6","0.8","1.1","3.8","3.1","Main"
"Eric Saubert","TE","SEA","@CAR","1.1","0.9","1.3","0.6","0.9","1.1","3.8","3.1","Main"
"Brenden Bates","TE","CLE","PIT","1.0","0.8","1.2","0.6","0.8","1.0","3.6","2.9","Main"
"Brevyn Spann-Ford","TE","DAL","@WAS","1.0","0.8","1.2","0.6","0.8","1.0","3.8","3.1","Thursday"
"Alec Ingold","RB","MIA","TB","1.0","0.8","1.0","0.6","0.8","1.0","3.7","3.0","Main"
"Jimmy Horn","WR","CAR","SEA","0.9","0.7","0.9","0.6","0.7","0.9","3.4","2.9","Main"
"Jordan Whittington","WR","LA","@ATL","0.8","0.7","0.8","0.6","0.7","0.8","3.5","2.9","Monday"
"CJ Ham","RB","MIN","DET","0.8","0.7","0.8","0.6","0.7","0.8","3.1","2.7","Thursday"
"Ty Chandler","RB","MIN","DET","0.8","0.7","0.8","0.7","0.7","0.8","2.8","2.6","Thursday"
"Mitchell Tinsley","WR","CIN","ARI","0.7","0.6","0.7","0.5","0.6","0.7","2.7","2.3","Main"
"Gage Larvadain","WR","CLE","PIT","0.7","0.5","0.7","0.4","0.5","0.7","2.7","2.2","Main"
"Jalen Tolbert","WR","DAL","@WAS","0.7","0.6","0.7","0.5","0.6","0.7","3.0","2.5","Thursday"
"Grant Calcaterra","TE","PHI","@BUF","0.7","0.5","0.8","0.4","0.5","0.7","2.7","2.1","Main"
"Jahdae Walker","WR","CHI","@SF","0.6","0.5","0.6","0.4","0.5","0.6","2.5","2.1","Sunday"
"Johnny Mundt","TE","JAX","@IND","0.6","0.5","0.7","0.3","0.5","0.6","2.4","1.9","Main"
"Jalen Royals","WR","KC","DEN","0.6","0.5","0.6","0.4","0.5","0.6","2.5","2.0","Thursday"
"Jaret Patterson","RB","LAC","HOU","0.6","0.5","0.6","0.5","0.5","0.6","2.2","2.1","Saturday"
"Tai Felton","WR","MIN","DET","0.6","0.5","0.6","0.4","0.5","0.6","2.5","2.0","Thursday"
"Andrew Beck","TE","NYJ","NE","0.6","0.5","0.7","0.4","0.5","0.6","2.3","1.9","Main"
"Darius Cooper","WR","PHI","@BUF","0.6","0.5","0.6","0.4","0.5","0.6","2.7","2.2","Main"
"Ashton Dulin","WR","IND","JAX","0.5","0.4","0.5","0.3","0.4","0.5","2.2","1.8","Main"
"Will Mallory","TE","IND","JAX","0.5","0.4","0.7","0.3","0.4","0.5","2.2","1.8","Main"
"Scott Matlock","RB","LAC","HOU","0.5","0.4","0.5","0.2","0.4","0.5","2.0","1.5","Saturday"
"KeAndre Lambert-Smith","WR","LAC","HOU","0.5","0.5","0.5","0.4","0.5","0.5","2.3","1.9","Saturday"
"Ben Yurosek","TE","MIN","DET","0.5","0.4","0.6","0.3","0.4","0.5","2.0","1.5","Thursday"
"Kalel Mullings","RB","TEN","NO","0.5","0.5","0.5","0.5","0.5","0.5","2.1","2.1","Main"
"River Cracraft","WR","WAS","DAL","0.5","0.4","0.5","0.3","0.4","0.5","1.9","1.6","Thursday"
"DJ Giddens","RB","IND","JAX","0.4","0.3","0.4","0.3","0.3","0.4","1.7","1.6","Main"
"D'Ernest Johnson","RB","NE","@NYJ","0.4","0.4","0.4","0.4","0.4","0.4","2.0","1.8","Main"
"Steven Sims","WR","ARI","@CIN","0.3","0.2","0.3","0.2","0.2","0.3","1.2","1.0","Main"
"Jalen Brooks","WR","ARI","@CIN","0.3","0.2","0.3","0.2","0.2","0.3","1.3","1.1","Main"
"Chris Blair","WR","ATL","LA","0.3","0.2","0.3","0.2","0.2","0.3","1.1","0.9","Monday"
"Feleipe Franks","TE","ATL","LA","0.3","0.3","0.3","0.2","0.3","0.3","0.6","0.5","Monday"
"Durham Smythe","TE","CHI","@SF","0.3","0.2","0.4","0.2","0.2","0.3","1.2","1.0","Sunday"
"Michael Bandy","WR","DEN","@KC","0.3","0.2","0.3","0.2","0.2","0.3","1.2","1.0","Thursday"
"Tahj Washington","WR","MIA","TB","0.3","0.2","0.3","0.2","0.2","0.3","1.1","0.9","Main"
"Gunner Olszewski","WR","NYG","@LV","0.3","0.3","0.3","0.2","0.3","0.3","1.4","1.2","Main"
"Connor Heyward","TE","PIT","@CLE","0.3","0.2","0.3","0.2","0.2","0.3","0.5","0.4","Main"
"Cody White","WR","SEA","@CAR","0.3","0.2","0.3","0.2","0.2","0.3","1.2","1.0","Main"
"David Martin-Robinson","TE","TEN","NO","0.3","0.2","0.3","0.2","0.2","0.3","1.2","1.0","Main"
"Deven Thompkins","WR","ATL","LA","0.2","0.2","0.2","0.2","0.2","0.2","0.9","0.8","Monday"
"Teagan Quitoriano","TE","ATL","LA","0.2","0.1","0.2","0.1","0.1","0.2","0.6","0.5","Monday"
"Devontez Walker","WR","BAL","@GB","0.2","0.2","0.2","0.1","0.2","0.2","0.7","0.6","Saturday"
"Keleki Latu","TE","BUF","PHI","0.2","0.2","0.3","0.1","0.2","0.2","1.0","0.8","Main"
"Trevor Etienne","RB","CAR","SEA","0.2","0.2","0.2","0.1","0.2","0.2","0.9","0.8","Main"
"Brycen Tremayne","WR","CAR","SEA","0.2","0.2","0.2","0.1","0.2","0.2","1.0","0.8","Main"
"Devin Duvernay","WR","CHI","@SF","0.2","0.2","0.2","0.1","0.2","0.2","0.9","0.8","Sunday"
"Tahj Brooks","RB","CIN","ARI","0.2","0.2","0.2","0.2","0.2","0.2","0.8","0.8","Main"
"Ke'Shawn Williams","WR","CIN","ARI","0.2","0.1","0.2","0.1","0.1","0.2","0.7","0.6","Main"
"Marcedes Lewis","TE","DEN","@KC","0.2","0.1","0.2","0.1","0.1","0.2","0.7","0.5","Thursday"
"Tom Kennedy","WR","DET","@MIN","0.2","0.1","0.2","0.1","0.1","0.2","0.6","0.5","Thursday"
"British Brooks","RB","HOU","@LAC","0.2","0.1","0.2","0.1","0.1","0.2","0.8","0.7","Saturday"
"Dyami Brown","WR","JAX","@IND","0.2","0.2","0.2","0.2","0.2","0.2","1.0","0.9","Main"
"Jason Brownlee","WR","KC","DEN","0.2","0.2","0.2","0.1","0.2","0.2","0.9","0.7","Thursday"
"Nick Vannett","TE","LA","@ATL","0.2","0.1","0.2","0.1","0.1","0.2","0.7","0.6","Monday"
"CJ Dippre","TE","NE","@NYJ","0.2","0.1","0.2","0.1","0.1","0.2","0.7","0.6","Main"
"Jack Westover","TE","NE","@NYJ","0.2","0.1","0.2","0.1","0.1","0.2","0.7","0.6","Main"
"Dalen Cambre","WR","NYG","@LV","0.2","0.2","0.2","0.1","0.2","0.2","0.9","0.7","Main"
"Ben Skowronek","WR","PIT","@CLE","0.2","0.2","0.2","0.2","0.2","0.2","1.0","0.8","Main"
"Jordan Watkins","WR","SF","CHI","0.2","0.1","0.2","0.1","0.1","0.2","0.7","0.6","Sunday"
"Skyy Moore","WR","SF","CHI","0.2","0.1","0.2","0.1","0.1","0.2","0.6","0.5","Sunday"
"Brayden Willis","TE","SF","CHI","0.2","0.1","0.2","0.1","0.1","0.2","0.7","0.6","Sunday"
"Payne Durham","TE","TB","@MIA","0.2","0.1","0.2","0.1","0.1","0.2","0.7","0.5","Main"
"Devin Culp","TE","TB","@MIA","0.2","0.1","0.2","0.1","0.1","0.2","0.7","0.6","Main"
"Chase Edmonds","RB","WAS","DAL","0.2","0.2","0.2","0.2","0.2","0.2","0.8","0.8","Thursday"
"Dylan Drummond","WR","ATL","LA","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.5","Monday"
"Patrick Ricard","RB","BAL","@GB","0.1","0.1","0.1","0.0","0.1","0.1","0.4","0.3","Saturday"
"LaJohntay Wester","WR","BAL","@GB","0.1","0.1","0.1","0.1","0.1","0.1","0.4","0.3","Saturday"
"Reggie Gilliam","TE","BUF","PHI","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Main"
"Travis Homer","RB","CHI","@SF","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.6","Sunday"
"JP Richardson","WR","CHI","@SF","0.1","0.1","0.1","0.0","0.1","0.1","0.3","0.3","Sunday"
"Sal Cannella","TE","CLE","PIT","0.1","0.1","0.2","0.1","0.1","0.1","0.5","0.4","Main"
"Sione Vaki","RB","DET","@MIN","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.5","Thursday"
"Jacob Saylors","RB","DET","@MIN","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.5","Thursday"
"Giovanni Ricci","RB","DET","@MIN","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.5","Thursday"
"Bo Melton","WR","GB","BAL","0.1","0.1","0.1","0.1","0.1","0.1","0.4","0.4","Saturday"
"Drake Dabney","TE","GB","BAL","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Saturday"
"Harrison Bryant","TE","HOU","@LAC","0.1","0.1","0.2","0.1","0.1","0.1","0.6","0.5","Saturday"
"Laquon Treadwell","WR","IND","JAX","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.4","Main"
"DeeJay Dallas","RB","JAX","@IND","0.1","0.1","0.1","0.1","0.1","0.1","0.4","0.4","Main"
"Robert Tonyan","TE","KC","DEN","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Thursday"
"Jared Wiley","TE","KC","DEN","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.3","Thursday"
"Myles Price","WR","MIN","DET","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Thursday"
"Treyton Welch","TE","NO","@TEN","0.1","0.1","0.2","0.1","0.1","0.1","0.6","0.5","Main"
"Eric Gray","RB","NYG","@LV","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.5","Main"
"Zach Davidson","TE","NYG","@LV","0.1","0.1","0.2","0.1","0.1","0.1","0.6","0.5","Main"
"Khalil Herbert","RB","NYJ","NE","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.6","Main"
"Britain Covey","WR","PHI","@BUF","0.1","0.1","0.1","0.1","0.1","0.1","0.4","0.4","Main"
"Kylen Granson","TE","PHI","@BUF","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Main"
"George Kittle","TE","SF","CHI","0.1","0.1","0.1","0.1","0.1","0.1","0.4","0.4","Sunday"
"Cam Akers","RB","SEA","@CAR","0.1","0.1","0.1","0.1","0.1","0.1","0.4","0.4","Main"
"Robbie Ouzts","RB","SEA","@CAR","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Main"
"Jake Bobo","WR","SEA","@CAR","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.5","Main"
"Dareke Young","WR","SEA","@CAR","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.5","Main"
"Nick Kallerup","TE","SEA","@CAR","0.1","0.1","0.2","0.1","0.1","0.1","0.6","0.5","Main"
"Julius Chestnut","RB","TEN","NO","0.1","0.1","0.1","0.1","0.1","0.1","0.3","0.3","Main"
"Mason Kinsey","WR","TEN","NO","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Main"
