"Player","Pos","Team","Opp","DK Proj","FD Proj","FFPC Proj","Standard Proj","Half PPR Proj","Full PPR Proj","DK Ceiling","FD Ceiling","Slate"
"Rachaad White","RB","TB","@CAR","5.2","4.3","5.1","3.5","4.3","5.1","11.8","10.5","Main"
"CAR DST","DST","CAR","TB","5.2","5.2","5.9","5.2","5.2","5.2","11.9","11.9","Main"
"Andrei Iosivas","WR","CIN","@MIA","5.1","4.2","5.1","3.3","4.2","5.1","11.8","10.3","Main"
"Brian Robinson","RB","SF","@IND","5.1","4.8","5.1","4.6","4.8","5.1","12.2","11.7","Monday"
"NE DST","DST","NE","@BAL","5.1","5.1","5.9","5.1","5.1","5.1","11.7","11.7","Sunday"
"Marvin Mims","WR","DEN","JAX","5.0","4.1","5.0","3.2","4.1","5.0","11.4","9.8","Main"
"Luke Musgrave","TE","GB","@CHI","5.0","3.8","6.1","2.7","3.8","4.9","10.7","8.7","Saturday"
"Tyler Lockett","WR","LV","@HOU","5.0","3.9","4.9","2.8","3.9","4.9","10.4","8.5","Main"
"WAS DST","DST","WAS","PHI","5.0","5.0","5.7","5.0","5.0","5.0","11.6","11.6","Saturday"
"Matthew Golden","WR","GB","@CHI","4.9","4.1","4.8","3.2","4.0","4.8","11.8","10.3","Saturday"
"Jeremy Ruckert","TE","NYJ","@NO","4.9","3.7","6.1","2.5","3.7","4.9","10.5","8.3","Main"
"LAC DST","DST","LAC","@DAL","4.9","4.9","5.6","4.9","4.9","4.9","11.7","11.7","Main"
"Joshua Palmer","WR","BUF","@CLE","4.8","4.0","4.8","3.2","4.0","4.8","11.8","10.3","Main"
"Dawson Knox","TE","BUF","@CLE","4.8","3.9","5.7","3.0","3.9","4.8","11.3","9.7","Main"
"Nick Chubb","RB","HOU","LV","4.8","4.5","4.7","4.3","4.5","4.7","11.1","10.8","Main"
"JAX DST","DST","JAX","@DEN","4.8","4.8","5.5","4.8","4.8","4.8","11.8","11.8","Main"
"IND DST","DST","IND","SF","4.7","4.7","5.4","4.7","4.7","4.7","11.5","11.5","Monday"
"LV DST","DST","LV","@HOU","4.7","4.7","5.4","4.7","4.7","4.7","11.3","11.3","Main"
"Demarcus Robinson","WR","SF","@IND","4.6","3.9","4.6","3.1","3.8","4.6","11.7","10.3","Monday"
"Jalen McMillan","WR","TB","@CAR","4.6","3.8","4.6","3.0","3.8","4.6","11.3","9.8","Main"
"Ameer Abdullah","RB","IND","SF","4.5","3.7","4.5","3.0","3.7","4.5","10.6","9.3","Monday"
"Tre' Harris","WR","LAC","@DAL","4.5","3.7","4.5","2.8","3.7","4.5","11.0","9.4","Main"
"Terrance Ferguson","TE","LA","@SEA","4.5","3.6","5.3","2.8","3.6","4.4","10.4","8.8","Thursday"
"ARI DST","DST","ARI","ATL","4.5","4.5","5.2","4.5","4.5","4.5","11.0","11.0","Main"
"CLE DST","DST","CLE","BUF","4.5","4.5","5.1","4.5","4.5","4.5","11.2","11.2","Main"
"David Sills V","WR","ATL","@ARI","4.4","3.6","4.4","2.8","3.6","4.4","10.9","9.4","Main"
"Davis Allen","TE","LA","@SEA","4.4","3.4","5.4","2.4","3.4","4.4","9.9","8.1","Thursday"
"Taysom Hill","TE","NO","NYJ","4.4","4.0","4.8","3.6","4.0","4.4","10.4","9.7","Main"
"Jonnu Smith","TE","PIT","@DET","4.4","3.6","5.3","2.7","3.6","4.4","10.3","8.8","Main"
"Konata Mumpfield","WR","LA","@SEA","4.3","3.5","4.3","2.7","3.5","4.3","10.6","9.1","Thursday"
"Treylon Burks","WR","WAS","PHI","4.3","3.6","4.3","2.8","3.5","4.3","10.6","9.2","Saturday"
"Ja'Tavion Sanders","TE","CAR","TB","4.2","3.2","5.2","2.3","3.2","4.2","9.5","7.7","Main"
"Michael Mayer","TE","LV","@HOU","4.2","3.2","5.2","2.2","3.2","4.2","9.2","7.3","Main"
"Isaiah Bond","WR","CLE","BUF","4.1","3.5","4.1","2.8","3.4","4.1","10.4","9.1","Main"
"Kavontae Turpin","WR","DAL","LAC","4.1","3.5","4.1","2.8","3.4","4.1","10.2","9.0","Main"
"Emanuel Wilson","RB","GB","@CHI","4.1","3.9","4.1","3.6","3.8","4.0","9.8","9.5","Saturday"
"John FitzPatrick","TE","GB","@CHI","4.1","3.2","5.0","2.3","3.2","4.1","9.6","7.9","Saturday"
"Greg Dulcich","TE","MIA","CIN","4.1","3.2","4.9","2.3","3.2","4.0","9.5","7.9","Main"
"Jacory Croskey-Merritt","RB","WAS","PHI","4.1","4.0","4.1","3.8","3.9","4.0","10.2","10.0","Saturday"
"Cedric Tillman","WR","CLE","BUF","4.0","3.3","4.0","2.5","3.2","4.0","9.7","8.3","Main"
"Demario Douglas","WR","NE","@BAL","4.0","3.3","4.0","2.6","3.3","4.0","10.0","8.7","Sunday"
"Isaiah Hodgins","WR","NYG","MIN","4.0","3.2","4.0","2.4","3.2","4.0","9.5","8.0","Main"
"Isaiah Davis","RB","NYJ","@NO","4.0","3.7","4.0","3.4","3.7","4.0","9.5","8.9","Main"
"Marquez Valdes-Scantling","WR","PIT","@DET","4.0","3.4","4.0","2.7","3.4","4.0","10.4","9.2","Main"
"Xavier Hutchinson","WR","HOU","LV","3.9","3.2","3.9","2.5","3.2","3.9","10.0","8.7","Main"
"Jeremy McNichols","RB","WAS","PHI","3.9","3.3","3.9","2.6","3.3","3.9","9.4","8.2","Saturday"
"Christian Kirk","WR","HOU","LV","3.8","3.1","3.8","2.4","3.1","3.8","9.6","8.2","Main"
"Xavier Weaver","WR","ARI","ATL","3.7","3.1","3.7","2.4","3.1","3.7","9.8","8.6","Main"
"Adam Thielen","WR","PIT","@DET","3.7","3.1","3.7","2.4","3.0","3.7","9.5","8.2","Main"
"Calvin Austin","WR","PIT","@DET","3.7","3.0","3.7","2.4","3.0","3.7","9.7","8.4","Main"
"Devin Duvernay","WR","CHI","GB","3.6","2.9","3.6","2.3","2.9","3.6","9.3","8.0","Saturday"
"Cade Stover","TE","HOU","LV","3.6","2.9","4.3","2.2","2.9","3.6","8.4","7.1","Main"
"Jaylin Lane","WR","WAS","PHI","3.6","3.0","3.6","2.4","3.0","3.6","9.5","8.3","Saturday"
"PIT DST","DST","PIT","@DET","3.6","3.6","4.4","3.6","3.6","3.6","10.0","10.0","Main"
"Rasheen Ali","RB","BAL","NE","3.5","2.8","3.4","2.1","2.8","3.4","9.0","7.6","Sunday"
"DeAndre Hopkins","WR","BAL","NE","3.5","2.9","3.5","2.3","2.9","3.5","9.3","8.1","Sunday"
"Jaleel McLaughlin","RB","DEN","JAX","3.5","3.2","3.5","2.9","3.2","3.5","9.1","8.5","Main"
"Isaac TeSlaa","WR","DET","PIT","3.5","3.0","3.5","2.4","3.0","3.5","9.9","8.8","Main"
"Shane Zylstra","TE","DET","PIT","3.5","2.9","4.1","2.2","2.9","3.5","9.3","8.0","Main"
"John Bates","TE","WAS","PHI","3.5","2.7","4.2","1.9","2.7","3.4","8.1","6.5","Saturday"
"Brandin Cooks","WR","BUF","@CLE","3.4","2.9","3.4","2.3","2.9","3.4","9.5","8.3","Main"
"Tutu Atwell","WR","LA","@SEA","3.4","2.8","3.4","2.2","2.8","3.4","9.1","7.9","Thursday"
"Kyle Juszczyk","RB","SF","@IND","3.4","2.7","3.4","1.9","2.7","3.4","8.9","7.3","Monday"
"Trayveon Williams","RB","CLE","BUF","3.3","2.6","3.3","2.0","2.6","3.2","7.8","6.5","Main"
"Foster Moreau","TE","NO","NYJ","3.2","2.7","3.8","2.1","2.7","3.2","8.6","7.4","Main"
"Ben Sinnott","TE","WAS","PHI","3.2","2.5","3.8","1.9","2.5","3.2","8.0","6.7","Saturday"
"Tommy Tremble","TE","CAR","TB","3.1","2.4","3.8","1.8","2.4","3.1","8.0","6.6","Main"
"Gage Larvadain","WR","CLE","BUF","3.0","2.4","3.0","1.9","2.4","3.0","7.8","6.6","Main"
"Dontayvion Wicks","WR","GB","@CHI","3.0","2.5","3.0","2.0","2.5","3.0","8.2","7.1","Saturday"
"Sean Tucker","RB","TB","@CAR","2.9","2.9","2.9","2.9","2.9","2.9","8.5","8.4","Main"
"Elijah Higgins","TE","ARI","ATL","2.8","2.1","3.4","1.5","2.1","2.8","7.2","5.8","Main"
"Chris Brooks","RB","GB","@CHI","2.8","2.3","2.8","1.7","2.3","2.8","7.6","6.4","Saturday"
"LeQuint Allen","RB","JAX","@DEN","2.8","2.4","2.8","2.1","2.4","2.8","7.5","6.8","Main"
"Tim Patrick","WR","JAX","@DEN","2.8","2.3","2.8","1.8","2.3","2.8","7.8","6.7","Main"
"Jahan Dotson","WR","PHI","@WAS","2.8","2.4","2.8","1.9","2.3","2.8","8.1","7.0","Saturday"
"Tanner Hudson","TE","CIN","@MIA","2.7","2.2","3.3","1.6","2.2","2.7","7.3","6.1","Main"
"Malik Davis","RB","DAL","LAC","2.7","2.5","2.7","2.4","2.5","2.7","7.3","7.0","Main"
"Josh Oliver","TE","MIN","@NYG","2.7","2.2","3.3","1.7","2.2","2.7","7.5","6.4","Main"
"Daniel Bellinger","TE","NYG","MIN","2.7","2.2","3.3","1.6","2.2","2.7","7.2","6.0","Main"
"Tyler Badie","RB","DEN","JAX","2.6","2.0","2.6","1.4","2.0","2.6","7.1","5.8","Main"
"Lil'Jordan Humphrey","WR","DEN","JAX","2.5","2.0","2.5","1.6","2.0","2.5","7.2","6.1","Main"
"Adam Trautman","TE","DEN","JAX","2.5","2.0","3.0","1.5","2.0","2.5","7.1","6.0","Main"
"Austin Hooper","TE","NE","@BAL","2.5","2.0","3.0","1.5","2.0","2.5","7.1","6.0","Sunday"
"Jaylin Noel","WR","HOU","LV","2.3","1.9","2.3","1.5","1.9","2.3","6.7","5.9","Main"
"Kalif Raymond","WR","DET","PIT","2.2","1.8","2.2","1.4","1.8","2.2","6.5","5.6","Main"
"Adam Prentice","RB","DEN","JAX","2.1","1.7","2.1","1.3","1.7","2.1","6.2","5.2","Main"
"Ollie Gordon","RB","MIA","CIN","2.1","2.1","2.1","2.0","2.1","2.1","6.6","6.4","Main"
"Jaylen Wright","RB","MIA","CIN","2.1","1.9","2.1","1.8","1.9","2.0","6.0","5.7","Main"
"Tank Bigsby","RB","PHI","@WAS","2.1","2.1","2.1","2.1","2.1","2.1","6.6","6.5","Saturday"
"Mitchell Evans","TE","CAR","TB","1.9","1.5","2.3","1.1","1.5","1.9","5.6","4.6","Main"
"Nate Adkins","TE","DEN","JAX","1.9","1.5","2.2","1.1","1.5","1.9","5.7","4.7","Main"
"Anthony Firkser","TE","DET","PIT","1.9","1.6","2.3","1.2","1.6","1.9","5.8","4.9","Main"
"Brashard Smith","RB","KC","@TEN","1.9","1.5","1.9","1.2","1.5","1.9","5.5","4.7","Main"
"Raheem Mostert","RB","LV","@HOU","1.9","1.6","1.9","1.2","1.6","1.9","5.6","4.7","Main"
"Will Dissly","TE","LAC","@DAL","1.9","1.5","2.2","1.1","1.5","1.9","5.7","4.7","Main"
"Julian Hill","TE","MIA","CIN","1.9","1.5","2.3","1.0","1.5","1.9","5.3","4.3","Main"
"Tyrell Shavers","WR","BUF","@CLE","1.8","1.5","1.8","1.2","1.5","1.8","5.8","5.0","Main"
"Durham Smythe","TE","CHI","GB","1.8","1.4","2.2","1.0","1.4","1.8","5.3","4.4","Saturday"
"Drew Sample","TE","CIN","@MIA","1.8","1.4","2.2","1.0","1.4","1.8","5.2","4.2","Main"
"Blake Whiteheart","TE","CLE","BUF","1.8","1.4","2.2","1.0","1.4","1.8","5.2","4.2","Main"
"Luke Schoonmaker","TE","DAL","LAC","1.8","1.4","2.1","1.0","1.4","1.8","5.4","4.5","Main"
"Jackson Hawes","TE","BUF","@CLE","1.7","1.4","2.0","1.1","1.4","1.7","5.8","5.0","Main"
"Quintin Morris","TE","JAX","@DEN","1.7","1.4","2.1","1.0","1.4","1.7","5.4","4.5","Main"
"Charlie Kolar","TE","BAL","NE","1.6","1.3","1.9","1.0","1.3","1.6","5.4","4.6","Sunday"
"Hunter Luepke","RB","DAL","LAC","1.6","1.4","1.6","1.1","1.4","1.6","5.3","4.5","Main"
"James Proche","WR","TEN","KC","1.6","1.3","1.6","0.9","1.3","1.6","5.0","4.2","Main"
"Xavier Smith","WR","LA","@SEA","1.4","1.1","1.4","0.9","1.1","1.4","4.8","4.0","Thursday"
"Jelani Woods","TE","NYJ","@NO","1.4","1.1","1.7","0.9","1.1","1.4","4.6","3.8","Main"
"Chris Moore","WR","WAS","PHI","1.4","1.2","1.4","0.9","1.2","1.4","4.7","4.0","Saturday"
"Jalen Brooks","WR","ARI","ATL","1.3","1.1","1.3","0.9","1.1","1.3","4.8","4.1","Main"
"Malachi Corley","WR","CLE","BUF","1.3","1.1","1.3","0.9","1.1","1.3","4.1","3.6","Main"
"Nick Westbrook-Ikhine","WR","MIA","CIN","1.3","1.0","1.3","0.8","1.0","1.3","4.5","3.8","Main"
"Arian Smith","WR","NYJ","@NO","1.3","1.1","1.3","0.9","1.1","1.3","4.7","4.0","Main"
"Tez Johnson","WR","TB","@CAR","1.3","1.1","1.3","0.9","1.1","1.3","4.5","3.9","Main"
"Charlie Woerner","TE","ATL","@ARI","1.2","0.9","1.4","0.7","0.9","1.2","4.0","3.3","Main"
"Jawhar Jordan","RB","HOU","LV","1.2","1.2","1.2","1.1","1.2","1.2","4.2","4.0","Main"
"Dare Ogunbowale","RB","HOU","LV","1.2","1.0","1.2","0.7","1.0","1.2","4.4","3.6","Main"
"Jordan Whittington","WR","LA","@SEA","1.2","1.0","1.2","0.7","1.0","1.2","4.2","3.5","Thursday"
"Lawrence Cager","WR","WAS","PHI","1.2","1.0","1.2","0.8","1.0","1.2","4.3","3.6","Saturday"
"Corey Kiner","RB","ARI","ATL","1.1","1.0","1.1","1.0","1.0","1.1","3.9","3.7","Main"
"Darius Cooper","WR","PHI","@WAS","1.1","0.9","1.1","0.7","0.9","1.1","4.0","3.4","Saturday"
"Ray Davis","RB","BUF","@CLE","1.0","1.0","1.0","0.9","1.0","1.0","3.8","3.6","Main"
"Mo Alie-Cox","TE","IND","SF","1.0","0.8","1.2","0.6","0.8","1.0","3.6","2.9","Monday"
"Dont'e Thornton","WR","LV","@HOU","1.0","0.8","1.0","0.6","0.8","1.0","3.9","3.2","Main"
"Will Shipley","RB","PHI","@WAS","1.0","0.8","1.0","0.6","0.8","1.0","3.8","3.2","Saturday"
"Eric Saubert","TE","SEA","LA","1.0","0.8","1.3","0.6","0.8","1.0","3.7","3.0","Thursday"
"Mitchell Tinsley","WR","CIN","@MIA","0.9","0.8","0.9","0.6","0.8","0.9","3.6","3.0","Main"
"Brevyn Spann-Ford","TE","DAL","LAC","0.9","0.7","1.1","0.5","0.7","0.9","3.5","2.8","Main"
"Savion Williams","WR","GB","@CHI","0.9","0.8","0.9","0.7","0.8","0.9","3.4","3.0","Saturday"
"Grant Calcaterra","TE","PHI","@WAS","0.9","0.7","1.1","0.5","0.7","0.9","3.5","2.8","Saturday"
"Kaleb Johnson","RB","PIT","@DET","0.9","0.9","0.9","0.9","0.9","0.9","3.2","3.2","Main"
"Brenden Bates","TE","CLE","BUF","0.8","0.6","0.9","0.4","0.6","0.8","3.0","2.3","Main"
"Jalen Royals","WR","KC","@TEN","0.8","0.7","0.8","0.5","0.7","0.8","3.4","2.8","Main"
"Alec Ingold","RB","MIA","CIN","0.8","0.6","0.8","0.5","0.6","0.8","3.2","2.6","Main"
"Dante Pettis","WR","NO","NYJ","0.8","0.6","0.8","0.5","0.6","0.8","3.1","2.5","Main"
"Pharaoh Brown","TE","ARI","ATL","0.7","0.5","0.8","0.4","0.5","0.6","2.6","2.1","Main"
"Jimmy Horn","WR","CAR","TB","0.7","0.6","0.7","0.5","0.6","0.7","2.9","2.4","Main"
"Kyle Williams","WR","NE","@BAL","0.7","0.6","0.7","0.5","0.6","0.7","2.9","2.5","Sunday"
"Stone Smartt","TE","NYJ","@NO","0.7","0.5","0.8","0.4","0.5","0.7","2.8","2.2","Main"
"Luke Farrell","TE","SF","@IND","0.7","0.6","0.9","0.4","0.6","0.7","2.9","2.3","Monday"
"Dylan Drummond","WR","ATL","@ARI","0.6","0.5","0.6","0.4","0.5","0.6","2.5","2.0","Main"
"Jonathan Mingo","WR","DAL","LAC","0.6","0.5","0.6","0.4","0.5","0.6","2.6","2.2","Main"
"Scott Matlock","RB","LAC","@DAL","0.6","0.4","0.6","0.3","0.4","0.6","2.3","1.7","Main"
"Cedrick Wilson","WR","MIA","CIN","0.6","0.5","0.6","0.4","0.5","0.6","2.6","2.1","Main"
"Andrew Beck","TE","NYJ","@NO","0.6","0.5","0.7","0.4","0.5","0.6","2.5","2.1","Main"
"Devontez Walker","WR","BAL","NE","0.5","0.4","0.5","0.3","0.4","0.5","2.0","1.7","Sunday"
"Brycen Tremayne","WR","CAR","TB","0.5","0.4","0.5","0.3","0.4","0.5","2.1","1.7","Main"
"Jahdae Walker","WR","CHI","GB","0.5","0.4","0.5","0.3","0.4","0.5","2.1","1.8","Saturday"
"Johnny Mundt","TE","JAX","@DEN","0.5","0.4","0.7","0.3","0.4","0.5","2.2","1.7","Main"
"Jack Stoll","TE","NO","NYJ","0.5","0.4","0.7","0.3","0.4","0.5","2.1","1.7","Main"
"Tyler Johnson","WR","NYJ","@NO","0.4","0.3","0.4","0.2","0.3","0.4","1.6","1.3","Main"
"Josiah Deguara","TE","ARI","ATL","0.3","0.2","0.4","0.2","0.2","0.3","1.2","1.0","Main"
"Feleipe Franks","TE","ATL","@ARI","0.3","0.2","0.3","0.2","0.2","0.3","0.7","0.6","Main"
"Teagan Quitoriano","TE","ATL","@ARI","0.3","0.3","0.4","0.2","0.3","0.3","1.5","1.2","Main"
"Cam Grandy","TE","CIN","@MIA","0.3","0.3","0.4","0.2","0.3","0.3","1.4","1.1","Main"
"Bo Melton","WR","GB","@CHI","0.3","0.2","0.3","0.2","0.2","0.3","1.3","1.1","Saturday"
"British Brooks","RB","HOU","LV","0.3","0.3","0.3","0.2","0.3","0.3","1.4","1.2","Main"
"Tyler Conklin","TE","LAC","@DAL","0.3","0.2","0.3","0.2","0.2","0.3","0.7","0.6","Main"
"CJ Ham","RB","MIN","@NYG","0.3","0.2","0.3","0.2","0.2","0.3","1.2","1.1","Main"
"Samori Toure","WR","NO","NYJ","0.3","0.2","0.3","0.2","0.2","0.3","1.0","0.9","Main"
"Kylen Granson","TE","PHI","@WAS","0.3","0.2","0.3","0.2","0.2","0.3","1.1","0.9","Saturday"
"Ben Skowronek","WR","PIT","@DET","0.3","0.3","0.3","0.2","0.3","0.3","1.3","1.1","Main"
"Scotty Miller","WR","PIT","@DET","0.3","0.3","0.3","0.2","0.3","0.3","1.3","1.1","Main"
"Connor Heyward","TE","PIT","@DET","0.3","0.3","0.3","0.2","0.3","0.3","0.7","0.5","Main"
"Jake Tonges","TE","SF","@IND","0.3","0.2","0.4","0.2","0.2","0.3","1.3","1.0","Monday"
"Cody White","WR","SEA","LA","0.3","0.2","0.3","0.2","0.2","0.3","1.1","0.9","Thursday"
"Payne Durham","TE","TB","@CAR","0.3","0.2","0.4","0.2","0.2","0.3","1.2","0.9","Main"
"David Martin-Robinson","TE","TEN","KC","0.3","0.2","0.3","0.2","0.2","0.3","1.2","0.9","Main"
"Deven Thompkins","WR","ATL","@ARI","0.2","0.2","0.2","0.2","0.2","0.2","1.0","0.9","Main"
"Trevor Etienne","RB","CAR","TB","0.2","0.2","0.2","0.1","0.2","0.2","0.9","0.8","Main"
"Raheim Sanders","RB","CLE","BUF","0.2","0.2","0.2","0.2","0.2","0.2","1.1","1.1","Main"
"Tom Kennedy","WR","DET","PIT","0.2","0.1","0.2","0.1","0.1","0.2","0.7","0.6","Main"
"Harrison Bryant","TE","HOU","LV","0.2","0.1","0.2","0.1","0.1","0.2","0.7","0.6","Main"
"Drew Ogletree","TE","IND","SF","0.2","0.2","0.3","0.1","0.2","0.2","1.0","0.8","Monday"
"Dyami Brown","WR","JAX","@DEN","0.2","0.2","0.2","0.2","0.2","0.2","0.9","0.8","Main"
"Nikko Remigio","WR","KC","@TEN","0.2","0.2","0.2","0.2","0.2","0.2","0.8","0.7","Main"
"Robert Tonyan","TE","KC","@TEN","0.2","0.1","0.2","0.1","0.1","0.2","0.7","0.5","Main"
"KeAndre Lambert-Smith","WR","LAC","@DAL","0.2","0.1","0.2","0.1","0.1","0.2","0.7","0.6","Main"
"Dee Eskridge","WR","MIA","CIN","0.2","0.2","0.2","0.1","0.2","0.2","0.9","0.7","Main"
"Ben Sims","TE","MIN","@NYG","0.2","0.2","0.3","0.1","0.2","0.2","0.9","0.8","Main"
"Jalin Hyatt","WR","NYG","MIN","0.2","0.2","0.2","0.2","0.2","0.2","0.9","0.8","Main"
"Nathan Carter","RB","ATL","@ARI","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.6","Main"
"Patrick Ricard","RB","BAL","NE","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Sunday"
"Tylan Wallace","WR","BAL","NE","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.5","Sunday"
"LaJohntay Wester","WR","BAL","NE","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Sunday"
"Reggie Gilliam","TE","BUF","@CLE","0.1","0.1","0.2","0.1","0.1","0.1","0.5","0.4","Main"
"JP Richardson","WR","CHI","GB","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.5","Saturday"
"Tahj Brooks","RB","CIN","@MIA","0.1","0.1","0.1","0.1","0.1","0.1","0.4","0.4","Main"
"Sione Vaki","RB","DET","PIT","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.6","Main"
"Jacob Saylors","RB","DET","PIT","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.5","Main"
"Giovanni Ricci","RB","DET","PIT","0.1","0.1","0.1","0.1","0.1","0.1","0.7","0.5","Main"
"Tyler Goodson","RB","IND","SF","0.1","0.1","0.1","0.1","0.1","0.1","0.4","0.4","Monday"
"Laquon Treadwell","WR","IND","SF","0.1","0.1","0.1","0.1","0.1","0.1","0.4","0.3","Monday"
"DeeJay Dallas","RB","JAX","@DEN","0.1","0.1","0.1","0.1","0.1","0.1","0.7","0.7","Main"
"Dylan Laube","RB","LV","@HOU","0.1","0.1","0.1","0.1","0.1","0.1","0.4","0.4","Main"
"Shedrick Jackson","WR","LV","@HOU","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Main"
"Carter Runyon","TE","LV","@HOU","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Main"
"Hassan Haskins","RB","LAC","@DAL","0.1","0.1","0.1","0.1","0.1","0.1","0.3","0.3","Main"
"Nick Vannett","TE","LA","@SEA","0.1","0.1","0.2","0.1","0.1","0.1","0.6","0.5","Thursday"
"Zavier Scott","RB","MIN","@NYG","0.1","0.1","0.1","0.1","0.1","0.1","0.4","0.4","Main"
"Tai Felton","WR","MIN","@NYG","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Main"
"Myles Price","WR","MIN","@NYG","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Main"
"Ben Yurosek","TE","MIN","@NYG","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Main"
"D'Ernest Johnson","RB","NE","@BAL","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.6","Sunday"
"Jack Westover","TE","NE","@BAL","0.1","0.1","0.2","0.1","0.1","0.1","0.6","0.5","Sunday"
"Eric Gray","RB","NYG","MIN","0.1","0.1","0.1","0.1","0.1","0.1","0.4","0.4","Main"
"Gunner Olszewski","WR","NYG","MIN","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Main"
"Dalen Cambre","WR","NYG","MIN","0.1","0.1","0.1","0.1","0.1","0.1","0.4","0.4","Main"
"Chris Manhertz","TE","NYG","MIN","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Main"
"Khalil Herbert","RB","NYJ","@NO","0.1","0.1","0.1","0.1","0.1","0.1","0.7","0.7","Main"
"EJ Jenkins","TE","PHI","@WAS","0.1","0.1","0.2","0.1","0.1","0.1","0.6","0.5","Saturday"
"Brady Russell","RB","SEA","LA","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Thursday"
"Cam Akers","RB","SEA","LA","0.1","0.1","0.1","0.1","0.1","0.1","0.3","0.3","Thursday"
"Robbie Ouzts","RB","SEA","LA","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Thursday"
"Dareke Young","WR","SEA","LA","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.5","Thursday"
"Nick Kallerup","TE","SEA","LA","0.1","0.1","0.2","0.1","0.1","0.1","0.5","0.4","Thursday"
"Devin Culp","TE","TB","@CAR","0.1","0.1","0.2","0.1","0.1","0.1","0.6","0.5","Main"
"Kalel Mullings","RB","TEN","KC","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.6","Main"
"Julius Chestnut","RB","TEN","KC","0.1","0.1","0.1","0.1","0.1","0.1","0.3","0.3","Main"
"Mason Kinsey","WR","TEN","KC","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Main"
