"Player","Pos","Team","Opp","DK Proj","FD Proj","FFPC Proj","Standard Proj","Half PPR Proj","Full PPR Proj","DK Ceiling","FD Ceiling","Slate"
"LV DST","DST","LV","@LAC","5.6","5.6","6.3","5.6","5.6","5.6","12.4","12.4","Main"
"NO DST","DST","NO","@MIA","5.6","5.6","6.4","5.6","5.6","5.6","12.4","12.4","Main"
"TEN DST","DST","TEN","JAX","5.6","5.6","6.3","5.6","5.6","5.6","12.3","12.3","Main"
"Marvin Mims","WR","DEN","@WAS","5.5","4.5","5.5","3.5","4.5","5.4","12.2","10.6","Sunday"
"NYG DST","DST","NYG","@NE","5.5","5.5","6.2","5.5","5.5","5.5","12.4","12.4","Monday"
"Darnell Washington","TE","PIT","BUF","5.4","4.2","6.5","3.0","4.2","5.4","11.4","9.4","Main"
"Sterling Shepard","WR","TB","ARI","5.4","4.4","5.3","3.3","4.3","5.3","12.4","10.6","Main"
"Jacory Croskey-Merritt","RB","WAS","DEN","5.4","5.1","5.3","4.8","5.0","5.3","12.2","11.8","Sunday"
"ARI DST","DST","ARI","@TB","5.4","5.4","6.2","5.4","5.4","5.4","12.2","12.2","Main"
"Ollie Gordon","RB","MIA","NO","5.3","5.0","5.3","4.7","5.0","5.3","12.3","11.8","Main"
"DET DST","DST","DET","GB","5.3","5.3","6.0","5.3","5.3","5.3","11.9","11.9","Thursday"
"KC DST","DST","KC","@DAL","5.3","5.3","6.0","5.3","5.3","5.3","12.1","12.1","Thursday"
"Tyrell Shavers","WR","BUF","@PIT","5.2","4.3","5.2","3.3","4.2","5.2","12.2","10.5","Main"
"Demario Douglas","WR","NE","NYG","5.2","4.3","5.1","3.5","4.3","5.1","12.1","10.6","Monday"
"Samaje Perine","RB","CIN","@BAL","5.1","4.4","5.0","3.8","4.4","5.0","11.8","10.7","Thursday"
"Christian Kirk","WR","HOU","@IND","5.1","4.0","5.0","2.9","4.0","5.0","11.6","9.8","Main"
"Jordan Mason","RB","MIN","@SEA","5.1","4.9","5.0","4.6","4.8","5.0","11.4","11.1","Main"
"DeAndre Hopkins","WR","BAL","CIN","5.0","4.2","4.9","3.3","4.1","4.9","12.5","11.0","Thursday"
"Jeremy McNichols","RB","WAS","DEN","5.0","4.0","5.0","3.1","4.0","4.9","11.2","9.6","Sunday"
"WAS DST","DST","WAS","DEN","5.0","5.0","5.8","5.0","5.0","5.0","11.9","11.9","Sunday"
"Cedric Tillman","WR","CLE","SF","4.9","3.9","4.8","2.9","3.9","4.8","11.0","9.4","Main"
"Isaiah Davis","RB","NYJ","ATL","4.9","4.2","4.9","3.5","4.2","4.9","11.0","9.7","Main"
"CHI DST","DST","CHI","@PHI","4.9","4.9","5.7","4.9","4.9","4.9","11.5","11.5","Friday"
"GB DST","DST","GB","@DET","4.9","4.9","5.6","4.9","4.9","4.9","11.5","11.5","Thursday"
"Ja'Tavion Sanders","TE","CAR","LA","4.8","3.7","6.0","2.5","3.7","4.8","10.0","7.9","Main"
"Kavontae Turpin","WR","DAL","KC","4.8","3.9","4.8","3.0","3.9","4.8","11.2","9.6","Thursday"
"Marquise Brown","WR","KC","@DAL","4.8","4.0","4.8","3.1","4.0","4.8","11.9","10.4","Thursday"
"Brian Robinson","RB","SF","@CLE","4.8","4.5","4.7","4.2","4.4","4.7","11.1","10.6","Main"
"Dylan Sampson","RB","CLE","SF","4.7","3.9","4.7","3.2","3.9","4.7","10.3","8.9","Main"
"Isaac TeSlaa","WR","DET","GB","4.7","3.9","4.7","3.1","3.9","4.7","11.7","10.3","Thursday"
"Mason Tipton","WR","NO","@MIA","4.7","3.8","4.7","2.9","3.8","4.7","11.1","9.4","Main"
"Ty Johnson","RB","BUF","@PIT","4.5","3.7","4.5","2.9","3.7","4.5","10.9","9.4","Main"
"David Njoku","TE","CLE","SF","4.5","3.5","5.5","2.5","3.5","4.5","9.7","7.9","Main"
"Jaleel McLaughlin","RB","DEN","@WAS","4.5","4.3","4.4","4.2","4.3","4.4","10.9","10.6","Sunday"
"Davis Allen","TE","LA","@CAR","4.4","3.5","5.3","2.6","3.5","4.4","10.3","8.7","Main"
"Nick Chubb","RB","HOU","@IND","4.3","3.9","4.3","3.5","3.9","4.2","9.9","9.2","Main"
"DAL DST","DST","DAL","KC","4.3","4.3","5.0","4.3","4.3","4.3","10.8","10.8","Thursday"
"Tre' Harris","WR","LAC","LV","4.2","3.4","4.1","2.6","3.3","4.1","10.5","9.0","Main"
"Jalen Nailor","WR","MIN","@SEA","4.2","3.4","4.2","2.6","3.4","4.2","10.1","8.6","Main"
"Dylan Drummond","WR","ATL","@NYJ","4.1","3.3","4.0","2.4","3.2","4.0","10.0","8.5","Main"
"Noah Fant","TE","CIN","@BAL","4.1","3.2","4.9","2.3","3.2","4.1","9.6","7.9","Thursday"
"Jaylin Noel","WR","HOU","@IND","3.9","3.1","3.8","2.3","3.1","3.8","9.6","8.2","Main"
"Greg Dulcich","TE","MIA","NO","3.9","3.1","4.7","2.3","3.1","3.9","9.3","7.7","Main"
"MIN DST","DST","MIN","@SEA","3.9","3.9","4.7","3.9","3.9","3.9","10.3","10.3","Main"
"Luke Musgrave","TE","GB","@DET","3.8","2.9","4.7","2.0","2.9","3.8","8.6","6.9","Thursday"
"Jaret Patterson","RB","LAC","LV","3.8","3.7","3.8","3.5","3.6","3.8","9.6","9.3","Main"
"Terrance Ferguson","TE","LA","@CAR","3.8","3.2","4.4","2.5","3.2","3.8","9.7","8.5","Main"
"CAR DST","DST","CAR","LA","3.7","3.7","4.3","3.7","3.7","3.7","9.8","9.8","Main"
"CIN DST","DST","CIN","@BAL","3.7","3.7","4.5","3.7","3.7","3.7","10.0","10.0","Thursday"
"Elijah Higgins","TE","ARI","@TB","3.5","2.7","4.3","1.9","2.7","3.5","8.1","6.6","Main"
"Cole Kmet","TE","CHI","@PHI","3.5","2.7","4.2","2.0","2.7","3.5","8.4","6.9","Friday"
"John FitzPatrick","TE","GB","@DET","3.5","2.8","4.2","2.0","2.8","3.5","8.7","7.3","Thursday"
"Ryan Flournoy","WR","DAL","KC","3.4","2.7","3.4","2.1","2.7","3.3","8.7","7.4","Thursday"
"Austin Hooper","TE","NE","NYG","3.4","2.8","4.0","2.2","2.8","3.4","8.9","7.7","Monday"
"Elijah Arroyo","TE","SEA","MIN","3.4","2.7","4.1","2.1","2.7","3.4","8.7","7.3","Main"
"Anthony Firkser","TE","DET","GB","3.3","2.6","4.0","1.9","2.6","3.3","8.2","6.8","Thursday"
"Jackson Hawes","TE","BUF","@PIT","3.2","2.6","3.8","2.0","2.6","3.2","8.3","7.1","Main"
"Ian Thomas","TE","LV","@LAC","3.2","2.4","3.9","1.7","2.4","3.2","7.6","6.0","Main"
"Foster Moreau","TE","NO","@MIA","3.2","2.5","3.8","1.9","2.5","3.2","8.0","6.7","Main"
"Roman Wilson","WR","PIT","BUF","3.2","2.6","3.2","2.0","2.6","3.2","8.8","7.6","Main"
"JuJu Smith-Schuster","WR","KC","@DAL","3.1","2.5","3.1","1.9","2.5","3.1","8.5","7.3","Thursday"
"Raheem Mostert","RB","LV","@LAC","3.1","2.6","3.1","2.1","2.6","3.1","7.8","6.8","Main"
"Nick Westbrook-Ikhine","WR","MIA","NO","3.1","2.5","3.1","2.0","2.5","3.1","8.5","7.3","Main"
"Demarcus Robinson","WR","SF","@CLE","3.1","2.5","3.1","2.0","2.5","3.1","8.6","7.4","Main"
"Jaylin Lane","WR","WAS","DEN","3.1","2.6","3.1","2.0","2.5","3.1","8.4","7.2","Sunday"
"Ross Dwelley","TE","DET","GB","3.0","2.4","3.5","1.8","2.4","3.0","7.9","6.7","Thursday"
"Cade Stover","TE","HOU","@IND","3.0","2.3","3.7","1.6","2.3","3.0","7.4","6.0","Main"
"Tommy Tremble","TE","CAR","LA","2.9","2.3","3.6","1.6","2.3","2.9","7.2","5.8","Main"
"Isaiah Bond","WR","CLE","SF","2.9","2.3","2.8","1.8","2.3","2.8","7.6","6.5","Main"
"Treylon Burks","WR","WAS","DEN","2.9","2.4","2.9","1.8","2.3","2.9","7.9","6.7","Sunday"
"Xavier Hutchinson","WR","HOU","@IND","2.7","2.2","2.7","1.7","2.2","2.7","7.7","6.5","Main"
"Jordan Whittington","WR","LA","@CAR","2.7","2.2","2.7","1.7","2.2","2.7","7.5","6.3","Main"
"Daniel Bellinger","TE","NYG","@NE","2.7","2.2","3.3","1.6","2.2","2.7","7.2","5.9","Monday"
"Jahan Dotson","WR","PHI","CHI","2.7","2.2","2.7","1.8","2.2","2.7","7.9","6.9","Friday"
"Robert Tonyan","TE","KC","@DAL","2.6","2.1","3.0","1.6","2.1","2.6","7.3","6.2","Thursday"
"Dont'e Thornton","WR","LV","@LAC","2.6","2.1","2.6","1.7","2.1","2.6","7.5","6.5","Main"
"Tank Bigsby","RB","PHI","CHI","2.6","2.5","2.6","2.4","2.5","2.5","7.4","7.2","Friday"
"Chris Moore","WR","WAS","DEN","2.6","2.2","2.6","1.7","2.1","2.6","7.5","6.4","Sunday"
"Charlie Kolar","TE","BAL","CIN","2.5","2.0","2.9","1.6","2.0","2.5","7.3","6.3","Thursday"
"Rasheen Ali","RB","BAL","CIN","2.4","1.9","2.4","1.5","1.9","2.4","7.2","6.1","Thursday"
"Kyle Juszczyk","RB","SF","@CLE","2.4","1.8","2.4","1.3","1.8","2.3","6.5","5.3","Main"
"Malik Heath","WR","GB","@DET","2.3","1.9","2.3","1.4","1.9","2.3","6.8","5.8","Thursday"
"Tyquan Thornton","WR","KC","@DAL","2.3","2.1","2.3","1.8","2.0","2.3","8.0","7.3","Thursday"
"Brandin Cooks","WR","BUF","@PIT","2.2","1.8","2.2","1.4","1.8","2.2","6.6","5.7","Main"
"Jimmy Horn","WR","CAR","LA","2.2","1.8","2.2","1.3","1.8","2.2","6.3","5.3","Main"
"Olamide Zaccheaus","WR","CHI","@PHI","2.2","1.8","2.2","1.3","1.8","2.2","6.4","5.3","Friday"
"Malik Davis","RB","DAL","KC","2.2","2.1","2.2","2.0","2.1","2.2","6.5","6.3","Thursday"
"Tyler Badie","RB","DEN","@WAS","2.2","1.7","2.2","1.2","1.7","2.2","6.4","5.3","Sunday"
"Adam Trautman","TE","DEN","@WAS","2.2","1.8","2.6","1.3","1.8","2.2","6.4","5.3","Sunday"
"Ameer Abdullah","RB","IND","HOU","2.2","1.8","2.2","1.5","1.8","2.1","6.5","5.7","Main"
"Charlie Woerner","TE","ATL","@NYJ","2.0","1.5","2.4","1.1","1.5","2.0","5.7","4.6","Main"
"Josh Whyle","TE","GB","@DET","2.0","1.6","2.3","1.2","1.6","2.0","5.9","4.9","Thursday"
"Julian Hill","TE","MIA","NO","2.0","1.5","2.4","1.1","1.5","2.0","5.5","4.4","Main"
"Josh Oliver","TE","MIN","@SEA","2.0","1.5","2.4","1.1","1.5","2.0","5.5","4.4","Main"
"Tanner Hudson","TE","CIN","@BAL","1.9","1.4","2.3","1.0","1.4","1.9","5.3","4.3","Thursday"
"Jeremy Ruckert","TE","NYJ","ATL","1.9","1.5","2.4","1.0","1.5","1.9","5.3","4.2","Main"
"Hunter Luepke","RB","DAL","KC","1.8","1.4","1.8","1.0","1.4","1.8","5.4","4.4","Thursday"
"Luke Schoonmaker","TE","DAL","KC","1.8","1.4","2.2","1.0","1.4","1.8","5.4","4.4","Thursday"
"Mo Alie-Cox","TE","IND","HOU","1.8","1.4","2.1","1.1","1.4","1.8","5.6","4.7","Main"
"Johnny Mundt","TE","JAX","@TEN","1.8","1.4","2.1","1.0","1.4","1.8","5.3","4.4","Main"
"John Bates","TE","WAS","DEN","1.8","1.4","2.2","1.0","1.4","1.8","5.1","4.0","Sunday"
"Audric Estime","RB","NO","@MIA","1.7","1.6","1.7","1.4","1.6","1.7","5.1","4.7","Main"
"Jerome Ford","RB","CLE","SF","1.6","1.3","1.6","1.0","1.3","1.6","4.9","4.1","Main"
"Malachi Corley","WR","CLE","SF","1.6","1.3","1.6","1.1","1.3","1.6","4.9","4.2","Main"
"Tim Patrick","WR","JAX","@TEN","1.6","1.3","1.6","1.0","1.3","1.6","5.5","4.7","Main"
"Allen Lazard","WR","NYJ","ATL","1.6","1.3","1.6","1.0","1.3","1.6","5.3","4.5","Main"
"Xavier Restrepo","WR","TEN","JAX","1.6","1.3","1.6","1.0","1.3","1.6","5.3","4.6","Main"
"LeQuint Allen","RB","JAX","@TEN","1.5","1.3","1.5","1.0","1.3","1.5","4.8","4.2","Main"
"Kyle Williams","WR","NE","NYG","1.5","1.3","1.5","1.1","1.3","1.5","5.5","4.9","Monday"
"Will Shipley","RB","PHI","CHI","1.5","1.3","1.5","1.1","1.3","1.5","5.1","4.5","Friday"
"Mitchell Evans","TE","CAR","LA","1.4","1.1","1.7","0.8","1.1","1.4","4.3","3.5","Main"
"Xavier Smith","WR","LA","@CAR","1.3","1.1","1.3","0.8","1.1","1.3","4.7","4.0","Main"
"Cedrick Wilson","WR","MIA","NO","1.3","1.0","1.3","0.8","1.0","1.3","4.4","3.7","Main"
"Isaiah Williams","WR","NYJ","ATL","1.3","1.1","1.3","0.9","1.1","1.3","4.5","3.8","Main"
"Grant Calcaterra","TE","PHI","CHI","1.3","1.0","1.6","0.8","1.0","1.3","4.3","3.5","Friday"
"Tyler Johnson","WR","NYJ","ATL","1.2","1.0","1.2","0.7","1.0","1.2","4.2","3.5","Main"
"Drew Sample","TE","CIN","@BAL","1.1","0.8","1.4","0.6","0.8","1.1","3.5","2.8","Thursday"
"Xavier Weaver","WR","ARI","@TB","1.0","0.8","1.0","0.6","0.8","1.0","3.9","3.3","Main"
"Teagan Quitoriano","TE","ATL","@NYJ","1.0","0.8","1.2","0.6","0.8","1.0","3.6","3.0","Main"
"Brevyn Spann-Ford","TE","DAL","KC","1.0","0.7","1.2","0.5","0.7","0.9","3.5","2.8","Thursday"
"Adam Prentice","RB","DEN","@WAS","1.0","0.9","1.0","0.7","0.9","1.0","3.8","3.2","Sunday"
"Jack Bech","WR","LV","@LAC","1.0","0.8","1.0","0.6","0.8","1.0","3.6","3.0","Main"
"Dante Pettis","WR","NO","@MIA","1.0","0.8","1.0","0.6","0.8","1.0","3.6","3.0","Main"
"Devontez Walker","WR","BAL","CIN","0.9","0.8","0.9","0.6","0.8","0.9","3.8","3.2","Thursday"
"Ray Davis","RB","BUF","@PIT","0.9","0.8","0.9","0.7","0.8","0.9","3.6","3.2","Main"
"Alec Ingold","RB","MIA","NO","0.9","0.7","0.9","0.5","0.7","0.9","3.5","2.9","Main"
"Jaylen Wright","RB","MIA","NO","0.8","0.8","0.8","0.7","0.8","0.8","3.1","2.9","Main"
"James Proche","WR","TEN","JAX","0.8","0.6","0.8","0.5","0.6","0.8","3.2","2.6","Main"
"Charlie Jones","WR","CIN","@BAL","0.7","0.5","0.7","0.4","0.5","0.7","2.8","2.3","Thursday"
"Bo Melton","WR","GB","@DET","0.7","0.6","0.7","0.4","0.6","0.7","2.9","2.4","Thursday"
"Tyler Goodson","RB","IND","HOU","0.7","0.7","0.7","0.6","0.7","0.7","2.9","2.7","Main"
"Jared Wiley","TE","KC","@DAL","0.7","0.6","0.8","0.4","0.6","0.7","2.8","2.3","Thursday"
"Derius Davis","WR","LAC","LV","0.7","0.6","0.7","0.4","0.6","0.7","2.8","2.3","Main"
"Kaleb Johnson","RB","PIT","BUF","0.7","0.7","0.7","0.6","0.7","0.7","2.8","2.6","Main"
"Luke Farrell","TE","SF","@CLE","0.7","0.6","0.9","0.4","0.6","0.7","2.8","2.2","Main"
"Payne Durham","TE","TB","ARI","0.7","0.5","0.8","0.4","0.5","0.6","2.7","2.2","Main"
"Durham Smythe","TE","CHI","@PHI","0.6","0.5","0.8","0.3","0.5","0.6","2.6","2.0","Friday"
"Lil'Jordan Humphrey","WR","DEN","@WAS","0.6","0.5","0.6","0.4","0.5","0.6","2.3","1.9","Sunday"
"Dare Ogunbowale","RB","HOU","@IND","0.6","0.5","0.6","0.4","0.5","0.6","2.7","2.1","Main"
"Anthony Gould","WR","IND","HOU","0.6","0.5","0.6","0.3","0.5","0.6","2.3","1.9","Main"
"Drew Ogletree","TE","IND","HOU","0.6","0.5","0.7","0.4","0.5","0.6","2.5","2.0","Main"
"Scott Matlock","RB","LAC","LV","0.6","0.4","0.6","0.3","0.4","0.6","2.4","1.9","Main"
"Tucker Fisk","TE","LAC","LV","0.6","0.5","0.7","0.4","0.5","0.6","2.4","2.0","Main"
"Konata Mumpfield","WR","LA","@CAR","0.6","0.5","0.6","0.4","0.5","0.6","2.6","2.2","Main"
"Brycen Tremayne","WR","CAR","LA","0.5","0.4","0.5","0.3","0.4","0.5","2.0","1.6","Main"
"Laquon Treadwell","WR","IND","HOU","0.5","0.4","0.5","0.3","0.4","0.5","2.2","1.8","Main"
"Dee Eskridge","WR","MIA","NO","0.5","0.4","0.5","0.3","0.4","0.5","2.0","1.6","Main"
"Terrell Jennings","RB","NE","NYG","0.5","0.5","0.5","0.5","0.5","0.5","2.3","2.3","Monday"
"Kevin Austin","WR","NO","@MIA","0.5","0.4","0.5","0.3","0.4","0.5","2.0","1.6","Main"
"Jack Stoll","TE","NO","@MIA","0.5","0.4","0.7","0.3","0.4","0.5","2.1","1.6","Main"
"Gunner Olszewski","WR","NYG","@NE","0.5","0.4","0.5","0.3","0.4","0.5","2.0","1.7","Monday"
"Darius Cooper","WR","PHI","CHI","0.5","0.4","0.5","0.3","0.4","0.5","2.0","1.7","Friday"
"Kylen Granson","TE","PHI","CHI","0.5","0.4","0.6","0.3","0.4","0.5","2.0","1.6","Friday"
"Ben Skowronek","WR","PIT","BUF","0.5","0.4","0.5","0.3","0.4","0.5","2.2","1.7","Main"
"Ben Sinnott","TE","WAS","DEN","0.5","0.4","0.6","0.3","0.4","0.5","2.1","1.7","Sunday"
"Trevor Etienne","RB","CAR","LA","0.4","0.3","0.4","0.3","0.3","0.3","1.6","1.4","Main"
"Chris Brooks","RB","GB","@DET","0.4","0.4","0.4","0.3","0.4","0.4","2.0","1.7","Thursday"
"Trayveon Williams","RB","LAC","LV","0.4","0.3","0.4","0.2","0.3","0.4","1.8","1.5","Main"
"Tai Felton","WR","MIN","@SEA","0.4","0.4","0.4","0.3","0.4","0.4","1.8","1.5","Main"
"Connor Heyward","TE","PIT","BUF","0.4","0.3","0.4","0.3","0.3","0.4","1.1","0.9","Main"
"Kendrick Bourne","WR","SF","@CLE","0.4","0.4","0.4","0.3","0.4","0.4","1.9","1.5","Main"
"Kameron Johnson","WR","TB","ARI","0.4","0.3","0.4","0.3","0.3","0.4","1.6","1.4","Main"
"Andre Baccellia","WR","ARI","@TB","0.3","0.3","0.3","0.2","0.3","0.3","1.4","1.1","Main"
"Keleki Latu","TE","BUF","@PIT","0.3","0.2","0.4","0.2","0.2","0.3","1.2","0.9","Main"
"Gage Larvadain","WR","CLE","SF","0.3","0.3","0.3","0.2","0.3","0.3","1.4","1.2","Main"
"Dominic Lovett","WR","DET","GB","0.3","0.3","0.3","0.2","0.3","0.3","1.4","1.1","Thursday"
"Zach Horton","TE","DET","GB","0.3","0.2","0.4","0.1","0.2","0.3","1.1","0.9","Thursday"
"Tom Kennedy","WR","DET","GB","0.3","0.2","0.3","0.2","0.2","0.3","1.2","1.0","Thursday"
"Will Sheppard","WR","GB","@DET","0.3","0.3","0.3","0.2","0.3","0.3","1.3","1.1","Thursday"
"Austin Trammell","WR","JAX","@TEN","0.3","0.2","0.3","0.2","0.2","0.3","1.1","0.9","Main"
"Quintin Morris","TE","JAX","@TEN","0.3","0.2","0.3","0.2","0.2","0.3","1.2","1.0","Main"
"Carter Runyon","TE","LV","@LAC","0.3","0.2","0.3","0.1","0.2","0.2","1.0","0.8","Main"
"Tyler Conklin","TE","LAC","LV","0.3","0.2","0.3","0.2","0.2","0.3","0.6","0.5","Main"
"Nick Vannett","TE","LA","@CAR","0.3","0.3","0.4","0.2","0.3","0.3","1.3","1.1","Main"
"CJ Ham","RB","MIN","@SEA","0.3","0.2","0.3","0.1","0.2","0.3","1.4","1.0","Main"
"Cody White","WR","SEA","MIN","0.3","0.2","0.3","0.2","0.2","0.3","1.1","1.0","Main"
"Jermar Jefferson","RB","ARI","@TB","0.2","0.2","0.2","0.2","0.2","0.2","0.8","0.8","Main"
"Josiah Deguara","TE","ARI","@TB","0.2","0.1","0.2","0.1","0.1","0.2","0.6","0.5","Main"
"Pharaoh Brown","TE","ARI","@TB","0.2","0.1","0.2","0.1","0.1","0.2","0.7","0.5","Main"
"Jamal Agnew","WR","ATL","@NYJ","0.2","0.2","0.2","0.1","0.2","0.2","1.0","0.8","Main"
"Deven Thompkins","WR","ATL","@NYJ","0.2","0.2","0.2","0.1","0.2","0.2","0.9","0.7","Main"
"Feleipe Franks","TE","ATL","@NYJ","0.2","0.2","0.3","0.2","0.2","0.2","0.5","0.4","Main"
"Jalen Tolbert","WR","DAL","KC","0.2","0.1","0.2","0.1","0.1","0.2","0.7","0.6","Thursday"
"Jakob Johnson","RB","HOU","@IND","0.2","0.2","0.2","0.1","0.2","0.2","0.9","0.8","Main"
"Dylan Laube","RB","LV","@LAC","0.2","0.1","0.2","0.1","0.1","0.2","0.8","0.7","Main"
"Jack Westover","TE","NE","NYG","0.2","0.1","0.2","0.1","0.1","0.2","0.7","0.6","Monday"
"Jalin Hyatt","WR","NYG","@NE","0.2","0.2","0.2","0.2","0.2","0.2","1.0","0.8","Monday"
"Andrew Beck","TE","NYJ","ATL","0.2","0.2","0.3","0.1","0.2","0.2","0.8","0.7","Main"
"Myles Gaskin","RB","SEA","MIN","0.2","0.2","0.2","0.2","0.2","0.2","0.9","0.9","Main"
"Ryan Miller","WR","TB","ARI","0.2","0.1","0.2","0.1","0.1","0.2","0.7","0.6","Main"
"Devin Culp","TE","TB","ARI","0.2","0.1","0.2","0.1","0.1","0.2","0.6","0.5","Main"
"David Martin-Robinson","TE","TEN","JAX","0.2","0.1","0.2","0.1","0.1","0.2","0.6","0.5","Main"
"Nathan Carter","RB","ATL","@NYJ","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.5","Main"
"Patrick Ricard","RB","BAL","CIN","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.5","Thursday"
"Reggie Gilliam","TE","BUF","@PIT","0.1","0.1","0.2","0.1","0.1","0.1","0.6","0.5","Main"
"James Mitchell","TE","CAR","LA","0.1","0.1","0.2","0.1","0.1","0.1","0.6","0.5","Main"
"Travis Homer","RB","CHI","@PHI","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.5","Friday"
"Blake Whiteheart","TE","CLE","SF","0.1","0.1","0.1","0.1","0.1","0.1","0.4","0.3","Main"
"Sione Vaki","RB","DET","GB","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.6","Thursday"
"Jacob Saylors","RB","DET","GB","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.6","Thursday"
"British Brooks","RB","HOU","@IND","0.1","0.1","0.1","0.1","0.1","0.1","0.3","0.3","Main"
"Alex Bachman","WR","LV","@LAC","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Main"
"Hayden Rucci","TE","MIA","NO","0.1","0.1","0.2","0.1","0.1","0.1","0.6","0.4","Main"
"Zavier Scott","RB","MIN","@SEA","0.1","0.1","0.1","0.1","0.1","0.1","0.3","0.3","Main"
"Ben Sims","TE","MIN","@SEA","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Main"
"Eric Gray","RB","NYG","@NE","0.1","0.1","0.1","0.1","0.1","0.1","0.4","0.4","Monday"
"Chris Manhertz","TE","NYG","@NE","0.1","0.1","0.2","0.1","0.1","0.1","0.5","0.4","Monday"
"Arian Smith","WR","NYJ","ATL","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.6","Main"
"Britain Covey","WR","PHI","CHI","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Friday"
"Cameron Latu","TE","PHI","CHI","0.1","0.1","0.2","0.1","0.1","0.1","0.5","0.4","Friday"
"Ke'Shawn Williams","WR","PIT","BUF","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.5","Main"
"Skyy Moore","WR","SF","@CLE","0.1","0.1","0.1","0.1","0.1","0.1","0.4","0.4","Main"
"Jake Tonges","TE","SF","@CLE","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Main"
"Brady Russell","RB","SEA","MIN","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.4","Main"
"Robbie Ouzts","RB","SEA","MIN","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Main"
"Velus Jones","RB","SEA","MIN","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.4","Main"
"Nick Kallerup","TE","SEA","MIN","0.1","0.1","0.2","0.1","0.1","0.1","0.6","0.5","Main"
"Kalel Mullings","RB","TEN","JAX","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.6","Main"
"Julius Chestnut","RB","TEN","JAX","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.5","Main"
"Brittain Brown","RB","CHI","@PHI","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","Friday"
