"Player","Pos","Team","Opp","DK Proj","FD Proj","FFPC Proj","Standard Proj","Half PPR Proj","Full PPR Proj","DK Ceiling","FD Ceiling","Slate"
"Ryan Flournoy","WR","DAL","MIN","5.2","4.2","5.2","3.2","4.2","5.2","11.9","10.2","Sunday"
"Marvin Mims","WR","DEN","GB","5.2","4.2","5.1","3.1","4.1","5.1","11.5","9.8","Main"
"Michael Mayer","TE","LV","@PHI","5.2","3.9","6.5","2.7","3.9","5.2","10.8","8.6","Main"
"Pat Freiermuth","TE","PIT","MIA","5.1","4.1","6.1","3.0","4.1","5.1","11.3","9.6","Monday"
"Cole Kmet","TE","CHI","CLE","5.0","4.1","6.0","3.2","4.1","5.0","10.3","8.8","Main"
"Christian Kirk","WR","HOU","ARI","4.9","4.0","4.9","3.1","4.0","4.9","11.6","9.9","Main"
"Jalen Nailor","WR","MIN","@DAL","4.9","4.0","4.8","3.1","4.0","4.8","11.5","9.9","Sunday"
"ARI DST","DST","ARI","@HOU","4.9","4.9","5.6","4.9","4.9","4.9","11.7","11.7","Main"
"Demario Douglas","WR","NE","BUF","4.8","4.0","4.8","3.1","4.0","4.8","11.4","9.8","Main"
"Calvin Austin","WR","PIT","MIA","4.8","3.9","4.7","3.0","3.9","4.7","11.5","10.0","Monday"
"MIN DST","DST","MIN","@DAL","4.8","4.8","5.5","4.8","4.8","4.8","11.6","11.6","Sunday"
"Jack Bech","WR","LV","@PHI","4.7","3.7","4.7","2.7","3.7","4.7","10.6","8.7","Main"
"Greg Dulcich","TE","MIA","@PIT","4.7","3.6","5.7","2.6","3.6","4.6","10.3","8.5","Monday"
"Mason Tipton","WR","NO","CAR","4.7","3.8","4.6","2.9","3.8","4.6","10.7","9.1","Main"
"Andre Baccellia","WR","ARI","@HOU","4.6","3.6","4.6","2.6","3.6","4.6","10.2","8.4","Main"
"Cedric Tillman","WR","CLE","@CHI","4.6","3.7","4.5","2.9","3.7","4.5","10.7","9.2","Main"
"NE DST","DST","NE","BUF","4.6","4.6","5.3","4.6","4.6","4.6","11.3","11.3","Main"
"Elijah Higgins","TE","ARI","@HOU","4.4","3.3","5.4","2.3","3.3","4.4","9.5","7.6","Main"
"Ja'Tavion Sanders","TE","CAR","@NO","4.3","3.4","5.3","2.4","3.4","4.3","9.7","8.0","Main"
"Kavontae Turpin","WR","DAL","MIN","4.3","3.6","4.2","2.9","3.5","4.2","10.3","9.0","Sunday"
"Tyquan Thornton","WR","KC","LAC","4.3","3.7","4.2","3.1","3.7","4.2","11.5","10.4","Main"
"Jonnu Smith","TE","PIT","MIA","4.3","3.4","5.2","2.5","3.4","4.3","10.0","8.4","Monday"
"Payne Durham","TE","TB","ATL","4.3","3.5","5.1","2.6","3.5","4.3","10.4","8.8","Thursday"
"Ben Sinnott","TE","WAS","@NYG","4.3","3.5","5.1","2.6","3.5","4.3","10.2","8.6","Main"
"NYJ DST","DST","NYJ","@JAX","4.3","4.3","5.1","4.3","4.3","4.3","11.0","11.0","Main"
"Xavier Hutchinson","WR","HOU","ARI","4.2","3.4","4.2","2.7","3.4","4.2","10.7","9.3","Main"
"Noah Gray","TE","KC","LAC","4.2","3.3","5.1","2.5","3.3","4.2","9.9","8.3","Main"
"Noah Fant","TE","CIN","BAL","4.1","3.2","4.9","2.3","3.2","4.1","9.5","7.9","Main"
"Jaleel McLaughlin","RB","DEN","GB","4.1","3.7","4.1","3.3","3.7","4.1","10.1","9.4","Main"
"Luke Musgrave","TE","GB","@DEN","4.1","3.2","5.1","2.2","3.2","4.1","9.3","7.5","Main"
"Demarcus Robinson","WR","SF","TEN","4.1","3.5","4.1","2.9","3.5","4.1","10.9","9.8","Main"
"CIN DST","DST","CIN","BAL","4.1","4.1","4.9","4.1","4.1","4.1","10.5","10.5","Main"
"Dawson Knox","TE","BUF","@NE","4.0","3.2","4.7","2.4","3.2","3.9","9.5","8.0","Main"
"Tyler Badie","RB","DEN","GB","4.0","3.2","4.0","2.4","3.2","4.0","9.6","8.1","Main"
"JuJu Smith-Schuster","WR","KC","LAC","4.0","3.2","4.0","2.4","3.2","4.0","9.8","8.2","Main"
"Taysom Hill","TE","NO","CAR","4.0","3.6","4.3","3.2","3.6","3.9","9.4","8.8","Main"
"Anthony Firkser","TE","DET","@LA","3.9","3.1","4.8","2.3","3.1","3.9","9.5","7.9","Main"
"Davis Allen","TE","LA","DET","3.9","3.1","4.6","2.3","3.1","3.8","9.5","8.0","Main"
"IND DST","DST","IND","@SEA","3.9","3.9","4.7","3.9","3.9","3.9","10.3","10.3","Main"
"TEN DST","DST","TEN","@SF","3.9","3.9","4.6","3.9","3.9","3.9","10.4","10.4","Main"
"Emanuel Wilson","RB","GB","@DEN","3.7","3.5","3.7","3.3","3.5","3.6","9.3","9.0","Main"
"Jaylin Noel","WR","HOU","ARI","3.7","3.1","3.7","2.4","3.1","3.7","9.6","8.3","Main"
"Isaiah Bond","WR","CLE","@CHI","3.6","3.1","3.6","2.5","3.1","3.6","9.4","8.3","Main"
"Jalen Brooks","WR","ARI","@HOU","3.5","2.8","3.5","2.2","2.8","3.5","8.8","7.4","Main"
"Rasheen Ali","RB","BAL","@CIN","3.4","2.8","3.4","2.1","2.8","3.4","8.8","7.6","Main"
"Adam Thielen","WR","PIT","MIA","3.4","2.8","3.4","2.1","2.7","3.4","8.7","7.4","Monday"
"Tyler Lockett","WR","LV","@PHI","3.3","2.6","3.3","1.9","2.6","3.3","8.1","6.7","Main"
"Tutu Atwell","WR","LA","DET","3.3","2.8","3.3","2.3","2.8","3.3","9.3","8.2","Main"
"Isaac TeSlaa","WR","DET","@LA","3.2","2.7","3.2","2.1","2.7","3.2","8.9","7.8","Main"
"Terrance Ferguson","TE","LA","DET","3.2","2.6","3.7","2.1","2.6","3.2","8.6","7.5","Main"
"DET DST","DST","DET","@LA","3.2","3.2","4.1","3.2","3.2","3.2","9.5","9.5","Main"
"Trayveon Williams","RB","CLE","@CHI","3.1","2.3","3.1","1.6","2.3","3.0","7.4","5.9","Main"
"Jaylen Wright","RB","MIA","@PIT","3.1","3.0","3.1","2.9","3.0","3.1","8.0","7.7","Monday"
"Isaiah Williams","WR","NYJ","@JAX","3.1","2.4","3.1","1.7","2.4","3.1","7.7","6.4","Main"
"Jalen McMillan","WR","TB","ATL","3.1","2.5","3.1","2.0","2.5","3.0","8.4","7.3","Thursday"
"Blake Whiteheart","TE","CLE","@CHI","3.0","2.4","3.6","1.7","2.4","3.0","7.6","6.2","Main"
"Marquez Valdes-Scantling","WR","PIT","MIA","3.0","2.5","3.0","2.0","2.5","3.0","8.6","7.5","Monday"
"Tommy Tremble","TE","CAR","@NO","2.9","2.3","3.5","1.7","2.3","2.9","7.6","6.4","Main"
"Lil'Jordan Humphrey","WR","DEN","GB","2.9","2.3","2.9","1.8","2.3","2.9","7.8","6.6","Main"
"Foster Moreau","TE","NO","CAR","2.9","2.4","3.5","1.8","2.4","2.9","7.7","6.5","Main"
"John Bates","TE","WAS","@NYG","2.9","2.3","3.6","1.6","2.2","2.9","7.3","5.9","Main"
"Brashard Smith","RB","KC","LAC","2.8","2.3","2.8","1.7","2.3","2.8","7.6","6.4","Main"
"Austin Hooper","TE","NE","BUF","2.8","2.3","3.4","1.8","2.3","2.8","7.7","6.6","Main"
"Colson Yankoff","TE","WAS","@NYG","2.8","2.2","3.3","1.7","2.2","2.7","7.4","6.2","Main"
"Gage Larvadain","WR","CLE","@CHI","2.7","2.2","2.7","1.7","2.2","2.7","7.3","6.2","Main"
"Dontayvion Wicks","WR","GB","@DEN","2.7","2.3","2.7","1.8","2.3","2.7","7.6","6.5","Main"
"Josh Whyle","TE","GB","@DEN","2.7","2.2","3.3","1.7","2.2","2.7","7.5","6.3","Main"
"Sean Tucker","RB","TB","ATL","2.7","2.6","2.7","2.6","2.6","2.6","7.5","7.4","Thursday"
"Kalif Raymond","WR","DET","@LA","2.6","2.1","2.6","1.5","2.1","2.6","7.3","6.1","Main"
"Matthew Golden","WR","GB","@DEN","2.6","2.1","2.6","1.7","2.1","2.6","7.3","6.3","Main"
"Kyle Juszczyk","RB","SF","TEN","2.6","2.0","2.6","1.5","2.0","2.6","7.4","6.2","Main"
"Malik Davis","RB","DAL","MIN","2.5","2.4","2.4","2.3","2.4","2.4","7.1","7.0","Sunday"
"Chris Brooks","RB","GB","@DEN","2.5","2.0","2.5","1.6","2.0","2.5","6.8","5.8","Main"
"John FitzPatrick","TE","GB","@DEN","2.5","2.0","3.1","1.5","2.0","2.5","6.8","5.6","Main"
"Cade Stover","TE","HOU","ARI","2.5","2.1","3.0","1.6","2.1","2.5","6.4","5.4","Main"
"Daniel Bellinger","TE","NYG","WAS","2.5","2.0","2.9","1.5","2.0","2.4","7.0","5.9","Main"
"Jahan Dotson","WR","PHI","LV","2.5","2.1","2.5","1.6","2.1","2.5","7.4","6.4","Main"
"Dare Ogunbowale","RB","HOU","ARI","2.4","2.3","2.4","2.2","2.3","2.4","6.9","6.6","Main"
"Isaiah Davis","RB","NYJ","@JAX","2.4","2.2","2.4","2.0","2.2","2.4","6.4","5.9","Main"
"Tanner Hudson","TE","CIN","BAL","2.3","1.8","2.7","1.3","1.8","2.3","6.6","5.5","Main"
"Shane Zylstra","TE","DET","@LA","2.3","1.8","2.7","1.4","1.8","2.3","6.6","5.6","Main"
"Brandin Cooks","WR","BUF","@NE","2.2","1.8","2.2","1.5","1.8","2.2","6.6","5.7","Main"
"Mitchell Evans","TE","CAR","@NO","2.2","1.7","2.6","1.3","1.7","2.2","6.2","5.2","Main"
"Devin Culp","TE","TB","ATL","2.2","1.7","2.6","1.3","1.7","2.2","6.1","5.1","Thursday"
"Michael Carter","RB","ARI","@HOU","2.1","1.8","2.1","1.4","1.8","2.1","6.1","5.2","Main"
"Adam Trautman","TE","DEN","GB","2.1","1.7","2.6","1.2","1.7","2.1","6.1","5.1","Main"
"Tim Patrick","WR","JAX","NYJ","2.1","1.8","2.1","1.4","1.8","2.1","6.6","5.7","Main"
"Josh Oliver","TE","MIN","@DAL","2.1","1.7","2.5","1.2","1.7","2.1","6.2","5.1","Sunday"
"Adam Prentice","RB","DEN","GB","2.0","1.6","2.0","1.2","1.6","2.0","5.9","4.9","Main"
"Treylon Burks","WR","WAS","@NYG","2.0","1.6","2.0","1.3","1.6","1.9","6.3","5.4","Main"
"Charlie Kolar","TE","BAL","@CIN","1.9","1.5","2.2","1.2","1.5","1.9","6.0","5.1","Main"
"Tyrell Shavers","WR","BUF","@NE","1.9","1.6","1.9","1.2","1.6","1.9","6.0","5.1","Main"
"Jackson Hawes","TE","BUF","@NE","1.9","1.5","2.2","1.2","1.5","1.9","5.9","5.0","Main"
"Luke Schoonmaker","TE","DAL","MIN","1.9","1.5","2.2","1.1","1.5","1.9","5.6","4.6","Sunday"
"Stone Smartt","TE","NYJ","@JAX","1.9","1.5","2.3","1.1","1.5","1.9","5.4","4.4","Main"
"Ameer Abdullah","RB","IND","@SEA","1.8","1.5","1.8","1.2","1.5","1.8","5.4","4.7","Main"
"Tank Bigsby","RB","PHI","LV","1.8","1.7","1.8","1.7","1.7","1.7","5.5","5.4","Main"
"Sterling Shepard","WR","TB","ATL","1.8","1.5","1.8","1.1","1.5","1.8","5.6","4.8","Thursday"
"Raheim Sanders","RB","CLE","@CHI","1.7","1.6","1.7","1.6","1.6","1.7","5.2","5.0","Main"
"Nate Adkins","TE","DEN","GB","1.7","1.3","2.1","0.9","1.3","1.7","5.2","4.2","Main"
"Raheem Mostert","RB","LV","@PHI","1.7","1.5","1.7","1.2","1.5","1.7","5.0","4.4","Main"
"Dont'e Thornton","WR","LV","@PHI","1.7","1.4","1.7","1.1","1.4","1.7","5.4","4.6","Main"
"Ollie Gordon","RB","MIA","@PIT","1.7","1.6","1.7","1.6","1.6","1.7","5.4","5.3","Monday"
"Tylan Wallace","WR","BAL","@CIN","1.6","1.3","1.6","1.1","1.3","1.6","5.5","4.7","Main"
"Julian Hill","TE","MIA","@PIT","1.6","1.2","2.0","0.8","1.2","1.6","4.7","3.7","Monday"
"Will Shipley","RB","PHI","LV","1.6","1.3","1.6","1.1","1.3","1.6","5.2","4.5","Main"
"LeQuint Allen","RB","JAX","NYJ","1.5","1.3","1.5","1.1","1.3","1.5","5.1","4.5","Main"
"Will Dissly","TE","LAC","@KC","1.5","1.2","1.9","0.8","1.2","1.5","4.7","3.8","Main"
"Xavier Smith","WR","LA","DET","1.5","1.2","1.5","1.0","1.2","1.5","5.2","4.5","Main"
"Kendrick Bourne","WR","SF","TEN","1.5","1.2","1.5","0.9","1.2","1.5","5.1","4.4","Main"
"James Proche","WR","TEN","@SF","1.5","1.2","1.5","0.9","1.2","1.5","4.8","4.0","Main"
"Allen Lazard","WR","NYJ","@JAX","1.4","1.1","1.4","0.8","1.1","1.4","4.6","3.9","Main"
"Hunter Luepke","RB","DAL","MIN","1.3","1.1","1.3","0.8","1.1","1.3","4.5","3.8","Sunday"
"KeAndre Lambert-Smith","WR","LAC","@KC","1.3","1.0","1.3","0.8","1.0","1.3","4.6","3.9","Main"
"Nick Westbrook-Ikhine","WR","MIA","@PIT","1.3","1.0","1.3","0.8","1.0","1.3","4.5","3.7","Monday"
"Evan Hull","RB","NO","CAR","1.3","1.2","1.3","1.0","1.2","1.3","4.3","3.9","Main"
"Kaleb Johnson","RB","PIT","MIA","1.3","1.3","1.3","1.3","1.3","1.3","4.2","4.2","Monday"
"Deven Thompkins","WR","ATL","@TB","1.2","1.0","1.2","0.7","1.0","1.2","4.0","3.3","Thursday"
"Mo Alie-Cox","TE","IND","@SEA","1.2","0.9","1.4","0.6","0.9","1.2","3.9","3.1","Main"
"Kyle Williams","WR","NE","BUF","1.2","1.1","1.2","0.9","1.1","1.2","4.6","4.0","Main"
"Audric Estime","RB","NO","CAR","1.2","1.1","1.2","1.1","1.1","1.2","4.0","3.9","Main"
"Drew Sample","TE","CIN","BAL","1.1","0.8","1.4","0.6","0.8","1.1","3.7","3.0","Main"
"British Brooks","RB","HOU","ARI","1.1","1.0","1.1","1.0","1.0","1.1","3.8","3.7","Main"
"Charlie Woerner","TE","ATL","@TB","1.0","0.8","1.3","0.6","0.8","1.0","3.5","2.8","Thursday"
"Devontez Walker","WR","BAL","@CIN","1.0","0.9","1.0","0.7","0.9","1.0","4.2","3.6","Main"
"Brevyn Spann-Ford","TE","DAL","MIN","1.0","0.8","1.2","0.6","0.8","1.0","3.6","2.9","Sunday"
"Johnny Mundt","TE","JAX","NYJ","1.0","0.8","1.2","0.6","0.8","1.0","3.7","3.0","Main"
"Cedrick Wilson","WR","MIA","@PIT","1.0","0.8","1.0","0.6","0.8","1.0","3.6","3.0","Monday"
"Darius Cooper","WR","PHI","LV","1.0","0.8","1.0","0.6","0.8","1.0","3.7","3.1","Main"
"Trent Sherfield","WR","ARI","@HOU","0.9","0.7","0.9","0.5","0.7","0.8","3.3","2.7","Main"
"Ray Davis","RB","BUF","@NE","0.9","0.8","0.9","0.8","0.8","0.9","3.5","3.3","Main"
"Jimmy Horn","WR","CAR","@NO","0.9","0.7","0.9","0.6","0.7","0.9","3.3","2.7","Main"
"Bo Melton","WR","GB","@DEN","0.9","0.7","0.9","0.5","0.7","0.9","3.5","2.9","Main"
"Luke Farrell","TE","SF","TEN","0.9","0.7","1.1","0.5","0.7","0.9","3.5","2.9","Main"
"Tez Johnson","WR","TB","ATL","0.9","0.8","0.9","0.6","0.8","0.9","3.5","3.0","Thursday"
"Chase Edmonds","RB","WAS","@NYG","0.9","0.8","0.9","0.8","0.8","0.9","3.2","3.1","Main"
"Jordan Whittington","WR","LA","DET","0.8","0.7","0.8","0.6","0.7","0.8","3.3","2.8","Main"
"Ben Skowronek","WR","PIT","MIA","0.8","0.7","0.8","0.5","0.7","0.8","3.3","2.7","Monday"
"Durham Smythe","TE","CHI","CLE","0.7","0.6","0.9","0.4","0.6","0.7","2.9","2.3","Main"
"Konata Mumpfield","WR","LA","DET","0.7","0.6","0.7","0.5","0.6","0.7","2.9","2.4","Main"
"Grant Calcaterra","TE","PHI","LV","0.7","0.6","0.9","0.4","0.6","0.7","3.1","2.5","Main"
"Velus Jones","RB","SEA","IND","0.7","0.7","0.7","0.7","0.7","0.7","2.7","2.7","Main"
"Jaylin Lane","WR","WAS","@NYG","0.7","0.6","0.7","0.5","0.6","0.7","2.8","2.5","Main"
"Harrison Bryant","TE","HOU","ARI","0.6","0.5","0.7","0.4","0.5","0.6","2.6","2.1","Main"
"Quintin Morris","TE","JAX","NYJ","0.6","0.5","0.7","0.4","0.5","0.6","2.4","2.0","Main"
"Cody White","WR","SEA","IND","0.6","0.5","0.6","0.4","0.5","0.6","2.4","2.0","Main"
"Brycen Tremayne","WR","CAR","@NO","0.5","0.4","0.5","0.3","0.4","0.5","2.1","1.7","Main"
"Brenden Bates","TE","CLE","@CHI","0.5","0.4","0.6","0.3","0.4","0.5","2.1","1.7","Main"
"Drew Ogletree","TE","IND","@SEA","0.5","0.4","0.6","0.3","0.4","0.5","1.9","1.5","Main"
"Eric Saubert","TE","SEA","IND","0.5","0.4","0.6","0.3","0.4","0.5","2.2","1.8","Main"
"Malachi Corley","WR","CLE","@CHI","0.4","0.3","0.4","0.3","0.3","0.4","1.7","1.4","Main"
"Jawhar Jordan","RB","HOU","ARI","0.4","0.4","0.4","0.4","0.4","0.4","2.0","1.8","Main"
"Alec Ingold","RB","MIA","@PIT","0.4","0.3","0.4","0.3","0.3","0.4","1.8","1.6","Monday"
"Teagan Quitoriano","TE","ATL","@TB","0.3","0.2","0.3","0.2","0.2","0.3","1.2","1.0","Thursday"
"Trevor Etienne","RB","CAR","@NO","0.3","0.2","0.3","0.2","0.2","0.3","1.3","1.1","Main"
"Jonathan Mingo","WR","DAL","MIN","0.3","0.3","0.3","0.2","0.3","0.3","1.3","1.1","Sunday"
"Michael Bandy","WR","DEN","GB","0.3","0.2","0.3","0.2","0.2","0.3","1.2","1.0","Main"
"Hunter Long","TE","JAX","NYJ","0.3","0.3","0.4","0.2","0.3","0.3","0.3","0.3","Main"
"Tyler Conklin","TE","LAC","@KC","0.3","0.2","0.3","0.1","0.2","0.3","1.1","0.9","Main"
"Jack Stoll","TE","NO","CAR","0.3","0.2","0.3","0.1","0.2","0.2","1.0","0.8","Main"
"Connor Heyward","TE","PIT","MIA","0.3","0.2","0.3","0.2","0.2","0.3","0.6","0.5","Monday"
"Jake Tonges","TE","SF","TEN","0.3","0.2","0.4","0.2","0.2","0.3","1.3","1.0","Main"
"Nick Kallerup","TE","SEA","IND","0.3","0.2","0.3","0.2","0.2","0.3","1.2","1.0","Main"
"David Martin-Robinson","TE","TEN","@SF","0.3","0.3","0.4","0.2","0.3","0.3","1.2","1.0","Main"
"Pharaoh Brown","TE","ARI","@HOU","0.2","0.1","0.2","0.1","0.1","0.2","0.6","0.5","Main"
"Feleipe Franks","TE","ATL","@TB","0.2","0.2","0.3","0.2","0.2","0.2","0.5","0.4","Thursday"
"Devin Duvernay","WR","CHI","CLE","0.2","0.2","0.2","0.2","0.2","0.2","0.0","0.0","Main"
"Charlie Jones","WR","CIN","BAL","0.2","0.1","0.2","0.1","0.1","0.2","0.8","0.6","Main"
"Cam Grandy","TE","CIN","BAL","0.2","0.1","0.2","0.1","0.1","0.2","0.7","0.5","Main"
"Tom Kennedy","WR","DET","@LA","0.2","0.1","0.2","0.1","0.1","0.2","0.7","0.5","Main"
"Tyler Goodson","RB","IND","@SEA","0.2","0.2","0.2","0.2","0.2","0.2","1.0","0.9","Main"
"Laquon Treadwell","WR","IND","@SEA","0.2","0.1","0.2","0.1","0.1","0.2","0.8","0.6","Main"
"Robert Tonyan","TE","KC","LAC","0.2","0.1","0.2","0.1","0.1","0.2","0.6","0.5","Main"
"Carter Runyon","TE","LV","@PHI","0.2","0.2","0.3","0.1","0.2","0.2","0.9","0.7","Main"
"Zavier Scott","RB","MIN","@DAL","0.2","0.1","0.2","0.1","0.1","0.2","0.9","0.7","Sunday"
"CJ Ham","RB","MIN","@DAL","0.2","0.2","0.2","0.1","0.2","0.2","0.9","0.7","Sunday"
"Kevin Austin","WR","NO","CAR","0.2","0.2","0.2","0.1","0.2","0.2","0.9","0.8","Main"
"Dante Pettis","WR","NO","CAR","0.2","0.2","0.2","0.1","0.2","0.2","1.0","0.8","Main"
"Andrew Beck","TE","NYJ","@JAX","0.2","0.2","0.3","0.1","0.2","0.2","0.9","0.7","Main"
"Kylen Granson","TE","PHI","LV","0.2","0.2","0.3","0.1","0.2","0.2","1.0","0.8","Main"
"Mason Kinsey","WR","TEN","@SF","0.2","0.2","0.2","0.1","0.2","0.2","1.0","0.8","Main"
"Corey Kiner","RB","ARI","@HOU","0.1","0.1","0.1","0.1","0.1","0.1","0.4","0.4","Main"
"Josiah Deguara","TE","ARI","@HOU","0.1","0.1","0.2","0.1","0.1","0.1","0.6","0.4","Main"
"Nathan Carter","RB","ATL","@TB","0.1","0.1","0.1","0.1","0.1","0.1","0.4","0.4","Thursday"
"KhaDarel Hodge","WR","ATL","@TB","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Thursday"
"Chris Blair","WR","ATL","@TB","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.5","Thursday"
"Patrick Ricard","RB","BAL","@CIN","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Main"
"LaJohntay Wester","WR","BAL","@CIN","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.5","Main"
"Reggie Gilliam","TE","BUF","@NE","0.1","0.1","0.2","0.1","0.1","0.1","0.6","0.5","Main"
"Tahj Brooks","RB","CIN","BAL","0.1","0.1","0.1","0.1","0.1","0.1","0.4","0.4","Main"
"Sione Vaki","RB","DET","@LA","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.5","Main"
"Jacob Saylors","RB","DET","@LA","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.5","Main"
"Giovanni Ricci","RB","DET","@LA","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.5","Main"
"Coleman Owen","WR","IND","@SEA","0.1","0.1","0.1","0.1","0.1","0.1","0.4","0.3","Main"
"Dyami Brown","WR","JAX","NYJ","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.5","Main"
"Austin Trammell","WR","JAX","NYJ","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.5","Main"
"Jalen Royals","WR","KC","LAC","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.5","Main"
"Nikko Remigio","WR","KC","LAC","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.5","Main"
"Dylan Laube","RB","LV","@PHI","0.1","0.1","0.1","0.1","0.1","0.1","0.3","0.3","Main"
"Shedrick Jackson","WR","LV","@PHI","0.1","0.1","0.1","0.1","0.1","0.1","0.4","0.4","Main"
"Hassan Haskins","RB","LAC","@KC","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.6","Main"
"Scott Matlock","RB","LAC","@KC","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Main"
"Dee Eskridge","WR","MIA","@PIT","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Monday"
"Tai Felton","WR","MIN","@DAL","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Sunday"
"Myles Price","WR","MIN","@DAL","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Sunday"
"Ben Sims","TE","MIN","@DAL","0.1","0.1","0.2","0.1","0.1","0.1","0.6","0.5","Sunday"
"D'Ernest Johnson","RB","NE","BUF","0.1","0.1","0.1","0.1","0.1","0.1","0.7","0.7","Main"
"Jack Westover","TE","NE","BUF","0.1","0.1","0.2","0.1","0.1","0.1","0.6","0.5","Main"
"Eric Gray","RB","NYG","WAS","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.5","Main"
"Jalin Hyatt","WR","NYG","WAS","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.5","Main"
"Dalen Cambre","WR","NYG","WAS","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Main"
"Chris Manhertz","TE","NYG","WAS","0.1","0.1","0.2","0.1","0.1","0.1","0.6","0.5","Main"
"Arian Smith","WR","NYJ","@JAX","0.1","0.1","0.1","0.1","0.1","0.1","0.4","0.4","Main"
"Jelani Woods","TE","NYJ","@JAX","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Main"
"Cameron Latu","TE","PHI","LV","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Main"
"Scotty Miller","WR","PIT","MIA","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.5","Monday"
"Skyy Moore","WR","SF","TEN","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.5","Main"
"Jake Bobo","WR","SEA","IND","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.5","Main"
"Kameron Johnson","WR","TB","ATL","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.5","Thursday"
"Kalel Mullings","RB","TEN","@SF","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.5","Main"
"Julius Chestnut","RB","TEN","@SF","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.5","Main"
