"Player","Pos","Team","Opp","DK Proj","FD Proj","FFPC Proj","Standard Proj","Half PPR Proj","Full PPR Proj","DK Ceiling","FD Ceiling","Slate"
"Bhayshul Tuten","RB","JAX","LA","4.6","4.1","4.6","3.5","4.1","4.6","10.8","9.9","Other"
"Brashard Smith","RB","KC","LV","4.5","3.7","4.5","2.8","3.7","4.5","11.2","9.5","Main"
"Isaiah Davis","RB","NYJ","CAR","4.5","3.7","4.5","3","3.7","4.5","10.6","9.2","Main"
"Pat Freiermuth","TE","PIT","@CIN","4.5","3.7","5.4","2.8","3.7","4.5","10.8","9.3","Thursday"
"Demarcus Robinson","WR","SF","ATL","4.4","3.7","4.4","2.9","3.6","4.4","11.4","10.1","Sunday"
"ARI DST","DST","ARI","GB","4.3","4.3","5","4.3","4.3","4.3","10.7","10.7","Main"
"Mack Hollins","WR","NE","@TEN","4.2","3.5","4.2","2.7","3.5","4.2","10.6","9.2","Main"
"Kaleb Johnson","RB","PIT","@CIN","4.2","4.1","4.1","4","4","4.1","10.4","10.3","Thursday"
"WAS DST","DST","WAS","@DAL","4.2","4.2","5","4.2","4.2","4.2","10.8","10.8","Main"
"Arian Smith","WR","NYJ","CAR","4.1","3.4","4.1","2.6","3.4","4.1","10.3","8.9","Main"
"Jaylin Noel","WR","HOU","@SEA","4","3.2","4","2.3","3.1","4","9.8","8.2","Monday"
"LV DST","DST","LV","@KC","4","4","4.8","4","4","4","10.5","10.5","Main"
"Tyrone Tracy","RB","NYG","@DEN","3.9","3.3","3.9","2.7","3.3","3.8","9.3","8.2","Main"
"Brian Robinson","RB","SF","ATL","3.9","3.6","3.9","3.3","3.6","3.8","9.7","9.2","Sunday"
"Elijah Arroyo","TE","SEA","HOU","3.9","3.1","4.7","2.3","3.1","3.9","9.6","8.1","Monday"
"Kameron Johnson","WR","TB","@DET","3.9","3.2","3.9","2.5","3.2","3.9","10.1","8.8","Monday"
"Raheem Mostert","RB","LV","@KC","3.8","3.4","3.8","3","3.4","3.7","9.1","8.3","Main"
"Taysom Hill","TE","NO","@CHI","3.8","3.6","4","3.3","3.5","3.7","9.6","9.2","Main"
"Cole Kmet","TE","CHI","NO","3.7","3","4.4","2.3","3","3.7","9.3","7.9","Main"
"Jamari Thrash","WR","CLE","MIA","3.6","2.9","3.6","2.1","2.8","3.6","9.2","7.8","Main"
"Nick Westbrook-Ikhine","WR","MIA","@CLE","3.6","2.9","3.5","2.2","2.9","3.5","9.1","7.8","Main"
"JuJu Smith-Schuster","WR","KC","LV","3.5","2.8","3.4","2.1","2.8","3.4","8.9","7.6","Main"
"Scotty Miller","WR","PIT","@CIN","3.5","2.9","3.5","2.3","2.9","3.5","9.5","8.3","Thursday"
"Zay Jones","WR","ARI","GB","3.4","2.7","3.3","2","2.7","3.3","8.5","7.2","Main"
"Ollie Gordon","RB","MIA","@CLE","3.4","3.1","3.4","2.9","3.1","3.3","8.3","7.8","Main"
"Julian Hill","TE","MIA","@CLE","3.4","2.6","4.2","1.8","2.6","3.4","8.1","6.5","Main"
"Brandin Cooks","WR","NO","@CHI","3.4","2.7","3.4","2.1","2.7","3.4","8.9","7.6","Main"
"Jaydon Blue","RB","DAL","WAS","3.3","3.1","3.3","3","3.1","3.2","8.9","8.6","Main"
"Jahan Dotson","WR","PHI","@MIN","3.3","2.6","3.2","2","2.6","3.2","8.8","7.5","Main"
"TB DST","DST","TB","@DET","3.3","3.3","4.1","3.3","3.3","3.3","9.6","9.6","Monday"
"Greg Dortch","WR","ARI","GB","3.2","2.5","3.2","1.8","2.5","3.2","8","6.6","Main"
"Jalen Tolbert","WR","DAL","WAS","3.2","2.6","3.2","2.1","2.6","3.2","8.9","7.7","Main"
"Pat Bryant","WR","DEN","NYG","3.2","2.6","3.2","2","2.6","3.2","8.7","7.4","Main"
"Casey Washington","WR","ATL","@SF","3.1","2.5","3","2","2.5","3","8.6","7.4","Sunday"
"Noah Gray","TE","KC","LV","3.1","2.5","3.7","1.9","2.5","3.1","8.3","7","Main"
"Isaac TeSlaa","WR","DET","TB","3","2.5","3","2","2.5","3","8.8","7.7","Monday"
"Daniel Bellinger","TE","NYG","@DEN","3","2.3","3.6","1.7","2.3","3","7.5","6.2","Main"
"Elijah Higgins","TE","ARI","GB","2.9","2.3","3.6","1.7","2.3","2.9","7.6","6.2","Main"
"Dylan Sampson","RB","CLE","MIA","2.9","2.4","2.9","1.9","2.4","2.9","7.8","6.8","Main"
"Jake Tonges","TE","SF","ATL","2.7","2.1","3.3","1.5","2.1","2.7","7.2","5.9","Sunday"
"Robbie Chosen","WR","WAS","@DAL","2.7","2.3","2.7","1.8","2.3","2.7","8.2","7.3","Main"
"Kalif Raymond","WR","DET","TB","2.6","2.1","2.6","1.7","2.1","2.5","7.7","6.7","Monday"
"Luke Musgrave","TE","GB","@ARI","2.6","2.1","3.1","1.5","2.1","2.6","7.2","6","Main"
"Will Dissly","TE","LAC","IND","2.6","2.1","3.2","1.5","2","2.6","6.9","5.7","Main"
"Austin Hooper","TE","NE","@TEN","2.6","2.1","3.1","1.6","2.1","2.6","7.3","6.1","Main"
"Roman Wilson","WR","PIT","@CIN","2.6","2.2","2.6","1.7","2.2","2.6","8","7","Thursday"
"Drew Sample","TE","CIN","PIT","2.5","1.9","3.1","1.3","1.9","2.5","6.4","5.1","Thursday"
"Will Shipley","RB","PHI","@MIN","2.5","2.2","2.5","2","2.2","2.5","7.3","6.8","Main"
"Blake Whiteheart","TE","CLE","MIA","2.4","1.9","2.9","1.4","1.9","2.4","6.7","5.6","Main"
"John Bates","TE","WAS","@DAL","2.4","1.9","2.9","1.4","1.9","2.4","6.8","5.8","Main"
"Luke Schoonmaker","TE","DAL","WAS","2.3","1.8","2.7","1.4","1.8","2.3","6.7","5.6","Main"
"Adam Trautman","TE","DEN","NYG","2.3","1.9","2.8","1.4","1.9","2.3","6.7","5.6","Main"
"Savion Williams","WR","GB","@ARI","2.3","2","2.3","1.7","2","2.3","7.1","6.5","Main"
"Adam Thielen","WR","MIN","PHI","2.3","1.8","2.3","1.4","1.8","2.3","6.8","5.7","Main"
"Kyle Juszczyk","RB","SF","ATL","2.3","1.8","2.3","1.3","1.8","2.3","6.8","5.5","Sunday"
"Johnny Mundt","TE","JAX","LA","2.2","1.7","2.7","1.2","1.7","2.2","6.2","5.1","Other"
"Ian Thomas","TE","LV","@KC","2.2","1.7","2.8","1.2","1.7","2.2","6.1","4.9","Main"
"Jeremy Ruckert","TE","NYJ","CAR","2.2","1.7","2.7","1.2","1.7","2.2","6","4.9","Main"
"Anthony Gould","WR","IND","@LAC","2.1","1.7","2.1","1.3","1.7","2.1","6.3","5.3","Main"
"Mo Alie-Cox","TE","IND","@LAC","2.1","1.7","2.5","1.3","1.7","2.1","6.4","5.4","Main"
"Josh Oliver","TE","MIN","PHI","2.1","1.7","2.6","1.2","1.7","2.1","6.3","5.2","Main"
"Tyler Johnson","WR","NYJ","CAR","2.1","1.7","2.1","1.3","1.7","2.1","6.3","5.3","Main"
"Jimmy Horn","WR","CAR","@NYJ","2","1.6","2","1.2","1.6","2","6.2","5.2","Main"
"Tyler Badie","RB","DEN","NYG","2","1.5","2","1.1","1.5","2","6","4.9","Main"
"Nate Adkins","TE","DEN","NYG","2","1.6","2.4","1.2","1.6","2","5.9","4.9","Main"
"Alex Bachman","WR","LV","@KC","2","1.6","2","1.2","1.6","2","5.8","4.8","Main"
"Chris Rodriguez","RB","WAS","@DAL","2","1.9","2","1.9","1.9","2","6","5.8","Main"
"LeQuint Allen","RB","JAX","LA","1.9","1.5","1.9","1.1","1.5","1.9","5.6","4.6","Other"
"Tyquan Thornton","WR","KC","LV","1.9","1.7","1.9","1.4","1.7","1.9","6.9","6.2","Main"
"Tre' Harris","WR","LAC","IND","1.9","1.5","1.9","1.2","1.5","1.9","5.9","5","Main"
"Davis Allen","TE","LA","JAX","1.9","1.5","2.3","1.1","1.5","1.9","5.8","4.8","Other"
"Ameer Abdullah","RB","IND","@LAC","1.7","1.5","1.7","1.4","1.5","1.7","5.5","5.1","Main"
"Brock Wright","TE","DET","TB","1.6","1.3","1.9","0.9","1.3","1.6","5.1","4.3","Monday"
"Devaughn Vele","WR","NO","@CHI","1.6","1.3","1.6","0.9","1.3","1.6","5.1","4.2","Main"
"Foster Moreau","TE","NO","@CHI","1.6","1.3","1.9","0.9","1.3","1.6","4.9","4.1","Main"
"Konata Mumpfield","WR","LA","JAX","1.5","1.2","1.5","0.9","1.2","1.5","5.1","4.3","Other"
"Colby Parkinson","TE","LA","JAX","1.5","1.2","1.9","0.9","1.2","1.5","4.9","4.1","Other"
"Ben Skowronek","WR","PIT","@CIN","1.5","1.2","1.5","1","1.2","1.5","5.2","4.5","Thursday"
"DJ Giddens","RB","IND","@LAC","1.4","1.3","1.4","1.3","1.3","1.4","4.9","4.7","Main"
"Tim Patrick","WR","JAX","LA","1.4","1.1","1.4","0.9","1.1","1.4","4.7","4","Other"
"Alec Ingold","RB","MIA","@CLE","1.4","1","1.4","0.7","1","1.4","4.5","3.6","Main"
"Kyle Williams","WR","NE","@TEN","1.3","1.1","1.3","0.9","1.1","1.3","4.7","4.2","Main"
"Brycen Tremayne","WR","CAR","@NYJ","1.2","1","1.2","0.7","1","1.2","4.3","3.6","Main"
"John FitzPatrick","TE","GB","@ARI","1.2","1","1.5","0.7","1","1.2","4.3","3.6","Main"
"Ryan Flournoy","WR","DAL","WAS","1.1","0.9","1.1","0.7","0.9","1.1","4","3.4","Main"
"Chris Brooks","RB","GB","@ARI","1.1","0.9","1.1","0.8","0.9","1.1","3.9","3.4","Main"
"Malik Heath","WR","GB","@ARI","1.1","0.9","1.1","0.7","0.9","1.1","4.2","3.5","Main"
"Harrison Bryant","TE","HOU","@SEA","1.1","0.9","1.3","0.6","0.9","1.1","3.8","3.1","Monday"
"Devin Singletary","RB","NYG","@DEN","1.1","1","1.1","1","1","1.1","3.7","3.5","Main"
"Mitchell Tinsley","WR","CIN","PIT","1","0.8","1","0.7","0.8","1","3.8","3.2","Thursday"
"Terrance Ferguson","TE","LA","JAX","1","0.9","1","0.8","0.9","1","4","3.7","Other"
"Roschon Johnson","RB","CHI","NO","0.9","0.8","0.9","0.7","0.8","0.9","3.3","3.1","Main"
"Cam Grandy","TE","CIN","PIT","0.9","0.7","1.1","0.5","0.7","0.9","3.4","2.7","Thursday"
"Hunter Luepke","RB","DAL","WAS","0.9","0.7","0.9","0.6","0.7","0.8","3.5","2.9","Main"
"Xavier Smith","WR","LA","JAX","0.9","0.8","0.9","0.6","0.8","0.9","3.7","3.1","Other"
"Kylen Granson","TE","PHI","@MIN","0.9","0.7","1.1","0.5","0.7","0.9","3.5","2.8","Main"
"Ben Sinnott","TE","WAS","@DAL","0.9","0.7","1.1","0.6","0.7","0.9","3.5","2.9","Main"
"Charlie Woerner","TE","ATL","@SF","0.8","0.6","1","0.5","0.6","0.8","3.2","2.5","Sunday"
"Trevor Etienne","RB","CAR","@NYJ","0.8","0.7","0.8","0.7","0.7","0.8","2.9","2.8","Main"
"Trent Sherfield","WR","DEN","NYG","0.8","0.7","0.8","0.5","0.7","0.8","3.4","2.8","Main"
"Skyy Moore","WR","SF","ATL","0.8","0.6","0.8","0.5","0.6","0.7","3.2","2.8","Sunday"
"Malachi Corley","WR","CLE","MIA","0.7","0.6","0.7","0.5","0.6","0.7","2.8","2.5","Main"
"Brevyn Spann-Ford","TE","DAL","WAS","0.7","0.5","0.8","0.4","0.5","0.7","2.8","2.2","Main"
"Adam Prentice","RB","DEN","NYG","0.7","0.6","0.7","0.5","0.6","0.7","2.7","2.5","Main"
"Carter Runyon","TE","LV","@KC","0.7","0.6","0.9","0.4","0.6","0.7","2.9","2.3","Main"
"Tucker Fisk","TE","LAC","IND","0.7","0.6","0.8","0.4","0.6","0.7","2.9","2.3","Main"
"Dee Eskridge","WR","MIA","@CLE","0.7","0.6","0.7","0.4","0.6","0.7","3","2.4","Main"
"Tanner Conner","TE","MIA","@CLE","0.7","0.6","0.9","0.4","0.6","0.7","2.9","2.3","Main"
"CJ Ham","RB","MIN","PHI","0.7","0.5","0.7","0.4","0.5","0.7","2.9","2.3","Main"
"D'Ernest Johnson","RB","ARI","GB","0.6","0.6","0.6","0.5","0.6","0.6","2.6","2.3","Main"
"Mitchell Evans","TE","CAR","@NYJ","0.6","0.4","0.7","0.3","0.4","0.6","2.3","1.8","Main"
"Connor Heyward","TE","PIT","@CIN","0.6","0.5","0.8","0.4","0.5","0.6","2.5","2.1","Thursday"
"Braxton Berrios","WR","HOU","@SEA","0.5","0.4","0.5","0.3","0.4","0.5","1.9","1.5","Monday"
"Payne Durham","TE","TB","@DET","0.5","0.4","0.6","0.3","0.4","0.5","2.2","1.8","Monday"
"Malik Davis","RB","DAL","WAS","0.4","0.4","0.4","0.4","0.4","0.4","2","1.8","Main"
"Derius Davis","WR","LAC","IND","0.4","0.3","0.4","0.2","0.3","0.4","1.6","1.3","Main"
"Tyler Conklin","TE","LAC","IND","0.4","0.3","0.5","0.3","0.3","0.4","1.3","1.1","Main"
"Jake Bobo","WR","SEA","HOU","0.4","0.3","0.4","0.2","0.3","0.4","1.6","1.4","Monday"
"Dareke Young","WR","SEA","HOU","0.4","0.3","0.4","0.3","0.3","0.4","1.6","1.3","Monday"
"Julius Chestnut","RB","TEN","NE","0.4","0.4","0.4","0.4","0.4","0.4","1.9","1.8","Main"
"Simi Fehoko","WR","ARI","GB","0.3","0.2","0.3","0.2","0.2","0.3","1","0.8","Main"
"KhaDarel Hodge","WR","ATL","@SF","0.3","0.2","0.3","0.2","0.2","0.3","1.1","0.9","Sunday"
"David Sills V","WR","ATL","@SF","0.3","0.2","0.3","0.2","0.2","0.3","1.1","0.9","Sunday"
"Durham Smythe","TE","CHI","NO","0.3","0.2","0.3","0.2","0.2","0.3","1.1","0.9","Main"
"Ross Dwelley","TE","DET","TB","0.3","0.3","0.4","0.2","0.3","0.3","1.5","1.2","Monday"
"Dameon Pierce","RB","HOU","@SEA","0.3","0.3","0.3","0.3","0.3","0.3","1.5","1.4","Monday"
"Laquon Treadwell","WR","IND","@LAC","0.3","0.2","0.3","0.2","0.2","0.3","1.1","0.9","Main"
"Drew Ogletree","TE","IND","@LAC","0.3","0.2","0.3","0.2","0.2","0.3","1.2","1","Main"
"Shedrick Jackson","WR","LV","@KC","0.3","0.2","0.3","0.2","0.2","0.2","1","0.8","Main"
"Scott Matlock","RB","LAC","IND","0.3","0.2","0.3","0.1","0.2","0.3","1.2","0.9","Main"
"Nyheim Hines","RB","LAC","IND","0.3","0.3","0.3","0.2","0.3","0.3","1.5","1.3","Main"
"Jack Stoll","TE","NO","@CHI","0.3","0.2","0.3","0.1","0.2","0.3","1","0.8","Main"
"Chris Manhertz","TE","NYG","@DEN","0.3","0.2","0.3","0.1","0.2","0.3","1","0.8","Main"
"Jordan Watkins","WR","SF","ATL","0.3","0.2","0.3","0.2","0.2","0.3","1.2","1","Sunday"
"Malik Turner","WR","SF","ATL","0.3","0.3","0.3","0.2","0.3","0.3","1.3","1.1","Sunday"
"Jalen Milroe","QB","SEA","HOU","0.3","0.3","0.3","0.3","0.3","0.3","1.1","1.1","Monday"
"Ryan Miller","WR","TB","@DET","0.3","0.3","0.3","0.2","0.3","0.3","1.4","1.2","Monday"
"Feleipe Franks","TE","ATL","@SF","0.2","0.2","0.2","0.1","0.2","0.2","0.6","0.5","Sunday"
"Travis Homer","RB","CHI","NO","0.2","0.2","0.2","0.1","0.2","0.2","1","0.9","Main"
"Tahj Brooks","RB","CIN","PIT","0.2","0.2","0.2","0.2","0.2","0.2","1.1","1.1","Thursday"
"Dominic Lovett","WR","DET","TB","0.2","0.1","0.2","0.1","0.1","0.2","0.7","0.6","Monday"
"British Brooks","RB","HOU","@SEA","0.2","0.1","0.2","0.1","0.1","0.2","0.9","0.8","Monday"
"Dare Ogunbowale","RB","HOU","@SEA","0.2","0.1","0.2","0.1","0.1","0.2","0.9","0.7","Monday"
"Robert Tonyan","TE","KC","LV","0.2","0.1","0.2","0.1","0.1","0.2","0.8","0.6","Main"
"Dylan Laube","RB","LV","@KC","0.2","0.2","0.2","0.2","0.2","0.2","1.1","0.9","Main"
"Justin Shorter","WR","LV","@KC","0.2","0.2","0.2","0.1","0.2","0.2","1","0.8","Main"
"Beaux Collins","WR","NYG","@DEN","0.2","0.2","0.2","0.1","0.2","0.2","0.9","0.8","Main"
"Andrew Beck","TE","NYJ","CAR","0.2","0.2","0.3","0.1","0.2","0.2","0.9","0.7","Main"
"Tank Bigsby","RB","PHI","@MIN","0.2","0.2","0.2","0.2","0.2","0.2","0.9","0.9","Main"
"John Metchie","WR","PHI","@MIN","0.2","0.2","0.2","0.1","0.2","0.2","0.9","0.7","Main"
"Brady Russell","RB","SEA","HOU","0.2","0.2","0.2","0.1","0.2","0.2","0.9","0.8","Monday"
"Devin Culp","TE","TB","@DET","0.2","0.1","0.2","0.1","0.1","0.2","0.6","0.5","Monday"
"Mason Kinsey","WR","TEN","NE","0.2","0.2","0.2","0.1","0.2","0.2","0.9","0.8","Main"
"Xavier Weaver","WR","ARI","GB","0.1","0.1","0.1","0.1","0.1","0.1","0","0","Main"
"Teagan Quitoriano","TE","ATL","@SF","0.1","0.1","0.2","0.1","0.1","0.1","0.6","0.5","Sunday"
"Hunter Renfrow","WR","CAR","@NYJ","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","Main"
"Gage Larvadain","WR","CLE","MIA","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.5","Main"
"Kaden Davis","WR","CLE","MIA","0.1","0","0.1","0","0","0.1","0","0","Main"
"Jacob Saylors","RB","DET","TB","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.5","Monday"
"Brenden Bates","TE","HOU","@SEA","0.1","0.1","0.2","0.1","0.1","0.1","0.6","0.5","Monday"
"Ronnie Rivers","RB","LA","JAX","0.1","0.1","0.1","0.1","0.1","0.1","0.4","0.4","Other"
"Cam Akers","RB","MIN","PHI","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.6","Main"
"Ben Yurosek","TE","MIN","PHI","0.1","0.1","0.2","0.1","0.1","0.1","0.5","0.4","Main"
"Tai Felton","WR","MIN","PHI","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Main"
"Terrell Jennings","RB","NE","@TEN","0.1","0.1","0.1","0.1","0.1","0.1","0.7","0.7","Main"
"Efton Chism","WR","NE","@TEN","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.5","Main"
"Jack Westover","TE","NE","@TEN","0.1","0.1","0.2","0.1","0.1","0.1","0.6","0.5","Main"
"Mason Tipton","WR","NO","@CHI","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Main"
"Gunner Olszewski","WR","NYG","@DEN","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Main"
"Thomas Fidone","TE","NYG","@DEN","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Main"
"Brandon Smith","WR","NYJ","CAR","0.1","0.1","0.1","0.1","0.1","0.1","0.4","0.4","Main"
"EJ Jenkins","TE","PHI","@MIN","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Main"
"Cameron Latu","TE","PHI","@MIN","0.1","0.1","0.1","0.1","0.1","0.1","0.5","0.4","Main"
"Ke'Shawn Williams","WR","PIT","@CIN","0.1","0.1","0.1","0.1","0.1","0.1","0.6","0.5","Thursday"
"Isaac Guerendo","RB","SF","ATL","0.1","0.1","0.1","0.1","0.1","0.1","0.4","0.4","Sunday"
"Luke Farrell","TE","SF","ATL","0.1","0.1","0.2","0.1","0.1","0.1","0.6","0.5","Sunday"
"George Holani","RB","SEA","HOU","0.1","0.1","0.1","0.1","0.1","0.1","0.4","0.4","Monday"
"Eric Saubert","TE","SEA","HOU","0.1","0.1","0.2","0.1","0.1","0.1","0.5","0.4","Monday"
"Owen Wright","RB","TB","@DET","0.1","0.1","0.1","0.1","0.1","0.1","0.4","0.4","Monday"
"Ko Kieft","TE","TB","@DET","0.1","0.1","0.1","0","0.1","0.1","0.3","0.3","Monday"
"David Martin-Robinson","TE","TEN","NE","0.1","0.1","0.2","0.1","0.1","0.1","0.5","0.4","Main"
