"gameweek","player","pos","team_normalized","salary","ppg","pts_floor","pts_ceiling","sortino","form","matchup_quality","est_own_pct","est_captain_pct","cash_score","cash_rating","gpp_score","gpp_rating","captain_score","captain_rating","value","picked_by","n_games","actual_pts","actual_own_pct","actual_captain_pct","opponent","home_away"
22,"Jonah Kusi-Asare","FWD","Fulham",6.5,0,0,0,0,0,45,9,0.1,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,NA,NA,NA,"Leeds United","A"
22,"Mateus Mané","FWD","Wolves",6.5,0,0,0,0,0,50,9,0.1,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,NA,3.56,0.14,NA,NA
22,"Joel Drakes-Thomas","MID","Crystal Palace",7.2,0,0,0,0,0,45.9,1.2,0,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,NA,NA,NA,"Sunderland","A"
22,"Jamaldeen Jimoh-Aloba","MID","Aston Villa",9.2,0,0,0,0,0,57.4,2,0,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,NA,NA,NA,"Everton","H"
22,"Pablo Pablo","FWD","West Ham",6,0,0,0,0,0,45.7,4.2,0.1,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,NA,NA,NA,"Tottenham","A"
22,"Alysson Alysson","MID","Aston Villa",10,0,0,0,0,0,57.4,2.1,0,50,"Playable",50,"Meh",35,"Fade Captain",0,NA,0,NA,NA,NA,"Everton","H"
22,"Brajan Gruda","MID","Brighton",10.8,1.59090909090909,0,4.3,1.41383918698433,1.59090909090909,60.6,3.9,0,49.9,"Playable",53.5,"Meh",66.7,"Live Longshot",0.15,"0.1",22,2.1,0.71,NA,"Bournemouth","H"
22,"Ethan Ampadu","DEF","Leeds United",9,2.09090909090909,-0.3,8.3,1.07374728108528,2.09090909090909,56.7,2.4,0,49.9,"Playable",80.3,"Leverage Gold",77.9,"Top Captain",0.23,"0.3",22,8.3,1,NA,"Fulham","H"
22,"Sepp van den Berg","DEF","Brentford",3.8,1.73181818181818,0,6.3,1.31867992580768,1.73181818181818,32.5,1.5,0,49.8,"Playable",54,"Meh",47.5,"Risky Captain",0.46,"1.6",22,0,NA,NA,"Chelsea","A"
22,"Emiliano Buendia","MID","Aston Villa",11.1,2.37727272727273,0,8.3,1.4548937993084,2.37727272727273,57.4,4,0,49.7,"Playable",68.6,"Sneaky Good",84.8,"Top Captain",0.21,"0.2",22,2.7,2.56,NA,"Everton","H"
22,"Harry Wilson","MID","Fulham",8.4,4.03636363636364,0,8.7,1.46925532957074,4.03636363636364,45.3,11,0.2,49.7,"Playable",61.1,"Sneaky Good",56,"Live Longshot",0.48,"11.7",22,2,16.52,NA,"Leeds United","A"
22,"Bernd Leno","GK","Fulham",7.4,3.56818181818182,0,7.3,1.72278550505791,3.56818181818182,46.6,13.9,0,49.4,"Playable",60.4,"Sneaky Good",51.3,"Risky Captain",0.48,"14.5",22,3.7,3.56,NA,"Leeds United","A"
22,"Mikkel Damsgaard","MID","Brentford",5.6,2.39090909090909,0,6.1,1.53498971115963,2.39090909090909,47.9,1.7,0,49.3,"Playable",60.1,"Sneaky Good",66.5,"Live Longshot",0.43,"1.7",22,2.1,0.14,NA,"Chelsea","A"
22,"Martin Odegaard","MID","Arsenal",11.3,2.11363636363636,0,7.1,1.2928753191126,2.11363636363636,59.8,5.5,0,49,"Playable",60.3,"Sneaky Good",82.2,"Top Captain",0.19,"2.2",22,1,4.7,0.14,"Nottingham Forest","A"
22,"Chris Richards","DEF","Crystal Palace",7.9,2.55909090909091,-0.3,6.3,1.24779960809818,2.55909090909091,48.8,2.5,0,49,"Playable",61.2,"Sneaky Good",58.2,"Live Longshot",0.32,"1.6",22,-0.3,0.57,NA,"Sunderland","A"
22,"Aaron Ramsdale","GK","Newcastle United",10.3,0.645454545454545,0,2.8,1.14131815409601,0.645454545454545,53.4,2,0,48.9,"Playable",70.6,"Leverage Gold",42.9,"Risky Captain",0.06,"0.4",22,0,NA,NA,"Wolverhampton","A"
22,"Lewis Miley","MID","Newcastle United",11.2,2.09545454545455,0,4,1.3532339668795,2.09545454545455,59.3,4,0,48.9,"Playable",51.5,"Meh",64.8,"Live Longshot",0.19,"0.2",22,1,NA,NA,"Wolverhampton","A"
22,"Sander Berge","MID","Fulham",6.4,2.84545454545455,0,6.3,1.75773423583321,2.84545454545455,45.3,1.4,0,48.7,"Playable",60.5,"Sneaky Good",67.1,"Live Longshot",0.44,"0.5",22,2.7,0.14,NA,"Leeds United","A"
22,"Rodrigo Bentancur","MID","Tottenham",11.1,2.17272727272727,0,6.7,1.386950994304,2.17272727272727,58.9,4.3,0,48.6,"Playable",58.4,"Sneaky Good",77.2,"Top Captain",0.2,"0.5",22,0,NA,NA,"West Ham","H"
22,"David Wolfe","DEF","Wolves",4.7,0.786363636363636,0,2.7,1.30850442508486,0.786363636363636,50,0.6,0,48.6,"Playable",53,"Meh",35,"Fade Captain",0.17,"0",22,0,NA,NA,NA,NA
22,"Kaoru Mitoma","MID","Brighton",11.3,1.84090909090909,0,6.7,1.21854108785228,1.84090909090909,60.6,5.4,0,48.5,"Playable",58.4,"Sneaky Good",79.2,"Top Captain",0.16,"2.3",22,3,19.09,1.42,"Bournemouth","H"
22,"Adam Wharton","MID","Crystal Palace",7.8,2.58636363636364,0,6.3,1.60197235544006,2.58636363636364,45.9,2,0,48.5,"Playable",58.6,"Sneaky Good",67.4,"Live Longshot",0.33,"1.2",22,1.7,0.14,NA,"Sunderland","A"
22,"Jackson Tchatchoua","DEF","Wolves",4.6,1.33181818181818,-0.3,5.3,1.48516436030074,1.33181818181818,50,0.6,0,48.2,"Playable",60.2,"Sneaky Good",41.7,"Risky Captain",0.29,"0",22,6,0.57,NA,NA,NA
22,"Youri Tielemans","MID","Aston Villa",10.5,2.6,0,6.3,1.20846774217784,2.6,57.4,5.7,0,48.1,"Playable",54.2,"Meh",73.8,"Top Captain",0.25,"2.1",22,2.7,2.28,NA,"Everton","H"
22,"Jordan Henderson","MID","Brentford",5.7,2.57272727272727,0,6.3,1.38734774613734,2.57272727272727,47.9,0.6,0,48.1,"Playable",65.9,"Sneaky Good",68,"Live Longshot",0.45,"0.3",22,0,NA,NA,"Chelsea","A"
22,"Lamare Bogarde","DEF","Aston Villa",10,0.904545454545455,0,2.3,0.923273985646156,0.904545454545455,66.9,2.3,0,48,"Playable",49.4,"Meh",42.1,"Risky Captain",0.09,"0.2",22,0.7,0.14,NA,"Everton","H"
22,"Dan Burn","DEF","Newcastle United",10,2.24090909090909,-0.3,6.3,0.941375974294774,2.24090909090909,58.2,4.7,0,47.5,"Playable",60,"Sneaky Good",63,"Live Longshot",0.22,"2.9",22,0,NA,NA,"Wolverhampton","A"
22,"Alejandro Garnacho","MID","Chelsea",12.9,1.93181818181818,0,6.4,1.23871690886163,1.93181818181818,60,6.9,0,47.5,"Playable",57,"Sneaky Good",78.7,"Top Captain",0.15,"0.2",22,1.3,2.85,0.57,"Brentford","H"
22,"Dango Ouattara","MID","Brentford",6,2.79545454545455,0,10.3,1.30188035687298,2.79545454545455,47.9,0.7,0,47.4,"Playable",78,"Leverage Gold",86.9,"Crown Him",0.47,"0.4",22,1,NA,NA,"Chelsea","A"
22,"Wilson Odobert","MID","Tottenham",9.7,1.41818181818182,0,3,1.8195675220562,1.41818181818182,58.9,2,0,47.3,"Playable",44.7,"Meh",53,"Risky Captain",0.15,"0",22,2.4,2.85,NA,"West Ham","H"
22,"Josh Acheampong","DEF","Chelsea",9.8,1.10454545454545,0,6,1.05452088514703,1.10454545454545,56,2.7,0,47.3,"Playable",44.9,"Meh",45.1,"Risky Captain",0.11,"0",22,1,NA,NA,"Brentford","H"
22,"Noah Okafor","MID","Leeds United",9.4,2.23181818181818,0,5.7,1.44165394832032,2.23181818181818,51.3,1.9,0,47.3,"Playable",60.5,"Sneaky Good",68.3,"Live Longshot",0.24,"0.2",22,3.4,4.13,NA,"Fulham","H"
22,"Ladislav Krejci","DEF","Wolves",5.1,2.01363636363636,-0.7,6.9,1.11632115005184,2.01363636363636,50,0.6,0,47.3,"Playable",76.4,"Leverage Gold",69.8,"Live Longshot",0.39,"0.2",22,6,0.71,NA,NA,NA
22,"Jack Grealish","MID","Everton",6.3,3.33181818181818,0,9.3,1.4749507051236,3.33181818181818,42.2,6.5,0.1,47.2,"Playable",61.6,"Sneaky Good",60.3,"Live Longshot",0.53,"7.1",22,4.3,1.57,NA,"Aston Villa","A"
22,"Anthony Elanga","MID","Newcastle United",11.6,1.39090909090909,0,3.7,1.59993139558998,1.39090909090909,59.3,4.4,0,47.2,"Playable",42,"Meh",59.6,"Live Longshot",0.12,"1",22,1,NA,NA,"Wolverhampton","A"
22,"Lucas Paqueta","MID","West Ham",6.4,2.90909090909091,0,8.1,1.41155243101058,2.90909090909091,45.4,3.5,0.1,47.2,"Playable",64.7,"Sneaky Good",52,"Risky Captain",0.45,"3.1",22,0,NA,NA,"Tottenham","A"
22,"Cole Palmer","MID","Chelsea",13.7,2.01363636363636,0,7,1.1920721123811,2.01363636363636,60,17.7,0.2,47.1,"Playable",57.3,"Sneaky Good",56.5,"Live Longshot",0.15,"14.9",22,8.3,26.35,6.41,"Brentford","H"
22,"Joel Veltman","DEF","Brighton",7,1.01363636363636,0,6.3,1.13509266887366,1.01363636363636,50.2,1.2,0,46.9,"Playable",58.2,"Sneaky Good",49.1,"Risky Captain",0.14,"0.1",22,2,NA,NA,"Bournemouth","H"
22,"Anthony Gordon","MID","Newcastle United",12.3,2.32727272727273,0,8.3,1.17030113324107,2.32727272727273,59.3,16.4,0.2,46.9,"Playable",60.9,"Sneaky Good",59.4,"Live Longshot",0.19,"11.4",22,3,14.25,1.28,"Wolverhampton","A"
22,"Federico Chiesa","MID","Liverpool",13.8,1.28181818181818,0,5,1.31646973138277,1.28181818181818,71.5,7.3,0,46.9,"Playable",48.6,"Meh",68.3,"Live Longshot",0.09,"0",22,1,NA,NA,"Burnley","H"
22,"Pascal Struijk","DEF","Leeds United",8.8,1.76818181818182,-0.3,6.3,1.04153731609617,1.76818181818182,56.7,2.4,0,46.9,"Playable",64.1,"Sneaky Good",58.8,"Live Longshot",0.2,"0.4",22,6.3,1.57,NA,"Fulham","H"
22,"Kieran Trippier","DEF","Newcastle United",9.6,1.53181818181818,-0.3,6.3,1.04167724072175,1.53181818181818,58.2,2.6,0,46.7,"Playable",61.5,"Sneaky Good",58,"Live Longshot",0.16,"0.7",22,6,1.28,NA,"Wolverhampton","A"
22,"Sam Johnstone","GK","Wolves",5.4,1.38636363636364,0,4.2,1.14464008411574,1.38636363636364,50,1.5,0,46.7,"Playable",72.8,"Leverage Gold",43.2,"Risky Captain",0.26,"0.1",22,0,NA,NA,NA,NA
22,"Maxim De Cuyper","DEF","Brighton",7.4,1.94545454545455,-0.3,7.3,1.13292912491855,1.94545454545455,50.2,3.7,0,46.7,"Playable",68.2,"Sneaky Good",72.5,"Top Captain",0.26,"3.2",22,0,NA,NA,"Bournemouth","H"
22,"Jose Sa","GK","Wolves",5.3,1.31818181818182,0,6.3,1.16635361354271,1.31818181818182,50,2.1,0,46.4,"Playable",72,"Leverage Gold",46.7,"Risky Captain",0.25,"1.3",22,7,5.27,NA,NA,NA
22,"Tyler Adams","MID","Bournemouth",8.1,2.2,0,6.7,1.36038747873319,2.2,51.3,1.8,0,46.4,"Playable",66.1,"Sneaky Good",74.3,"Top Captain",0.27,"0.1",22,0,NA,NA,"Brighton","A"
22,"Conor Gallagher","MID","Tottenham",10.8,1.35,0,2.7,0,1.35,58.9,4.2,0,46.4,"Playable",47.5,"Meh",38.3,"Fade Captain",0.12,"0",2,2.7,0.57,NA,"West Ham","H"
22,"Mathias Jensen","MID","Brentford",5.2,1.90909090909091,0,6.3,1.55402638995402,1.90909090909091,47.9,0.5,0,46.2,"Playable",62.1,"Sneaky Good",63.4,"Live Longshot",0.37,"0.3",22,3.1,NA,NA,"Chelsea","A"
22,"Yeremy Pino","MID","Crystal Palace",8.8,2.53636363636364,0,7.3,1.49912355832022,2.53636363636364,45.9,2,0,46.2,"Playable",64.6,"Sneaky Good",75.7,"Top Captain",0.29,"0.3",22,7.7,2.71,0.43,"Sunderland","A"
22,"Jack Hinshelwood","MID","Brighton",11,1.48181818181818,0,6.3,1.25176521297308,1.48181818181818,60.6,3.9,0,46,"Playable",56.3,"Sneaky Good",71.6,"Top Captain",0.13,"0.1",22,2.1,0.28,NA,"Bournemouth","H"
22,"Pape Sarr","MID","Tottenham",11.3,2.09545454545455,0,7.3,1.28839745653813,2.09545454545455,58.9,4.5,0,45.6,"Playable",59.6,"Sneaky Good",80.6,"Top Captain",0.19,"0.9",22,0,NA,NA,"West Ham","H"
22,"Caoimhin Kelleher","GK","Brentford",4.7,4.02272727272727,0,9.8,1.6118809881821,4.02272727272727,39.9,13.5,0,45,"Playable",68.5,"Sneaky Good",60.6,"Live Longshot",0.86,"15.8",22,-1.3,8.26,NA,"Chelsea","A"
22,"Raul Jimenez","FOR","Fulham",8,3.15454545454545,0,6.5,1.59791715467742,3.15454545454545,50,7.2,0,44.9,"Playable",54.1,"Meh",69,"Live Longshot",0.39,"5.3",22,2,9.26,NA,"Leeds United","A"
22,"Kenny Tete","DEF","Fulham",6.9,2.25,-0.3,7.5,1.13614881700668,2.25,43.8,1.6,0,44.7,"Playable",74.4,"Leverage Gold",71.1,"Top Captain",0.33,"0.6",22,0,NA,NA,"Leeds United","A"
22,"Quilindschy Hartman","DEF","Burnley",3.5,1.71818181818182,0,6.3,1.23622220888108,1.71818181818182,19.4,0.6,0,44.7,"Playable",56.5,"Sneaky Good",44.7,"Risky Captain",0.49,"0.2",22,0,NA,NA,"Liverpool","A"
22,"Crysencio Summerville","MID","West Ham",5.7,2.22272727272727,0,7.3,1.45604194086797,2.22272727272727,45.4,0.4,0,44.6,"Playable",67.8,"Sneaky Good",72.7,"Top Captain",0.39,"0.1",22,8.3,2.85,NA,"Tottenham","A"
22,"Noah Sadiki","MID","Sunderland",7.3,2.23636363636364,0,4.3,1.30694052225579,2.23636363636364,48.4,1.2,0,44.5,"Playable",61.2,"Sneaky Good",62.6,"Live Longshot",0.31,"0.2",22,3.3,0.57,NA,"Crystal Palace","H"
22,"Charalambos Kostoulas","MID","Brighton",10.7,1.26363636363636,0,6.3,1.26669380609004,1.26363636363636,60.6,4.2,0,44.4,"Playable",52.1,"Meh",69.4,"Live Longshot",0.12,"0",22,6.3,NA,NA,"Bournemouth","H"
22,"David Brooks","MID","Bournemouth",7.9,1.90909090909091,0,4.1,1.37139848356989,1.90909090909091,51.3,1.1,0,44.3,"Playable",61.2,"Sneaky Good",60.8,"Live Longshot",0.24,"0.2",22,0,NA,NA,"Brighton","A"
22,"Adrien Truffert","DEF","Bournemouth",5.4,2.25454545454545,-0.3,6.3,1.2447567958435,2.25454545454545,32.8,3.5,0,44.2,"Playable",49.2,"Meh",52.5,"Risky Captain",0.42,"4.2",22,2,1.14,NA,"Brighton","A"
22,"Kristoffer Ajer","DEF","Brentford",4,1.61818181818182,0,6,1.09900313348978,1.61818181818182,32.5,0.6,0,43.8,"Playable",55.9,"Sneaky Good",40.9,"Risky Captain",0.4,"0",22,0.7,NA,NA,"Chelsea","A"
22,"Mathys Tel","MID","Tottenham",12.3,1.76818181818182,0,7.3,1.34689797493728,1.76818181818182,58.9,6.9,0,43.6,"Playable",53.6,"Meh",77.8,"Top Captain",0.14,"0.1",22,1.7,7.41,0.14,"West Ham","H"
22,"Xavi Simons","MID","Tottenham",12.4,2,0,6.3,1.20759542323899,2,58.9,7.4,0,43.6,"Playable",49,"Meh",70.6,"Top Captain",0.16,"0.8",22,3.1,10.83,1.28,"West Ham","H"
22,"Lewis Dunk","DEF","Brighton",7.1,1.83181818181818,-0.3,6.3,1.04157327452063,1.83181818181818,50.2,2.8,0,43.5,"Playable",53.6,"Meh",55.6,"Live Longshot",0.26,"2.2",22,2,2.42,NA,"Bournemouth","H"
22,"Lucas Bergvall","MID","Tottenham",10.9,1.66818181818182,0,5.1,1.32277669147429,1.66818181818182,58.9,4,0,43.5,"Playable",50.2,"Meh",66.5,"Live Longshot",0.15,"0.2",22,0.7,NA,NA,"West Ham","H"
22,"Chemsdine Talbi","MID","Sunderland",8.3,2.2,0,6.3,1.34749919406199,2.2,48.4,1.8,0,43.4,"Playable",59.9,"Sneaky Good",66.4,"Live Longshot",0.27,"0.1",22,0,NA,NA,"Crystal Palace","H"
22,"Gabriel Martinelli","MID","Arsenal",11.9,1.15909090909091,0,3.3,1.38263786428096,1.15909090909091,59.8,4.5,0,43.2,"Playable",39.8,"Chalk Trap",55.9,"Live Longshot",0.1,"1.1",22,1,4.99,NA,"Nottingham Forest","A"
22,"Lesley Ugochukwu","MID","Burnley",4.2,2.50454545454545,0,7.5,1.55828223794781,2.50454545454545,40.4,0.4,0,43.2,"Playable",65,"Sneaky Good",71.9,"Top Captain",0.6,"0.1",22,2,NA,NA,"Liverpool","A"
22,"Amadou Onana","MID","Aston Villa",9.5,1.84545454545455,0,8.3,1.28491526094074,1.84545454545455,57.4,1.8,0,43.1,"Playable",71.7,"Leverage Gold",81.9,"Top Captain",0.19,"0.1",22,0,NA,NA,"Everton","H"
22,"Alphonse Areola","GK","West Ham",5.2,2.67727272727273,0,4.8,1.37878683423756,2.67727272727273,40.6,2.6,0,42.8,"Playable",64.7,"Sneaky Good",40.6,"Risky Captain",0.51,"2",22,4.8,8.55,NA,"Tottenham","A"
22,"Marcos Senesi","DEF","Bournemouth",5.6,2.34090909090909,-0.3,6.3,1.15779939853248,2.34090909090909,32.8,5.7,0,42.8,"Playable",45.7,"Meh",52.9,"Risky Captain",0.42,"7.3",22,1,0.57,NA,"Brighton","A"
22,"Matz Sels","GK","Nottingham Forest",5,2.89090909090909,0,7.5,1.52384827551513,2.89090909090909,40.1,5.4,0,42.8,"Playable",56.9,"Sneaky Good",46.6,"Risky Captain",0.58,"6.1",22,7.5,5.84,NA,"Arsenal","H"
22,"Aaron Hickey","DEF","Brentford",3.7,1.16363636363636,0,6,1.20067999094153,1.16363636363636,32.5,0.7,0,42.4,"Playable",48.5,"Meh",36.3,"Fade Captain",0.31,"0.5",22,1,NA,NA,"Chelsea","A"
22,"Radu Dragusin","DEF","Tottenham",9.3,0.0454545454545455,0,0,1.02954379595609,0.0454545454545455,60.5,2.6,0,42.3,"Playable",25.9,"Chalk Trap",19.2,"No",0,"0",22,0,NA,NA,"West Ham","H"
22,"James Milner","MID","Brighton",9.3,0.895454545454546,0,4,1.20031600467511,0.895454545454546,60.6,1.9,0,42.2,"Playable",51.9,"Meh",60.8,"Live Longshot",0.1,"0.2",22,0,NA,NA,"Bournemouth","H"
22,"Steven Benda","GK","Fulham",7.2,0,0,0,0,0,46.6,2.9,0,42.1,"Playable",43.1,"Meh",25.4,"Fade Captain",0,"0",2,0,NA,NA,"Leeds United","A"
22,"Amine Adli","MID","Bournemouth",8.5,1.33181818181818,0,6.3,1.62846979464566,1.33181818181818,51.3,2,0,42.1,"Playable",50.8,"Meh",62.7,"Live Longshot",0.16,"0",22,6.3,NA,NA,"Brighton","A"
22,"James Hill","DEF","Bournemouth",5,1.08636363636364,0,5,1.23115518709786,1.08636363636364,32.8,0.9,0,42,"Playable",45.8,"Meh",34.4,"Fade Captain",0.22,"0.9",22,2,NA,NA,"Brighton","A"
22,"Djordje Petrovic","GK","Bournemouth",5.9,3.34090909090909,0,8,1.83095705165227,3.34090909090909,39.7,3.8,0,41.9,"Playable",64.1,"Sneaky Good",49.1,"Risky Captain",0.57,"3.1",22,3,3.7,NA,"Brighton","A"
22,"Filip Jorgensen","GK","Chelsea",10.6,0.0545454545454545,0,0,1.12978270058263,0.0545454545454545,52,2.9,0,41.9,"Playable",37.8,"Chalk Trap",16.1,"No",0.01,"0",22,0,NA,NA,"Brentford","H"
22,"Ao Tanaka","MID","Leeds United",8.5,1.59545454545455,0,6.7,1.41976348112775,1.59545454545455,51.3,1.8,0,41.8,"Playable",61.1,"Sneaky Good",69.4,"Live Longshot",0.19,"0.1",22,1.3,NA,NA,"Fulham","H"
22,"Sebastiaan Bornauw","DEF","Leeds United",8.5,0.454545454545455,0,1.3,1.02954379595609,0.454545454545455,56.7,2.6,0,41.7,"Playable",34.5,"Chalk Trap",30.2,"Fade Captain",0.05,"0",22,1,NA,NA,"Fulham","H"
22,"Alex Iwobi","MID","Fulham",7.8,2.44545454545455,0,7.7,1.37723590596541,2.44545454545455,45.3,1.6,0,41.1,"Playable",64.6,"Sneaky Good",74.8,"Top Captain",0.31,"0.7",22,0,NA,NA,"Leeds United","A"
22,"Timothy Castagne","DEF","Fulham",6.4,0.709090909090909,0,1.7,1.16579368454338,0.709090909090909,43.8,1.4,0,40.9,"Playable",37,"Chalk Trap",27.8,"Fade Captain",0.11,"0",22,0.7,2.28,NA,"Leeds United","A"
22,"Antonee Robinson","DEF","Fulham",6.6,1.04090909090909,0,6.3,1.08044953145843,1.04090909090909,43.8,1.4,0,40.9,"Playable",53.1,"Meh",46.5,"Risky Captain",0.16,"0.6",22,1.7,4.56,NA,"Leeds United","A"
22,"Josh Cullen","MID","Burnley",4.3,2.69090909090909,0,7.7,1.35718785139488,2.69090909090909,40.4,0.6,0,40.8,"Playable",65,"Sneaky Good",73,"Top Captain",0.63,"0.3",22,0,NA,NA,"Liverpool","A"
22,"Hjalmar Ekdal","DEF","Burnley",3.2,1.21818181818182,0,6,1.20492898389547,1.21818181818182,19.4,1.2,0,40.6,"Playable",44,"Meh",34.6,"Fade Captain",0.38,"1.9",22,1,NA,NA,"Liverpool","A"
22,"Vitaly Janelt","MID","Brentford",5.1,1.68181818181818,0,6.3,1.32027177141177,1.68181818181818,47.9,0.4,0,40.5,"Playable",62.6,"Sneaky Good",61.8,"Live Longshot",0.33,"0",22,1.7,NA,NA,"Chelsea","A"
22,"Nathan Collins","DEF","Brentford",4.1,2.24545454545455,-0.3,6.6,1.1178148765384,2.24545454545455,32.5,1.7,0,40.5,"Playable",66.6,"Sneaky Good",63.7,"Live Longshot",0.55,"1.7",22,0.7,0.85,NA,"Chelsea","A"
22,"Andres Garcia","DEF","Aston Villa",9.8,0.0318181818181818,0,0,0.6196953612359,0.0318181818181818,66.9,2.7,0,40.4,"Playable",25.5,"Chalk Trap",19.1,"No",0,"0",22,0,NA,NA,"Everton","H"
22,"Georginio Rutter","FOR","Brighton",11.8,2.7,0,6.3,1.60763252741318,2.7,50,7.6,0,40.3,"Playable",42.8,"Meh",62.4,"Live Longshot",0.23,"5.6",22,1.3,1.28,NA,"Bournemouth","H"
22,"Fraser Forster","GK","Bournemouth",5.7,0,0,0,0,0,39.7,1.8,0,40.3,"Playable",42.6,"Meh",24.2,"No",0,"0",2,0,NA,NA,"Brighton","A"
22,"Brennan Johnson","MID","Crystal Palace",8.9,1.83636363636364,0,7.3,1.52476982956287,1.83636363636364,45.9,2.6,0,40,"Playable",53.7,"Meh",71.2,"Top Captain",0.21,"1.4",22,2.7,6.13,0.14,"Sunderland","A"
22,"Kaye Furo","FOR","Brentford",5,0,0,0,0,0,50,0.1,0,40,"Playable",42.6,"Meh",28.1,"Fade Captain",0,"0",2,0,NA,NA,"Chelsea","A"
22,"Thierno Barry","FOR","Everton",5.9,1.97272727272727,0,6.3,1.63648001323414,1.97272727272727,50,0.5,0,39.9,"Thin Ice",56.7,"Sneaky Good",58.2,"Live Longshot",0.33,"0.4",22,6.3,0.14,NA,"Aston Villa","A"
22,"Jefferson Lerma","MID","Crystal Palace",7.7,1.73181818181818,0,4.3,1.45986291111595,1.73181818181818,45.9,1.3,0,39.6,"Thin Ice",51.3,"Meh",55.7,"Live Longshot",0.22,"0",22,2.7,0.14,NA,"Sunderland","A"
22,"Ismaila Sarr","MID","Crystal Palace",9,2.53181818181818,0,8,1.13465839893053,2.53181818181818,45.9,3.4,0,39.4,"Thin Ice",62.7,"Sneaky Good",78.6,"Top Captain",0.28,"2",22,0,NA,NA,"Sunderland","A"
22,"Kevin Danso","DEF","Tottenham",9.5,0.745454545454545,-0.3,5.3,0.989664488464501,0.745454545454545,60.5,2.7,0,39.2,"Thin Ice",45.1,"Meh",43.9,"Risky Captain",0.08,"0",22,0,NA,NA,"West Ham","H"
22,"Tomas Soucek","MID","West Ham",5.8,1.92272727272727,0,6.7,1.30427362788013,1.92272727272727,45.4,0.5,0,39.1,"Thin Ice",62.9,"Sneaky Good",66.9,"Live Longshot",0.33,"0.3",22,2.7,0.14,NA,"Tottenham","A"
22,"Calvin Bassey","DEF","Fulham",6.8,1.57727272727273,-0.3,6.3,1.11204506981752,1.57727272727273,43.8,1.3,0,39.1,"Thin Ice",60.7,"Sneaky Good",50.6,"Risky Captain",0.23,"0.3",22,0,NA,NA,"Leeds United","A"
22,"Ryan Sessegnon","MID","Fulham",7.7,2.58181818181818,0,7.7,1.1939020280397,2.58181818181818,45.3,1.2,0,39.1,"Thin Ice",67.5,"Sneaky Good",75.5,"Top Captain",0.34,"0.2",22,3,0.85,NA,"Leeds United","A"
22,"Sasa Lukic","MID","Fulham",7.2,2.20454545454545,0,7,1.35005113153996,2.20454545454545,45.3,1.1,0,39,"Thin Ice",63.2,"Sneaky Good",70.2,"Top Captain",0.31,"0.1",22,2.4,NA,NA,"Leeds United","A"
22,"Carlos Baleba","MID","Brighton",6.9,1.03636363636364,-0.3,3.3,1.04485427391061,1.03636363636364,60.6,1.3,0,39,"Thin Ice",55.2,"Sneaky Good",57.5,"Live Longshot",0.15,"0.6",22,1.7,NA,NA,"Bournemouth","H"
22,"Hugo Ekitike","FOR","Liverpool",15.5,3.49090909090909,0,10.3,1.4113145870628,3.49090909090909,50,47.4,0,38.9,"Thin Ice",53.6,"Meh",77.6,"Top Captain",0.23,"34.7",22,3.8,57.26,29.77,"Burnley","H"
22,"Callum Wilson","FOR","West Ham",6.3,2.45454545454545,0,6.5,1.35352226355621,2.45454545454545,50,0.5,0,38.9,"Thin Ice",63.5,"Sneaky Good",67.1,"Live Longshot",0.39,"0.4",22,5.3,NA,NA,"Tottenham","A"
22,"Sean Longstaff","MID","Leeds United",8.6,1.72272727272727,0,6.3,1.18949540108779,1.72272727272727,51.3,2.1,0,38.8,"Thin Ice",50.4,"Meh",65.4,"Live Longshot",0.2,"0.6",22,0,NA,NA,"Fulham","H"
22,"Nick Woltemade","FOR","Newcastle United",12.7,3.39090909090909,0,6.7,1.35400516776303,3.39090909090909,50,14.9,0,38.8,"Thin Ice",50.4,"Meh",71.5,"Top Captain",0.27,"10.9",22,2,6.55,0.43,"Wolverhampton","A"
22,"Will Hughes","MID","Crystal Palace",7.5,1.51818181818182,0,4,1.52722876851869,1.51818181818182,45.9,1.3,0,38.5,"Thin Ice",47.3,"Meh",52.3,"Risky Captain",0.2,"0.6",22,5.7,NA,NA,"Sunderland","A"
22,"Justin Kluivert","MID","Bournemouth",9,1.59545454545455,0,6.3,1.28246986091101,1.59545454545455,51.3,1.9,0,38.5,"Thin Ice",54.6,"Meh",64.3,"Live Longshot",0.18,"0.3",22,0,NA,NA,"Brighton","A"
22,"Jaydee Canvot","DEF","Crystal Palace",7.6,0.772727272727273,0,6,1.05188117926602,0.772727272727273,48.8,1.3,0,38.4,"Thin Ice",49.1,"Meh",37.8,"Fade Captain",0.1,"0.2",22,0,NA,NA,"Sunderland","A"
22,"Noni Madueke","MID","Arsenal",10.7,0.918181818181818,0,3.3,1.17088972643319,0.918181818181818,59.8,4,0,38.3,"Thin Ice",40.6,"Meh",54.8,"Risky Captain",0.09,"0.2",22,1,NA,NA,"Nottingham Forest","A"
22,"Sam Byram","DEF","Leeds United",8.4,0.0318181818181818,0,0,1.02954379595609,0.0318181818181818,56.7,2.6,0,38.3,"Thin Ice",21.6,"Dead Money",15.5,"No",0,"0",22,0,NA,NA,"Fulham","H"
