"minute","player","team","xg","psxg","outcome","distance","body_part","notes","sca_1_player","sca_1_type","sca_2_player","sca_2_type","squad","league","season","match_date","home_team","away_team","match_url","gameweek"
"88","Justin Devenny","Crystal Palace","0.04","0.00","Off Target","25","Left Foot","","Daichi Kamada","Pass (Live)","Daniel Muñoz","Pass (Live)","Crystal Palace","Premier-League","2025-2026","Saturday September 20, 2025, 15:00 (venue time)","West Ham United","Crystal Palace","https://fbref.com/en/matches/15b707b3/West-Ham-United-Crystal-Palace-September-20-2025-Premier-League","5"
"90+3","Luis Guilherme","West Ham","0.07","0.00","Off Target","12","Head","","El Hadji Malick Diouf","Pass (Live)","Jarrod Bowen","Pass (Live)","West Ham","Premier-League","2025-2026","Saturday September 20, 2025, 15:00 (venue time)","West Ham United","Crystal Palace","https://fbref.com/en/matches/15b707b3/West-Ham-United-Crystal-Palace-September-20-2025-Premier-League","5"
"3","Bryan Mbeumo","Manchester Utd","0.05","0.09","Saved","10","Head","","Patrick Dorgu","Pass (Live)","Bruno Fernandes","Pass (Live)","Manchester Utd","Premier-League","2025-2026","Saturday September 20, 2025, 17:30 (venue time)","Manchester United","Chelsea","https://fbref.com/en/matches/a562da13/Manchester-United-Chelsea-September-20-2025-Premier-League","5"
"8","Bruno Fernandes","Manchester Utd","0.14","0.00","Blocked","25","Right Foot","Free kick","Bryan Mbeumo","Fouled","Benjamin Šeško","Pass (Live)","Manchester Utd","Premier-League","2025-2026","Saturday September 20, 2025, 17:30 (venue time)","Manchester United","Chelsea","https://fbref.com/en/matches/a562da13/Manchester-United-Chelsea-September-20-2025-Premier-League","5"
"8","Bryan Mbeumo","Manchester Utd","0.02","0.00","Blocked","25","Left Foot","Volley","Bruno Fernandes","Shot","","","Manchester Utd","Premier-League","2025-2026","Saturday September 20, 2025, 17:30 (venue time)","Manchester United","Chelsea","https://fbref.com/en/matches/a562da13/Manchester-United-Chelsea-September-20-2025-Premier-League","5"
"9","Harry Maguire","Manchester Utd","0.11","0.00","Off Target","9","Head","","Bryan Mbeumo","Pass (Dead)","Bryan Mbeumo","Shot","Manchester Utd","Premier-League","2025-2026","Saturday September 20, 2025, 17:30 (venue time)","Manchester United","Chelsea","https://fbref.com/en/matches/a562da13/Manchester-United-Chelsea-September-20-2025-Premier-League","5"
"10","Amad Diallo","Manchester Utd","0.06","0.00","Blocked","26","Right Foot","","Harry Maguire","Shot","","","Manchester Utd","Premier-League","2025-2026","Saturday September 20, 2025, 17:30 (venue time)","Manchester United","Chelsea","https://fbref.com/en/matches/a562da13/Manchester-United-Chelsea-September-20-2025-Premier-League","5"
"14","Bruno Fernandes","Manchester Utd","0.62","0.74","Goal","5","Right Foot","Volley","Patrick Dorgu","Pass (Live)","Noussair Mazraoui","Pass (Live)","Manchester Utd","Premier-League","2025-2026","Saturday September 20, 2025, 17:30 (venue time)","Manchester United","Chelsea","https://fbref.com/en/matches/a562da13/Manchester-United-Chelsea-September-20-2025-Premier-League","5"
"18","Bryan Mbeumo","Manchester Utd","0.02","0.00","Off Target","21","Left Foot","","Bruno Fernandes","Pass (Live)","Patrick Dorgu","Pass (Live)","Manchester Utd","Premier-League","2025-2026","Saturday September 20, 2025, 17:30 (venue time)","Manchester United","Chelsea","https://fbref.com/en/matches/a562da13/Manchester-United-Chelsea-September-20-2025-Premier-League","5"
"23","Moisés Caicedo","Chelsea","0.03","0.00","Blocked","25","Right Foot","Volley","João Pedro","Pass (Live)","Andrey Santos","Pass (Live)","Chelsea","Premier-League","2025-2026","Saturday September 20, 2025, 17:30 (venue time)","Manchester United","Chelsea","https://fbref.com/en/matches/a562da13/Manchester-United-Chelsea-September-20-2025-Premier-League","5"
"37","Luke Shaw","Manchester Utd","0.08","0.00","Blocked","9","Head","","Noussair Mazraoui","Pass (Live)","Bruno Fernandes","Pass (Live)","Manchester Utd","Premier-League","2025-2026","Saturday September 20, 2025, 17:30 (venue time)","Manchester United","Chelsea","https://fbref.com/en/matches/a562da13/Manchester-United-Chelsea-September-20-2025-Premier-League","5"
"37","Casemiro","Manchester Utd","0.35","0.61","Goal","3","Head","","Luke Shaw","Shot","","","Manchester Utd","Premier-League","2025-2026","Saturday September 20, 2025, 17:30 (venue time)","Manchester United","Chelsea","https://fbref.com/en/matches/a562da13/Manchester-United-Chelsea-September-20-2025-Premier-League","5"
"45+7","Marc Cucurella","Chelsea","0.05","0.00","Off Target","12","Right Foot","","Moisés Caicedo","Pass (Live)","Reece James","Pass (Live)","Chelsea","Premier-League","2025-2026","Saturday September 20, 2025, 17:30 (venue time)","Manchester United","Chelsea","https://fbref.com/en/matches/a562da13/Manchester-United-Chelsea-September-20-2025-Premier-League","5"
"","","","","","","","","","","","","","","Premier-League","2025-2026","Saturday September 20, 2025, 17:30 (venue time)","Manchester United","Chelsea","https://fbref.com/en/matches/a562da13/Manchester-United-Chelsea-September-20-2025-Premier-League","5"
"63","Tosin Adarabioyo","Chelsea","0.04","0.00","Off Target","6","Head","","Reece James","Pass (Dead)","Enzo Fernández","Pass (Live)","Chelsea","Premier-League","2025-2026","Saturday September 20, 2025, 17:30 (venue time)","Manchester United","Chelsea","https://fbref.com/en/matches/a562da13/Manchester-United-Chelsea-September-20-2025-Premier-League","5"
"75","Amad Diallo","Manchester Utd","0.33","0.00","Off Target","8","Left Foot","Volley","Matthijs de Ligt","Pass (Live)","Patrick Dorgu","Pass (Live)","Manchester Utd","Premier-League","2025-2026","Saturday September 20, 2025, 17:30 (venue time)","Manchester United","Chelsea","https://fbref.com/en/matches/a562da13/Manchester-United-Chelsea-September-20-2025-Premier-League","5"
"80","Trevoh Chalobah","Chelsea","0.17","0.72","Goal","8","Head","","Reece James","Pass (Live)","Enzo Fernández","Pass (Dead)","Chelsea","Premier-League","2025-2026","Saturday September 20, 2025, 17:30 (venue time)","Manchester United","Chelsea","https://fbref.com/en/matches/a562da13/Manchester-United-Chelsea-September-20-2025-Premier-League","5"
"83","Bruno Fernandes","Manchester Utd","0.06","0.43","Saved","23","Right Foot","","","","","","Manchester Utd","Premier-League","2025-2026","Saturday September 20, 2025, 17:30 (venue time)","Manchester United","Chelsea","https://fbref.com/en/matches/a562da13/Manchester-United-Chelsea-September-20-2025-Premier-League","5"
"90+4","Andrey Santos","Chelsea","0.09","0.00","Blocked","12","Right Foot","","Enzo Fernández","Pass (Live)","Moisés Caicedo","Pass (Live)","Chelsea","Premier-League","2025-2026","Saturday September 20, 2025, 17:30 (venue time)","Manchester United","Chelsea","https://fbref.com/en/matches/a562da13/Manchester-United-Chelsea-September-20-2025-Premier-League","5"
"1","Mikkel Damsgaard","Brentford","0.05","0.00","Blocked","16","Right Foot","Deflected, Volley","Mikkel Damsgaard","Pass (Dead)","","","Brentford","Premier-League","2025-2026","Saturday September 20, 2025, 20:00 (venue time)","Fulham","Brentford","https://fbref.com/en/matches/295b388b/Fulham-Brentford-September-20-2025-Premier-League","5"
"6","Alex Iwobi","Fulham","0.04","0.00","Blocked","27","Right Foot","","","","","","Fulham","Premier-League","2025-2026","Saturday September 20, 2025, 20:00 (venue time)","Fulham","Brentford","https://fbref.com/en/matches/295b388b/Fulham-Brentford-September-20-2025-Premier-League","5"
"11","Joshua King","Fulham","0.04","0.00","Blocked","22","Left Foot","","Saša Lukić","Pass (Live)","","","Fulham","Premier-League","2025-2026","Saturday September 20, 2025, 20:00 (venue time)","Fulham","Brentford","https://fbref.com/en/matches/295b388b/Fulham-Brentford-September-20-2025-Premier-League","5"
"13","Saša Lukić","Fulham","0.04","0.00","Blocked","26","Right Foot","","Harry Wilson","Pass (Live)","Saša Lukić","Pass (Live)","Fulham","Premier-League","2025-2026","Saturday September 20, 2025, 20:00 (venue time)","Fulham","Brentford","https://fbref.com/en/matches/295b388b/Fulham-Brentford-September-20-2025-Premier-League","5"
"14","Harry Wilson","Fulham","0.07","0.00","Blocked","15","Left Foot","","Alex Iwobi","Pass (Live)","Ryan Sessegnon","Pass (Live)","Fulham","Premier-League","2025-2026","Saturday September 20, 2025, 20:00 (venue time)","Fulham","Brentford","https://fbref.com/en/matches/295b388b/Fulham-Brentford-September-20-2025-Premier-League","5"
"16","Joachim Andersen","Fulham","0.22","0.00","Off Target","4","Head","","Saša Lukić","Pass (Dead)","Harry Wilson","Pass (Live)","Fulham","Premier-League","2025-2026","Saturday September 20, 2025, 20:00 (venue time)","Fulham","Brentford","https://fbref.com/en/matches/295b388b/Fulham-Brentford-September-20-2025-Premier-League","5"
"16","Rodrigo Muniz","Fulham","0.02","0.00","Off Target","12","Head","","Harry Wilson","Pass (Live)","Joachim Andersen","Shot","Fulham","Premier-League","2025-2026","Saturday September 20, 2025, 20:00 (venue time)","Fulham","Brentford","https://fbref.com/en/matches/295b388b/Fulham-Brentford-September-20-2025-Premier-League","5"
"18","Saša Lukić","Fulham","0.03","0.00","Off Target","26","Right Foot","","Sander Berge","Pass (Live)","Harry Wilson","Pass (Live)","Fulham","Premier-League","2025-2026","Saturday September 20, 2025, 20:00 (venue time)","Fulham","Brentford","https://fbref.com/en/matches/295b388b/Fulham-Brentford-September-20-2025-Premier-League","5"
"20","Mikkel Damsgaard","Brentford","0.13","0.29","Goal","17","Right Foot","","","","","","Brentford","Premier-League","2025-2026","Saturday September 20, 2025, 20:00 (venue time)","Fulham","Brentford","https://fbref.com/en/matches/295b388b/Fulham-Brentford-September-20-2025-Premier-League","5"
"29","Kevin Schade","Brentford","0.06","0.00","Blocked","10","Right Foot","","","","","","Brentford","Premier-League","2025-2026","Saturday September 20, 2025, 20:00 (venue time)","Fulham","Brentford","https://fbref.com/en/matches/295b388b/Fulham-Brentford-September-20-2025-Premier-League","5"
"31","Ryan Sessegnon","Fulham","0.05","0.02","Saved","19","Left Foot","","Alex Iwobi","Pass (Live)","Joachim Andersen","Pass (Live)","Fulham","Premier-League","2025-2026","Saturday September 20, 2025, 20:00 (venue time)","Fulham","Brentford","https://fbref.com/en/matches/295b388b/Fulham-Brentford-September-20-2025-Premier-League","5"
"31","Rodrigo Muniz","Fulham","0.10","0.00","Off Target","5","Right Foot","","Ryan Sessegnon","Shot","","","Fulham","Premier-League","2025-2026","Saturday September 20, 2025, 20:00 (venue time)","Fulham","Brentford","https://fbref.com/en/matches/295b388b/Fulham-Brentford-September-20-2025-Premier-League","5"
"38","Saša Lukić","Fulham","0.02","0.00","Blocked","24","Left Foot","","Kenny Tete","Pass (Live)","Alex Iwobi","Pass (Live)","Fulham","Premier-League","2025-2026","Saturday September 20, 2025, 20:00 (venue time)","Fulham","Brentford","https://fbref.com/en/matches/295b388b/Fulham-Brentford-September-20-2025-Premier-League","5"
"38","Alex Iwobi","Fulham","0.13","0.17","Goal","11","Right Foot","","Saša Lukić","Shot","","","Fulham","Premier-League","2025-2026","Saturday September 20, 2025, 20:00 (venue time)","Fulham","Brentford","https://fbref.com/en/matches/295b388b/Fulham-Brentford-September-20-2025-Premier-League","5"
"40","Harry Wilson","Fulham","0.18","0.66","Goal","15","Left Foot","","Alex Iwobi","Pass (Live)","Rodrigo Muniz","Pass (Live)","Fulham","Premier-League","2025-2026","Saturday September 20, 2025, 20:00 (venue time)","Fulham","Brentford","https://fbref.com/en/matches/295b388b/Fulham-Brentford-September-20-2025-Premier-League","5"
"42","Calvin Bassey","Fulham","0.01","0.00","Blocked","30","Left Foot","Volley","Alex Iwobi","Pass (Live)","Ryan Sessegnon","Pass (Live)","Fulham","Premier-League","2025-2026","Saturday September 20, 2025, 20:00 (venue time)","Fulham","Brentford","https://fbref.com/en/matches/295b388b/Fulham-Brentford-September-20-2025-Premier-League","5"
"","","","","","","","","","","","","","","Premier-League","2025-2026","Saturday September 20, 2025, 20:00 (venue time)","Fulham","Brentford","https://fbref.com/en/matches/295b388b/Fulham-Brentford-September-20-2025-Premier-League","5"
"47","Nathan Collins","Brentford","0.09","0.51","Saved","5","Head","","Michael Kayode","Pass (Dead)","Thiago","Pass (Live)","Brentford","Premier-League","2025-2026","Saturday September 20, 2025, 20:00 (venue time)","Fulham","Brentford","https://fbref.com/en/matches/295b388b/Fulham-Brentford-September-20-2025-Premier-League","5"
"58","Thiago","Brentford","0.10","0.09","Saved","10","Head","","Kevin Schade","Pass (Live)","Nathan Collins","Pass (Live)","Brentford","Premier-League","2025-2026","Saturday September 20, 2025, 20:00 (venue time)","Fulham","Brentford","https://fbref.com/en/matches/295b388b/Fulham-Brentford-September-20-2025-Premier-League","5"
"63","Joshua King","Fulham","0.04","0.00","Off Target","14","Right Foot","","Harry Wilson","Pass (Dead)","Saša Lukić","Fouled","Fulham","Premier-League","2025-2026","Saturday September 20, 2025, 20:00 (venue time)","Fulham","Brentford","https://fbref.com/en/matches/295b388b/Fulham-Brentford-September-20-2025-Premier-League","5"
"78","Dango Ouattara","Brentford","0.09","0.00","Blocked","12","Left Foot","","","","","","Brentford","Premier-League","2025-2026","Saturday September 20, 2025, 20:00 (venue time)","Fulham","Brentford","https://fbref.com/en/matches/295b388b/Fulham-Brentford-September-20-2025-Premier-League","5"
"83","Dango Ouattara","Brentford","0.03","0.00","Off Target","17","Left Foot","","Yehor Yarmoliuk","Pass (Live)","Rico Henry","Pass (Live)","Brentford","Premier-League","2025-2026","Saturday September 20, 2025, 20:00 (venue time)","Fulham","Brentford","https://fbref.com/en/matches/295b388b/Fulham-Brentford-September-20-2025-Premier-League","5"
"90","Kristoffer Ajer","Brentford","0.05","0.00","Off Target","12","Head","","Michael Kayode","Pass (Dead)","","","Brentford","Premier-League","2025-2026","Saturday September 20, 2025, 20:00 (venue time)","Fulham","Brentford","https://fbref.com/en/matches/295b388b/Fulham-Brentford-September-20-2025-Premier-League","5"
"7","Álex Jiménez","Bournemouth","0.07","0.00","Blocked","19","Right Foot","","Bafodé Diakité","Pass (Live)","Antoine Semenyo","Pass (Dead)","Bournemouth","Premier-League","2025-2026","Sunday September 21, 2025, 14:00 (venue time)","Bournemouth","Newcastle United","https://fbref.com/en/matches/f55b1b65/Bournemouth-Newcastle-United-September-21-2025-Premier-League","5"
"9","Tyler Adams","Bournemouth","0.02","0.11","Saved","18","Right Foot","Deflected","David Brooks","Pass (Live)","Marcus Tavernier","Pass (Live)","Bournemouth","Premier-League","2025-2026","Sunday September 21, 2025, 14:00 (venue time)","Bournemouth","Newcastle United","https://fbref.com/en/matches/f55b1b65/Bournemouth-Newcastle-United-September-21-2025-Premier-League","5"
"9","Álex Jiménez","Bournemouth","0.01","0.00","Blocked","25","Right Foot","Volley","","","","","Bournemouth","Premier-League","2025-2026","Sunday September 21, 2025, 14:00 (venue time)","Bournemouth","Newcastle United","https://fbref.com/en/matches/f55b1b65/Bournemouth-Newcastle-United-September-21-2025-Premier-League","5"
"11","Jacob Murphy","Newcastle Utd","0.14","0.34","Saved","9","Right Foot","","Sandro Tonali","Pass (Live)","Nick Woltemade","Pass (Live)","Newcastle Utd","Premier-League","2025-2026","Sunday September 21, 2025, 14:00 (venue time)","Bournemouth","Newcastle United","https://fbref.com/en/matches/f55b1b65/Bournemouth-Newcastle-United-September-21-2025-Premier-League","5"
"12","Sandro Tonali","Newcastle Utd","0.01","0.00","Blocked","31","Right Foot","Deflected","Valentino Livramento","Pass (Live)","Jacob Murphy","Pass (Live)","Newcastle Utd","Premier-League","2025-2026","Sunday September 21, 2025, 14:00 (venue time)","Bournemouth","Newcastle United","https://fbref.com/en/matches/f55b1b65/Bournemouth-Newcastle-United-September-21-2025-Premier-League","5"
"14","Jacob Murphy","Newcastle Utd","0.03","0.00","Off Target","28","Left Foot","","Jacob Murphy","Take-On","Sandro Tonali","Pass (Live)","Newcastle Utd","Premier-League","2025-2026","Sunday September 21, 2025, 14:00 (venue time)","Bournemouth","Newcastle United","https://fbref.com/en/matches/f55b1b65/Bournemouth-Newcastle-United-September-21-2025-Premier-League","5"
"15","Marcus Tavernier","Bournemouth","0.03","0.00","Blocked","29","Left Foot","","Marcus Tavernier","Take-On","Antoine Semenyo","Pass (Live)","Bournemouth","Premier-League","2025-2026","Sunday September 21, 2025, 14:00 (venue time)","Bournemouth","Newcastle United","https://fbref.com/en/matches/f55b1b65/Bournemouth-Newcastle-United-September-21-2025-Premier-League","5"
"15","Evanilson","Bournemouth","0.08","0.00","Blocked","10","Right Foot","","Marcus Tavernier","Pass (Live)","Álex Jiménez","Pass (Live)","Bournemouth","Premier-League","2025-2026","Sunday September 21, 2025, 14:00 (venue time)","Bournemouth","Newcastle United","https://fbref.com/en/matches/f55b1b65/Bournemouth-Newcastle-United-September-21-2025-Premier-League","5"
"25","Sandro Tonali","Newcastle Utd","0.05","0.00","Off Target","25","Right Foot","","Lewis Miley","Pass (Live)","Jacob Murphy","Pass (Live)","Newcastle Utd","Premier-League","2025-2026","Sunday September 21, 2025, 14:00 (venue time)","Bournemouth","Newcastle United","https://fbref.com/en/matches/f55b1b65/Bournemouth-Newcastle-United-September-21-2025-Premier-League","5"
"27","Alex Scott","Bournemouth","0.04","0.00","Off Target","20","Right Foot","Volley","Antoine Semenyo","Pass (Dead)","Marcus Tavernier","Pass (Live)","Bournemouth","Premier-League","2025-2026","Sunday September 21, 2025, 14:00 (venue time)","Bournemouth","Newcastle United","https://fbref.com/en/matches/f55b1b65/Bournemouth-Newcastle-United-September-21-2025-Premier-League","5"
"","","","","","","","","","","","","","","Premier-League","2025-2026","Sunday September 21, 2025, 14:00 (venue time)","Bournemouth","Newcastle United","https://fbref.com/en/matches/f55b1b65/Bournemouth-Newcastle-United-September-21-2025-Premier-League","5"
"50","Marcus Tavernier","Bournemouth","0.03","0.00","Blocked","23","Left Foot","","Evanilson","Pass (Live)","Antoine Semenyo","Pass (Live)","Bournemouth","Premier-League","2025-2026","Sunday September 21, 2025, 14:00 (venue time)","Bournemouth","Newcastle United","https://fbref.com/en/matches/f55b1b65/Bournemouth-Newcastle-United-September-21-2025-Premier-League","5"
"53","Antoine Semenyo","Bournemouth","0.06","0.00","Off Target","17","Right Foot","","Antoine Semenyo","Take-On","Tyler Adams","Pass (Live)","Bournemouth","Premier-League","2025-2026","Sunday September 21, 2025, 14:00 (venue time)","Bournemouth","Newcastle United","https://fbref.com/en/matches/f55b1b65/Bournemouth-Newcastle-United-September-21-2025-Premier-League","5"
"90","Ryan Christie","Bournemouth","0.01","0.00","Blocked","27","Left Foot","Volley","Adrien Truffert","Fouled","Ryan Christie","Pass (Live)","Bournemouth","Premier-League","2025-2026","Sunday September 21, 2025, 14:00 (venue time)","Bournemouth","Newcastle United","https://fbref.com/en/matches/f55b1b65/Bournemouth-Newcastle-United-September-21-2025-Premier-League","5"
"90+1","Justin Kluivert","Bournemouth","0.11","0.15","Saved","22","Right Foot","Free kick","","Fouled","Ryan Christie","Shot","Bournemouth","Premier-League","2025-2026","Sunday September 21, 2025, 14:00 (venue time)","Bournemouth","Newcastle United","https://fbref.com/en/matches/f55b1b65/Bournemouth-Newcastle-United-September-21-2025-Premier-League","5"
"90+3","James Hill","Bournemouth","0.01","0.00","Off Target","40","Right Foot","Volley","","","","","Bournemouth","Premier-League","2025-2026","Sunday September 21, 2025, 14:00 (venue time)","Bournemouth","Newcastle United","https://fbref.com/en/matches/f55b1b65/Bournemouth-Newcastle-United-September-21-2025-Premier-League","5"
"13","Wilson Isidor","Sunderland","0.05","0.00","Off Target","9","Head","","Chemsdine Talbi","Pass (Live)","Chris Rigg","Pass (Live)","Sunderland","Premier-League","2025-2026","Sunday September 21, 2025, 14:00 (venue time)","Sunderland","Aston Villa","https://fbref.com/en/matches/4e615d10/Sunderland-Aston-Villa-September-21-2025-Premier-League","5"
"14","Wilson Isidor","Sunderland","0.02","0.24","Saved","32","Right Foot","Deflected","Wilson Isidor","Take-On","","","Sunderland","Premier-League","2025-2026","Sunday September 21, 2025, 14:00 (venue time)","Sunderland","Aston Villa","https://fbref.com/en/matches/4e615d10/Sunderland-Aston-Villa-September-21-2025-Premier-League","5"
"18","Wilson Isidor","Sunderland","0.04","0.00","Blocked","13","Right Foot","","Chris Rigg","Pass (Live)","Chris Rigg","Take-On","Sunderland","Premier-League","2025-2026","Sunday September 21, 2025, 14:00 (venue time)","Sunderland","Aston Villa","https://fbref.com/en/matches/4e615d10/Sunderland-Aston-Villa-September-21-2025-Premier-League","5"
"20","Omar Alderete","Sunderland","0.03","0.07","Saved","10","Head","","Nordi Mukiele","Pass (Dead)","Omar Alderete","Pass (Live)","Sunderland","Premier-League","2025-2026","Sunday September 21, 2025, 14:00 (venue time)","Sunderland","Aston Villa","https://fbref.com/en/matches/4e615d10/Sunderland-Aston-Villa-September-21-2025-Premier-League","5"
"26","Evann Guessand","Aston Villa","0.25","0.13","Saved","11","Right Foot","","Morgan Rogers","Pass (Live)","Morgan Rogers","Fouled","Aston Villa","Premier-League","2025-2026","Sunday September 21, 2025, 14:00 (venue time)","Sunderland","Aston Villa","https://fbref.com/en/matches/4e615d10/Sunderland-Aston-Villa-September-21-2025-Premier-League","5"
"32","Chris Rigg","Sunderland","0.05","0.00","Off Target","16","Right Foot","Volley","Nordi Mukiele","Pass (Live)","Granit Xhaka","Pass (Dead)","Sunderland","Premier-League","2025-2026","Sunday September 21, 2025, 14:00 (venue time)","Sunderland","Aston Villa","https://fbref.com/en/matches/4e615d10/Sunderland-Aston-Villa-September-21-2025-Premier-League","5"
"38","John McGinn","Aston Villa","0.04","0.00","Blocked","21","Left Foot","","Boubacar Kamara","Pass (Live)","Evann Guessand","Pass (Live)","Aston Villa","Premier-League","2025-2026","Sunday September 21, 2025, 14:00 (venue time)","Sunderland","Aston Villa","https://fbref.com/en/matches/4e615d10/Sunderland-Aston-Villa-September-21-2025-Premier-League","5"
"42","Emi Buendía","Aston Villa","0.05","0.00","Off Target","21","Left Foot","","Boubacar Kamara","Pass (Live)","Lucas Digne","Pass (Live)","Aston Villa","Premier-League","2025-2026","Sunday September 21, 2025, 14:00 (venue time)","Sunderland","Aston Villa","https://fbref.com/en/matches/4e615d10/Sunderland-Aston-Villa-September-21-2025-Premier-League","5"
"45+2","Daniel Ballard","Sunderland","0.01","0.00","Off Target","21","Head","","Granit Xhaka","Pass (Dead)","Noah Sadiki","Fouled","Sunderland","Premier-League","2025-2026","Sunday September 21, 2025, 14:00 (venue time)","Sunderland","Aston Villa","https://fbref.com/en/matches/4e615d10/Sunderland-Aston-Villa-September-21-2025-Premier-League","5"
"","","","","","","","","","","","","","","Premier-League","2025-2026","Sunday September 21, 2025, 14:00 (venue time)","Sunderland","Aston Villa","https://fbref.com/en/matches/4e615d10/Sunderland-Aston-Villa-September-21-2025-Premier-League","5"
"46","Emi Buendía","Aston Villa","0.02","0.00","Blocked","13","Left Foot","","John McGinn","Pass (Live)","Lucas Digne","Pass (Live)","Aston Villa","Premier-League","2025-2026","Sunday September 21, 2025, 14:00 (venue time)","Sunderland","Aston Villa","https://fbref.com/en/matches/4e615d10/Sunderland-Aston-Villa-September-21-2025-Premier-League","5"
"47","John McGinn","Aston Villa","0.02","0.00","Off Target","34","Left Foot","","Emi Buendía","Pass (Live)","Lucas Digne","Pass (Live)","Aston Villa","Premier-League","2025-2026","Sunday September 21, 2025, 14:00 (venue time)","Sunderland","Aston Villa","https://fbref.com/en/matches/4e615d10/Sunderland-Aston-Villa-September-21-2025-Premier-League","5"
"49","Chemsdine Talbi","Sunderland","0.05","0.00","Off Target","18","Left Foot","Volley","","","","","Sunderland","Premier-League","2025-2026","Sunday September 21, 2025, 14:00 (venue time)","Sunderland","Aston Villa","https://fbref.com/en/matches/4e615d10/Sunderland-Aston-Villa-September-21-2025-Premier-League","5"
"51","Omar Alderete","Sunderland","0.10","0.00","Woodwork","10","Head","","Nordi Mukiele","Pass (Live)","Granit Xhaka","Pass (Live)","Sunderland","Premier-League","2025-2026","Sunday September 21, 2025, 14:00 (venue time)","Sunderland","Aston Villa","https://fbref.com/en/matches/4e615d10/Sunderland-Aston-Villa-September-21-2025-Premier-League","5"
"61","Harvey Elliott","Aston Villa","0.06","0.00","Blocked","17","Left Foot","","Morgan Rogers","Pass (Live)","Evann Guessand","Pass (Live)","Aston Villa","Premier-League","2025-2026","Sunday September 21, 2025, 14:00 (venue time)","Sunderland","Aston Villa","https://fbref.com/en/matches/4e615d10/Sunderland-Aston-Villa-September-21-2025-Premier-League","5"
"64","Nordi Mukiele","Sunderland","0.07","0.00","Blocked","5","Head","","Trai Hume","Pass (Dead)","","","Sunderland","Premier-League","2025-2026","Sunday September 21, 2025, 14:00 (venue time)","Sunderland","Aston Villa","https://fbref.com/en/matches/4e615d10/Sunderland-Aston-Villa-September-21-2025-Premier-League","5"
"64","Wilson Isidor","Sunderland","0.27","0.00","Off Target","4","Right Foot","Volley","Nordi Mukiele","Shot","","","Sunderland","Premier-League","2025-2026","Sunday September 21, 2025, 14:00 (venue time)","Sunderland","Aston Villa","https://fbref.com/en/matches/4e615d10/Sunderland-Aston-Villa-September-21-2025-Premier-League","5"
"67","Matty Cash","Aston Villa","0.02","0.03","Goal","31","Right Foot","","Boubacar Kamara","Pass (Live)","Harvey Elliott","Pass (Live)","Aston Villa","Premier-League","2025-2026","Sunday September 21, 2025, 14:00 (venue time)","Sunderland","Aston Villa","https://fbref.com/en/matches/4e615d10/Sunderland-Aston-Villa-September-21-2025-Premier-League","5"
"70","Granit Xhaka","Sunderland","0.07","0.03","Saved","21","Left Foot","","Daniel Ballard","Interception","","","Sunderland","Premier-League","2025-2026","Sunday September 21, 2025, 14:00 (venue time)","Sunderland","Aston Villa","https://fbref.com/en/matches/4e615d10/Sunderland-Aston-Villa-September-21-2025-Premier-League","5"
"75","Wilson Isidor","Sunderland","0.05","0.00","Blocked","14","Right Foot","","Noah Sadiki","Pass (Live)","Enzo Le Fée","Pass (Live)","Sunderland","Premier-League","2025-2026","Sunday September 21, 2025, 14:00 (venue time)","Sunderland","Aston Villa","https://fbref.com/en/matches/4e615d10/Sunderland-Aston-Villa-September-21-2025-Premier-League","5"
"75","Chemsdine Talbi","Sunderland","0.03","0.00","Blocked","24","Right Foot","","Noah Sadiki","Pass (Live)","Wilson Isidor","Shot","Sunderland","Premier-League","2025-2026","Sunday September 21, 2025, 14:00 (venue time)","Sunderland","Aston Villa","https://fbref.com/en/matches/4e615d10/Sunderland-Aston-Villa-September-21-2025-Premier-League","5"
"75","Wilson Isidor","Sunderland","0.20","0.64","Goal","11","Right Foot","","Granit Xhaka","Pass (Live)","Chemsdine Talbi","Shot","Sunderland","Premier-League","2025-2026","Sunday September 21, 2025, 14:00 (venue time)","Sunderland","Aston Villa","https://fbref.com/en/matches/4e615d10/Sunderland-Aston-Villa-September-21-2025-Premier-League","5"
"83","Harvey Elliott","Aston Villa","0.10","0.00","Off Target","18","Left Foot","","Donyell Malen","Tackle","Jadon Sancho","Pass (Live)","Aston Villa","Premier-League","2025-2026","Sunday September 21, 2025, 14:00 (venue time)","Sunderland","Aston Villa","https://fbref.com/en/matches/4e615d10/Sunderland-Aston-Villa-September-21-2025-Premier-League","5"
"87","Matty Cash","Aston Villa","0.02","0.00","Blocked","31","Right Foot","","Tyrone Mings","Pass (Live)","Jadon Sancho","Pass (Live)","Aston Villa","Premier-League","2025-2026","Sunday September 21, 2025, 14:00 (venue time)","Sunderland","Aston Villa","https://fbref.com/en/matches/4e615d10/Sunderland-Aston-Villa-September-21-2025-Premier-League","5"
"87","Jadon Sancho","Aston Villa","0.02","0.00","Blocked","18","Right Foot","","Tyrone Mings","Pass (Live)","John McGinn","Pass (Live)","Aston Villa","Premier-League","2025-2026","Sunday September 21, 2025, 14:00 (venue time)","Sunderland","Aston Villa","https://fbref.com/en/matches/4e615d10/Sunderland-Aston-Villa-September-21-2025-Premier-League","5"
