"player","shirtnumber","nationality","position","age","minutes","touches","touches_def_pen_area","touches_def_3rd","touches_mid_3rd","touches_att_3rd","touches_att_pen_area","touches_live_ball","take_ons","take_ons_won","take_ons_won_pct","take_ons_tackled","take_ons_tackled_pct","carries","carries_distance","carries_progressive_distance","progressive_carries","carries_into_final_third","carries_into_penalty_area","miscontrols","dispossessed","passes_received","progressive_passes_received","team","league","season","match_date","home_team","away_team","match_url","gameweek"
"Patrick Osterhage","6","de GER","CM","25-302","11","19","0","0","14","5","1","19","0","0","","0","","8","18","3","0","0","0","0","0","19","1","Freiburg","Bundesliga","2025-2026","Sunday November 30, 2025, 19:30 (venue time) 18:30 (local time)","Freiburg","Mainz 05","https://fbref.com/en/matches/057b3b0a/Freiburg-Mainz-05-November-30-2025-Bundesliga","12"
"Maximilian Eggestein","8","de GER","CM","28-357","90","83","0","12","58","13","6","83","0","0","","0","","38","183","95","1","1","0","2","1","65","1","Freiburg","Bundesliga","2025-2026","Sunday November 30, 2025, 19:30 (venue time) 18:30 (local time)","Freiburg","Mainz 05","https://fbref.com/en/matches/057b3b0a/Freiburg-Mainz-05-November-30-2025-Bundesliga","12"
"Jan-Niklas Beste","19","de GER","RM","26-330","79","45","1","1","16","28","5","45","0","0","","0","","29","192","76","3","0","2","1","1","37","9","Freiburg","Bundesliga","2025-2026","Sunday November 30, 2025, 19:30 (venue time) 18:30 (local time)","Freiburg","Mainz 05","https://fbref.com/en/matches/057b3b0a/Freiburg-Mainz-05-November-30-2025-Bundesliga","12"
"Derry Scherhant","7","de GER","RM","23-020","11","11","0","2","3","6","1","11","1","1","100.0","0","0.0","7","30","16","0","0","0","0","0","10","5","Freiburg","Bundesliga","2025-2026","Sunday November 30, 2025, 19:30 (venue time) 18:30 (local time)","Freiburg","Mainz 05","https://fbref.com/en/matches/057b3b0a/Freiburg-Mainz-05-November-30-2025-Bundesliga","12"
"Philipp Treu","29","de GER","LB,RB","24-362","86","58","0","14","31","15","2","58","1","0","0.0","1","100.0","27","145","75","2","1","0","1","0","39","6","Freiburg","Bundesliga","2025-2026","Sunday November 30, 2025, 19:30 (venue time) 18:30 (local time)","Freiburg","Mainz 05","https://fbref.com/en/matches/057b3b0a/Freiburg-Mainz-05-November-30-2025-Bundesliga","12"
"Max Rosenfelder","37","de GER","RB","22-293","4","10","0","2","5","3","0","10","0","0","","0","","3","9","4","0","0","0","0","0","6","1","Freiburg","Bundesliga","2025-2026","Sunday November 30, 2025, 19:30 (venue time) 18:30 (local time)","Freiburg","Mainz 05","https://fbref.com/en/matches/057b3b0a/Freiburg-Mainz-05-November-30-2025-Bundesliga","12"
"Philipp Lienhart","3","at AUT","CB","29-142","90","149","0","46","89","14","2","149","1","0","0.0","0","0.0","83","559","335","7","3","0","0","0","120","1","Freiburg","Bundesliga","2025-2026","Sunday November 30, 2025, 19:30 (venue time) 18:30 (local time)","Freiburg","Mainz 05","https://fbref.com/en/matches/057b3b0a/Freiburg-Mainz-05-November-30-2025-Bundesliga","12"
"Matthias Ginter","28","de GER","CB","31-315","90","128","0","31","84","13","2","128","1","1","100.0","0","0.0","76","308","216","0","2","0","0","0","113","1","Freiburg","Bundesliga","2025-2026","Sunday November 30, 2025, 19:30 (venue time) 18:30 (local time)","Freiburg","Mainz 05","https://fbref.com/en/matches/057b3b0a/Freiburg-Mainz-05-November-30-2025-Bundesliga","12"
"Lukas Kübler","17","de GER","RB","33-092","67","77","0","8","51","18","4","77","0","0","","0","","27","83","19","0","0","0","1","0","52","2","Freiburg","Bundesliga","2025-2026","Sunday November 30, 2025, 19:30 (venue time) 18:30 (local time)","Freiburg","Mainz 05","https://fbref.com/en/matches/057b3b0a/Freiburg-Mainz-05-November-30-2025-Bundesliga","12"
"Christian Günter","30","de GER","LB","32-275","23","16","0","0","7","9","2","16","0","0","","0","","9","36","24","1","1","1","0","0","13","2","Freiburg","Bundesliga","2025-2026","Sunday November 30, 2025, 19:30 (venue time) 18:30 (local time)","Freiburg","Mainz 05","https://fbref.com/en/matches/057b3b0a/Freiburg-Mainz-05-November-30-2025-Bundesliga","12"
"Noah Atubolu","1","de GER","GK","23-189","90","36","28","33","3","0","0","36","0","0","","0","","25","94","44","0","0","0","0","0","29","0","Freiburg","Bundesliga","2025-2026","Sunday November 30, 2025, 19:30 (venue time) 18:30 (local time)","Freiburg","Mainz 05","https://fbref.com/en/matches/057b3b0a/Freiburg-Mainz-05-November-30-2025-Bundesliga","12"
"Arnaud Nordin","9","fr FRA","FW","27-166","53","13","2","5","5","3","0","13","0","0","","0","","8","23","9","0","0","0","3","2","9","0","Mainz 05","Bundesliga","2025-2026","Sunday November 30, 2025, 19:30 (venue time) 18:30 (local time)","Freiburg","Mainz 05","https://fbref.com/en/matches/057b3b0a/Freiburg-Mainz-05-November-30-2025-Bundesliga","12"
"Lennard Maloney","15","us USA","CM,FW","26-053","37","9","0","2","7","0","0","9","0","0","","0","","4","5","1","0","0","0","0","0","4","1","Mainz 05","Bundesliga","2025-2026","Sunday November 30, 2025, 19:30 (venue time) 18:30 (local time)","Freiburg","Mainz 05","https://fbref.com/en/matches/057b3b0a/Freiburg-Mainz-05-November-30-2025-Bundesliga","12"
"Benedict Hollerbach","17","de GER","AM","24-197","72","18","0","1","11","6","1","18","3","1","33.3","2","66.7","13","32","2","0","0","0","2","4","12","1","Mainz 05","Bundesliga","2025-2026","Sunday November 30, 2025, 19:30 (venue time) 18:30 (local time)","Freiburg","Mainz 05","https://fbref.com/en/matches/057b3b0a/Freiburg-Mainz-05-November-30-2025-Bundesliga","12"
"Armindo Sieb","11","de GER","AM","22-286","18","8","0","0","4","4","2","8","4","1","25.0","3","75.0","6","43","0","0","1","0","1","0","6","0","Mainz 05","Bundesliga","2025-2026","Sunday November 30, 2025, 19:30 (venue time) 18:30 (local time)","Freiburg","Mainz 05","https://fbref.com/en/matches/057b3b0a/Freiburg-Mainz-05-November-30-2025-Bundesliga","12"
"Paul Nebel","8","de GER","AM","23-051","27","15","0","1","12","2","0","15","1","0","0.0","1","100.0","8","21","5","0","0","0","0","0","12","0","Mainz 05","Bundesliga","2025-2026","Sunday November 30, 2025, 19:30 (venue time) 18:30 (local time)","Freiburg","Mainz 05","https://fbref.com/en/matches/057b3b0a/Freiburg-Mainz-05-November-30-2025-Bundesliga","12"
"Lee Jae-sung","7","kr KOR","CM","33-112","71","36","3","15","19","3","0","36","0","0","","0","","20","58","14","0","0","0","1","0","20","2","Mainz 05","Bundesliga","2025-2026","Sunday November 30, 2025, 19:30 (venue time) 18:30 (local time)","Freiburg","Mainz 05","https://fbref.com/en/matches/057b3b0a/Freiburg-Mainz-05-November-30-2025-Bundesliga","12"
"William Bøving","14","dk DEN","CM","22-274","19","5","0","3","1","2","1","5","1","1","100.0","0","0.0","2","37","32","1","0","1","0","0","1","0","Mainz 05","Bundesliga","2025-2026","Sunday November 30, 2025, 19:30 (venue time) 18:30 (local time)","Freiburg","Mainz 05","https://fbref.com/en/matches/057b3b0a/Freiburg-Mainz-05-November-30-2025-Bundesliga","12"
"Kaishu Sano","6","jp JPN","CM,AM","24-335","90","34","1","13","21","1","0","34","1","1","100.0","0","0.0","27","123","55","1","0","0","1","1","24","1","Mainz 05","Bundesliga","2025-2026","Sunday November 30, 2025, 19:30 (venue time) 18:30 (local time)","Freiburg","Mainz 05","https://fbref.com/en/matches/057b3b0a/Freiburg-Mainz-05-November-30-2025-Bundesliga","12"
"Phillipp Mwene","2","at AUT","WB","31-305","90","28","3","10","11","7","1","28","0","0","","0","","14","42","13","0","1","0","2","2","16","0","Mainz 05","Bundesliga","2025-2026","Sunday November 30, 2025, 19:30 (venue time) 18:30 (local time)","Freiburg","Mainz 05","https://fbref.com/en/matches/057b3b0a/Freiburg-Mainz-05-November-30-2025-Bundesliga","12"
"Sota Kawasaki","24","jp JPN","WB","24-123","90","34","5","10","19","6","1","34","0","0","","0","","13","26","7","0","0","0","0","1","17","1","Mainz 05","Bundesliga","2025-2026","Sunday November 30, 2025, 19:30 (venue time) 18:30 (local time)","Freiburg","Mainz 05","https://fbref.com/en/matches/057b3b0a/Freiburg-Mainz-05-November-30-2025-Bundesliga","12"
"Kacper Potulski","48","pl POL","CB","18-042","90","46","12","31","15","0","0","46","0","0","","0","","18","61","25","0","0","0","0","1","18","0","Mainz 05","Bundesliga","2025-2026","Sunday November 30, 2025, 19:30 (venue time) 18:30 (local time)","Freiburg","Mainz 05","https://fbref.com/en/matches/057b3b0a/Freiburg-Mainz-05-November-30-2025-Bundesliga","12"
"Stefan Bell","16","de GER","CB","34-098","72","37","5","19","18","1","1","37","0","0","","0","","21","95","57","1","0","0","0","0","21","0","Mainz 05","Bundesliga","2025-2026","Sunday November 30, 2025, 19:30 (venue time) 18:30 (local time)","Freiburg","Mainz 05","https://fbref.com/en/matches/057b3b0a/Freiburg-Mainz-05-November-30-2025-Bundesliga","12"
"Andreas Hanche-Olsen","25","no NOR","CB","28-317","18","8","4","5","2","1","0","8","0","0","","0","","2","7","0","0","0","0","0","0","2","0","Mainz 05","Bundesliga","2025-2026","Sunday November 30, 2025, 19:30 (venue time) 18:30 (local time)","Freiburg","Mainz 05","https://fbref.com/en/matches/057b3b0a/Freiburg-Mainz-05-November-30-2025-Bundesliga","12"
"Danny da Costa","21","de GER","CB","32-140","90","40","6","17","22","1","0","40","0","0","","0","","17","110","66","1","0","0","2","0","17","0","Mainz 05","Bundesliga","2025-2026","Sunday November 30, 2025, 19:30 (venue time) 18:30 (local time)","Freiburg","Mainz 05","https://fbref.com/en/matches/057b3b0a/Freiburg-Mainz-05-November-30-2025-Bundesliga","12"
"Lasse Rieß","1","de GER","GK","24-126","90","40","29","40","0","0","0","40","1","1","100.0","0","0.0","18","87","47","0","0","0","0","0","11","0","Mainz 05","Bundesliga","2025-2026","Sunday November 30, 2025, 19:30 (venue time) 18:30 (local time)","Freiburg","Mainz 05","https://fbref.com/en/matches/057b3b0a/Freiburg-Mainz-05-November-30-2025-Bundesliga","12"
"Nelson Weiper","44","de GER","FW","20-263","90","34","0","0","16","18","6","34","2","0","0.0","2","100.0","15","68","24","1","1","1","3","2","27","7","Mainz 05","Bundesliga","2025-2026","Friday December 5, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Mönchengladbach","https://fbref.com/en/matches/cb450c68/Mainz-05-Monchengladbach-December-5-2025-Bundesliga","13"
"Fabio Moreno Fell","36","de GER","FW","25-184","76","28","0","1","15","12","4","28","1","1","100.0","0","0.0","12","89","57","3","1","2","4","3","21","5","Mainz 05","Bundesliga","2025-2026","Friday December 5, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Mönchengladbach","https://fbref.com/en/matches/cb450c68/Mainz-05-Monchengladbach-December-5-2025-Bundesliga","13"
"Benedict Hollerbach","17","de GER","FW","24-202","14","13","0","0","3","10","0","13","2","0","0.0","2","100.0","6","40","1","0","1","0","4","1","11","4","Mainz 05","Bundesliga","2025-2026","Friday December 5, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Mönchengladbach","https://fbref.com/en/matches/cb450c68/Mainz-05-Monchengladbach-December-5-2025-Bundesliga","13"
"Lee Jae-sung","7","kr KOR","CM","33-117","87","54","3","8","26","20","4","54","2","0","0.0","2","100.0","16","68","15","1","0","0","2","0","33","6","Mainz 05","Bundesliga","2025-2026","Friday December 5, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Mönchengladbach","https://fbref.com/en/matches/cb450c68/Mainz-05-Monchengladbach-December-5-2025-Bundesliga","13"
"Sota Kawasaki","24","jp JPN","CM","24-128","3","2","0","0","1","1","0","2","0","0","","0","","0","0","0","0","0","0","0","0","1","0","Mainz 05","Bundesliga","2025-2026","Friday December 5, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Mönchengladbach","https://fbref.com/en/matches/cb450c68/Mainz-05-Monchengladbach-December-5-2025-Bundesliga","13"
"Nadiem Amiri","10","de GER","CM","29-039","90","72","0","5","43","26","3","72","4","1","25.0","3","75.0","36","199","83","1","2","0","4","2","48","4","Mainz 05","Bundesliga","2025-2026","Friday December 5, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Mönchengladbach","https://fbref.com/en/matches/cb450c68/Mainz-05-Monchengladbach-December-5-2025-Bundesliga","13"
"Kaishu Sano","6","jp JPN","CM","24-340","90","81","2","16","53","15","1","81","3","3","100.0","0","0.0","39","252","140","4","2","0","2","1","44","4","Mainz 05","Bundesliga","2025-2026","Friday December 5, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Mönchengladbach","https://fbref.com/en/matches/cb450c68/Mainz-05-Monchengladbach-December-5-2025-Bundesliga","13"
"Phillipp Mwene","2","at AUT","WB","31-310","65","34","2","7","14","13","1","34","0","0","","0","","11","65","13","1","0","1","2","4","16","2","Mainz 05","Bundesliga","2025-2026","Friday December 5, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Mönchengladbach","https://fbref.com/en/matches/cb450c68/Mainz-05-Monchengladbach-December-5-2025-Bundesliga","13"
"Arnaud Nordin","9","fr FRA","WB","27-171","25","27","1","2","15","10","1","27","0","0","","0","","13","128","87","4","1","1","0","0","16","1","Mainz 05","Bundesliga","2025-2026","Friday December 5, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Mönchengladbach","https://fbref.com/en/matches/cb450c68/Mainz-05-Monchengladbach-December-5-2025-Bundesliga","13"
"Silvan Widmer","30","ch SUI","WB","32-275","76","44","4","9","26","9","1","44","0","0","","0","","15","106","38","0","0","0","1","0","24","2","Mainz 05","Bundesliga","2025-2026","Friday December 5, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Mönchengladbach","https://fbref.com/en/matches/cb450c68/Mainz-05-Monchengladbach-December-5-2025-Bundesliga","13"
"Nikolas Veratschnig","22","at AUT","WB","22-315","14","16","0","1","2","13","0","16","1","0","0.0","1","100.0","3","100","34","1","2","0","1","0","10","3","Mainz 05","Bundesliga","2025-2026","Friday December 5, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Mönchengladbach","https://fbref.com/en/matches/cb450c68/Mainz-05-Monchengladbach-December-5-2025-Bundesliga","13"
"Maxim Leitsch","5","de GER","CB","27-201","90","84","12","37","43","4","1","84","0","0","","0","","31","177","81","2","0","0","1","0","53","1","Mainz 05","Bundesliga","2025-2026","Friday December 5, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Mönchengladbach","https://fbref.com/en/matches/cb450c68/Mainz-05-Monchengladbach-December-5-2025-Bundesliga","13"
"Andreas Hanche-Olsen","25","no NOR","CB","28-322","90","89","10","43","45","1","0","89","0","0","","0","","42","309","168","0","0","0","0","0","50","0","Mainz 05","Bundesliga","2025-2026","Friday December 5, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Mönchengladbach","https://fbref.com/en/matches/cb450c68/Mainz-05-Monchengladbach-December-5-2025-Bundesliga","13"
"Danny da Costa","21","de GER","CB","32-145","90","89","6","35","49","5","0","89","0","0","","0","","53","348","242","2","0","0","0","0","64","1","Mainz 05","Bundesliga","2025-2026","Friday December 5, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Mönchengladbach","https://fbref.com/en/matches/cb450c68/Mainz-05-Monchengladbach-December-5-2025-Bundesliga","13"
"Daniel Batz","33","de GER","GK","34-327","90","44","34","43","1","0","0","44","0","0","","0","","28","151","31","0","0","0","0","0","24","0","Mainz 05","Bundesliga","2025-2026","Friday December 5, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Mönchengladbach","https://fbref.com/en/matches/cb450c68/Mainz-05-Monchengladbach-December-5-2025-Bundesliga","13"
"Haris Tabakovic","15","ba BIH","FW","31-168","90","43","6","6","17","20","8","43","1","0","0.0","1","100.0","23","62","32","2","2","1","4","3","35","4","Mönchengladbach","Bundesliga","2025-2026","Friday December 5, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Mönchengladbach","https://fbref.com/en/matches/cb450c68/Mainz-05-Monchengladbach-December-5-2025-Bundesliga","13"
"Gio Reyna","13","us USA","AM","23-022","68","54","0","4","34","18","2","54","2","2","100.0","0","0.0","41","256","129","4","4","0","1","1","44","5","Mönchengladbach","Bundesliga","2025-2026","Friday December 5, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Mönchengladbach","https://fbref.com/en/matches/cb450c68/Mainz-05-Monchengladbach-December-5-2025-Bundesliga","13"
"Kevin Stöger","7","at AUT","AM","32-100","22","12","1","3","4","6","2","12","0","0","","0","","6","14","4","0","0","0","1","1","5","0","Mönchengladbach","Bundesliga","2025-2026","Friday December 5, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Mönchengladbach","https://fbref.com/en/matches/cb450c68/Mainz-05-Monchengladbach-December-5-2025-Bundesliga","13"
"Shuto Machino","18","jp JPN","AM","26-066","78","34","0","5","12","18","5","34","0","0","","0","","20","82","36","2","1","2","0","1","23","6","Mönchengladbach","Bundesliga","2025-2026","Friday December 5, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Mönchengladbach","https://fbref.com/en/matches/cb450c68/Mainz-05-Monchengladbach-December-5-2025-Bundesliga","13"
"Grant Ranos","28","am ARM","AM","22-138","12","6","1","2","3","1","0","6","0","0","","0","","1","2","0","0","0","0","1","0","2","0","Mönchengladbach","Bundesliga","2025-2026","Friday December 5, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Mönchengladbach","https://fbref.com/en/matches/cb450c68/Mainz-05-Monchengladbach-December-5-2025-Bundesliga","13"
"Yannik Engelhardt","6","de GER","CM","24-301","90","60","1","13","41","8","0","60","0","0","","0","","31","154","83","2","2","0","1","1","32","4","Mönchengladbach","Bundesliga","2025-2026","Friday December 5, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Mönchengladbach","https://fbref.com/en/matches/cb450c68/Mainz-05-Monchengladbach-December-5-2025-Bundesliga","13"
"Rocco Reitz","27","de GER","CM","23-190","90","76","4","10","36","31","3","76","3","1","33.3","2","66.7","41","214","111","4","5","0","2","1","42","3","Mönchengladbach","Bundesliga","2025-2026","Friday December 5, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Mönchengladbach","https://fbref.com/en/matches/cb450c68/Mainz-05-Monchengladbach-December-5-2025-Bundesliga","13"
"Luca Netz","20","de GER","WB","22-204","90","52","2","15","24","13","1","52","2","1","50.0","1","50.0","27","153","98","4","2","0","2","0","28","0","Mönchengladbach","Bundesliga","2025-2026","Friday December 5, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Mönchengladbach","https://fbref.com/en/matches/cb450c68/Mainz-05-Monchengladbach-December-5-2025-Bundesliga","13"
"Castrop Jens","17","kr KOR","WB","22-129","89","57","5","17","18","22","7","57","4","2","50.0","2","50.0","25","155","66","2","1","1","3","2","28","7","Mönchengladbach","Bundesliga","2025-2026","Friday December 5, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Mönchengladbach","https://fbref.com/en/matches/cb450c68/Mainz-05-Monchengladbach-December-5-2025-Bundesliga","13"
"Marvin Friedrich","5","de GER","WB","29-357","1","1","0","1","0","0","0","1","0","0","","0","","0","0","0","0","0","0","0","0","0","0","Mönchengladbach","Bundesliga","2025-2026","Friday December 5, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Mönchengladbach","https://fbref.com/en/matches/cb450c68/Mainz-05-Monchengladbach-December-5-2025-Bundesliga","13"
"Kevin Diks","4","id IDN","CB","29-060","90","63","7","25","36","2","2","63","0","0","","0","","33","151","49","0","0","0","1","0","40","0","Mönchengladbach","Bundesliga","2025-2026","Friday December 5, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Mönchengladbach","https://fbref.com/en/matches/cb450c68/Mainz-05-Monchengladbach-December-5-2025-Bundesliga","13"
"Nico Elvedi","30","ch SUI","CB","29-066","90","60","6","25","34","1","0","60","0","0","","0","","31","169","102","0","0","0","0","0","32","0","Mönchengladbach","Bundesliga","2025-2026","Friday December 5, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Mönchengladbach","https://fbref.com/en/matches/cb450c68/Mainz-05-Monchengladbach-December-5-2025-Bundesliga","13"
"Joe Scally","29","us USA","CB","22-339","90","73","6","26","44","3","0","73","1","1","100.0","0","0.0","32","113","33","0","1","0","2","1","29","0","Mönchengladbach","Bundesliga","2025-2026","Friday December 5, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Mönchengladbach","https://fbref.com/en/matches/cb450c68/Mainz-05-Monchengladbach-December-5-2025-Bundesliga","13"
"Moritz Nicolas","33","de GER","GK","28-045","90","35","27","35","0","0","0","35","0","0","","0","","23","142","56","0","0","0","0","0","11","0","Mönchengladbach","Bundesliga","2025-2026","Friday December 5, 2025, 20:30 (venue time) 19:30 (local time)","Mainz 05","Mönchengladbach","https://fbref.com/en/matches/cb450c68/Mainz-05-Monchengladbach-December-5-2025-Bundesliga","13"
"Anton Kade","30","de GER","FW","21-323","88","42","0","4","23","18","8","42","1","0","0.0","1","100.0","24","251","171","4","4","1","4","1","31","5","Augsburg","Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Bayer Leverkusen","https://fbref.com/en/matches/bcb23639/Augsburg-Bayer-Leverkusen-December-6-2025-Bundesliga","13"
"Samuel Essende","9","cd COD","FW","27-317","2","4","0","2","3","0","0","4","0","0","","0","","2","17","17","0","0","0","0","1","2","0","Augsburg","Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Bayer Leverkusen","https://fbref.com/en/matches/bcb23639/Augsburg-Bayer-Leverkusen-December-6-2025-Bundesliga","13"
"Alexis Claude-Maurice","20","fr FRA","AM","27-183","69","26","2","7","13","6","2","26","1","0","0.0","0","0.0","14","100","34","0","1","0","1","2","19","4","Augsburg","Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Bayer Leverkusen","https://fbref.com/en/matches/bcb23639/Augsburg-Bayer-Leverkusen-December-6-2025-Bundesliga","13"
"Elvis Rexhbeçaj","8","xk KVX","AM","28-035","21","9","0","1","3","5","0","9","0","0","","0","","4","13","3","0","0","1","0","1","6","1","Augsburg","Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Bayer Leverkusen","https://fbref.com/en/matches/bcb23639/Augsburg-Bayer-Leverkusen-December-6-2025-Bundesliga","13"
"Fabian Rieder","32","ch SUI","AM","23-293","56","28","0","5","11","12","0","28","0","0","","0","","11","28","18","0","1","0","3","0","18","4","Augsburg","Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Bayer Leverkusen","https://fbref.com/en/matches/bcb23639/Augsburg-Bayer-Leverkusen-December-6-2025-Bundesliga","13"
"Mert Kömür","36","de GER","AM","20-142","34","11","0","1","1","9","2","11","0","0","","0","","6","38","21","0","0","0","0","0","6","0","Augsburg","Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Bayer Leverkusen","https://fbref.com/en/matches/bcb23639/Augsburg-Bayer-Leverkusen-December-6-2025-Bundesliga","13"
"Han-Noah Massengo","4","fr FRA","CM","24-152","90","46","5","12","30","4","0","46","2","0","0.0","2","100.0","19","111","32","0","1","0","0","2","27","0","Augsburg","Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Bayer Leverkusen","https://fbref.com/en/matches/bcb23639/Augsburg-Bayer-Leverkusen-December-6-2025-Bundesliga","13"
"Kristijan Jakić","17","hr CRO","CM","28-206","90","34","7","13","20","1","0","34","0","0","","0","","15","72","27","0","0","0","0","1","17","3","Augsburg","Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Bayer Leverkusen","https://fbref.com/en/matches/bcb23639/Augsburg-Bayer-Leverkusen-December-6-2025-Bundesliga","13"
"Dimitris Giannoulis","13","gr GRE","WB","30-050","56","19","2","7","6","6","2","19","0","0","","0","","8","19","8","0","0","0","1","0","9","1","Augsburg","Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Bayer Leverkusen","https://fbref.com/en/matches/bcb23639/Augsburg-Bayer-Leverkusen-December-6-2025-Bundesliga","13"
"Mads Pedersen","3","dk DEN","WB","29-096","34","19","2","10","3","6","2","19","0","0","","0","","7","33","21","1","0","0","0","0","10","1","Augsburg","Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Bayer Leverkusen","https://fbref.com/en/matches/bcb23639/Augsburg-Bayer-Leverkusen-December-6-2025-Bundesliga","13"
"Robin Fellhauer","19","de GER","WB","27-319","90","51","6","18","22","12","4","51","2","2","100.0","0","0.0","23","126","71","3","0","2","2","1","25","5","Augsburg","Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Bayer Leverkusen","https://fbref.com/en/matches/bcb23639/Augsburg-Bayer-Leverkusen-December-6-2025-Bundesliga","13"
"Keven Schlotterbeck","31","de GER","CB","28-222","90","44","12","25","18","1","1","44","0","0","","0","","13","48","32","0","0","0","0","1","23","0","Augsburg","Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Bayer Leverkusen","https://fbref.com/en/matches/bcb23639/Augsburg-Bayer-Leverkusen-December-6-2025-Bundesliga","13"
"Chrislain Matsima","5","fr FRA","CB","23-205","90","51","12","30","20","1","0","51","0","0","","0","","21","72","29","0","0","0","0","0","25","0","Augsburg","Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Bayer Leverkusen","https://fbref.com/en/matches/bcb23639/Augsburg-Bayer-Leverkusen-December-6-2025-Bundesliga","13"
"Noahkai Banks","40","us USA","CB","19-005","90","39","3","19","19","1","0","39","1","1","100.0","0","0.0","23","109","65","1","0","0","0","0","26","0","Augsburg","Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Bayer Leverkusen","https://fbref.com/en/matches/bcb23639/Augsburg-Bayer-Leverkusen-December-6-2025-Bundesliga","13"
"Finn Dahmen","1","de GER","GK","27-254","90","48","31","44","4","0","0","48","0","0","","0","","22","110","70","0","0","0","0","0","25","0","Augsburg","Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Bayer Leverkusen","https://fbref.com/en/matches/bcb23639/Augsburg-Bayer-Leverkusen-December-6-2025-Bundesliga","13"
"Patrik Schick","14","cz CZE","AM,FW","29-316","90","28","0","1","9","18","11","28","0","0","","0","","16","25","9","0","0","0","3","0","23","6","Bayer Leverkusen","Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Bayer Leverkusen","https://fbref.com/en/matches/bcb23639/Augsburg-Bayer-Leverkusen-December-6-2025-Bundesliga","13"
"Malik Tillman","10","us USA","AM,CM","23-192","80","52","0","3","31","19","4","52","0","0","","0","","39","100","46","0","1","0","3","0","42","4","Bayer Leverkusen","Bundesliga","2025-2026","Saturday December 6, 2025, 15:30 (venue time) 14:30 (local time)","Augsburg","Bayer Leverkusen","https://fbref.com/en/matches/bcb23639/Augsburg-Bayer-Leverkusen-December-6-2025-Bundesliga","13"
