"player","shirtnumber","nationality","position","age","minutes","touches","touches_def_pen_area","touches_def_3rd","touches_mid_3rd","touches_att_3rd","touches_att_pen_area","touches_live_ball","take_ons","take_ons_won","take_ons_won_pct","take_ons_tackled","take_ons_tackled_pct","carries","carries_distance","carries_progressive_distance","progressive_carries","carries_into_final_third","carries_into_penalty_area","miscontrols","dispossessed","passes_received","progressive_passes_received","team","league","season","match_date","home_team","away_team","match_url","gameweek"
"András Schäfer","13","hu HUN","CM","26-132","90","34","3","11","14","9","0","34","2","1","50.0","1","50.0","11","29","19","0","1","0","6","0","13","2","Union Berlin","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Stuttgart","https://fbref.com/en/matches/b7adc246/Union-Berlin-Stuttgart-August-23-2025-Bundesliga","1"
"Robert Skov","24","dk DEN","LB","29-095","66","28","2","12","10","6","0","28","1","1","100.0","0","0.0","10","76","43","2","0","0","1","1","11","0","Union Berlin","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Stuttgart","https://fbref.com/en/matches/b7adc246/Union-Berlin-Stuttgart-August-23-2025-Bundesliga","1"
"Derrick Köhn","39","gh GHA","LB","26-200","24","13","0","2","6","5","0","13","1","0","0.0","1","100.0","5","7","0","0","0","0","0","0","7","0","Union Berlin","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Stuttgart","https://fbref.com/en/matches/b7adc246/Union-Berlin-Stuttgart-August-23-2025-Bundesliga","1"
"Tom Rothe","15","de GER","CB","20-298","90","28","5","14","11","3","2","28","0","0","","0","","6","14","2","0","0","0","0","1","8","0","Union Berlin","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Stuttgart","https://fbref.com/en/matches/b7adc246/Union-Berlin-Stuttgart-August-23-2025-Bundesliga","1"
"Leopold Querfeld","14","at AUT","CB","21-246","90","21","8","15","4","2","1","21","0","0","","0","","6","25","1","0","0","0","0","0","7","0","Union Berlin","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Stuttgart","https://fbref.com/en/matches/b7adc246/Union-Berlin-Stuttgart-August-23-2025-Bundesliga","1"
"Danilho Doekhi","5","nl NED","CB","27-054","90","35","7","22","10","3","3","35","1","0","0.0","1","100.0","9","18","8","0","0","0","0","0","11","0","Union Berlin","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Stuttgart","https://fbref.com/en/matches/b7adc246/Union-Berlin-Stuttgart-August-23-2025-Bundesliga","1"
"Christopher Trimmel","28","at AUT","RB","38-180","83","37","3","11","14","12","1","37","0","0","","0","","6","20","2","0","0","0","1","0","5","0","Union Berlin","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Stuttgart","https://fbref.com/en/matches/b7adc246/Union-Berlin-Stuttgart-August-23-2025-Bundesliga","1"
"Josip Juranović","18","hr CRO","RB","30-007","7","4","0","0","2","2","0","4","0","0","","0","","0","0","0","0","0","0","0","0","1","0","Union Berlin","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Stuttgart","https://fbref.com/en/matches/b7adc246/Union-Berlin-Stuttgart-August-23-2025-Bundesliga","1"
"Frederik Rønnow","1","dk DEN","GK","33-019","90","37","28","35","2","0","0","37","0","0","","0","","14","114","72","0","0","0","0","0","7","0","Union Berlin","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Stuttgart","https://fbref.com/en/matches/b7adc246/Union-Berlin-Stuttgart-August-23-2025-Bundesliga","1"
"Ermedin Demirović","9","ba BIH","FW","27-151","64","17","2","4","4","9","6","17","0","0","","0","","9","74","23","2","0","1","3","2","12","5","Stuttgart","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Stuttgart","https://fbref.com/en/matches/b7adc246/Union-Berlin-Stuttgart-August-23-2025-Bundesliga","1"
"Tiago Tomás","8","pt POR","RW","23-068","26","8","0","1","2","5","1","8","0","0","","0","","7","16","8","0","0","0","0","2","8","2","Stuttgart","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Stuttgart","https://fbref.com/en/matches/b7adc246/Union-Berlin-Stuttgart-August-23-2025-Bundesliga","1"
"Jamie Leweling","18","de GER","LW,RB","24-178","90","61","1","2","20","40","4","61","3","0","0.0","2","66.7","53","480","271","11","7","1","2","1","55","17","Stuttgart","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Stuttgart","https://fbref.com/en/matches/b7adc246/Union-Berlin-Stuttgart-August-23-2025-Bundesliga","1"
"Nick Woltemade","11","de GER","RW,FW","23-190","90","22","4","5","4","13","3","22","2","1","50.0","0","0.0","14","51","28","1","2","0","1","4","17","5","Stuttgart","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Stuttgart","https://fbref.com/en/matches/b7adc246/Union-Berlin-Stuttgart-August-23-2025-Bundesliga","1"
"Deniz Undav","26","de GER","AM","29-035","90","62","0","1","25","36","5","62","1","0","0.0","0","0.0","43","201","100","3","3","0","1","3","45","3","Stuttgart","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Stuttgart","https://fbref.com/en/matches/b7adc246/Union-Berlin-Stuttgart-August-23-2025-Bundesliga","1"
"Angelo Stiller","6","de GER","DM","24-141","90","110","3","12","75","23","2","110","0","0","","0","","72","324","180","5","1","0","0","0","75","1","Stuttgart","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Stuttgart","https://fbref.com/en/matches/b7adc246/Union-Berlin-Stuttgart-August-23-2025-Bundesliga","1"
"Atakan Karazor","16","tr TUR","DM","28-314","81","59","4","12","39","8","3","59","0","0","","0","","33","127","74","1","1","0","1","0","36","4","Stuttgart","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Stuttgart","https://fbref.com/en/matches/b7adc246/Union-Berlin-Stuttgart-August-23-2025-Bundesliga","1"
"Lazar Jovanović","45","rs SRB","DM","18-266","9","5","0","0","1","4","2","5","0","0","","0","","4","50","31","1","0","1","0","0","5","0","Stuttgart","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Stuttgart","https://fbref.com/en/matches/b7adc246/Union-Berlin-Stuttgart-August-23-2025-Bundesliga","1"
"Maximilian Mittelstädt","7","de GER","LB","28-158","90","116","1","9","82","25","0","116","0","0","","0","","89","416","217","2","3","0","0","0","84","5","Stuttgart","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Stuttgart","https://fbref.com/en/matches/b7adc246/Union-Berlin-Stuttgart-August-23-2025-Bundesliga","1"
"Julian Chabot","24","de GER","CB","27-192","81","99","7","32","64","4","3","99","1","1","100.0","0","0.0","75","353","215","2","0","0","1","0","77","0","Stuttgart","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Stuttgart","https://fbref.com/en/matches/b7adc246/Union-Berlin-Stuttgart-August-23-2025-Bundesliga","1"
"Ramon Hendriks","3","nl NED","CB","24-036","9","16","0","2","14","1","1","16","0","0","","0","","12","50","19","0","0","0","0","0","12","0","Stuttgart","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Stuttgart","https://fbref.com/en/matches/b7adc246/Union-Berlin-Stuttgart-August-23-2025-Bundesliga","1"
"Luca Jaquez","14","ch SUI","CB","22-082","90","108","8","33","75","1","0","108","0","0","","0","","84","433","222","2","1","0","0","0","85","0","Stuttgart","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Stuttgart","https://fbref.com/en/matches/b7adc246/Union-Berlin-Stuttgart-August-23-2025-Bundesliga","1"
"Josha Vagnoman","4","de GER","RB","24-255","70","43","3","10","23","10","2","43","2","1","50.0","1","50.0","26","100","52","1","0","0","0","1","28","3","Stuttgart","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Stuttgart","https://fbref.com/en/matches/b7adc246/Union-Berlin-Stuttgart-August-23-2025-Bundesliga","1"
"Chris Führich","10","de GER","LW","27-226","20","20","0","1","7","13","2","20","1","1","100.0","0","0.0","14","174","111","3","5","0","1","0","16","6","Stuttgart","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Stuttgart","https://fbref.com/en/matches/b7adc246/Union-Berlin-Stuttgart-August-23-2025-Bundesliga","1"
"Alexander Nübel","33","de GER","GK","28-327","90","25","15","25","0","0","0","25","0","0","","0","","18","51","38","0","0","0","0","0","14","0","Stuttgart","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Stuttgart","https://fbref.com/en/matches/b7adc246/Union-Berlin-Stuttgart-August-23-2025-Bundesliga","1"
"Budu Zivzivadze","11","ge GEO","FW","31-166","70","12","1","2","8","2","1","12","1","1","100.0","0","0.0","3","12","3","0","0","0","0","0","2","1","Heidenheim","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Wolfsburg","https://fbref.com/en/matches/6e029e9d/Heidenheim-Wolfsburg-August-23-2025-Bundesliga","1"
"Mikkel Kaufmann","29","dk DEN","FW","24-232","20","5","1","1","0","4","0","5","0","0","","0","","1","11","0","0","0","0","0","0","1","0","Heidenheim","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Wolfsburg","https://fbref.com/en/matches/6e029e9d/Heidenheim-Wolfsburg-August-23-2025-Bundesliga","1"
"Léo Scienza","8","br BRA","LW,AM","26-344","90","37","0","5","14","18","3","37","2","1","50.0","1","50.0","31","242","139","6","0","2","1","1","30","3","Heidenheim","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Wolfsburg","https://fbref.com/en/matches/6e029e9d/Heidenheim-Wolfsburg-August-23-2025-Bundesliga","1"
"Arijon Ibrahimović","22","de GER","AM,RW","19-255","70","35","2","8","16","13","2","35","3","1","33.3","2","66.7","21","163","65","1","2","0","0","2","23","3","Heidenheim","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Wolfsburg","https://fbref.com/en/matches/6e029e9d/Heidenheim-Wolfsburg-August-23-2025-Bundesliga","1"
"Mathias Honsak","17","at AUT","RW","28-246","20","12","0","3","2","7","1","12","1","0","0.0","1","100.0","9","32","13","0","0","0","0","0","7","0","Heidenheim","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Wolfsburg","https://fbref.com/en/matches/6e029e9d/Heidenheim-Wolfsburg-August-23-2025-Bundesliga","1"
"Niklas Dorsch","30","de GER","CM,LM","27-220","61","31","2","12","16","4","0","31","0","0","","0","","19","118","54","0","2","0","1","0","15","0","Heidenheim","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Wolfsburg","https://fbref.com/en/matches/6e029e9d/Heidenheim-Wolfsburg-August-23-2025-Bundesliga","1"
"Luca Kerber","20","de GER","RM","23-166","29","7","0","0","4","3","1","7","0","0","","0","","8","24","13","1","0","1","0","1","7","4","Heidenheim","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Wolfsburg","https://fbref.com/en/matches/6e029e9d/Heidenheim-Wolfsburg-August-23-2025-Bundesliga","1"
"Jan Schöppner","3","de GER","CM,LM,RM","26-072","90","34","1","9","23","3","0","34","2","0","0.0","2","100.0","21","87","61","2","0","0","0","0","22","1","Heidenheim","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Wolfsburg","https://fbref.com/en/matches/6e029e9d/Heidenheim-Wolfsburg-August-23-2025-Bundesliga","1"
"Jonas Föhrenbach","19","de GER","WB,LB","29-209","60","24","3","9","5","10","0","24","0","0","","0","","11","44","14","1","2","0","1","0","11","2","Heidenheim","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Wolfsburg","https://fbref.com/en/matches/6e029e9d/Heidenheim-Wolfsburg-August-23-2025-Bundesliga","1"
"Omar Traoré","23","de GER","RB","27-200","30","31","0","5","14","12","0","31","2","2","100.0","0","0.0","21","120","52","2","0","0","2","1","23","3","Heidenheim","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Wolfsburg","https://fbref.com/en/matches/6e029e9d/Heidenheim-Wolfsburg-August-23-2025-Bundesliga","1"
"Marnon Busch","2","de GER","WB,LB,RB","30-258","90","54","3","13","27","14","0","54","0","0","","0","","33","123","75","2","3","0","2","0","38","4","Heidenheim","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Wolfsburg","https://fbref.com/en/matches/6e029e9d/Heidenheim-Wolfsburg-August-23-2025-Bundesliga","1"
"Tim Siersleben","4","de GER","CB","25-167","77","40","10","22","15","3","0","40","0","0","","0","","31","144","50","0","1","0","1","0","26","1","Heidenheim","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Wolfsburg","https://fbref.com/en/matches/6e029e9d/Heidenheim-Wolfsburg-August-23-2025-Bundesliga","1"
"Adrian Beck","21","de GER","CB","28-075","13","12","0","1","5","6","1","12","0","0","","0","","9","49","31","0","1","0","1","0","9","0","Heidenheim","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Wolfsburg","https://fbref.com/en/matches/6e029e9d/Heidenheim-Wolfsburg-August-23-2025-Bundesliga","1"
"Benedikt Gimber","5","de GER","CM,CB","28-185","90","59","3","24","33","2","0","59","0","0","","0","","37","139","78","1","1","0","2","0","37","0","Heidenheim","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Wolfsburg","https://fbref.com/en/matches/6e029e9d/Heidenheim-Wolfsburg-August-23-2025-Bundesliga","1"
"Patrick Mainka","6","de GER","CB","30-290","90","67","3","34","29","4","1","67","1","1","100.0","0","0.0","48","221","157","0","1","0","0","0","47","0","Heidenheim","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Wolfsburg","https://fbref.com/en/matches/6e029e9d/Heidenheim-Wolfsburg-August-23-2025-Bundesliga","1"
"Diant Ramaj","41","de GER","GK","23-338","90","63","29","58","5","0","0","63","0","0","","0","","41","185","134","0","0","0","0","0","40","0","Heidenheim","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Wolfsburg","https://fbref.com/en/matches/6e029e9d/Heidenheim-Wolfsburg-August-23-2025-Bundesliga","1"
"Dženan Pejčinović","17","de GER","FW","20-189","63","25","0","0","17","8","5","25","2","1","50.0","1","50.0","15","60","22","1","0","0","3","1","20","3","Wolfsburg","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Wolfsburg","https://fbref.com/en/matches/6e029e9d/Heidenheim-Wolfsburg-August-23-2025-Bundesliga","1"
"Mohamed Amoura","9","dz ALG","FW","25-106","27","9","0","2","4","4","2","8","1","0","0.0","0","0.0","5","43","20","1","1","1","2","0","6","3","Wolfsburg","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Wolfsburg","https://fbref.com/en/matches/6e029e9d/Heidenheim-Wolfsburg-August-23-2025-Bundesliga","1"
"Patrick Wimmer","39","at AUT","LW","24-085","90","50","0","2","22","29","4","50","6","1","16.7","4","66.7","29","230","114","3","2","1","2","3","32","6","Wolfsburg","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Wolfsburg","https://fbref.com/en/matches/6e029e9d/Heidenheim-Wolfsburg-August-23-2025-Bundesliga","1"
"Andreas Skov Olsen","7","dk DEN","RW","25-237","88","39","1","7","12","20","1","39","3","3","100.0","0","0.0","27","176","101","3","1","1","0","0","28","5","Wolfsburg","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Wolfsburg","https://fbref.com/en/matches/6e029e9d/Heidenheim-Wolfsburg-August-23-2025-Bundesliga","1"
"Václav Černý","18","cz CZE","RW","27-310","2","2","0","0","1","1","0","2","0","0","","0","","1","8","0","0","0","0","1","0","2","0","Wolfsburg","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Wolfsburg","https://fbref.com/en/matches/6e029e9d/Heidenheim-Wolfsburg-August-23-2025-Bundesliga","1"
"Lovro Majer","10","hr CRO","AM","27-218","63","36","1","4","20","12","1","36","1","0","0.0","1","100.0","27","177","77","3","3","1","3","0","30","3","Wolfsburg","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Wolfsburg","https://fbref.com/en/matches/6e029e9d/Heidenheim-Wolfsburg-August-23-2025-Bundesliga","1"
"Mattias Svanberg","32","se SWE","AM","26-230","27","13","0","3","6","4","1","13","0","0","","0","","9","38","19","0","0","0","0","0","11","1","Wolfsburg","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Wolfsburg","https://fbref.com/en/matches/6e029e9d/Heidenheim-Wolfsburg-August-23-2025-Bundesliga","1"
"Vinicius Souza","5","br BRA","DM","26-067","90","43","1","12","20","12","0","43","1","0","0.0","1","100.0","20","56","15","0","0","0","2","0","25","1","Wolfsburg","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Wolfsburg","https://fbref.com/en/matches/6e029e9d/Heidenheim-Wolfsburg-August-23-2025-Bundesliga","1"
"Maximilian Arnold","27","de GER","DM","31-088","90","70","3","21","37","13","0","70","0","0","","0","","40","181","57","0","0","0","0","0","45","0","Wolfsburg","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Wolfsburg","https://fbref.com/en/matches/6e029e9d/Heidenheim-Wolfsburg-August-23-2025-Bundesliga","1"
"Aaron Zehnter","25","de GER","LB","20-296","90","58","3","17","22","19","3","58","1","1","100.0","0","0.0","35","125","82","1","2","0","1","0","37","5","Wolfsburg","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Wolfsburg","https://fbref.com/en/matches/6e029e9d/Heidenheim-Wolfsburg-August-23-2025-Bundesliga","1"
"Konstantinos Koulierakis","4","gr GRE","CB","21-268","90","62","6","27","33","2","0","62","0","0","","0","","38","231","154","1","1","0","1","0","41","0","Wolfsburg","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Wolfsburg","https://fbref.com/en/matches/6e029e9d/Heidenheim-Wolfsburg-August-23-2025-Bundesliga","1"
"Moritz Jenz","15","de GER","CB","26-115","90","48","4","21","27","0","0","48","0","0","","0","","31","126","62","0","0","0","0","0","31","0","Wolfsburg","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Wolfsburg","https://fbref.com/en/matches/6e029e9d/Heidenheim-Wolfsburg-August-23-2025-Bundesliga","1"
"Kilian Fischer","2","de GER","RB","24-315","88","55","4","17","25","14","0","55","1","0","0.0","1","100.0","30","183","114","3","0","0","1","0","29","0","Wolfsburg","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Wolfsburg","https://fbref.com/en/matches/6e029e9d/Heidenheim-Wolfsburg-August-23-2025-Bundesliga","1"
"Yannick Gerhardt","31","de GER","RB","31-163","2","1","0","1","0","0","0","1","0","0","","0","","0","0","0","0","0","0","0","0","0","0","Wolfsburg","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Wolfsburg","https://fbref.com/en/matches/6e029e9d/Heidenheim-Wolfsburg-August-23-2025-Bundesliga","1"
"Kamil Grabara","1","pl POL","GK","26-227","90","29","22","28","1","0","0","29","0","0","","0","","21","100","59","0","0","0","0","0","14","0","Wolfsburg","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Wolfsburg","https://fbref.com/en/matches/6e029e9d/Heidenheim-Wolfsburg-August-23-2025-Bundesliga","1"
"Jonathan Burkardt","9","de GER","FW","25-043","66","20","0","2","8","10","6","20","0","0","","0","","9","28","3","0","0","0","3","0","14","0","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Eintracht Frankfurt","Werder Bremen","https://fbref.com/en/matches/c5a0f8ab/Eintracht-Frankfurt-Werder-Bremen-August-23-2025-Bundesliga","1"
"Elye Wahi","17","fr FRA","FW","22-233","24","11","0","0","5","6","2","11","2","0","0.0","2","100.0","5","11","4","0","0","0","1","0","9","1","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Eintracht Frankfurt","Werder Bremen","https://fbref.com/en/matches/c5a0f8ab/Eintracht-Frankfurt-Werder-Bremen-August-23-2025-Bundesliga","1"
"Jean Mattéo Bahoya","19","fr FRA","LW","20-108","66","44","1","6","19","20","7","44","5","4","80.0","1","20.0","27","197","86","3","2","2","2","1","32","11","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Eintracht Frankfurt","Werder Bremen","https://fbref.com/en/matches/c5a0f8ab/Eintracht-Frankfurt-Werder-Bremen-August-23-2025-Bundesliga","1"
"Ansgar Knauff","7","de GER","LW,RW","23-225","24","16","1","2","4","10","3","16","0","0","","0","","9","61","53","2","0","2","1","1","9","4","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Eintracht Frankfurt","Werder Bremen","https://fbref.com/en/matches/c5a0f8ab/Eintracht-Frankfurt-Werder-Bremen-August-23-2025-Bundesliga","1"
"Ritsu Doan","20","jp JPN","RW","27-068","82","47","1","3","13","32","6","47","6","4","66.7","2","33.3","23","118","73","2","1","1","4","1","29","7","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Eintracht Frankfurt","Werder Bremen","https://fbref.com/en/matches/c5a0f8ab/Eintracht-Frankfurt-Werder-Bremen-August-23-2025-Bundesliga","1"
"Nathaniel Brown","21","de GER","LW","22-068","8","6","0","0","2","4","0","6","2","1","50.0","1","50.0","4","56","8","0","1","0","0","0","4","1","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Eintracht Frankfurt","Werder Bremen","https://fbref.com/en/matches/c5a0f8ab/Eintracht-Frankfurt-Werder-Bremen-August-23-2025-Bundesliga","1"
"Can Uzun","42","tr TUR","AM","19-285","73","54","0","2","32","20","4","54","4","1","25.0","2","50.0","23","119","29","1","2","0","4","0","37","3","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Eintracht Frankfurt","Werder Bremen","https://fbref.com/en/matches/c5a0f8ab/Eintracht-Frankfurt-Werder-Bremen-August-23-2025-Bundesliga","1"
"Mario Götze","27","de GER","AM","33-081","17","10","0","1","2","7","0","10","0","0","","0","","5","14","5","0","0","0","2","1","9","1","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Eintracht Frankfurt","Werder Bremen","https://fbref.com/en/matches/c5a0f8ab/Eintracht-Frankfurt-Werder-Bremen-August-23-2025-Bundesliga","1"
"Fares Chaïbi","8","dz ALG","DM","22-268","90","70","2","12","38","20","0","70","2","0","0.0","1","50.0","32","134","70","2","1","0","5","0","46","3","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Eintracht Frankfurt","Werder Bremen","https://fbref.com/en/matches/c5a0f8ab/Eintracht-Frankfurt-Werder-Bremen-August-23-2025-Bundesliga","1"
"Hugo Larsson","16","se SWE","DM","21-057","82","53","0","21","24","8","0","53","0","0","","0","","23","59","16","0","0","0","0","0","40","0","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Eintracht Frankfurt","Werder Bremen","https://fbref.com/en/matches/c5a0f8ab/Eintracht-Frankfurt-Werder-Bremen-August-23-2025-Bundesliga","1"
"Oscar Højlund","6","dk DEN","DM","20-231","8","11","1","6","1","4","0","11","1","0","0.0","1","100.0","2","2","0","0","0","0","0","1","6","1","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Eintracht Frankfurt","Werder Bremen","https://fbref.com/en/matches/c5a0f8ab/Eintracht-Frankfurt-Werder-Bremen-August-23-2025-Bundesliga","1"
"Arthur Theate","3","be BEL","LB","25-090","90","65","1","28","27","11","1","65","1","1","100.0","0","0.0","29","62","35","1","1","0","0","0","44","4","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Eintracht Frankfurt","Werder Bremen","https://fbref.com/en/matches/c5a0f8ab/Eintracht-Frankfurt-Werder-Bremen-August-23-2025-Bundesliga","1"
"Robin Koch","4","de GER","CB","29-037","90","77","14","43","32","2","2","77","0","0","","0","","33","123","64","0","0","0","1","0","48","0","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Eintracht Frankfurt","Werder Bremen","https://fbref.com/en/matches/c5a0f8ab/Eintracht-Frankfurt-Werder-Bremen-August-23-2025-Bundesliga","1"
"Nnamdi Collins","34","de GER","CB","21-225","90","48","3","15","29","4","0","48","0","0","","0","","20","78","40","1","0","0","0","0","34","0","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Eintracht Frankfurt","Werder Bremen","https://fbref.com/en/matches/c5a0f8ab/Eintracht-Frankfurt-Werder-Bremen-August-23-2025-Bundesliga","1"
"Rasmus Kristensen","13","dk DEN","RB","28-043","90","77","2","21","21","35","3","77","1","1","100.0","0","0.0","26","123","57","2","1","2","0","1","48","4","Eintracht Frankfurt","Bundesliga","2025-2026","Saturday August 23, 2025, 15:30 (venue time) 14:30 (local time)","Eintracht Frankfurt","Werder Bremen","https://fbref.com/en/matches/c5a0f8ab/Eintracht-Frankfurt-Werder-Bremen-August-23-2025-Bundesliga","1"
