"player","shirtnumber","nationality","position","age","minutes","touches","touches_def_pen_area","touches_def_3rd","touches_mid_3rd","touches_att_3rd","touches_att_pen_area","touches_live_ball","take_ons","take_ons_won","take_ons_won_pct","take_ons_tackled","take_ons_tackled_pct","carries","carries_distance","carries_progressive_distance","progressive_carries","carries_into_final_third","carries_into_penalty_area","miscontrols","dispossessed","passes_received","progressive_passes_received","team","league","season","match_date","home_team","away_team","match_url","gameweek"
"Derrick Köhn","39","gh GHA","WB","26-277","12","1","0","1","0","0","0","1","0","0","","0","","1","3","0","0","0","0","0","0","1","1","Union Berlin","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Bayern Munich","https://fbref.com/en/matches/4ceaf237/Union-Berlin-Bayern-Munich-November-8-2025-Bundesliga","10"
"Janik Haberer","19","de GER","WB","31-220","69","34","0","3","14","17","2","34","1","0","0.0","1","100.0","8","70","39","2","0","1","0","0","13","2","Union Berlin","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Bayern Munich","https://fbref.com/en/matches/4ceaf237/Union-Berlin-Bayern-Munich-November-8-2025-Bundesliga","10"
"Josip Juranović","18","hr CRO","WB","30-084","21","6","0","1","2","3","0","6","0","0","","0","","3","21","3","0","1","0","0","0","2","0","Union Berlin","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Bayern Munich","https://fbref.com/en/matches/4ceaf237/Union-Berlin-Bayern-Munich-November-8-2025-Bundesliga","10"
"Diogo Leite","4","pt POR","CB","26-289","90","39","5","18","20","2","1","39","0","0","","0","","12","51","26","0","0","0","1","0","18","1","Union Berlin","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Bayern Munich","https://fbref.com/en/matches/4ceaf237/Union-Berlin-Bayern-Munich-November-8-2025-Bundesliga","10"
"Leopold Querfeld","14","at AUT","CB","21-323","90","41","9","17","20","5","3","41","0","0","","0","","13","56","24","0","0","0","0","1","17","2","Union Berlin","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Bayern Munich","https://fbref.com/en/matches/4ceaf237/Union-Berlin-Bayern-Munich-November-8-2025-Bundesliga","10"
"Danilho Doekhi","5","nl NED","CB","27-131","90","36","4","15","14","7","6","36","0","0","","0","","12","43","24","0","0","0","2","0","19","0","Union Berlin","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Bayern Munich","https://fbref.com/en/matches/4ceaf237/Union-Berlin-Bayern-Munich-November-8-2025-Bundesliga","10"
"Frederik Rønnow","1","dk DEN","GK","33-096","90","41","30","39","2","0","0","41","0","0","","0","","18","107","67","0","0","0","0","0","18","0","Union Berlin","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Bayern Munich","https://fbref.com/en/matches/4ceaf237/Union-Berlin-Bayern-Munich-November-8-2025-Bundesliga","10"
"Harry Kane","9","eng ENG","FW,AM","32-103","90","47","8","15","20","14","4","47","4","3","75.0","0","0.0","37","169","84","2","1","0","1","2","37","5","Bayern Munich","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Bayern Munich","https://fbref.com/en/matches/4ceaf237/Union-Berlin-Bayern-Munich-November-8-2025-Bundesliga","10"
"Luis Díaz","14","co COL","LW","28-299","90","54","0","5","28","22","5","54","5","2","40.0","2","40.0","42","195","89","2","2","2","1","0","45","10","Bayern Munich","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Bayern Munich","https://fbref.com/en/matches/4ceaf237/Union-Berlin-Bayern-Munich-November-8-2025-Bundesliga","10"
"Michael Olise","17","fr FRA","RW","23-331","90","85","0","7","34","44","6","85","5","3","60.0","2","40.0","67","376","163","4","3","2","7","1","74","13","Bayern Munich","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Bayern Munich","https://fbref.com/en/matches/4ceaf237/Union-Berlin-Bayern-Munich-November-8-2025-Bundesliga","10"
"Serge Gnabry","7","de GER","AM","30-117","58","20","0","2","15","4","1","20","2","2","100.0","0","0.0","15","57","37","1","1","0","1","1","17","1","Bayern Munich","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Bayern Munich","https://fbref.com/en/matches/4ceaf237/Union-Berlin-Bayern-Munich-November-8-2025-Bundesliga","10"
"Lennart Karl","42","de GER","AM,DM","17-259","32","31","0","2","16","13","2","31","1","0","0.0","1","100.0","22","168","69","2","0","1","0","0","24","1","Bayern Munich","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Bayern Munich","https://fbref.com/en/matches/4ceaf237/Union-Berlin-Bayern-Munich-November-8-2025-Bundesliga","10"
"Leon Goretzka","8","de GER","DM","30-275","79","58","2","16","32","11","1","58","0","0","","0","","38","155","66","1","1","0","0","3","38","1","Bayern Munich","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Bayern Munich","https://fbref.com/en/matches/4ceaf237/Union-Berlin-Bayern-Munich-November-8-2025-Bundesliga","10"
"Aleksandar Pavlovic","45","de GER","DM","21-189","11","23","0","0","17","6","0","23","0","0","","0","","18","91","28","0","0","0","0","0","20","1","Bayern Munich","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Bayern Munich","https://fbref.com/en/matches/4ceaf237/Union-Berlin-Bayern-Munich-November-8-2025-Bundesliga","10"
"Joshua Kimmich","6","de GER","DM,RB","30-273","90","124","3","22","78","25","0","124","2","2","100.0","0","0.0","98","443","231","2","3","0","1","0","95","5","Bayern Munich","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Bayern Munich","https://fbref.com/en/matches/4ceaf237/Union-Berlin-Bayern-Munich-November-8-2025-Bundesliga","10"
"Josip Stanišić","44","hr CRO","LB","25-220","87","60","3","18","30","12","3","60","0","0","","0","","38","174","89","2","1","0","2","0","41","3","Bayern Munich","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Bayern Munich","https://fbref.com/en/matches/4ceaf237/Union-Berlin-Bayern-Munich-November-8-2025-Bundesliga","10"
"Nicolas Jackson","11","sn SEN","FW","24-141","3","4","0","0","2","2","0","4","0","0","","0","","3","16","5","0","0","0","0","0","3","1","Bayern Munich","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Bayern Munich","https://fbref.com/en/matches/4ceaf237/Union-Berlin-Bayern-Munich-November-8-2025-Bundesliga","10"
"Jonathan Tah","4","de GER","CB","29-270","90","128","4","34","81","13","4","128","0","0","","0","","100","468","294","3","1","0","0","1","100","1","Bayern Munich","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Bayern Munich","https://fbref.com/en/matches/4ceaf237/Union-Berlin-Bayern-Munich-November-8-2025-Bundesliga","10"
"Dayot Upamecano","2","fr FRA","CB","27-012","90","133","8","48","84","3","1","133","0","0","","0","","98","384","234","0","1","0","3","1","98","0","Bayern Munich","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Bayern Munich","https://fbref.com/en/matches/4ceaf237/Union-Berlin-Bayern-Munich-November-8-2025-Bundesliga","10"
"Konrad Laimer","27","at AUT","RB","28-165","79","88","2","24","33","31","1","88","0","0","","0","","56","268","203","5","7","1","0","1","58","11","Bayern Munich","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Bayern Munich","https://fbref.com/en/matches/4ceaf237/Union-Berlin-Bayern-Munich-November-8-2025-Bundesliga","10"
"Tom Bischof","20","de GER","LB,RB","20-133","11","17","0","2","11","4","0","17","0","0","","0","","14","60","26","0","0","0","0","0","15","0","Bayern Munich","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Bayern Munich","https://fbref.com/en/matches/4ceaf237/Union-Berlin-Bayern-Munich-November-8-2025-Bundesliga","10"
"Manuel Neuer","1","de GER","GK","39-226","90","43","28","40","3","0","0","43","0","0","","0","","30","121","79","0","0","0","0","0","26","0","Bayern Munich","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Bayern Munich","https://fbref.com/en/matches/4ceaf237/Union-Berlin-Bayern-Munich-November-8-2025-Bundesliga","10"
"Tim Lemperle","19","de GER","FW","23-276","75","45","1","2","26","17","4","45","1","0","0.0","1","100.0","18","106","69","3","2","1","3","0","27","6","Hoffenheim","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","RB Leipzig","https://fbref.com/en/matches/f05fd061/Hoffenheim-RB-Leipzig-November-8-2025-Bundesliga","10"
"Ihlas Bebou","9","tg TOG","FW","31-199","15","7","1","2","3","3","0","7","1","1","100.0","0","0.0","3","48","39","1","1","0","0","0","6","1","Hoffenheim","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","RB Leipzig","https://fbref.com/en/matches/f05fd061/Hoffenheim-RB-Leipzig-November-8-2025-Bundesliga","10"
"Andrej Kramarić","27","hr CRO","FW","34-142","66","43","1","7","17","19","2","43","1","0","0.0","1","100.0","17","97","57","3","2","0","1","0","29","5","Hoffenheim","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","RB Leipzig","https://fbref.com/en/matches/f05fd061/Hoffenheim-RB-Leipzig-November-8-2025-Bundesliga","10"
"Fisnik Asllani","11","xk KVX","FW","23-092","24","14","0","1","8","5","0","14","1","0","0.0","1","100.0","8","42","10","1","1","0","1","0","10","5","Hoffenheim","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","RB Leipzig","https://fbref.com/en/matches/f05fd061/Hoffenheim-RB-Leipzig-November-8-2025-Bundesliga","10"
"Grischa Prömel","6","de GER","DM","30-303","87","53","4","8","25","21","2","53","1","1","100.0","0","0.0","21","79","36","1","1","0","2","1","32","6","Hoffenheim","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","RB Leipzig","https://fbref.com/en/matches/f05fd061/Hoffenheim-RB-Leipzig-November-8-2025-Bundesliga","10"
"Muhammed Damar","10","de GER","DM","21-213","3","7","0","0","3","4","1","7","0","0","","0","","3","12","7","0","0","0","1","0","5","1","Hoffenheim","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","RB Leipzig","https://fbref.com/en/matches/f05fd061/Hoffenheim-RB-Leipzig-November-8-2025-Bundesliga","10"
"Leon Avdullahu","7","xk KVX","DM","21-258","90","60","5","17","34","9","0","60","0","0","","0","","19","32","9","0","0","0","2","1","36","0","Hoffenheim","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","RB Leipzig","https://fbref.com/en/matches/f05fd061/Hoffenheim-RB-Leipzig-November-8-2025-Bundesliga","10"
"Wouter Burger","18","nl NED","DM","24-265","90","69","1","10","38","21","1","69","0","0","","0","","19","74","38","0","0","0","4","0","35","4","Hoffenheim","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","RB Leipzig","https://fbref.com/en/matches/f05fd061/Hoffenheim-RB-Leipzig-November-8-2025-Bundesliga","10"
"Bazoumana Touré","29","ci CIV","WB","19-251","74","41","0","3","18","21","2","41","8","1","12.5","7","87.5","23","141","33","1","2","1","1","2","30","9","Hoffenheim","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","RB Leipzig","https://fbref.com/en/matches/f05fd061/Hoffenheim-RB-Leipzig-November-8-2025-Bundesliga","10"
"Alexander Prass","22","at AUT","WB","24-166","16","13","0","1","8","6","0","13","1","0","0.0","1","100.0","7","39","16","0","1","0","0","0","7","0","Hoffenheim","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","RB Leipzig","https://fbref.com/en/matches/f05fd061/Hoffenheim-RB-Leipzig-November-8-2025-Bundesliga","10"
"Vladimír Coufal","34","cz CZE","WB","33-078","90","83","5","27","29","27","2","83","3","0","0.0","3","100.0","33","214","116","2","0","1","1","2","45","5","Hoffenheim","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","RB Leipzig","https://fbref.com/en/matches/f05fd061/Hoffenheim-RB-Leipzig-November-8-2025-Bundesliga","10"
"Bernardo","13","br BRA","CB","30-178","86","56","7","18","34","4","2","56","0","0","","0","","16","78","52","1","0","0","1","0","26","2","Hoffenheim","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","RB Leipzig","https://fbref.com/en/matches/f05fd061/Hoffenheim-RB-Leipzig-November-8-2025-Bundesliga","10"
"Ozan Kabak","5","tr TUR","CB","25-228","4","3","0","0","3","0","0","3","0","0","","0","","0","0","0","0","0","0","0","0","1","0","Hoffenheim","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","RB Leipzig","https://fbref.com/en/matches/f05fd061/Hoffenheim-RB-Leipzig-November-8-2025-Bundesliga","10"
"Albian Hajdari","21","xk KVX","CB","22-174","90","56","6","32","20","4","2","56","0","0","","0","","25","127","72","1","2","0","0","0","32","0","Hoffenheim","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","RB Leipzig","https://fbref.com/en/matches/f05fd061/Hoffenheim-RB-Leipzig-November-8-2025-Bundesliga","10"
"Robin Hranáč","2","cz CZE","CB","25-283","90","51","10","33","18","0","0","51","0","0","","0","","19","42","10","0","0","0","1","0","30","0","Hoffenheim","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","RB Leipzig","https://fbref.com/en/matches/f05fd061/Hoffenheim-RB-Leipzig-November-8-2025-Bundesliga","10"
"Oliver Baumann","1","de GER","GK","35-159","90","51","37","49","2","0","0","51","0","0","","0","","24","141","70","0","0","0","0","0","29","0","Hoffenheim","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","RB Leipzig","https://fbref.com/en/matches/f05fd061/Hoffenheim-RB-Leipzig-November-8-2025-Bundesliga","10"
"Rômulo","40","br BRA","FW,AM","23-273","90","42","3","6","18","18","6","42","1","0","0.0","0","0.0","26","92","43","1","1","1","2","1","28","3","RB Leipzig","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","RB Leipzig","https://fbref.com/en/matches/f05fd061/Hoffenheim-RB-Leipzig-November-8-2025-Bundesliga","10"
"Antonio Nusa","7","no NOR","LW","20-205","87","37","0","5","15","17","4","37","1","1","100.0","0","0.0","26","199","136","5","2","2","3","2","29","9","RB Leipzig","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","RB Leipzig","https://fbref.com/en/matches/f05fd061/Hoffenheim-RB-Leipzig-November-8-2025-Bundesliga","10"
"Tidiam Gomis","27","fr FRA","WB","19-092","3","5","1","4","1","0","0","5","0","0","","0","","2","2","0","0","0","0","0","0","1","0","RB Leipzig","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","RB Leipzig","https://fbref.com/en/matches/f05fd061/Hoffenheim-RB-Leipzig-November-8-2025-Bundesliga","10"
"Yan Diomandé","49","ci CIV","RW","18-359","66","43","1","8","18","20","4","43","6","4","66.7","2","33.3","31","252","188","7","4","4","2","3","29","7","RB Leipzig","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","RB Leipzig","https://fbref.com/en/matches/f05fd061/Hoffenheim-RB-Leipzig-November-8-2025-Bundesliga","10"
"Johan Bakayoko","9","be BEL","RW,WB","22-202","24","15","0","0","6","9","1","15","3","3","100.0","0","0.0","12","105","49","2","1","1","1","1","13","4","RB Leipzig","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","RB Leipzig","https://fbref.com/en/matches/f05fd061/Hoffenheim-RB-Leipzig-November-8-2025-Bundesliga","10"
"Christoph Baumgartner","14","at AUT","LM,DM,CM","26-099","90","35","1","6","22","7","2","35","2","1","50.0","1","50.0","19","77","47","1","0","0","2","2","18","1","RB Leipzig","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","RB Leipzig","https://fbref.com/en/matches/f05fd061/Hoffenheim-RB-Leipzig-November-8-2025-Bundesliga","10"
"Nicolas Seiwald","13","at AUT","CM","24-188","74","44","2","10","27","7","0","44","0","0","","0","","27","78","23","0","1","0","3","1","25","1","RB Leipzig","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","RB Leipzig","https://fbref.com/en/matches/f05fd061/Hoffenheim-RB-Leipzig-November-8-2025-Bundesliga","10"
"Conrad Harder","11","dk DEN","AM,FW","20-215","16","13","0","0","10","3","2","13","2","0","0.0","2","100.0","7","33","13","0","0","1","2","1","9","1","RB Leipzig","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","RB Leipzig","https://fbref.com/en/matches/f05fd061/Hoffenheim-RB-Leipzig-November-8-2025-Bundesliga","10"
"Assan Ouedraogo","20","de GER","RM","19-183","66","32","3","8","16","10","3","32","2","1","50.0","1","50.0","21","125","66","0","2","0","4","3","16","1","RB Leipzig","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","RB Leipzig","https://fbref.com/en/matches/f05fd061/Hoffenheim-RB-Leipzig-November-8-2025-Bundesliga","10"
"Ezechiel Banzuzi","6","nl NED","DM,CM,RM","20-265","24","17","1","5","8","4","0","17","0","0","","0","","11","28","16","0","0","0","0","0","10","0","RB Leipzig","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","RB Leipzig","https://fbref.com/en/matches/f05fd061/Hoffenheim-RB-Leipzig-November-8-2025-Bundesliga","10"
"David Raum","22","de GER","LB,CB","27-200","90","108","3","31","52","26","1","108","1","0","0.0","1","100.0","69","380","305","4","4","0","1","1","68","1","RB Leipzig","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","RB Leipzig","https://fbref.com/en/matches/f05fd061/Hoffenheim-RB-Leipzig-November-8-2025-Bundesliga","10"
"El Chadaille Bitshiabu","5","fr FRA","CB","20-176","90","71","10","38","30","3","0","71","1","0","0.0","1","100.0","41","185","67","0","0","0","0","0","38","0","RB Leipzig","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","RB Leipzig","https://fbref.com/en/matches/f05fd061/Hoffenheim-RB-Leipzig-November-8-2025-Bundesliga","10"
"Willi Orban","4","hu HUN","CB,FW","33-005","90","87","8","43","37","8","3","87","0","0","","0","","50","204","68","0","1","0","2","0","54","0","RB Leipzig","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","RB Leipzig","https://fbref.com/en/matches/f05fd061/Hoffenheim-RB-Leipzig-November-8-2025-Bundesliga","10"
"Ridle Baku","17","de GER","RB","27-214","87","86","3","31","33","22","0","86","1","0","0.0","1","100.0","51","237","140","1","2","0","2","0","48","3","RB Leipzig","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","RB Leipzig","https://fbref.com/en/matches/f05fd061/Hoffenheim-RB-Leipzig-November-8-2025-Bundesliga","10"
"Lukas Klostermann","16","de GER","CB","29-158","3","3","1","3","0","0","0","3","0","0","","0","","0","0","0","0","0","0","0","0","0","0","RB Leipzig","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","RB Leipzig","https://fbref.com/en/matches/f05fd061/Hoffenheim-RB-Leipzig-November-8-2025-Bundesliga","10"
"Péter Gulácsi","1","hu HUN","GK","35-186","90","34","29","33","1","0","0","34","0","0","","0","","23","68","29","0","0","0","0","0","18","0","RB Leipzig","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","RB Leipzig","https://fbref.com/en/matches/f05fd061/Hoffenheim-RB-Leipzig-November-8-2025-Bundesliga","10"
"Yussuf Poulsen","15","dk DEN","FW","31-146","61","16","1","2","11","3","0","16","0","0","","0","","7","16","10","0","1","0","3","0","12","3","Hamburger SV","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hamburger SV","Dortmund","https://fbref.com/en/matches/52d75dc1/Hamburger-SV-Dortmund-November-8-2025-Bundesliga","10"
"Ransford Königsdörffer","11","gh GHA","FW","24-056","29","11","0","2","4","5","3","11","0","0","","0","","5","21","1","0","0","0","1","1","8","2","Hamburger SV","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hamburger SV","Dortmund","https://fbref.com/en/matches/52d75dc1/Hamburger-SV-Dortmund-November-8-2025-Bundesliga","10"
"Jean-Luc Dompé","7","fr FRA","LW,LM","30-088","90","32","0","2","13","17","5","32","2","1","50.0","1","50.0","17","124","66","3","0","3","2","0","27","9","Hamburger SV","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hamburger SV","Dortmund","https://fbref.com/en/matches/52d75dc1/Hamburger-SV-Dortmund-November-8-2025-Bundesliga","10"
"Rayan Philippe","14","fr FRA","RW","25-016","73","22","0","4","9","9","2","22","4","0","0.0","4","100.0","9","60","21","2","1","0","4","1","16","2","Hamburger SV","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hamburger SV","Dortmund","https://fbref.com/en/matches/52d75dc1/Hamburger-SV-Dortmund-November-8-2025-Bundesliga","10"
"Robert Glatzel","9","de GER","RW,FW","31-304","17","8","0","3","4","1","1","8","0","0","","0","","0","0","0","0","0","0","0","0","3","1","Hamburger SV","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hamburger SV","Dortmund","https://fbref.com/en/matches/52d75dc1/Hamburger-SV-Dortmund-November-8-2025-Bundesliga","10"
"Miro Muheim","28","ch SUI","LM,LB","27-229","90","78","2","41","28","10","0","78","4","1","25.0","3","75.0","32","152","39","0","0","0","1","0","40","0","Hamburger SV","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hamburger SV","Dortmund","https://fbref.com/en/matches/52d75dc1/Hamburger-SV-Dortmund-November-8-2025-Bundesliga","10"
"Albert Sambi Lokonga","6","be BEL","CM","26-017","90","48","2","14","25","10","0","48","0","0","","0","","28","150","80","1","1","0","1","2","34","0","Hamburger SV","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hamburger SV","Dortmund","https://fbref.com/en/matches/52d75dc1/Hamburger-SV-Dortmund-November-8-2025-Bundesliga","10"
"Nicolai Remberg","21","de GER","CM","25-142","90","54","7","27","25","2","0","54","1","1","100.0","0","0.0","25","117","37","0","0","0","0","0","29","0","Hamburger SV","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hamburger SV","Dortmund","https://fbref.com/en/matches/52d75dc1/Hamburger-SV-Dortmund-November-8-2025-Bundesliga","10"
"Giorgi Gocholeishvili","16","ge GEO","RM","24-267","73","30","2","17","6","7","0","30","0","0","","0","","13","50","22","0","0","0","0","1","13","2","Hamburger SV","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hamburger SV","Dortmund","https://fbref.com/en/matches/52d75dc1/Hamburger-SV-Dortmund-November-8-2025-Bundesliga","10"
"William Mikelbrencis","2","fr FRA","RM,RB","21-256","17","17","0","1","5","11","0","17","0","0","","0","","7","48","16","1","0","0","0","0","10","4","Hamburger SV","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hamburger SV","Dortmund","https://fbref.com/en/matches/52d75dc1/Hamburger-SV-Dortmund-November-8-2025-Bundesliga","10"
"Jordan Torunarigha","25","de GER","CB","28-093","88","67","21","48","19","0","0","67","0","0","","0","","29","144","68","0","0","0","0","2","35","0","Hamburger SV","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hamburger SV","Dortmund","https://fbref.com/en/matches/52d75dc1/Hamburger-SV-Dortmund-November-8-2025-Bundesliga","10"
"Fabio Baldé","45","pt POR","RM","20-111","2","4","0","0","2","2","0","4","0","0","","0","","4","17","7","0","0","0","0","0","4","1","Hamburger SV","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hamburger SV","Dortmund","https://fbref.com/en/matches/52d75dc1/Hamburger-SV-Dortmund-November-8-2025-Bundesliga","10"
"Luka Vušković","44","hr CRO","CB","18-257","90","63","13","36","24","3","1","63","0","0","","0","","26","106","44","0","0","0","0","0","38","0","Hamburger SV","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hamburger SV","Dortmund","https://fbref.com/en/matches/52d75dc1/Hamburger-SV-Dortmund-November-8-2025-Bundesliga","10"
"Nicolás Capaldo","24","ar ARG","CB","28-055","88","54","6","24","21","10","1","54","1","0","0.0","1","100.0","16","103","71","2","2","0","2","1","23","3","Hamburger SV","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hamburger SV","Dortmund","https://fbref.com/en/matches/52d75dc1/Hamburger-SV-Dortmund-November-8-2025-Bundesliga","10"
"Guilherme Ramos","13","pt POR","CB","28-089","2","7","0","3","2","2","1","7","0","0","","0","","0","0","0","0","0","0","0","0","2","0","Hamburger SV","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hamburger SV","Dortmund","https://fbref.com/en/matches/52d75dc1/Hamburger-SV-Dortmund-November-8-2025-Bundesliga","10"
"Daniel Heuer Fernandes","1","pt POR","GK","32-360","90","60","43","58","2","0","0","60","0","0","","0","","33","146","85","0","0","0","0","0","48","0","Hamburger SV","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hamburger SV","Dortmund","https://fbref.com/en/matches/52d75dc1/Hamburger-SV-Dortmund-November-8-2025-Bundesliga","10"
"Serhou Guirassy","9","gn GUI","FW","29-241","89","24","1","2","5","17","2","24","0","0","","0","","16","62","17","1","0","1","4","1","19","7","Dortmund","Bundesliga","2025-2026","Saturday November 8, 2025, 15:30 (venue time) 14:30 (local time)","Hamburger SV","Dortmund","https://fbref.com/en/matches/52d75dc1/Hamburger-SV-Dortmund-November-8-2025-Bundesliga","10"
