"player","shirtnumber","nationality","position","age","minutes","touches","touches_def_pen_area","touches_def_3rd","touches_mid_3rd","touches_att_3rd","touches_att_pen_area","touches_live_ball","take_ons","take_ons_won","take_ons_won_pct","take_ons_tackled","take_ons_tackled_pct","carries","carries_distance","carries_progressive_distance","progressive_carries","carries_into_final_third","carries_into_penalty_area","miscontrols","dispossessed","passes_received","progressive_passes_received","team","league","season","match_date","home_team","away_team","match_url","gameweek"
"Ragnar Ache","9","de GER","FW","27-082","17","10","2","2","2","6","0","10","2","0","0.0","1","50.0","6","54","18","0","2","0","2","0","6","1","Köln","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Köln","Augsburg","https://fbref.com/en/matches/cc14e577/Koln-Augsburg-October-18-2025-Bundesliga","7"
"Sebastian Sebulonsen","28","no NOR","WB","25-264","73","42","0","12","8","23","2","42","3","1","33.3","2","66.7","18","139","76","5","3","0","0","0","20","8","Köln","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Köln","Augsburg","https://fbref.com/en/matches/cc14e577/Koln-Augsburg-October-18-2025-Bundesliga","7"
"Denis Huseinbasic","8","ba BIH","CM","24-107","17","20","0","5","7","8","0","20","0","0","","0","","11","66","23","0","2","0","0","0","11","0","Köln","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Köln","Augsburg","https://fbref.com/en/matches/cc14e577/Koln-Augsburg-October-18-2025-Bundesliga","7"
"Dominique Heintz","3","de GER","CB","32-064","58","52","6","25","22","5","0","52","0","0","","0","","27","78","27","0","0","0","1","0","31","1","Köln","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Köln","Augsburg","https://fbref.com/en/matches/cc14e577/Koln-Augsburg-October-18-2025-Bundesliga","7"
"Said El Mala","13","de GER","AM","19-053","32","28","0","3","10","16","4","28","2","1","50.0","1","50.0","16","127","77","2","0","2","2","1","18","4","Köln","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Köln","Augsburg","https://fbref.com/en/matches/cc14e577/Koln-Augsburg-October-18-2025-Bundesliga","7"
"Timo Hübers","4","de GER","CB","29-090","90","83","9","42","41","2","0","83","0","0","","0","","44","126","26","0","0","0","0","1","43","0","Köln","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Köln","Augsburg","https://fbref.com/en/matches/cc14e577/Koln-Augsburg-October-18-2025-Bundesliga","7"
"Joël Schmied","2","ch SUI","CB","27-025","90","50","1","17","22","11","1","50","0","0","","0","","33","117","26","1","0","0","2","0","35","5","Köln","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Köln","Augsburg","https://fbref.com/en/matches/cc14e577/Koln-Augsburg-October-18-2025-Bundesliga","7"
"Marvin Schwäbe","1","de GER","GK","30-176","90","44","30","44","0","0","0","44","0","0","","0","","29","74","33","0","0","0","0","0","27","0","Köln","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Köln","Augsburg","https://fbref.com/en/matches/cc14e577/Koln-Augsburg-October-18-2025-Bundesliga","7"
"Mert Kömür","36","de GER","FW","20-093","76","35","1","2","12","21","2","35","1","0","0.0","1","100.0","19","107","51","1","1","1","1","0","24","3","Augsburg","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Köln","Augsburg","https://fbref.com/en/matches/cc14e577/Koln-Augsburg-October-18-2025-Bundesliga","7"
"Phillip Tietz","21","de GER","FW","28-101","14","8","0","0","5","3","2","8","1","0","0.0","1","100.0","5","17","0","0","1","0","1","0","8","2","Augsburg","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Köln","Augsburg","https://fbref.com/en/matches/cc14e577/Koln-Augsburg-October-18-2025-Bundesliga","7"
"Elias Saad","26","tn TUN","AM","25-295","45","24","0","4","8","12","0","24","5","0","0.0","5","100.0","9","34","2","0","0","0","5","0","15","3","Augsburg","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Köln","Augsburg","https://fbref.com/en/matches/cc14e577/Koln-Augsburg-October-18-2025-Bundesliga","7"
"Alexis Claude-Maurice","20","fr FRA","AM","27-134","45","21","1","2","14","5","0","21","1","1","100.0","0","0.0","17","105","43","1","2","0","0","3","20","1","Augsburg","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Köln","Augsburg","https://fbref.com/en/matches/cc14e577/Koln-Augsburg-October-18-2025-Bundesliga","7"
"Fabian Rieder","32","ch SUI","AM","23-244","84","37","0","2","15","21","5","36","1","1","100.0","0","0.0","23","174","48","3","1","2","4","2","28","8","Augsburg","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Köln","Augsburg","https://fbref.com/en/matches/cc14e577/Koln-Augsburg-October-18-2025-Bundesliga","7"
"Samuel Essende","9","cd COD","AM","27-268","6","2","0","0","0","2","0","2","0","0","","0","","2","6","2","0","0","0","1","0","2","0","Augsburg","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Köln","Augsburg","https://fbref.com/en/matches/cc14e577/Koln-Augsburg-October-18-2025-Bundesliga","7"
"Han-Noah Massengo","4","fr FRA","CM","24-103","90","61","3","8","34","20","0","61","2","1","50.0","1","50.0","28","136","54","1","3","0","3","1","34","0","Augsburg","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Köln","Augsburg","https://fbref.com/en/matches/cc14e577/Koln-Augsburg-October-18-2025-Bundesliga","7"
"Robin Fellhauer","19","de GER","CM","27-270","90","49","3","6","29","14","0","49","1","0","0.0","1","100.0","21","58","11","0","0","0","1","0","27","3","Augsburg","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Köln","Augsburg","https://fbref.com/en/matches/cc14e577/Koln-Augsburg-October-18-2025-Bundesliga","7"
"Dimitris Giannoulis","13","gr GRE","WB","30-001","90","62","3","17","22","24","1","62","1","0","0.0","1","100.0","25","163","85","5","1","0","2","0","26","9","Augsburg","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Köln","Augsburg","https://fbref.com/en/matches/cc14e577/Koln-Augsburg-October-18-2025-Bundesliga","7"
"Anton Kade","30","de GER","WB","21-274","89","46","2","9","18","20","2","46","3","2","66.7","0","0.0","19","115","59","1","0","0","1","1","23","6","Augsburg","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Köln","Augsburg","https://fbref.com/en/matches/cc14e577/Koln-Augsburg-October-18-2025-Bundesliga","7"
"Marius Wolf","27","de GER","WB","30-144","1","1","0","1","0","0","0","1","0","0","","0","","0","0","0","0","0","0","0","0","0","0","Augsburg","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Köln","Augsburg","https://fbref.com/en/matches/cc14e577/Koln-Augsburg-October-18-2025-Bundesliga","7"
"Noahkai Banks","40","us USA","CB","18-321","84","39","4","11","27","1","0","39","1","0","0.0","0","0.0","19","109","37","0","0","0","1","0","24","1","Augsburg","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Köln","Augsburg","https://fbref.com/en/matches/cc14e577/Koln-Augsburg-October-18-2025-Bundesliga","7"
"Cedric Zesiger","16","ch SUI","CB","27-116","6","8","0","2","4","2","0","8","0","0","","0","","3","11","1","0","0","0","0","0","3","0","Augsburg","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Köln","Augsburg","https://fbref.com/en/matches/cc14e577/Koln-Augsburg-October-18-2025-Bundesliga","7"
"Chrislain Matsima","5","fr FRA","CB","23-156","90","59","16","30","29","1","0","59","1","1","100.0","0","0.0","24","125","54","0","0","0","0","0","23","0","Augsburg","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Köln","Augsburg","https://fbref.com/en/matches/cc14e577/Koln-Augsburg-October-18-2025-Bundesliga","7"
"Kristijan Jakić","17","hr CRO","CB","28-157","90","63","5","26","34","4","0","63","0","0","","0","","23","73","38","0","0","0","1","0","31","1","Augsburg","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Köln","Augsburg","https://fbref.com/en/matches/cc14e577/Koln-Augsburg-October-18-2025-Bundesliga","7"
"Finn Dahmen","1","de GER","GK","27-205","90","44","26","41","3","0","0","44","0","0","","0","","16","118","70","0","0","0","0","0","17","0","Augsburg","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Köln","Augsburg","https://fbref.com/en/matches/cc14e577/Koln-Augsburg-October-18-2025-Bundesliga","7"
"Budu Zivzivadze","11","ge GEO","FW","31-222","78","27","0","2","10","16","5","27","4","4","100.0","0","0.0","17","130","69","2","2","0","3","2","21","5","Heidenheim","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Werder Bremen","https://fbref.com/en/matches/cbbd67c2/Heidenheim-Werder-Bremen-October-18-2025-Bundesliga","7"
"Marvin Pieringer","18","de GER","FW","26-014","12","6","0","1","3","2","1","6","0","0","","0","","2","16","8","0","0","0","1","0","5","0","Heidenheim","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Werder Bremen","https://fbref.com/en/matches/cbbd67c2/Heidenheim-Werder-Bremen-October-18-2025-Bundesliga","7"
"Mikkel Kaufmann","29","dk DEN","FW","24-288","32","13","0","1","8","4","1","13","0","0","","0","","4","17","7","0","0","0","1","0","9","2","Heidenheim","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Werder Bremen","https://fbref.com/en/matches/cbbd67c2/Heidenheim-Werder-Bremen-October-18-2025-Bundesliga","7"
"Stefan Schimmer","9","de GER","FW","31-173","58","22","0","3","4","15","3","22","1","0","0.0","0","0.0","12","39","22","1","1","0","1","1","21","4","Heidenheim","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Werder Bremen","https://fbref.com/en/matches/cbbd67c2/Heidenheim-Werder-Bremen-October-18-2025-Bundesliga","7"
"Arijon Ibrahimović","22","de GER","LM","19-311","90","66","0","3","23","40","3","66","3","2","66.7","0","0.0","33","215","143","6","5","1","1","1","41","10","Heidenheim","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Werder Bremen","https://fbref.com/en/matches/cbbd67c2/Heidenheim-Werder-Bremen-October-18-2025-Bundesliga","7"
"Niklas Dorsch","30","de GER","CM","27-276","78","52","0","4","26","22","2","52","1","1","100.0","0","0.0","25","123","87","1","2","0","1","2","32","2","Heidenheim","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Werder Bremen","https://fbref.com/en/matches/cbbd67c2/Heidenheim-Werder-Bremen-October-18-2025-Bundesliga","7"
"Mathias Honsak","17","at AUT","CM","28-302","12","9","1","1","3","5","1","9","0","0","","0","","3","37","27","2","1","1","0","0","5","5","Heidenheim","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Werder Bremen","https://fbref.com/en/matches/cbbd67c2/Heidenheim-Werder-Bremen-October-18-2025-Bundesliga","7"
"Jan Schöppner","3","de GER","CM","26-128","62","38","1","6","20","12","2","38","1","0","0.0","1","100.0","19","89","19","0","1","0","0","1","28","3","Heidenheim","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Werder Bremen","https://fbref.com/en/matches/cbbd67c2/Heidenheim-Werder-Bremen-October-18-2025-Bundesliga","7"
"Marnon Busch","2","de GER","RM","30-314","28","20","1","5","9","6","2","20","1","1","100.0","0","0.0","7","71","35","1","0","1","0","0","11","3","Heidenheim","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Werder Bremen","https://fbref.com/en/matches/cbbd67c2/Heidenheim-Werder-Bremen-October-18-2025-Bundesliga","7"
"Adrian Beck","21","de GER","RM,CM","28-131","78","50","1","8","25","17","3","50","3","2","66.7","1","33.3","25","117","63","2","1","1","3","1","34","5","Heidenheim","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Werder Bremen","https://fbref.com/en/matches/cbbd67c2/Heidenheim-Werder-Bremen-October-18-2025-Bundesliga","7"
"Julian Niehues","16","de GER","CM","24-184","12","7","2","4","2","1","0","7","0","0","","0","","3","13","2","0","0","0","0","0","2","1","Heidenheim","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Werder Bremen","https://fbref.com/en/matches/cbbd67c2/Heidenheim-Werder-Bremen-October-18-2025-Bundesliga","7"
"Jonas Föhrenbach","19","de GER","LB","29-265","90","75","3","10","27","40","3","75","0","0","","0","","30","143","75","3","1","0","1","0","42","9","Heidenheim","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Werder Bremen","https://fbref.com/en/matches/cbbd67c2/Heidenheim-Werder-Bremen-October-18-2025-Bundesliga","7"
"Tim Siersleben","4","de GER","CB","25-223","90","67","1","24","36","7","3","67","0","0","","0","","34","172","110","2","0","1","2","1","49","3","Heidenheim","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Werder Bremen","https://fbref.com/en/matches/cbbd67c2/Heidenheim-Werder-Bremen-October-18-2025-Bundesliga","7"
"Patrick Mainka","6","de GER","CB","30-346","90","78","7","27","48","4","2","78","0","0","","0","","31","105","47","1","1","0","0","0","47","1","Heidenheim","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Werder Bremen","https://fbref.com/en/matches/cbbd67c2/Heidenheim-Werder-Bremen-October-18-2025-Bundesliga","7"
"Omar Traoré","23","de GER","RB","27-256","90","63","2","16","30","19","1","63","2","1","50.0","1","50.0","25","131","78","2","2","0","1","1","41","3","Heidenheim","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Werder Bremen","https://fbref.com/en/matches/cbbd67c2/Heidenheim-Werder-Bremen-October-18-2025-Bundesliga","7"
"Diant Ramaj","41","de GER","GK","24-029","90","51","23","47","4","0","0","51","0","0","","0","","30","135","114","0","0","0","0","0","35","0","Heidenheim","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Werder Bremen","https://fbref.com/en/matches/cbbd67c2/Heidenheim-Werder-Bremen-October-18-2025-Bundesliga","7"
"Romano Schmid","20","at AUT","FW","25-264","90","57","2","7","23","29","5","57","2","1","50.0","1","50.0","32","224","149","5","3","1","1","4","43","5","Werder Bremen","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Werder Bremen","https://fbref.com/en/matches/cbbd67c2/Heidenheim-Werder-Bremen-October-18-2025-Bundesliga","7"
"Samuel Mbangula","7","be BEL","LW","21-275","62","22","1","4","12","7","0","22","4","3","75.0","1","25.0","12","142","118","3","2","0","2","2","13","0","Werder Bremen","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Werder Bremen","https://fbref.com/en/matches/cbbd67c2/Heidenheim-Werder-Bremen-October-18-2025-Bundesliga","7"
"Justin Njinmah","11","de GER","LW","24-337","28","10","0","2","3","5","1","10","0","0","","0","","6","27","16","1","0","1","0","0","5","4","Werder Bremen","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Werder Bremen","https://fbref.com/en/matches/cbbd67c2/Heidenheim-Werder-Bremen-October-18-2025-Bundesliga","7"
"Marco Grüll","17","at AUT","LM,RW","27-104","90","40","4","11","17","14","2","40","1","1","100.0","0","0.0","20","101","81","1","1","0","2","0","25","5","Werder Bremen","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Werder Bremen","https://fbref.com/en/matches/cbbd67c2/Heidenheim-Werder-Bremen-October-18-2025-Bundesliga","7"
"Cameron Puertas","18","ch SUI","LM,CM","27-061","67","45","5","16","15","14","4","45","1","0","0.0","1","100.0","20","61","22","0","0","0","2","0","28","4","Werder Bremen","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Werder Bremen","https://fbref.com/en/matches/cbbd67c2/Heidenheim-Werder-Bremen-October-18-2025-Bundesliga","7"
"Leonardo Bittencourt","10","de GER","CM","31-303","23","19","0","0","12","7","1","19","0","0","","0","","15","59","32","0","0","0","1","0","16","0","Werder Bremen","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Werder Bremen","https://fbref.com/en/matches/cbbd67c2/Heidenheim-Werder-Bremen-October-18-2025-Bundesliga","7"
"Jens Stage","6","dk DEN","RM,CM","28-344","90","45","4","20","18","7","3","45","1","1","100.0","0","0.0","19","121","62","2","1","0","0","1","25","1","Werder Bremen","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Werder Bremen","https://fbref.com/en/matches/cbbd67c2/Heidenheim-Werder-Bremen-October-18-2025-Bundesliga","7"
"Patrice Čović","24","hr CRO","RM,RW","18-115","67","38","0","8","20","10","1","38","1","0","0.0","1","100.0","19","63","36","2","1","1","0","0","28","1","Werder Bremen","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Werder Bremen","https://fbref.com/en/matches/cbbd67c2/Heidenheim-Werder-Bremen-October-18-2025-Bundesliga","7"
"Victor Boniface","44","ng NGA","RW","24-299","23","15","0","1","7","7","2","15","0","0","","0","","8","35","28","0","0","0","3","0","9","0","Werder Bremen","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Werder Bremen","https://fbref.com/en/matches/cbbd67c2/Heidenheim-Werder-Bremen-October-18-2025-Bundesliga","7"
"Marco Friedl","32","at AUT","LB","27-216","90","55","8","28","18","9","0","55","0","0","","0","","21","87","32","1","0","0","1","0","20","0","Werder Bremen","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Werder Bremen","https://fbref.com/en/matches/cbbd67c2/Heidenheim-Werder-Bremen-October-18-2025-Bundesliga","7"
"Abdoul Coulibaly","31","de GER","CB","18-148","90","54","12","31","22","1","0","54","0","0","","0","","27","148","84","1","1","0","1","0","29","0","Werder Bremen","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Werder Bremen","https://fbref.com/en/matches/cbbd67c2/Heidenheim-Werder-Bremen-October-18-2025-Bundesliga","7"
"Amos Pieper","5","de GER","CB","27-274","90","61","12","33","28","0","0","61","0","0","","0","","24","88","47","0","0","0","0","0","37","0","Werder Bremen","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Werder Bremen","https://fbref.com/en/matches/cbbd67c2/Heidenheim-Werder-Bremen-October-18-2025-Bundesliga","7"
"Yukinari Sugawara","3","jp JPN","RB","25-112","90","63","4","26","20","17","4","63","1","0","0.0","1","100.0","24","70","43","0","0","0","0","0","32","5","Werder Bremen","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Werder Bremen","https://fbref.com/en/matches/cbbd67c2/Heidenheim-Werder-Bremen-October-18-2025-Bundesliga","7"
"Mio Backhaus","30","de GER","GK","21-185","90","37","32","36","1","0","0","37","0","0","","0","","21","121","70","0","0","0","0","0","15","0","Werder Bremen","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Werder Bremen","https://fbref.com/en/matches/cbbd67c2/Heidenheim-Werder-Bremen-October-18-2025-Bundesliga","7"
"Benedict Hollerbach","17","de GER","FW","24-154","85","29","2","5","9","15","5","29","1","0","0.0","0","0.0","17","118","10","1","2","0","5","4","20","11","Mainz 05","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","Bayer Leverkusen","https://fbref.com/en/matches/cbacd84f/Mainz-05-Bayer-Leverkusen-October-18-2025-Bundesliga","7"
"Armindo Sieb","11","de GER","AM","22-243","5","5","0","0","0","5","1","5","0","0","","0","","4","13","6","0","1","0","1","0","4","0","Mainz 05","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","Bayer Leverkusen","https://fbref.com/en/matches/cbacd84f/Mainz-05-Bayer-Leverkusen-October-18-2025-Bundesliga","7"
"Lee Jae-sung","7","kr KOR","AM","33-069","80","26","1","6","8","12","4","26","1","1","100.0","0","0.0","11","48","17","0","0","0","1","2","12","3","Mainz 05","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","Bayer Leverkusen","https://fbref.com/en/matches/cbacd84f/Mainz-05-Bayer-Leverkusen-October-18-2025-Bundesliga","7"
"William Bøving","14","dk DEN","FW,AM","22-231","10","8","0","0","4","4","0","8","0","0","","0","","2","3","2","0","0","0","1","0","2","1","Mainz 05","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","Bayer Leverkusen","https://fbref.com/en/matches/cbacd84f/Mainz-05-Bayer-Leverkusen-October-18-2025-Bundesliga","7"
"Paul Nebel","8","de GER","AM","23-008","90","47","0","3","14","30","3","47","2","1","50.0","1","50.0","33","179","39","0","0","0","5","2","35","12","Mainz 05","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","Bayer Leverkusen","https://fbref.com/en/matches/cbacd84f/Mainz-05-Bayer-Leverkusen-October-18-2025-Bundesliga","7"
"Kaishu Sano","6","jp JPN","CM","24-292","90","49","2","9","28","13","2","49","0","0","","0","","24","122","47","2","1","1","2","1","21","0","Mainz 05","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","Bayer Leverkusen","https://fbref.com/en/matches/cbacd84f/Mainz-05-Bayer-Leverkusen-October-18-2025-Bundesliga","7"
"Nadiem Amiri","10","de GER","CM","28-356","90","64","2","11","27","27","5","63","1","1","100.0","0","0.0","39","191","112","2","0","1","0","2","36","2","Mainz 05","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","Bayer Leverkusen","https://fbref.com/en/matches/cbacd84f/Mainz-05-Bayer-Leverkusen-October-18-2025-Bundesliga","7"
"Phillipp Mwene","2","at AUT","WB","31-262","90","51","1","9","20","25","2","51","1","0","0.0","1","100.0","29","170","110","3","2","0","0","1","28","5","Mainz 05","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","Bayer Leverkusen","https://fbref.com/en/matches/cbacd84f/Mainz-05-Bayer-Leverkusen-October-18-2025-Bundesliga","7"
"Nikolas Veratschnig","22","at AUT","WB","22-267","64","33","2","7","12","14","1","33","2","1","50.0","1","50.0","20","74","37","1","1","0","0","1","19","4","Mainz 05","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","Bayer Leverkusen","https://fbref.com/en/matches/cbacd84f/Mainz-05-Bayer-Leverkusen-October-18-2025-Bundesliga","7"
"Arnaud Nordin","9","fr FRA","WB","27-123","26","18","0","2","10","7","1","18","1","1","100.0","0","0.0","8","52","31","1","1","0","1","0","11","5","Mainz 05","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","Bayer Leverkusen","https://fbref.com/en/matches/cbacd84f/Mainz-05-Bayer-Leverkusen-October-18-2025-Bundesliga","7"
"Dominik Kohr","31","de GER","CB","31-260","90","56","4","27","25","4","1","56","0","0","","0","","26","117","75","0","0","0","1","0","30","1","Mainz 05","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","Bayer Leverkusen","https://fbref.com/en/matches/cbacd84f/Mainz-05-Bayer-Leverkusen-October-18-2025-Bundesliga","7"
"Stefan Bell","16","de GER","CB","34-055","64","47","6","23","23","1","1","47","0","0","","0","","25","105","31","0","0","0","0","0","28","0","Mainz 05","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","Bayer Leverkusen","https://fbref.com/en/matches/cbacd84f/Mainz-05-Bayer-Leverkusen-October-18-2025-Bundesliga","7"
"Andreas Hanche-Olsen","25","no NOR","CB","28-274","26","19","3","11","4","4","0","19","0","0","","0","","8","25","17","0","1","0","0","0","9","0","Mainz 05","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","Bayer Leverkusen","https://fbref.com/en/matches/cbacd84f/Mainz-05-Bayer-Leverkusen-October-18-2025-Bundesliga","7"
"Danny da Costa","21","de GER","CB","32-097","90","70","8","38","28","5","0","70","0","0","","0","","36","177","76","0","2","0","0","0","40","0","Mainz 05","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","Bayer Leverkusen","https://fbref.com/en/matches/cbacd84f/Mainz-05-Bayer-Leverkusen-October-18-2025-Bundesliga","7"
"Lasse Rieß","1","de GER","GK","24-083","90","35","25","33","2","0","0","35","0","0","","0","","22","123","77","0","0","0","0","0","15","0","Mainz 05","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","Bayer Leverkusen","https://fbref.com/en/matches/cbacd84f/Mainz-05-Bayer-Leverkusen-October-18-2025-Bundesliga","7"
"Christian Kofane","35","cm CMR","FW","19-084","78","23","1","1","6","16","8","23","0","0","","0","","9","35","21","2","1","1","2","0","19","10","Bayer Leverkusen","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","Bayer Leverkusen","https://fbref.com/en/matches/cbacd84f/Mainz-05-Bayer-Leverkusen-October-18-2025-Bundesliga","7"
"Martin Terrier","11","fr FRA","FW","28-228","12","10","0","1","4","5","2","10","1","1","100.0","0","0.0","7","48","14","2","0","1","0","1","7","3","Bayer Leverkusen","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","Bayer Leverkusen","https://fbref.com/en/matches/cbacd84f/Mainz-05-Bayer-Leverkusen-October-18-2025-Bundesliga","7"
"Ernest Poku","19","nl NED","AM","21-263","78","36","0","2","10","24","7","36","3","1","33.3","1","33.3","26","205","171","9","4","6","1","2","30","6","Bayer Leverkusen","Bundesliga","2025-2026","Saturday October 18, 2025, 15:30 (venue time) 14:30 (local time)","Mainz 05","Bayer Leverkusen","https://fbref.com/en/matches/cbacd84f/Mainz-05-Bayer-Leverkusen-October-18-2025-Bundesliga","7"
