"player","shirtnumber","nationality","position","age","minutes","touches","touches_def_pen_area","touches_def_3rd","touches_mid_3rd","touches_att_3rd","touches_att_pen_area","touches_live_ball","take_ons","take_ons_won","take_ons_won_pct","take_ons_tackled","take_ons_tackled_pct","carries","carries_distance","carries_progressive_distance","progressive_carries","carries_into_final_third","carries_into_penalty_area","miscontrols","dispossessed","passes_received","progressive_passes_received","team","league","season","match_date","home_team","away_team","match_url","gameweek"
"Jusuf Gazibegović","25","ba BIH","LB","25-173","23","14","2","9","3","2","0","14","0","0","","0","","4","41","12","1","0","0","1","0","5","0","Köln","Bundesliga","2025-2026","Sunday August 31, 2025, 19:30 (venue time) 18:30 (local time)","Köln","Freiburg","https://fbref.com/en/matches/4291408f/Koln-Freiburg-August-31-2025-Bundesliga","2"
"Timo Hübers","4","de GER","CB","29-042","45","32","9","19","12","1","1","32","0","0","","0","","18","58","25","0","0","0","2","0","18","0","Köln","Bundesliga","2025-2026","Sunday August 31, 2025, 19:30 (venue time) 18:30 (local time)","Köln","Freiburg","https://fbref.com/en/matches/4291408f/Koln-Freiburg-August-31-2025-Bundesliga","2"
"Joël Schmied","2","ch SUI","CB","26-342","45","22","0","6","16","0","0","22","0","0","","0","","15","78","7","0","0","0","0","0","18","0","Köln","Bundesliga","2025-2026","Sunday August 31, 2025, 19:30 (venue time) 18:30 (local time)","Köln","Freiburg","https://fbref.com/en/matches/4291408f/Koln-Freiburg-August-31-2025-Bundesliga","2"
"Rav van den Berg","33","nl NED","CB","21-055","90","54","8","33","20","1","1","54","0","0","","0","","26","53","23","0","0","0","2","0","31","0","Köln","Bundesliga","2025-2026","Sunday August 31, 2025, 19:30 (venue time) 18:30 (local time)","Köln","Freiburg","https://fbref.com/en/matches/4291408f/Koln-Freiburg-August-31-2025-Bundesliga","2"
"Sebastian Sebulonsen","28","no NOR","RB","25-216","90","38","3","12","15","11","3","38","1","1","100.0","0","0.0","18","91","32","0","0","0","4","1","16","1","Köln","Bundesliga","2025-2026","Sunday August 31, 2025, 19:30 (venue time) 18:30 (local time)","Köln","Freiburg","https://fbref.com/en/matches/4291408f/Koln-Freiburg-August-31-2025-Bundesliga","2"
"Marvin Schwäbe","1","de GER","GK","30-128","90","44","33","43","1","0","0","44","0","0","","0","","27","131","100","0","0","0","0","0","21","0","Köln","Bundesliga","2025-2026","Sunday August 31, 2025, 19:30 (venue time) 18:30 (local time)","Köln","Freiburg","https://fbref.com/en/matches/4291408f/Koln-Freiburg-August-31-2025-Bundesliga","2"
"Lucas Höler","9","de GER","FW","31-052","84","28","1","5","13","10","5","28","2","2","100.0","0","0.0","15","56","10","0","0","0","2","0","21","1","Freiburg","Bundesliga","2025-2026","Sunday August 31, 2025, 19:30 (venue time) 18:30 (local time)","Köln","Freiburg","https://fbref.com/en/matches/4291408f/Koln-Freiburg-August-31-2025-Bundesliga","2"
"Junior Adamu","20","at AUT","FW","24-086","6","3","0","0","1","2","1","3","0","0","","0","","3","11","6","0","0","0","0","0","3","2","Freiburg","Bundesliga","2025-2026","Sunday August 31, 2025, 19:30 (venue time) 18:30 (local time)","Köln","Freiburg","https://fbref.com/en/matches/4291408f/Koln-Freiburg-August-31-2025-Bundesliga","2"
"Vincenzo Grifo","32","it ITA","LW","32-146","68","53","1","8","27","18","1","53","1","1","100.0","0","0.0","31","141","76","3","2","0","0","1","37","6","Freiburg","Bundesliga","2025-2026","Sunday August 31, 2025, 19:30 (venue time) 18:30 (local time)","Köln","Freiburg","https://fbref.com/en/matches/4291408f/Koln-Freiburg-August-31-2025-Bundesliga","2"
"Nicolas Höfler","27","de GER","CM","35-175","22","29","2","3","20","6","1","29","1","1","100.0","0","0.0","16","54","21","0","0","0","0","0","20","1","Freiburg","Bundesliga","2025-2026","Sunday August 31, 2025, 19:30 (venue time) 18:30 (local time)","Köln","Freiburg","https://fbref.com/en/matches/4291408f/Koln-Freiburg-August-31-2025-Bundesliga","2"
"Eren Dinkçi","18","de GER","RW","23-261","45","23","0","5","11","7","0","23","0","0","","0","","13","55","22","0","0","0","0","1","13","4","Freiburg","Bundesliga","2025-2026","Sunday August 31, 2025, 19:30 (venue time) 18:30 (local time)","Köln","Freiburg","https://fbref.com/en/matches/4291408f/Koln-Freiburg-August-31-2025-Bundesliga","2"
"Merlin Röhl","34","de GER","FW,RW","23-057","45","29","0","2","11","16","1","29","0","0","","0","","16","76","11","0","1","0","3","1","22","5","Freiburg","Bundesliga","2025-2026","Sunday August 31, 2025, 19:30 (venue time) 18:30 (local time)","Köln","Freiburg","https://fbref.com/en/matches/4291408f/Koln-Freiburg-August-31-2025-Bundesliga","2"
"Yuito Suzuki","14","jp JPN","AM","23-310","68","19","0","1","12","6","1","19","1","0","0.0","1","100.0","13","78","48","2","1","0","1","2","13","3","Freiburg","Bundesliga","2025-2026","Sunday August 31, 2025, 19:30 (venue time) 18:30 (local time)","Köln","Freiburg","https://fbref.com/en/matches/4291408f/Koln-Freiburg-August-31-2025-Bundesliga","2"
"Anthony Jung","5","de GER","CB","33-301","22","36","1","7","26","3","0","36","0","0","","0","","28","143","93","0","0","0","0","0","31","0","Freiburg","Bundesliga","2025-2026","Sunday August 31, 2025, 19:30 (venue time) 18:30 (local time)","Köln","Freiburg","https://fbref.com/en/matches/4291408f/Koln-Freiburg-August-31-2025-Bundesliga","2"
"Johan Manzambi","44","ch SUI","DM,LM","19-321","90","54","0","6","30","18","3","54","1","0","0.0","0","0.0","38","311","176","7","6","2","3","2","47","5","Freiburg","Bundesliga","2025-2026","Sunday August 31, 2025, 19:30 (venue time) 18:30 (local time)","Köln","Freiburg","https://fbref.com/en/matches/4291408f/Koln-Freiburg-August-31-2025-Bundesliga","2"
"Maximilian Eggestein","8","de GER","DM,CM","28-266","90","65","2","7","38","20","4","65","0","0","","0","","29","115","41","0","1","0","0","0","42","0","Freiburg","Bundesliga","2025-2026","Sunday August 31, 2025, 19:30 (venue time) 18:30 (local time)","Köln","Freiburg","https://fbref.com/en/matches/4291408f/Koln-Freiburg-August-31-2025-Bundesliga","2"
"Christian Günter","30","de GER","LB","32-184","90","57","0","10","22","25","1","57","1","0","0.0","1","100.0","28","94","37","2","1","0","2","0","35","4","Freiburg","Bundesliga","2025-2026","Sunday August 31, 2025, 19:30 (venue time) 18:30 (local time)","Köln","Freiburg","https://fbref.com/en/matches/4291408f/Koln-Freiburg-August-31-2025-Bundesliga","2"
"Philipp Lienhart","3","at AUT","CB","29-051","90","96","1","41","43","12","3","96","0","0","","0","","67","318","139","1","0","0","0","0","75","1","Freiburg","Bundesliga","2025-2026","Sunday August 31, 2025, 19:30 (venue time) 18:30 (local time)","Köln","Freiburg","https://fbref.com/en/matches/4291408f/Koln-Freiburg-August-31-2025-Bundesliga","2"
"Matthias Ginter","28","de GER","CB,RB","31-224","90","77","5","38","30","9","4","77","0","0","","0","","50","143","39","0","0","0","0","0","58","3","Freiburg","Bundesliga","2025-2026","Sunday August 31, 2025, 19:30 (venue time) 18:30 (local time)","Köln","Freiburg","https://fbref.com/en/matches/4291408f/Koln-Freiburg-August-31-2025-Bundesliga","2"
"Lukas Kübler","17","de GER","RB,RM","33-001","84","69","4","20","43","6","1","69","0","0","","0","","31","99","37","1","1","0","0","0","39","2","Freiburg","Bundesliga","2025-2026","Sunday August 31, 2025, 19:30 (venue time) 18:30 (local time)","Köln","Freiburg","https://fbref.com/en/matches/4291408f/Koln-Freiburg-August-31-2025-Bundesliga","2"
"Philipp Treu","29","de GER","RM","24-271","6","8","0","1","4","3","0","8","0","0","","0","","6","34","8","1","0","0","0","0","7","1","Freiburg","Bundesliga","2025-2026","Sunday August 31, 2025, 19:30 (venue time) 18:30 (local time)","Köln","Freiburg","https://fbref.com/en/matches/4291408f/Koln-Freiburg-August-31-2025-Bundesliga","2"
"Noah Atubolu","1","de GER","GK","23-098","90","45","31","42","3","0","0","45","0","0","","0","","31","115","76","0","0","0","0","0","31","0","Freiburg","Bundesliga","2025-2026","Sunday August 31, 2025, 19:30 (venue time) 18:30 (local time)","Köln","Freiburg","https://fbref.com/en/matches/4291408f/Koln-Freiburg-August-31-2025-Bundesliga","2"
"Patrik Schick","14","cz CZE","FW","29-231","81","27","2","5","13","9","2","26","0","0","","0","","5","23","14","0","0","0","2","0","16","2","Bayer Leverkusen","Bundesliga","2025-2026","Friday September 12, 2025, 20:30 (venue time) 19:30 (local time)","Bayer Leverkusen","Eintracht Frankfurt","https://fbref.com/en/matches/09882b39/Bayer-Leverkusen-Eintracht-Frankfurt-September-12-2025-Bundesliga","3"
"Axel Tapé","16","fr FRA","FW,RB","18-033","9","7","0","1","0","6","2","7","2","2","100.0","0","0.0","4","42","32","1","0","1","2","0","5","2","Bayer Leverkusen","Bundesliga","2025-2026","Friday September 12, 2025, 20:30 (venue time) 19:30 (local time)","Bayer Leverkusen","Eintracht Frankfurt","https://fbref.com/en/matches/09882b39/Bayer-Leverkusen-Eintracht-Frankfurt-September-12-2025-Bundesliga","3"
"Malik Tillman","10","us USA","AM","23-107","61","24","0","6","8","10","3","24","0","0","","0","","13","54","21","1","0","0","0","1","14","1","Bayer Leverkusen","Bundesliga","2025-2026","Friday September 12, 2025, 20:30 (venue time) 19:30 (local time)","Bayer Leverkusen","Eintracht Frankfurt","https://fbref.com/en/matches/09882b39/Bayer-Leverkusen-Eintracht-Frankfurt-September-12-2025-Bundesliga","3"
"Ezequiél Fernández","6","ar ARG","LM","23-049","28","17","2","7","8","2","0","17","1","0","0.0","1","100.0","7","61","5","0","0","0","1","0","8","0","Bayer Leverkusen","Bundesliga","2025-2026","Friday September 12, 2025, 20:30 (venue time) 19:30 (local time)","Bayer Leverkusen","Eintracht Frankfurt","https://fbref.com/en/matches/09882b39/Bayer-Leverkusen-Eintracht-Frankfurt-September-12-2025-Bundesliga","3"
"Nathan Tella","23","ng NGA","AM,CM","26-069","82","28","0","3","12","16","4","28","6","3","50.0","2","33.3","20","203","155","5","5","3","1","3","22","4","Bayer Leverkusen","Bundesliga","2025-2026","Friday September 12, 2025, 20:30 (venue time) 19:30 (local time)","Bayer Leverkusen","Eintracht Frankfurt","https://fbref.com/en/matches/09882b39/Bayer-Leverkusen-Eintracht-Frankfurt-September-12-2025-Bundesliga","3"
"Christian Kofane","35","cm CMR","CM,FW","19-048","8","2","0","1","0","1","0","2","0","0","","0","","0","0","0","0","0","0","0","0","0","0","Bayer Leverkusen","Bundesliga","2025-2026","Friday September 12, 2025, 20:30 (venue time) 19:30 (local time)","Bayer Leverkusen","Eintracht Frankfurt","https://fbref.com/en/matches/09882b39/Bayer-Leverkusen-Eintracht-Frankfurt-September-12-2025-Bundesliga","3"
"Exequiel Palacios","25","ar ARG","CM","26-342","14","2","0","1","1","0","0","2","0","0","","0","","1","1","0","0","0","0","0","0","1","0","Bayer Leverkusen","Bundesliga","2025-2026","Friday September 12, 2025, 20:30 (venue time) 19:30 (local time)","Bayer Leverkusen","Eintracht Frankfurt","https://fbref.com/en/matches/09882b39/Bayer-Leverkusen-Eintracht-Frankfurt-September-12-2025-Bundesliga","3"
"Aleix García","24","es ESP","CM","28-076","76","53","1","18","17","18","1","53","0","0","","0","","22","76","25","0","1","0","1","0","33","2","Bayer Leverkusen","Bundesliga","2025-2026","Friday September 12, 2025, 20:30 (venue time) 19:30 (local time)","Bayer Leverkusen","Eintracht Frankfurt","https://fbref.com/en/matches/09882b39/Bayer-Leverkusen-Eintracht-Frankfurt-September-12-2025-Bundesliga","3"
"Robert Andrich","8","de GER","CM","30-355","58","23","1","6","14","4","1","23","1","0","0.0","1","100.0","13","49","11","0","1","1","2","0","12","0","Bayer Leverkusen","Bundesliga","2025-2026","Friday September 12, 2025, 20:30 (venue time) 19:30 (local time)","Bayer Leverkusen","Eintracht Frankfurt","https://fbref.com/en/matches/09882b39/Bayer-Leverkusen-Eintracht-Frankfurt-September-12-2025-Bundesliga","3"
"Álex Grimaldo","20","es ESP","WB,LB","29-357","90","49","2","16","25","9","0","49","6","3","50.0","3","50.0","15","112","34","1","0","0","0","0","17","2","Bayer Leverkusen","Bundesliga","2025-2026","Friday September 12, 2025, 20:30 (venue time) 19:30 (local time)","Bayer Leverkusen","Eintracht Frankfurt","https://fbref.com/en/matches/09882b39/Bayer-Leverkusen-Eintracht-Frankfurt-September-12-2025-Bundesliga","3"
"Lucas Vázquez","21","es ESP","WB,RB,CM","34-073","90","47","1","10","18","19","1","47","0","0","","0","","20","76","41","1","1","0","1","1","25","4","Bayer Leverkusen","Bundesliga","2025-2026","Friday September 12, 2025, 20:30 (venue time) 19:30 (local time)","Bayer Leverkusen","Eintracht Frankfurt","https://fbref.com/en/matches/09882b39/Bayer-Leverkusen-Eintracht-Frankfurt-September-12-2025-Bundesliga","3"
"Edmond Tapsoba","12","bf BFA","CB","26-222","90","64","16","40","24","0","0","64","0","0","","0","","30","107","18","0","0","0","0","0","33","0","Bayer Leverkusen","Bundesliga","2025-2026","Friday September 12, 2025, 20:30 (venue time) 19:30 (local time)","Bayer Leverkusen","Eintracht Frankfurt","https://fbref.com/en/matches/09882b39/Bayer-Leverkusen-Eintracht-Frankfurt-September-12-2025-Bundesliga","3"
"Loïc Bade","5","fr FRA","CB","25-154","90","43","9","28","11","4","2","43","0","0","","0","","25","137","52","0","0","0","1","0","26","0","Bayer Leverkusen","Bundesliga","2025-2026","Friday September 12, 2025, 20:30 (venue time) 19:30 (local time)","Bayer Leverkusen","Eintracht Frankfurt","https://fbref.com/en/matches/09882b39/Bayer-Leverkusen-Eintracht-Frankfurt-September-12-2025-Bundesliga","3"
"Jarell Quansah","4","eng ENG","CB","22-226","90","46","12","27","18","3","1","46","1","0","0.0","1","100.0","26","67","16","0","0","0","0","0","27","0","Bayer Leverkusen","Bundesliga","2025-2026","Friday September 12, 2025, 20:30 (venue time) 19:30 (local time)","Bayer Leverkusen","Eintracht Frankfurt","https://fbref.com/en/matches/09882b39/Bayer-Leverkusen-Eintracht-Frankfurt-September-12-2025-Bundesliga","3"
"Mark Flekken","1","nl NED","GK","32-091","90","40","27","40","0","0","0","40","0","0","","0","","24","133","73","0","0","0","0","0","18","0","Bayer Leverkusen","Bundesliga","2025-2026","Friday September 12, 2025, 20:30 (venue time) 19:30 (local time)","Bayer Leverkusen","Eintracht Frankfurt","https://fbref.com/en/matches/09882b39/Bayer-Leverkusen-Eintracht-Frankfurt-September-12-2025-Bundesliga","3"
"Jonathan Burkardt","9","de GER","FW","25-063","82","16","1","2","6","8","4","16","0","0","","0","","8","9","3","0","0","0","1","0","12","2","Eintracht Frankfurt","Bundesliga","2025-2026","Friday September 12, 2025, 20:30 (venue time) 19:30 (local time)","Bayer Leverkusen","Eintracht Frankfurt","https://fbref.com/en/matches/09882b39/Bayer-Leverkusen-Eintracht-Frankfurt-September-12-2025-Bundesliga","3"
"Elye Wahi","17","fr FRA","FW","22-253","8","5","0","0","2","3","1","5","0","0","","0","","4","40","33","2","1","1","0","0","4","0","Eintracht Frankfurt","Bundesliga","2025-2026","Friday September 12, 2025, 20:30 (venue time) 19:30 (local time)","Bayer Leverkusen","Eintracht Frankfurt","https://fbref.com/en/matches/09882b39/Bayer-Leverkusen-Eintracht-Frankfurt-September-12-2025-Bundesliga","3"
"Jean Mattéo Bahoya","19","fr FRA","LW,LM","20-128","82","40","1","7","7","30","4","40","2","1","50.0","1","50.0","31","239","159","6","4","3","3","2","28","9","Eintracht Frankfurt","Bundesliga","2025-2026","Friday September 12, 2025, 20:30 (venue time) 19:30 (local time)","Bayer Leverkusen","Eintracht Frankfurt","https://fbref.com/en/matches/09882b39/Bayer-Leverkusen-Eintracht-Frankfurt-September-12-2025-Bundesliga","3"
"Ansgar Knauff","7","de GER","LM","23-245","8","7","0","0","0","7","0","7","1","0","0.0","1","100.0","6","47","19","0","0","0","0","0","6","6","Eintracht Frankfurt","Bundesliga","2025-2026","Friday September 12, 2025, 20:30 (venue time) 19:30 (local time)","Bayer Leverkusen","Eintracht Frankfurt","https://fbref.com/en/matches/09882b39/Bayer-Leverkusen-Eintracht-Frankfurt-September-12-2025-Bundesliga","3"
"Ritsu Doan","20","jp JPN","RW,RM","27-088","90","50","0","0","16","34","3","50","6","2","33.3","4","66.7","32","165","64","1","1","0","3","3","37","11","Eintracht Frankfurt","Bundesliga","2025-2026","Friday September 12, 2025, 20:30 (venue time) 19:30 (local time)","Bayer Leverkusen","Eintracht Frankfurt","https://fbref.com/en/matches/09882b39/Bayer-Leverkusen-Eintracht-Frankfurt-September-12-2025-Bundesliga","3"
"Can Uzun","42","tr TUR","AM,CM","19-305","82","55","0","2","28","26","1","55","3","1","33.3","2","66.7","35","189","73","1","5","0","1","0","37","2","Eintracht Frankfurt","Bundesliga","2025-2026","Friday September 12, 2025, 20:30 (venue time) 19:30 (local time)","Bayer Leverkusen","Eintracht Frankfurt","https://fbref.com/en/matches/09882b39/Bayer-Leverkusen-Eintracht-Frankfurt-September-12-2025-Bundesliga","3"
"Mahmoud Dahoud","18","de GER","CM","29-254","8","4","0","1","3","0","0","4","0","0","","0","","3","11","10","0","0","0","1","0","3","0","Eintracht Frankfurt","Bundesliga","2025-2026","Friday September 12, 2025, 20:30 (venue time) 19:30 (local time)","Bayer Leverkusen","Eintracht Frankfurt","https://fbref.com/en/matches/09882b39/Bayer-Leverkusen-Eintracht-Frankfurt-September-12-2025-Bundesliga","3"
"Fares Chaïbi","8","dz ALG","DM,CM","22-288","90","47","0","7","21","20","2","47","2","1","50.0","1","50.0","30","151","64","3","2","0","0","2","29","0","Eintracht Frankfurt","Bundesliga","2025-2026","Friday September 12, 2025, 20:30 (venue time) 19:30 (local time)","Bayer Leverkusen","Eintracht Frankfurt","https://fbref.com/en/matches/09882b39/Bayer-Leverkusen-Eintracht-Frankfurt-September-12-2025-Bundesliga","3"
"Oscar Højlund","6","dk DEN","DM","20-251","70","31","1","7","19","5","1","31","0","0","","0","","15","40","8","0","0","0","0","0","17","0","Eintracht Frankfurt","Bundesliga","2025-2026","Friday September 12, 2025, 20:30 (venue time) 19:30 (local time)","Bayer Leverkusen","Eintracht Frankfurt","https://fbref.com/en/matches/09882b39/Bayer-Leverkusen-Eintracht-Frankfurt-September-12-2025-Bundesliga","3"
"Michy Batshuayi","30","be BEL","FW","31-345","20","7","0","1","4","2","2","7","0","0","","0","","5","21","3","0","0","0","1","0","5","0","Eintracht Frankfurt","Bundesliga","2025-2026","Friday September 12, 2025, 20:30 (venue time) 19:30 (local time)","Bayer Leverkusen","Eintracht Frankfurt","https://fbref.com/en/matches/09882b39/Bayer-Leverkusen-Eintracht-Frankfurt-September-12-2025-Bundesliga","3"
"Arthur Theate","3","be BEL","CB,LB","25-110","90","102","11","37","52","13","1","102","1","0","0.0","1","100.0","71","340","226","3","3","0","1","0","72","1","Eintracht Frankfurt","Bundesliga","2025-2026","Friday September 12, 2025, 20:30 (venue time) 19:30 (local time)","Bayer Leverkusen","Eintracht Frankfurt","https://fbref.com/en/matches/09882b39/Bayer-Leverkusen-Eintracht-Frankfurt-September-12-2025-Bundesliga","3"
"Robin Koch","4","de GER","CB","29-057","90","87","10","29","52","6","1","87","0","0","","0","","44","154","35","0","0","0","1","1","54","0","Eintracht Frankfurt","Bundesliga","2025-2026","Friday September 12, 2025, 20:30 (venue time) 19:30 (local time)","Bayer Leverkusen","Eintracht Frankfurt","https://fbref.com/en/matches/09882b39/Bayer-Leverkusen-Eintracht-Frankfurt-September-12-2025-Bundesliga","3"
"Nnamdi Collins","34","de GER","RB,CB","21-245","90","92","1","16","54","22","0","92","5","0","0.0","5","100.0","61","300","202","5","3","0","1","0","65","4","Eintracht Frankfurt","Bundesliga","2025-2026","Friday September 12, 2025, 20:30 (venue time) 19:30 (local time)","Bayer Leverkusen","Eintracht Frankfurt","https://fbref.com/en/matches/09882b39/Bayer-Leverkusen-Eintracht-Frankfurt-September-12-2025-Bundesliga","3"
"Rasmus Kristensen","13","dk DEN","RB","28-063","9","8","0","0","5","3","0","8","0","0","","0","","4","19","4","0","0","0","0","0","6","1","Eintracht Frankfurt","Bundesliga","2025-2026","Friday September 12, 2025, 20:30 (venue time) 19:30 (local time)","Bayer Leverkusen","Eintracht Frankfurt","https://fbref.com/en/matches/09882b39/Bayer-Leverkusen-Eintracht-Frankfurt-September-12-2025-Bundesliga","3"
"Nathaniel Brown","21","de GER","LB","22-088","81","49","1","13","21","16","2","49","1","0","0.0","1","100.0","39","223","126","7","4","1","1","1","38","6","Eintracht Frankfurt","Bundesliga","2025-2026","Friday September 12, 2025, 20:30 (venue time) 19:30 (local time)","Bayer Leverkusen","Eintracht Frankfurt","https://fbref.com/en/matches/09882b39/Bayer-Leverkusen-Eintracht-Frankfurt-September-12-2025-Bundesliga","3"
"Michael Zetterer","23","de GER","GK","30-062","90","44","35","40","4","0","0","44","0","0","","0","","29","138","72","0","0","0","0","0","24","0","Eintracht Frankfurt","Bundesliga","2025-2026","Friday September 12, 2025, 20:30 (venue time) 19:30 (local time)","Bayer Leverkusen","Eintracht Frankfurt","https://fbref.com/en/matches/09882b39/Bayer-Leverkusen-Eintracht-Frankfurt-September-12-2025-Bundesliga","3"
"Budu Zivzivadze","11","ge GEO","FW","31-187","20","11","0","0","9","3","1","11","1","0","0.0","1","100.0","9","49","14","0","1","0","2","0","8","1","Heidenheim","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Dortmund","https://fbref.com/en/matches/906ce9a1/Heidenheim-Dortmund-September-13-2025-Bundesliga","3"
"Mathias Honsak","17","at AUT","CM,FW,LW","28-267","69","26","1","12","9","6","2","26","4","3","75.0","1","25.0","14","77","34","0","1","0","3","2","12","0","Heidenheim","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Dortmund","https://fbref.com/en/matches/906ce9a1/Heidenheim-Dortmund-September-13-2025-Bundesliga","3"
"Mikkel Kaufmann","29","dk DEN","CM","24-253","21","10","0","2","6","2","1","10","0","0","","0","","5","21","3","0","1","0","1","1","7","0","Heidenheim","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Dortmund","https://fbref.com/en/matches/906ce9a1/Heidenheim-Dortmund-September-13-2025-Bundesliga","3"
"Arijon Ibrahimović","22","de GER","RW,CM","19-276","80","42","0","9","19","15","1","42","2","1","50.0","1","50.0","11","85","23","1","1","1","5","1","23","2","Heidenheim","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Dortmund","https://fbref.com/en/matches/906ce9a1/Heidenheim-Dortmund-September-13-2025-Bundesliga","3"
"Tim Siersleben","4","de GER","CM","25-188","10","5","3","4","1","0","0","5","0","0","","0","","1","7","7","0","0","0","0","0","1","0","Heidenheim","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Dortmund","https://fbref.com/en/matches/906ce9a1/Heidenheim-Dortmund-September-13-2025-Bundesliga","3"
"Adrian Beck","21","de GER","LW,AM","28-096","45","20","1","6","9","5","0","20","1","1","100.0","0","0.0","11","60","47","1","1","0","1","0","13","1","Heidenheim","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Dortmund","https://fbref.com/en/matches/906ce9a1/Heidenheim-Dortmund-September-13-2025-Bundesliga","3"
"Sirlord Conteh","31","de GER","FW","29-066","45","16","1","9","4","3","0","16","1","0","0.0","1","100.0","4","25","10","0","0","0","2","0","5","0","Heidenheim","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Dortmund","https://fbref.com/en/matches/906ce9a1/Heidenheim-Dortmund-September-13-2025-Bundesliga","3"
"Luca Kerber","20","de GER","CM,DM","23-187","90","26","6","15","6","5","2","26","0","0","","0","","6","35","14","0","0","0","0","0","8","2","Heidenheim","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Dortmund","https://fbref.com/en/matches/906ce9a1/Heidenheim-Dortmund-September-13-2025-Bundesliga","3"
"Jan Schöppner","3","de GER","CB,DM","26-093","90","40","11","26","14","2","0","40","1","1","100.0","0","0.0","11","95","45","0","0","0","2","0","13","0","Heidenheim","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Dortmund","https://fbref.com/en/matches/906ce9a1/Heidenheim-Dortmund-September-13-2025-Bundesliga","3"
"Leart Paqarada","32","xk KVX","LB","30-340","6","2","0","2","0","0","0","2","0","0","","0","","1","2","1","0","0","0","0","0","2","0","Heidenheim","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Dortmund","https://fbref.com/en/matches/906ce9a1/Heidenheim-Dortmund-September-13-2025-Bundesliga","3"
"Jonas Föhrenbach","19","de GER","CB,LB","29-230","84","36","4","21","5","10","0","36","0","0","","0","","16","89","46","1","1","0","0","0","21","1","Heidenheim","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Dortmund","https://fbref.com/en/matches/906ce9a1/Heidenheim-Dortmund-September-13-2025-Bundesliga","3"
"Benedikt Gimber","5","de GER","CB","28-206","45","18","0","13","5","0","0","18","0","0","","0","","6","29","18","0","0","0","0","0","14","0","Heidenheim","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Dortmund","https://fbref.com/en/matches/906ce9a1/Heidenheim-Dortmund-September-13-2025-Bundesliga","3"
"Marnon Busch","2","de GER","LB","30-279","45","19","3","12","5","2","0","19","1","0","0.0","1","100.0","7","25","4","0","1","0","0","0","7","0","Heidenheim","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Dortmund","https://fbref.com/en/matches/906ce9a1/Heidenheim-Dortmund-September-13-2025-Bundesliga","3"
"Patrick Mainka","6","de GER","CB","30-311","90","31","11","27","3","1","0","31","0","0","","0","","9","38","12","0","0","0","0","0","9","0","Heidenheim","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Dortmund","https://fbref.com/en/matches/906ce9a1/Heidenheim-Dortmund-September-13-2025-Bundesliga","3"
"Omar Traoré","23","de GER","RB","27-221","90","41","5","18","14","9","2","41","0","0","","0","","17","87","65","2","1","0","1","0","22","2","Heidenheim","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Dortmund","https://fbref.com/en/matches/906ce9a1/Heidenheim-Dortmund-September-13-2025-Bundesliga","3"
"Diant Ramaj","41","de GER","GK","23-359","90","56","39","55","1","0","0","56","0","0","","0","","17","125","102","0","0","0","0","0","20","0","Heidenheim","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Dortmund","https://fbref.com/en/matches/906ce9a1/Heidenheim-Dortmund-September-13-2025-Bundesliga","3"
"Serhou Guirassy","9","gn GUI","FW","29-185","90","43","1","2","12","29","7","43","0","0","","0","","24","72","8","0","1","0","1","1","38","14","Dortmund","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Dortmund","https://fbref.com/en/matches/906ce9a1/Heidenheim-Dortmund-September-13-2025-Bundesliga","3"
"Maximilian Beier","14","de GER","LW","22-331","73","49","0","3","9","38","7","49","4","1","25.0","3","75.0","27","87","37","2","0","2","3","0","36","14","Dortmund","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Heidenheim","Dortmund","https://fbref.com/en/matches/906ce9a1/Heidenheim-Dortmund-September-13-2025-Bundesliga","3"
