"player","shirtnumber","nationality","position","age","minutes","touches","touches_def_pen_area","touches_def_3rd","touches_mid_3rd","touches_att_3rd","touches_att_pen_area","touches_live_ball","take_ons","take_ons_won","take_ons_won_pct","take_ons_tackled","take_ons_tackled_pct","carries","carries_distance","carries_progressive_distance","progressive_carries","carries_into_final_third","carries_into_penalty_area","miscontrols","dispossessed","passes_received","progressive_passes_received","team","league","season","match_date","home_team","away_team","match_url","gameweek"
"Alexander Prass","22","at AUT","LB","24-187","19","20","5","7","9","4","0","20","1","0","0.0","1","100.0","11","63","25","0","0","0","1","0","10","0","Hoffenheim","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Augsburg","https://fbref.com/en/matches/f44b0b62/Hoffenheim-Augsburg-November-29-2025-Bundesliga","12"
"Leon Avdullahu","7","xk KVX","DM,CM","21-279","90","87","4","25","53","11","3","87","1","1","100.0","0","0.0","57","275","72","1","1","0","2","0","62","1","Hoffenheim","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Augsburg","https://fbref.com/en/matches/f44b0b62/Hoffenheim-Augsburg-November-29-2025-Bundesliga","12"
"Bernardo","13","br BRA","LB","30-199","71","59","3","16","34","11","0","59","1","1","100.0","0","0.0","41","144","75","0","0","0","1","0","41","1","Hoffenheim","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Augsburg","https://fbref.com/en/matches/f44b0b62/Hoffenheim-Augsburg-November-29-2025-Bundesliga","12"
"Ozan Kabak","5","tr TUR","CB","25-249","19","15","2","7","6","2","1","15","0","0","","0","","6","12","9","0","1","0","0","0","7","0","Hoffenheim","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Augsburg","https://fbref.com/en/matches/f44b0b62/Hoffenheim-Augsburg-November-29-2025-Bundesliga","12"
"Albian Hajdari","21","xk KVX","CB","22-195","90","71","8","35","34","2","0","71","0","0","","0","","39","133","55","0","0","0","0","0","41","0","Hoffenheim","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Augsburg","https://fbref.com/en/matches/f44b0b62/Hoffenheim-Augsburg-November-29-2025-Bundesliga","12"
"Robin Hranáč","2","cz CZE","CB","25-304","90","79","6","46","29","4","0","79","0","0","","0","","50","190","59","0","0","0","0","0","53","0","Hoffenheim","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Augsburg","https://fbref.com/en/matches/f44b0b62/Hoffenheim-Augsburg-November-29-2025-Bundesliga","12"
"Vladimír Coufal","34","cz CZE","RB","33-099","90","90","3","29","30","34","0","90","0","0","","0","","51","169","60","0","1","0","2","1","55","7","Hoffenheim","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Augsburg","https://fbref.com/en/matches/f44b0b62/Hoffenheim-Augsburg-November-29-2025-Bundesliga","12"
"Oliver Baumann","1","de GER","GK","35-180","90","44","32","44","0","0","0","44","0","0","","0","","31","98","39","0","0","0","0","0","26","0","Hoffenheim","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Augsburg","https://fbref.com/en/matches/f44b0b62/Hoffenheim-Augsburg-November-29-2025-Bundesliga","12"
"Samuel Essende","9","cd COD","FW","27-310","90","24","1","2","15","7","3","24","0","0","","0","","14","50","30","1","0","0","3","3","20","2","Augsburg","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Augsburg","https://fbref.com/en/matches/f44b0b62/Hoffenheim-Augsburg-November-29-2025-Bundesliga","12"
"Mert Kömür","36","de GER","AM","20-135","45","15","0","4","11","2","1","15","0","0","","0","","7","29","2","0","0","0","3","0","8","1","Augsburg","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Augsburg","https://fbref.com/en/matches/f44b0b62/Hoffenheim-Augsburg-November-29-2025-Bundesliga","12"
"Kristijan Jakić","17","hr CRO","CM","28-199","45","34","0","5","21","8","1","34","0","0","","0","","10","37","10","0","0","0","3","0","19","1","Augsburg","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Augsburg","https://fbref.com/en/matches/f44b0b62/Hoffenheim-Augsburg-November-29-2025-Bundesliga","12"
"Fabian Rieder","32","ch SUI","AM,WB","23-286","90","54","1","6","26","23","3","54","2","1","50.0","0","0.0","29","134","71","1","0","0","1","1","31","6","Augsburg","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Augsburg","https://fbref.com/en/matches/f44b0b62/Hoffenheim-Augsburg-November-29-2025-Bundesliga","12"
"Han-Noah Massengo","4","fr FRA","CM","24-145","45","17","5","8","7","2","0","17","0","0","","0","","5","43","25","1","0","0","2","0","6","0","Augsburg","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Augsburg","https://fbref.com/en/matches/f44b0b62/Hoffenheim-Augsburg-November-29-2025-Bundesliga","12"
"Elvis Rexhbeçaj","8","xk KVX","CM","28-028","45","31","0","9","18","5","0","31","1","0","0.0","1","100.0","10","69","20","0","0","0","0","0","17","1","Augsburg","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Augsburg","https://fbref.com/en/matches/f44b0b62/Hoffenheim-Augsburg-November-29-2025-Bundesliga","12"
"Robin Fellhauer","19","de GER","CM,CB,AM,WB","27-312","90","60","3","12","31","17","3","60","0","0","","0","","19","141","65","4","2","2","0","1","27","3","Augsburg","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Augsburg","https://fbref.com/en/matches/f44b0b62/Hoffenheim-Augsburg-November-29-2025-Bundesliga","12"
"Dimitris Giannoulis","13","gr GRE","WB","30-043","70","47","3","15","21","11","1","47","7","4","57.1","1","14.3","21","121","55","2","2","1","0","0","24","2","Augsburg","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Augsburg","https://fbref.com/en/matches/f44b0b62/Hoffenheim-Augsburg-November-29-2025-Bundesliga","12"
"Phillip Tietz","21","de GER","AM","28-143","20","6","0","0","2","4","3","6","1","0","0.0","0","0.0","5","29","11","0","0","0","0","0","6","0","Augsburg","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Augsburg","https://fbref.com/en/matches/f44b0b62/Hoffenheim-Augsburg-November-29-2025-Bundesliga","12"
"Anton Kade","30","de GER","WB,AM","21-316","81","44","3","10","20","17","6","44","2","1","50.0","1","50.0","17","185","120","2","3","1","1","0","19","4","Augsburg","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Augsburg","https://fbref.com/en/matches/f44b0b62/Hoffenheim-Augsburg-November-29-2025-Bundesliga","12"
"Alexis Claude-Maurice","20","fr FRA","AM","27-176","9","7","0","3","1","3","0","7","0","0","","0","","3","48","42","1","1","0","0","0","4","0","Augsburg","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Augsburg","https://fbref.com/en/matches/f44b0b62/Hoffenheim-Augsburg-November-29-2025-Bundesliga","12"
"Cedric Zesiger","16","ch SUI","CB","27-158","70","45","6","27","18","0","0","45","0","0","","0","","19","75","26","0","0","0","0","0","23","0","Augsburg","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Augsburg","https://fbref.com/en/matches/f44b0b62/Hoffenheim-Augsburg-November-29-2025-Bundesliga","12"
"Marius Wolf","27","de GER","WB","30-186","20","19","0","0","9","10","2","19","1","1","100.0","0","0.0","10","57","38","3","0","2","0","0","12","2","Augsburg","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Augsburg","https://fbref.com/en/matches/f44b0b62/Hoffenheim-Augsburg-November-29-2025-Bundesliga","12"
"Chrislain Matsima","5","fr FRA","CB","23-198","90","63","9","37","24","2","0","63","0","0","","0","","23","73","27","0","0","0","0","0","34","0","Augsburg","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Augsburg","https://fbref.com/en/matches/f44b0b62/Hoffenheim-Augsburg-November-29-2025-Bundesliga","12"
"Noahkai Banks","40","us USA","CB","18-363","90","47","5","27","18","2","0","47","0","0","","0","","18","87","34","0","0","0","0","1","23","0","Augsburg","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Augsburg","https://fbref.com/en/matches/f44b0b62/Hoffenheim-Augsburg-November-29-2025-Bundesliga","12"
"Finn Dahmen","1","de GER","GK","27-247","90","59","42","58","1","0","0","59","0","0","","0","","34","166","113","0","0","0","0","0","37","0","Augsburg","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Hoffenheim","Augsburg","https://fbref.com/en/matches/f44b0b62/Hoffenheim-Augsburg-November-29-2025-Bundesliga","12"
"Keke Topp","9","de GER","FW","21-249","70","24","0","1","11","12","2","24","0","0","","0","","11","37","14","0","0","0","4","1","20","4","Werder Bremen","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Köln","https://fbref.com/en/matches/b71d523d/Werder-Bremen-Koln-November-29-2025-Bundesliga","12"
"Victor Boniface","44","ng NGA","FW","24-341","20","20","2","2","13","5","1","20","0","0","","0","","9","36","26","1","0","1","2","0","14","1","Werder Bremen","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Köln","https://fbref.com/en/matches/b71d523d/Werder-Bremen-Koln-November-29-2025-Bundesliga","12"
"Marco Grüll","17","at AUT","LW","27-146","90","55","1","4","24","28","2","55","7","3","42.9","4","57.1","21","154","108","3","1","1","2","0","34","7","Werder Bremen","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Köln","https://fbref.com/en/matches/b71d523d/Werder-Bremen-Koln-November-29-2025-Bundesliga","12"
"Cameron Puertas","18","ch SUI","RW","27-103","80","35","0","6","16","14","4","35","2","1","50.0","1","50.0","15","49","27","2","0","2","2","1","26","3","Werder Bremen","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Köln","https://fbref.com/en/matches/b71d523d/Werder-Bremen-Koln-November-29-2025-Bundesliga","12"
"Samuel Mbangula","7","be BEL","AM","21-317","10","11","0","1","8","2","0","11","0","0","","0","","3","4","0","0","0","0","1","0","6","0","Werder Bremen","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Köln","https://fbref.com/en/matches/b71d523d/Werder-Bremen-Koln-November-29-2025-Bundesliga","12"
"Romano Schmid","20","at AUT","AM,RW","25-306","90","52","0","3","22","30","6","52","5","1","20.0","4","80.0","30","150","99","3","3","1","2","2","35","4","Werder Bremen","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Köln","https://fbref.com/en/matches/b71d523d/Werder-Bremen-Koln-November-29-2025-Bundesliga","12"
"Jens Stage","6","dk DEN","DM","29-021","90","53","3","14","28","12","3","53","0","0","","0","","24","147","68","1","1","0","1","0","35","3","Werder Bremen","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Köln","https://fbref.com/en/matches/b71d523d/Werder-Bremen-Koln-November-29-2025-Bundesliga","12"
"Senne Lynen","14","be BEL","DM","26-283","90","66","4","24","34","8","0","66","0","0","","0","","38","144","49","0","0","0","0","0","50","0","Werder Bremen","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Köln","https://fbref.com/en/matches/b71d523d/Werder-Bremen-Koln-November-29-2025-Bundesliga","12"
"Marco Friedl","32","at AUT","LB","27-258","90","46","0","10","21","15","2","46","0","0","","0","","19","86","46","2","1","0","0","0","30","5","Werder Bremen","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Köln","https://fbref.com/en/matches/b71d523d/Werder-Bremen-Koln-November-29-2025-Bundesliga","12"
"Abdoul Coulibaly","31","de GER","CB","18-190","90","71","9","42","28","1","0","71","0","0","","0","","40","187","68","0","0","0","0","0","50","0","Werder Bremen","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Köln","https://fbref.com/en/matches/b71d523d/Werder-Bremen-Koln-November-29-2025-Bundesliga","12"
"Amos Pieper","5","de GER","CB","27-316","45","47","10","23","22","2","0","47","0","0","","0","","21","62","16","0","0","0","0","0","30","0","Werder Bremen","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Köln","https://fbref.com/en/matches/b71d523d/Werder-Bremen-Koln-November-29-2025-Bundesliga","12"
"Niklas Stark","4","de GER","CB","30-229","44","35","4","24","9","2","1","35","0","0","","0","","14","93","5","0","0","0","0","0","20","0","Werder Bremen","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Köln","https://fbref.com/en/matches/b71d523d/Werder-Bremen-Koln-November-29-2025-Bundesliga","12"
"Yukinari Sugawara","3","jp JPN","RB","25-154","90","66","1","26","27","14","2","66","1","1","100.0","0","0.0","34","195","124","4","2","1","1","0","42","5","Werder Bremen","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Köln","https://fbref.com/en/matches/b71d523d/Werder-Bremen-Koln-November-29-2025-Bundesliga","12"
"Mio Backhaus","30","de GER","GK","21-227","90","38","30","37","1","0","0","38","0","0","","0","","24","95","67","0","0","0","0","0","28","0","Werder Bremen","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Köln","https://fbref.com/en/matches/b71d523d/Werder-Bremen-Koln-November-29-2025-Bundesliga","12"
"Marius Bülter","30","de GER","FW","32-245","90","39","1","3","26","10","3","39","1","0","0.0","1","100.0","31","141","48","1","0","0","3","1","35","10","Köln","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Köln","https://fbref.com/en/matches/b71d523d/Werder-Bremen-Koln-November-29-2025-Bundesliga","12"
"Said El Mala","13","de GER","LW,FW,LM","19-095","90","47","0","1","21","28","5","47","10","5","50.0","4","40.0","33","242","100","4","3","3","2","1","39","15","Köln","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Köln","https://fbref.com/en/matches/b71d523d/Werder-Bremen-Koln-November-29-2025-Bundesliga","12"
"Jakub Kamiński","16","pl POL","RW,LM,RM","23-177","90","33","0","5","18","10","1","33","1","0","0.0","1","100.0","19","66","21","1","1","0","2","1","20","2","Köln","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Köln","https://fbref.com/en/matches/b71d523d/Werder-Bremen-Koln-November-29-2025-Bundesliga","12"
"Alessio Castro-Montes","17","be BEL","LM","28-196","45","36","3","12","18","6","0","36","0","0","","0","","20","84","7","0","0","0","0","0","23","1","Köln","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Köln","https://fbref.com/en/matches/b71d523d/Werder-Bremen-Koln-November-29-2025-Bundesliga","12"
"Tom Krauß","5","de GER","CM","24-160","45","45","0","8","32","6","1","45","0","0","","0","","30","107","61","1","1","0","0","0","29","1","Köln","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Köln","https://fbref.com/en/matches/b71d523d/Werder-Bremen-Koln-November-29-2025-Bundesliga","12"
"Eric Martel","6","de GER","CM","23-214","81","62","7","19","37","6","3","62","0","0","","0","","43","217","84","1","0","0","0","2","45","2","Köln","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Köln","https://fbref.com/en/matches/b71d523d/Werder-Bremen-Koln-November-29-2025-Bundesliga","12"
"Florian Kainz","11","at AUT","CM","33-036","9","6","0","0","3","3","0","6","0","0","","0","","5","27","12","0","0","0","0","0","5","1","Köln","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Köln","https://fbref.com/en/matches/b71d523d/Werder-Bremen-Koln-November-29-2025-Bundesliga","12"
"Ísak Jóhannesson","18","is ISL","CM","22-251","45","28","1","7","18","3","0","28","0","0","","0","","16","50","16","0","0","0","0","1","20","0","Köln","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Köln","https://fbref.com/en/matches/b71d523d/Werder-Bremen-Koln-November-29-2025-Bundesliga","12"
"Kristoffer Lund","32","us USA","LB","23-199","45","43","1","4","27","13","0","43","2","0","0.0","2","100.0","30","104","29","0","1","0","0","0","27","3","Köln","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Köln","https://fbref.com/en/matches/b71d523d/Werder-Bremen-Koln-November-29-2025-Bundesliga","12"
"Jan Thielmann","29","de GER","RM,RB","23-187","90","55","4","15","30","11","0","55","0","0","","0","","36","196","85","2","2","0","1","1","35","4","Köln","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Köln","https://fbref.com/en/matches/b71d523d/Werder-Bremen-Koln-November-29-2025-Bundesliga","12"
"Cenk Özkacar","39","tr TUR","CB","25-054","73","56","5","32","23","1","1","56","1","0","0.0","0","0.0","37","160","88","0","0","0","0","0","41","0","Köln","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Köln","https://fbref.com/en/matches/b71d523d/Werder-Bremen-Koln-November-29-2025-Bundesliga","12"
"Luca Waldschmidt","7","de GER","FW","29-194","17","13","0","1","5","8","2","13","2","1","50.0","1","50.0","6","33","5","0","0","0","0","1","10","2","Köln","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Köln","https://fbref.com/en/matches/b71d523d/Werder-Bremen-Koln-November-29-2025-Bundesliga","12"
"Dominique Heintz","3","de GER","CB","32-106","11","10","0","5","5","0","0","10","0","0","","0","","9","37","20","0","0","0","0","0","9","0","Köln","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Köln","https://fbref.com/en/matches/b71d523d/Werder-Bremen-Koln-November-29-2025-Bundesliga","12"
"Rav van den Berg","33","nl NED","CB","21-145","79","63","9","34","29","0","0","63","0","0","","0","","40","168","73","0","0","0","0","0","44","0","Köln","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Köln","https://fbref.com/en/matches/b71d523d/Werder-Bremen-Koln-November-29-2025-Bundesliga","12"
"Sebastian Sebulonsen","28","no NOR","CB,RB","25-306","90","55","4","17","30","8","0","55","0","0","","0","","35","217","98","2","0","0","3","0","34","2","Köln","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Köln","https://fbref.com/en/matches/b71d523d/Werder-Bremen-Koln-November-29-2025-Bundesliga","12"
"Marvin Schwäbe","1","de GER","GK","30-218","90","54","37","54","0","0","0","54","0","0","","0","","29","136","57","0","0","0","0","0","31","0","Köln","Bundesliga","2025-2026","Saturday November 29, 2025, 15:30 (venue time) 14:30 (local time)","Werder Bremen","Köln","https://fbref.com/en/matches/b71d523d/Werder-Bremen-Koln-November-29-2025-Bundesliga","12"
"Patrik Schick","14","cz CZE","FW","29-309","62","16","1","6","9","2","1","16","1","0","0.0","1","100.0","7","38","16","0","0","0","2","1","9","0","Bayer Leverkusen","Bundesliga","2025-2026","Saturday November 29, 2025, 18:30 (venue time) 17:30 (local time)","Bayer Leverkusen","Dortmund","https://fbref.com/en/matches/17573d46/Bayer-Leverkusen-Dortmund-November-29-2025-Bundesliga","12"
"Christian Kofane","35","cm CMR","FW","19-126","28","9","1","1","1","7","5","9","0","0","","0","","8","35","8","0","0","0","1","2","8","4","Bayer Leverkusen","Bundesliga","2025-2026","Saturday November 29, 2025, 18:30 (venue time) 17:30 (local time)","Bayer Leverkusen","Dortmund","https://fbref.com/en/matches/17573d46/Bayer-Leverkusen-Dortmund-November-29-2025-Bundesliga","12"
"Ernest Poku","19","nl NED","AM","21-305","87","42","0","5","15","24","4","42","4","2","50.0","2","50.0","32","200","93","5","3","3","2","3","33","12","Bayer Leverkusen","Bundesliga","2025-2026","Saturday November 29, 2025, 18:30 (venue time) 17:30 (local time)","Bayer Leverkusen","Dortmund","https://fbref.com/en/matches/17573d46/Bayer-Leverkusen-Dortmund-November-29-2025-Bundesliga","12"
"Nathan Tella","23","ng NGA","AM","26-147","3","3","0","0","0","3","0","3","0","0","","0","","2","19","12","1","0","0","0","0","2","1","Bayer Leverkusen","Bundesliga","2025-2026","Saturday November 29, 2025, 18:30 (venue time) 17:30 (local time)","Bayer Leverkusen","Dortmund","https://fbref.com/en/matches/17573d46/Bayer-Leverkusen-Dortmund-November-29-2025-Bundesliga","12"
"Malik Tillman","10","us USA","AM","23-185","73","30","1","5","14","11","2","30","1","0","0.0","0","0.0","21","90","52","1","0","0","0","0","27","3","Bayer Leverkusen","Bundesliga","2025-2026","Saturday November 29, 2025, 18:30 (venue time) 17:30 (local time)","Bayer Leverkusen","Dortmund","https://fbref.com/en/matches/17573d46/Bayer-Leverkusen-Dortmund-November-29-2025-Bundesliga","12"
"Martin Terrier","11","fr FRA","AM","28-270","17","3","0","0","1","2","1","3","0","0","","0","","1","0","0","0","0","0","0","0","2","0","Bayer Leverkusen","Bundesliga","2025-2026","Saturday November 29, 2025, 18:30 (venue time) 17:30 (local time)","Bayer Leverkusen","Dortmund","https://fbref.com/en/matches/17573d46/Bayer-Leverkusen-Dortmund-November-29-2025-Bundesliga","12"
"Aleix García","24","es ESP","CM","28-154","90","133","6","33","78","22","0","133","1","0","0.0","1","100.0","80","420","233","1","2","0","0","0","111","2","Bayer Leverkusen","Bundesliga","2025-2026","Saturday November 29, 2025, 18:30 (venue time) 17:30 (local time)","Bayer Leverkusen","Dortmund","https://fbref.com/en/matches/17573d46/Bayer-Leverkusen-Dortmund-November-29-2025-Bundesliga","12"
"Ibrahim Maza","30","dz ALG","CM","20-005","90","69","2","16","23","30","1","69","2","1","50.0","1","50.0","43","161","70","1","4","0","0","1","54","10","Bayer Leverkusen","Bundesliga","2025-2026","Saturday November 29, 2025, 18:30 (venue time) 17:30 (local time)","Bayer Leverkusen","Dortmund","https://fbref.com/en/matches/17573d46/Bayer-Leverkusen-Dortmund-November-29-2025-Bundesliga","12"
"Álex Grimaldo","20","es ESP","WB","30-070","90","99","1","22","45","34","2","99","3","2","66.7","1","33.3","74","253","118","1","4","0","2","1","77","5","Bayer Leverkusen","Bundesliga","2025-2026","Saturday November 29, 2025, 18:30 (venue time) 17:30 (local time)","Bayer Leverkusen","Dortmund","https://fbref.com/en/matches/17573d46/Bayer-Leverkusen-Dortmund-November-29-2025-Bundesliga","12"
"Jonas Hofmann","7","de GER","WB","33-138","73","48","4","11","18","19","3","48","1","0","0.0","1","100.0","26","125","72","3","1","1","1","0","32","6","Bayer Leverkusen","Bundesliga","2025-2026","Saturday November 29, 2025, 18:30 (venue time) 17:30 (local time)","Bayer Leverkusen","Dortmund","https://fbref.com/en/matches/17573d46/Bayer-Leverkusen-Dortmund-November-29-2025-Bundesliga","12"
"Claudio Echeverri","9","ar ARG","WB","19-331","17","18","0","3","4","11","0","18","0","0","","0","","11","67","48","1","1","0","0","0","10","0","Bayer Leverkusen","Bundesliga","2025-2026","Saturday November 29, 2025, 18:30 (venue time) 17:30 (local time)","Bayer Leverkusen","Dortmund","https://fbref.com/en/matches/17573d46/Bayer-Leverkusen-Dortmund-November-29-2025-Bundesliga","12"
"Edmond Tapsoba","12","bf BFA","CB","26-300","90","100","9","47","50","3","1","100","1","1","100.0","0","0.0","68","369","219","1","0","0","1","0","80","0","Bayer Leverkusen","Bundesliga","2025-2026","Saturday November 29, 2025, 18:30 (venue time) 17:30 (local time)","Bayer Leverkusen","Dortmund","https://fbref.com/en/matches/17573d46/Bayer-Leverkusen-Dortmund-November-29-2025-Bundesliga","12"
"Loïc Bade","5","fr FRA","CB","25-232","90","90","16","49","38","3","1","90","0","0","","0","","57","270","86","0","0","0","0","1","65","0","Bayer Leverkusen","Bundesliga","2025-2026","Saturday November 29, 2025, 18:30 (venue time) 17:30 (local time)","Bayer Leverkusen","Dortmund","https://fbref.com/en/matches/17573d46/Bayer-Leverkusen-Dortmund-November-29-2025-Bundesliga","12"
"Robert Andrich","8","de GER","CB","31-068","87","64","2","25","27","12","0","64","0","0","","0","","39","177","128","2","1","0","0","0","46","2","Bayer Leverkusen","Bundesliga","2025-2026","Saturday November 29, 2025, 18:30 (venue time) 17:30 (local time)","Bayer Leverkusen","Dortmund","https://fbref.com/en/matches/17573d46/Bayer-Leverkusen-Dortmund-November-29-2025-Bundesliga","12"
"Jarell Quansah","4","eng ENG","CB","22-304","3","0","0","0","0","0","0","0","0","0","","0","","1","1","1","0","0","0","0","0","1","0","Bayer Leverkusen","Bundesliga","2025-2026","Saturday November 29, 2025, 18:30 (venue time) 17:30 (local time)","Bayer Leverkusen","Dortmund","https://fbref.com/en/matches/17573d46/Bayer-Leverkusen-Dortmund-November-29-2025-Bundesliga","12"
"Mark Flekken","1","nl NED","GK","32-169","90","28","27","28","0","0","0","28","0","0","","0","","16","97","52","0","0","0","0","0","15","0","Bayer Leverkusen","Bundesliga","2025-2026","Saturday November 29, 2025, 18:30 (venue time) 17:30 (local time)","Bayer Leverkusen","Dortmund","https://fbref.com/en/matches/17573d46/Bayer-Leverkusen-Dortmund-November-29-2025-Bundesliga","12"
"Serhou Guirassy","9","gn GUI","FW","29-262","60","20","2","3","11","7","2","20","1","1","100.0","0","0.0","11","34","3","0","0","0","3","1","15","0","Dortmund","Bundesliga","2025-2026","Saturday November 29, 2025, 18:30 (venue time) 17:30 (local time)","Bayer Leverkusen","Dortmund","https://fbref.com/en/matches/17573d46/Bayer-Leverkusen-Dortmund-November-29-2025-Bundesliga","12"
"Fábio Silva","21","pt POR","AM","23-133","30","12","0","1","6","5","1","12","1","0","0.0","1","100.0","7","27","3","0","0","0","2","0","6","1","Dortmund","Bundesliga","2025-2026","Saturday November 29, 2025, 18:30 (venue time) 17:30 (local time)","Bayer Leverkusen","Dortmund","https://fbref.com/en/matches/17573d46/Bayer-Leverkusen-Dortmund-November-29-2025-Bundesliga","12"
"Julian Brandt","10","de GER","AM","29-211","89","41","1","4","13","26","5","41","1","1","100.0","0","0.0","25","141","61","2","2","1","1","1","32","8","Dortmund","Bundesliga","2025-2026","Saturday November 29, 2025, 18:30 (venue time) 17:30 (local time)","Bayer Leverkusen","Dortmund","https://fbref.com/en/matches/17573d46/Bayer-Leverkusen-Dortmund-November-29-2025-Bundesliga","12"
