"minute","player","team","xg","psxg","outcome","distance","body_part","notes","sca_1_player","sca_1_type","sca_2_player","sca_2_type","squad","league","season","match_date","home_team","away_team","match_url","gameweek"
"10","Aaron Cresswell","Stoke City","0.02","0.00","Off Target","29","Left Foot","Free kick","Sorba Thomas","Pass (Live)","Million Manhoef","Pass (Dead)","Stoke City","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Stoke City","Derby County","https://fbref.com/en/matches/8a4cfa0f/Stoke-City-Derby-County-August-9-2025-Championship","1"
"18","Million Manhoef","Stoke City","0.03","0.00","Blocked","25","Left Foot","","Ben Wilmot","Pass (Live)","Lewis Baker","Pass (Live)","Stoke City","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Stoke City","Derby County","https://fbref.com/en/matches/8a4cfa0f/Stoke-City-Derby-County-August-9-2025-Championship","1"
"25","Mohammed Lawal","Stoke City","0.06","0.00","Off Target","10","Head","","Million Manhoef","Pass (Live)","Aaron Cresswell","Pass (Dead)","Stoke City","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Stoke City","Derby County","https://fbref.com/en/matches/8a4cfa0f/Stoke-City-Derby-County-August-9-2025-Championship","1"
"34","Million Manhoef","Stoke City","0.02","0.00","Off Target","22","Left Foot","","Junior Tchamadeu","Tackle","","","Stoke City","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Stoke City","Derby County","https://fbref.com/en/matches/8a4cfa0f/Stoke-City-Derby-County-August-9-2025-Championship","1"
"45+1","Divin Mubama","Stoke City","0.02","0.03","Saved","29","Left Foot","","Million Manhoef","Pass (Live)","Divin Mubama","Pass (Live)","Stoke City","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Stoke City","Derby County","https://fbref.com/en/matches/8a4cfa0f/Stoke-City-Derby-County-August-9-2025-Championship","1"
"","","","","","","","","","","","","","","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Stoke City","Derby County","https://fbref.com/en/matches/8a4cfa0f/Stoke-City-Derby-County-August-9-2025-Championship","1"
"48","Kayden Jackson","Derby County","0.03","0.22","Saved","15","Right Foot","Deflected, Volley","Corey Blackett-Taylor","Pass (Live)","Craig Forsyth","Pass (Live)","Derby County","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Stoke City","Derby County","https://fbref.com/en/matches/8a4cfa0f/Stoke-City-Derby-County-August-9-2025-Championship","1"
"60","Carlton Morris","Derby County","0.25","0.83","Goal","10","Left Foot","Volley","Corey Blackett-Taylor","Pass (Live)","Liam Thompson","Pass (Live)","Derby County","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Stoke City","Derby County","https://fbref.com/en/matches/8a4cfa0f/Stoke-City-Derby-County-August-9-2025-Championship","1"
"64","Sorba Thomas","Stoke City","0.09","0.00","Off Target","12","Right Foot","","Sorba Thomas","Take-On","Million Manhoef","Pass (Live)","Stoke City","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Stoke City","Derby County","https://fbref.com/en/matches/8a4cfa0f/Stoke-City-Derby-County-August-9-2025-Championship","1"
"70","Lewis Baker","Stoke City","0.03","0.65","Goal","23","Right Foot","","Sorba Thomas","Pass (Live)","Lewis Baker","Pass (Live)","Stoke City","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Stoke City","Derby County","https://fbref.com/en/matches/8a4cfa0f/Stoke-City-Derby-County-August-9-2025-Championship","1"
"85","Andreas Weimann","Derby County","0.12","0.00","Off Target","25","Right Foot","Free kick","Andreas Weimann","Fouled","Kayden Jackson","Pass (Live)","Derby County","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Stoke City","Derby County","https://fbref.com/en/matches/8a4cfa0f/Stoke-City-Derby-County-August-9-2025-Championship","1"
"87","Junior Tchamadeu","Stoke City","0.04","0.12","Saved","30","Left Foot","","Lewis Baker","Pass (Live)","Ben Wilmot","Pass (Live)","Stoke City","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Stoke City","Derby County","https://fbref.com/en/matches/8a4cfa0f/Stoke-City-Derby-County-August-9-2025-Championship","1"
"90+5","Divin Mubama","Stoke City","0.29","0.96","Goal","7","Head","","Tatsuki Seko","Pass (Live)","Sorba Thomas","Pass (Live)","Stoke City","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Stoke City","Derby County","https://fbref.com/en/matches/8a4cfa0f/Stoke-City-Derby-County-August-9-2025-Championship","1"
"90+9","Sorba Thomas","Stoke City","0.31","0.88","Goal","11","Right Foot","","Jamie Donley","Pass (Live)","Lewis Baker","Pass (Live)","Stoke City","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Stoke City","Derby County","https://fbref.com/en/matches/8a4cfa0f/Stoke-City-Derby-County-August-9-2025-Championship","1"
"4","Harry Darling","Norwich City","0.02","0.00","Off Target","22","Right Foot","Volley","Jacob Wright","Pass (Dead)","Josh Sargent","Fouled","Norwich City","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Norwich City","Millwall","https://fbref.com/en/matches/76678d3e/Norwich-City-Millwall-August-9-2025-Championship","1"
"6","Amankwah Forson","Norwich City","0.03","0.00","Blocked","26","Left Foot","","Jacob Wright","Pass (Live)","Josh Sargent","Pass (Live)","Norwich City","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Norwich City","Millwall","https://fbref.com/en/matches/76678d3e/Norwich-City-Millwall-August-9-2025-Championship","1"
"10","Jeffrey Schlupp","Norwich City","0.07","0.00","Blocked","13","Left Foot","Volley","Josh Sargent","Pass (Live)","Jack Stacey","Pass (Live)","Norwich City","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Norwich City","Millwall","https://fbref.com/en/matches/76678d3e/Norwich-City-Millwall-August-9-2025-Championship","1"
"10","Mirko Topić","Norwich City","0.09","0.00","Blocked","23","Right Foot","","Jeffrey Schlupp","Shot","","","Norwich City","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Norwich City","Millwall","https://fbref.com/en/matches/76678d3e/Norwich-City-Millwall-August-9-2025-Championship","1"
"11","Harry Darling","Norwich City","0.02","0.00","Off Target","16","Left Foot","Volley","Jacob Wright","Pass (Dead)","Mirko Topić","Shot","Norwich City","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Norwich City","Millwall","https://fbref.com/en/matches/76678d3e/Norwich-City-Millwall-August-9-2025-Championship","1"
"21","Jacob Wright","Norwich City","0.07","0.15","Saved","29","Right Foot","Free kick","Jacob Wright","Fouled","Ante Crnac","Pass (Live)","Norwich City","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Norwich City","Millwall","https://fbref.com/en/matches/76678d3e/Norwich-City-Millwall-August-9-2025-Championship","1"
"26","Mihailo Ivanović","Millwall","0.09","0.00","Off Target","9","Head","","Alfie Doughty","Pass (Live)","Japhet Tanganga","Pass (Live)","Millwall","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Norwich City","Millwall","https://fbref.com/en/matches/76678d3e/Norwich-City-Millwall-August-9-2025-Championship","1"
"29","Mirko Topić","Norwich City","0.02","0.00","Off Target","28","Left Foot","","Amankwah Forson","Pass (Live)","Jakov Medić","Pass (Live)","Norwich City","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Norwich City","Millwall","https://fbref.com/en/matches/76678d3e/Norwich-City-Millwall-August-9-2025-Championship","1"
"37","Amankwah Forson","Norwich City","0.07","0.00","Off Target","29","Left Foot","Free kick","Amankwah Forson","Fouled","","","Norwich City","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Norwich City","Millwall","https://fbref.com/en/matches/76678d3e/Norwich-City-Millwall-August-9-2025-Championship","1"
"44","Camiel Neghli","Millwall","0.07","0.15","Saved","20","Right Foot","","Alfie Doughty","Pass (Live)","Jake Cooper","Pass (Live)","Millwall","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Norwich City","Millwall","https://fbref.com/en/matches/76678d3e/Norwich-City-Millwall-August-9-2025-Championship","1"
"45","Mihailo Ivanović","Millwall","0.08","0.00","Blocked","10","Right Foot","Volley","Alfie Doughty","Pass (Dead)","Japhet Tanganga","Fouled","Millwall","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Norwich City","Millwall","https://fbref.com/en/matches/76678d3e/Norwich-City-Millwall-August-9-2025-Championship","1"
"45","Billy Mitchell","Millwall","0.05","0.00","Blocked","20","Right Foot","","Mihailo Ivanović","Shot","","","Millwall","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Norwich City","Millwall","https://fbref.com/en/matches/76678d3e/Norwich-City-Millwall-August-9-2025-Championship","1"
"","","","","","","","","","","","","","","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Norwich City","Millwall","https://fbref.com/en/matches/76678d3e/Norwich-City-Millwall-August-9-2025-Championship","1"
"51","Camiel Neghli","Millwall","0.13","0.35","Goal","14","Left Foot","","Tristan Crama","Pass (Live)","Mihailo Ivanović","Pass (Live)","Millwall","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Norwich City","Millwall","https://fbref.com/en/matches/76678d3e/Norwich-City-Millwall-August-9-2025-Championship","1"
"55","Josh Sargent","Norwich City","0.10","0.76","Goal","14","Right Foot","","","","","","Norwich City","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Norwich City","Millwall","https://fbref.com/en/matches/76678d3e/Norwich-City-Millwall-August-9-2025-Championship","1"
"57","Mihailo Ivanović","Millwall","0.04","0.00","Blocked","10","Head","","Femi Azeez","Pass (Live)","Billy Mitchell","Pass (Live)","Millwall","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Norwich City","Millwall","https://fbref.com/en/matches/76678d3e/Norwich-City-Millwall-August-9-2025-Championship","1"
"57","Femi Azeez","Millwall","0.02","0.00","Off Target","30","Left Foot","","Mihailo Ivanović","Shot","","","Millwall","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Norwich City","Millwall","https://fbref.com/en/matches/76678d3e/Norwich-City-Millwall-August-9-2025-Championship","1"
"59","Camiel Neghli","Millwall","0.08","0.00","Blocked","17","Right Foot","Volley","Jake Cooper","Pass (Live)","Alfie Doughty","Pass (Dead)","Millwall","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Norwich City","Millwall","https://fbref.com/en/matches/76678d3e/Norwich-City-Millwall-August-9-2025-Championship","1"
"60","Femi Azeez","Millwall","0.93","0.00","Off Target","9","Right Foot","","Mihailo Ivanović","Pass (Live)","Tristan Crama","Pass (Dead)","Millwall","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Norwich City","Millwall","https://fbref.com/en/matches/76678d3e/Norwich-City-Millwall-August-9-2025-Championship","1"
"65","Mathias Kvistgaarden","Norwich City","0.24","0.19","Saved","3","Right Foot","Volley","Jacob Wright","Pass (Live)","Jack Stacey","Pass (Live)","Norwich City","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Norwich City","Millwall","https://fbref.com/en/matches/76678d3e/Norwich-City-Millwall-August-9-2025-Championship","1"
"68","Ante Crnac","Norwich City","0.03","0.00","Blocked","26","Left Foot","","","","","","Norwich City","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Norwich City","Millwall","https://fbref.com/en/matches/76678d3e/Norwich-City-Millwall-August-9-2025-Championship","1"
"69","Harry Darling","Norwich City","0.05","0.00","Off Target","8","Right Foot","Volley","Jacob Wright","Pass (Dead)","Ante Crnac","Shot","Norwich City","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Norwich City","Millwall","https://fbref.com/en/matches/76678d3e/Norwich-City-Millwall-August-9-2025-Championship","1"
"71","Camiel Neghli","Millwall","0.03","0.00","Blocked","21","Left Foot","Volley","Femi Azeez","Take-On","Alfie Doughty","Pass (Live)","Millwall","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Norwich City","Millwall","https://fbref.com/en/matches/76678d3e/Norwich-City-Millwall-August-9-2025-Championship","1"
"72","Josh Coburn","Millwall","0.03","0.00","Off Target","15","Head","","Tristan Crama","Pass (Live)","Casper de Norre","Pass (Live)","Millwall","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Norwich City","Millwall","https://fbref.com/en/matches/76678d3e/Norwich-City-Millwall-August-9-2025-Championship","1"
"73","Ante Crnac","Norwich City","0.14","0.00","Off Target","14","Left Foot","","Jack Stacey","Pass (Live)","Jakov Medić","Pass (Live)","Norwich City","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Norwich City","Millwall","https://fbref.com/en/matches/76678d3e/Norwich-City-Millwall-August-9-2025-Championship","1"
"75","Marcelino Núñez","Norwich City","0.05","0.00","Off Target","26","Left Foot","","José Cordoba","Pass (Live)","Harry Darling","Pass (Live)","Norwich City","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Norwich City","Millwall","https://fbref.com/en/matches/76678d3e/Norwich-City-Millwall-August-9-2025-Championship","1"
"78","Marcelino Núñez","Norwich City","0.04","0.00","Off Target","31","Right Foot","Free kick","Marcelino Núñez","Fouled","Josh Sargent","Pass (Live)","Norwich City","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Norwich City","Millwall","https://fbref.com/en/matches/76678d3e/Norwich-City-Millwall-August-9-2025-Championship","1"
"81","Casper de Norre","Millwall","0.03","0.00","Off Target","25","Left Foot","","Mihailo Ivanović","Pass (Live)","Tristan Crama","Pass (Dead)","Millwall","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Norwich City","Millwall","https://fbref.com/en/matches/76678d3e/Norwich-City-Millwall-August-9-2025-Championship","1"
"83","Macaulay Langstaff","Millwall","0.38","0.24","Goal","17","Right Foot","","Alfie Doughty","Pass (Live)","Femi Azeez","Interception","Millwall","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Norwich City","Millwall","https://fbref.com/en/matches/76678d3e/Norwich-City-Millwall-August-9-2025-Championship","1"
"90","Macaulay Langstaff","Millwall","0.07","0.00","Blocked","16","Right Foot","","Luke Cundle","Pass (Live)","Aidomo Emakhu","Tackle","Millwall","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Norwich City","Millwall","https://fbref.com/en/matches/76678d3e/Norwich-City-Millwall-August-9-2025-Championship","1"
"90+1","Mihailo Ivanović","Millwall","0.07","0.00","Off Target","24","Left Foot","","Macaulay Langstaff","Shot","","","Millwall","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Norwich City","Millwall","https://fbref.com/en/matches/76678d3e/Norwich-City-Millwall-August-9-2025-Championship","1"
"19","Hayden Hackney","Middlesbrough","0.03","0.00","Off Target","27","Right Foot","","Tommy Conway","Pass (Live)","Morgan Whittaker","Take-On","Middlesbrough","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Middlesbrough","Swansea City","https://fbref.com/en/matches/807c47c8/Middlesbrough-Swansea-City-August-9-2025-Championship","1"
"20","Gonçalo Franco","Swansea City","0.05","0.00","Blocked","26","Right Foot","","Ethan Galbraith","Pass (Live)","","","Swansea City","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Middlesbrough","Swansea City","https://fbref.com/en/matches/807c47c8/Middlesbrough-Swansea-City-August-9-2025-Championship","1"
"25","Ronald","Swansea City","0.01","0.00","Off Target","33","Right Foot","","","","","","Swansea City","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Middlesbrough","Swansea City","https://fbref.com/en/matches/807c47c8/Middlesbrough-Swansea-City-August-9-2025-Championship","1"
"27","Liam Cullen","Swansea City","0.04","0.05","Saved","11","Head","","Josh Key","Pass (Live)","Gonçalo Franco","Pass (Live)","Swansea City","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Middlesbrough","Swansea City","https://fbref.com/en/matches/807c47c8/Middlesbrough-Swansea-City-August-9-2025-Championship","1"
"29","Morgan Whittaker","Middlesbrough","0.03","0.06","Saved","30","Left Foot","","Sam Silvera","Pass (Live)","","","Middlesbrough","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Middlesbrough","Swansea City","https://fbref.com/en/matches/807c47c8/Middlesbrough-Swansea-City-August-9-2025-Championship","1"
"31","Delano Burgzorg","Middlesbrough","0.05","0.41","Saved","12","Right Foot","Deflected","Morgan Whittaker","Pass (Dead)","Morgan Whittaker","Shot","Middlesbrough","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Middlesbrough","Swansea City","https://fbref.com/en/matches/807c47c8/Middlesbrough-Swansea-City-August-9-2025-Championship","1"
"","","","","","","","","","","","","","","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Middlesbrough","Swansea City","https://fbref.com/en/matches/807c47c8/Middlesbrough-Swansea-City-August-9-2025-Championship","1"
"51","Dael Fry","Middlesbrough","0.14","0.86","Goal","6","Head","","Morgan Whittaker","Pass (Dead)","","","Middlesbrough","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Middlesbrough","Swansea City","https://fbref.com/en/matches/807c47c8/Middlesbrough-Swansea-City-August-9-2025-Championship","1"
"58","Hayden Hackney","Middlesbrough","0.06","0.00","Blocked","23","Right Foot","Deflected","Tommy Conway","Pass (Live)","Delano Burgzorg","Pass (Live)","Middlesbrough","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Middlesbrough","Swansea City","https://fbref.com/en/matches/807c47c8/Middlesbrough-Swansea-City-August-9-2025-Championship","1"
"61","Hayden Hackney","Middlesbrough","0.03","0.00","Blocked","23","Right Foot","","Sam Silvera","Pass (Live)","Tommy Conway","Pass (Live)","Middlesbrough","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Middlesbrough","Swansea City","https://fbref.com/en/matches/807c47c8/Middlesbrough-Swansea-City-August-9-2025-Championship","1"
"2","Florian Bianchini","Portsmouth","0.23","0.00","Off Target","4","Head","","Callum Lang","Pass (Live)","Colby Bishop","Pass (Live)","Portsmouth","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Oxford United","Portsmouth","https://fbref.com/en/matches/e0a688cf/Oxford-United-Portsmouth-August-9-2025-Championship","1"
"21","Florian Bianchini","Portsmouth","0.18","0.21","Saved","14","Right Foot","","Callum Lang","Pass (Live)","Colby Bishop","Pass (Live)","Portsmouth","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Oxford United","Portsmouth","https://fbref.com/en/matches/e0a688cf/Oxford-United-Portsmouth-August-9-2025-Championship","1"
"24","Tyler Goodhram","Oxford United","0.01","0.00","Blocked","26","Right Foot","Volley","Greg Leigh","Take-On","Will Lankshear","Pass (Live)","Oxford United","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Oxford United","Portsmouth","https://fbref.com/en/matches/e0a688cf/Oxford-United-Portsmouth-August-9-2025-Championship","1"
"25","Stanley Mills","Oxford United","0.02","0.00","Blocked","29","Right Foot","","Will Vaulks","Pass (Live)","Cameron Brannagan","Pass (Live)","Oxford United","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Oxford United","Portsmouth","https://fbref.com/en/matches/e0a688cf/Oxford-United-Portsmouth-August-9-2025-Championship","1"
"25","Elliott Moore","Oxford United","0.25","0.37","Saved","5","Head","","Will Vaulks","Pass (Dead)","Stanley Mills","Shot","Oxford United","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Oxford United","Portsmouth","https://fbref.com/en/matches/e0a688cf/Oxford-United-Portsmouth-August-9-2025-Championship","1"
"25","Elliott Moore","Oxford United","0.60","0.98","Saved","3","Left Foot","","Elliott Moore","Shot","","","Oxford United","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Oxford United","Portsmouth","https://fbref.com/en/matches/e0a688cf/Oxford-United-Portsmouth-August-9-2025-Championship","1"
"33","Cameron Brannagan","Oxford United","0.05","0.17","Saved","18","Left Foot","","Will Lankshear","Pass (Live)","Tyler Goodhram","Pass (Live)","Oxford United","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Oxford United","Portsmouth","https://fbref.com/en/matches/e0a688cf/Oxford-United-Portsmouth-August-9-2025-Championship","1"
"38","Colby Bishop","Portsmouth","0.42","0.42","Saved","14","Right Foot","","","","","","Portsmouth","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Oxford United","Portsmouth","https://fbref.com/en/matches/e0a688cf/Oxford-United-Portsmouth-August-9-2025-Championship","1"
"38","Adrian Segecic","Portsmouth","0.12","0.59","Goal","22","Left Foot","","Colby Bishop","Shot","","","Portsmouth","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Oxford United","Portsmouth","https://fbref.com/en/matches/e0a688cf/Oxford-United-Portsmouth-August-9-2025-Championship","1"
"42","Will Vaulks","Oxford United","0.03","0.00","Blocked","19","Right Foot","","Greg Leigh","Pass (Dead)","Tyler Goodhram","Fouled","Oxford United","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Oxford United","Portsmouth","https://fbref.com/en/matches/e0a688cf/Oxford-United-Portsmouth-August-9-2025-Championship","1"
"44","Adrian Segecic","Portsmouth","0.02","0.40","Saved","29","Left Foot","","Adrian Segecic","Take-On","","","Portsmouth","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Oxford United","Portsmouth","https://fbref.com/en/matches/e0a688cf/Oxford-United-Portsmouth-August-9-2025-Championship","1"
"45+1","Will Lankshear","Oxford United","0.07","0.00","Blocked","11","Head","","Stanley Mills","Pass (Live)","Brodie Gilmore","Pass (Live)","Oxford United","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Oxford United","Portsmouth","https://fbref.com/en/matches/e0a688cf/Oxford-United-Portsmouth-August-9-2025-Championship","1"
"","","","","","","","","","","","","","","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Oxford United","Portsmouth","https://fbref.com/en/matches/e0a688cf/Oxford-United-Portsmouth-August-9-2025-Championship","1"
"51","Michał Helik","Oxford United","0.02","0.00","Blocked","10","Head","","Tyler Goodhram","Pass (Dead)","Cameron Brannagan","Pass (Live)","Oxford United","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Oxford United","Portsmouth","https://fbref.com/en/matches/e0a688cf/Oxford-United-Portsmouth-August-9-2025-Championship","1"
"55","Adrian Segecic","Portsmouth","0.05","0.00","Off Target","15","Left Foot","","Adrian Segecic","Take-On","Callum Lang","Pass (Live)","Portsmouth","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Oxford United","Portsmouth","https://fbref.com/en/matches/e0a688cf/Oxford-United-Portsmouth-August-9-2025-Championship","1"
"60","Cameron Brannagan","Oxford United","0.05","0.00","Blocked","17","Right Foot","","Greg Leigh","Fouled","","","Oxford United","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Oxford United","Portsmouth","https://fbref.com/en/matches/e0a688cf/Oxford-United-Portsmouth-August-9-2025-Championship","1"
"64","Tyler Goodhram","Oxford United","0.03","0.00","Blocked","31","Right Foot","","Cameron Brannagan","Pass (Live)","Stanley Mills","Fouled","Oxford United","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Oxford United","Portsmouth","https://fbref.com/en/matches/e0a688cf/Oxford-United-Portsmouth-August-9-2025-Championship","1"
"65","Andre Dozzell","Portsmouth","0.03","0.00","Off Target","17","Left Foot","","Florian Bianchini","Pass (Live)","Callum Lang","Pass (Live)","Portsmouth","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Oxford United","Portsmouth","https://fbref.com/en/matches/e0a688cf/Oxford-United-Portsmouth-August-9-2025-Championship","1"
"67","Mark Harris","Oxford United","0.04","0.00","Blocked","22","Right Foot","","Will Lankshear","Pass (Live)","Jamie Cumming","Pass (Dead)","Oxford United","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Oxford United","Portsmouth","https://fbref.com/en/matches/e0a688cf/Oxford-United-Portsmouth-August-9-2025-Championship","1"
"68","Michał Helik","Oxford United","0.07","0.00","Blocked","10","Head","","Cameron Brannagan","Pass (Live)","Mark Harris","Shot","Oxford United","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Oxford United","Portsmouth","https://fbref.com/en/matches/e0a688cf/Oxford-United-Portsmouth-August-9-2025-Championship","1"
"69","Yang Minhyeok","Portsmouth","0.05","0.00","Off Target","15","Right Foot","Volley","Callum Lang","Pass (Live)","Connor Ogilvie","Pass (Live)","Portsmouth","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Oxford United","Portsmouth","https://fbref.com/en/matches/e0a688cf/Oxford-United-Portsmouth-August-9-2025-Championship","1"
"72","Connor Ogilvie","Portsmouth","0.15","0.00","Off Target","8","Head","","Callum Lang","Pass (Live)","Adrian Segecic","Pass (Live)","Portsmouth","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Oxford United","Portsmouth","https://fbref.com/en/matches/e0a688cf/Oxford-United-Portsmouth-August-9-2025-Championship","1"
"75","Cameron Brannagan","Oxford United","0.03","0.00","Blocked","18","Right Foot","","Siriki Dembélé","Pass (Live)","","","Oxford United","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Oxford United","Portsmouth","https://fbref.com/en/matches/e0a688cf/Oxford-United-Portsmouth-August-9-2025-Championship","1"
"76","Stanley Mills","Oxford United","0.03","0.00","Blocked","16","Right Foot","Volley","","","","","Oxford United","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Oxford United","Portsmouth","https://fbref.com/en/matches/e0a688cf/Oxford-United-Portsmouth-August-9-2025-Championship","1"
"90","Jack Currie","Oxford United","0.06","0.27","Saved","21","Left Foot","Deflected","Siriki Dembélé","Pass (Live)","Siriki Dembélé","Take-On","Oxford United","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Oxford United","Portsmouth","https://fbref.com/en/matches/e0a688cf/Oxford-United-Portsmouth-August-9-2025-Championship","1"
"90","Gatlin O'Donkor","Oxford United","0.02","0.00","Off Target","14","Head","","Stanley Mills","Pass (Live)","Siriki Dembélé","Pass (Dead)","Oxford United","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Oxford United","Portsmouth","https://fbref.com/en/matches/e0a688cf/Oxford-United-Portsmouth-August-9-2025-Championship","1"
"90+1","Louie Sibley","Oxford United","0.08","0.00","Off Target","14","Left Foot","Volley","Gatlin O'Donkor","Pass (Live)","Gatlin O'Donkor","Shot","Oxford United","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Oxford United","Portsmouth","https://fbref.com/en/matches/e0a688cf/Oxford-United-Portsmouth-August-9-2025-Championship","1"
"90+5","Michał Helik","Oxford United","0.06","0.00","Off Target","10","Head","","Siriki Dembélé","Pass (Live)","Stanley Mills","Pass (Dead)","Oxford United","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","Oxford United","Portsmouth","https://fbref.com/en/matches/e0a688cf/Oxford-United-Portsmouth-August-9-2025-Championship","1"
"5","Isaac Price","West Brom","0.04","0.02","Saved","31","Right Foot","Free kick","Jayson Molumby","Fouled","Darnell Furlong","Fouled","West Brom","Championship","2025-2026","Saturday August 9, 2025, 15:00 (venue time)","West Bromwich Albion","Blackburn Rovers","https://fbref.com/en/matches/9962f9e0/West-Bromwich-Albion-Blackburn-Rovers-August-9-2025-Championship","1"
