"player","shirtnumber","nationality","position","age","minutes","touches","touches_def_pen_area","touches_def_3rd","touches_mid_3rd","touches_att_3rd","touches_att_pen_area","touches_live_ball","take_ons","take_ons_won","take_ons_won_pct","take_ons_tackled","take_ons_tackled_pct","carries","carries_distance","carries_progressive_distance","progressive_carries","carries_into_final_third","carries_into_penalty_area","miscontrols","dispossessed","passes_received","progressive_passes_received","team","league","season","match_date","home_team","away_team","match_url","gameweek"
"Benedict Hollerbach","17","de GER","AM","24-176","70","29","0","6","9","14","1","29","2","1","50.0","1","50.0","13","66","28","1","1","0","2","6","18","3","Mainz 05","Bundesliga","2025-2026","Sunday November 9, 2025, 19:30 (venue time) 18:30 (local time)","Eintracht Frankfurt","Mainz 05","https://fbref.com/en/matches/934c7914/Eintracht-Frankfurt-Mainz-05-November-9-2025-Bundesliga","10"
"Armindo Sieb","11","de GER","AM,LM","22-265","20","14","0","0","7","8","4","14","2","1","50.0","1","50.0","6","28","24","1","2","0","2","2","9","4","Mainz 05","Bundesliga","2025-2026","Sunday November 9, 2025, 19:30 (venue time) 18:30 (local time)","Eintracht Frankfurt","Mainz 05","https://fbref.com/en/matches/934c7914/Eintracht-Frankfurt-Mainz-05-November-9-2025-Bundesliga","10"
"Paul Nebel","8","de GER","AM,RM","23-030","90","52","0","3","19","31","3","52","1","1","100.0","0","0.0","15","80","29","2","0","1","2","1","31","6","Mainz 05","Bundesliga","2025-2026","Sunday November 9, 2025, 19:30 (venue time) 18:30 (local time)","Eintracht Frankfurt","Mainz 05","https://fbref.com/en/matches/934c7914/Eintracht-Frankfurt-Mainz-05-November-9-2025-Bundesliga","10"
"Kaishu Sano","6","jp JPN","CM","24-314","90","53","2","14","31","10","0","53","1","0","0.0","1","100.0","12","35","11","0","1","0","2","1","23","2","Mainz 05","Bundesliga","2025-2026","Sunday November 9, 2025, 19:30 (venue time) 18:30 (local time)","Eintracht Frankfurt","Mainz 05","https://fbref.com/en/matches/934c7914/Eintracht-Frankfurt-Mainz-05-November-9-2025-Bundesliga","10"
"Nadiem Amiri","10","de GER","CM","29-013","90","67","4","12","43","12","1","67","1","0","0.0","1","100.0","23","88","13","0","1","0","2","1","31","0","Mainz 05","Bundesliga","2025-2026","Sunday November 9, 2025, 19:30 (venue time) 18:30 (local time)","Eintracht Frankfurt","Mainz 05","https://fbref.com/en/matches/934c7914/Eintracht-Frankfurt-Mainz-05-November-9-2025-Bundesliga","10"
"Silvan Widmer","30","ch SUI","WB","32-249","87","59","6","17","23","19","1","59","1","1","100.0","0","0.0","10","20","4","0","0","0","2","0","24","6","Mainz 05","Bundesliga","2025-2026","Sunday November 9, 2025, 19:30 (venue time) 18:30 (local time)","Eintracht Frankfurt","Mainz 05","https://fbref.com/en/matches/934c7914/Eintracht-Frankfurt-Mainz-05-November-9-2025-Bundesliga","10"
"Nelson Weiper","44","de GER","FW","20-237","3","4","0","0","1","3","0","4","0","0","","0","","1","11","0","0","0","0","0","1","3","2","Mainz 05","Bundesliga","2025-2026","Sunday November 9, 2025, 19:30 (venue time) 18:30 (local time)","Eintracht Frankfurt","Mainz 05","https://fbref.com/en/matches/934c7914/Eintracht-Frankfurt-Mainz-05-November-9-2025-Bundesliga","10"
"Phillipp Mwene","2","at AUT","WB,RB","31-284","89","39","2","7","19","13","1","39","0","0","","0","","6","19","2","0","0","0","0","1","21","3","Mainz 05","Bundesliga","2025-2026","Sunday November 9, 2025, 19:30 (venue time) 18:30 (local time)","Eintracht Frankfurt","Mainz 05","https://fbref.com/en/matches/934c7914/Eintracht-Frankfurt-Mainz-05-November-9-2025-Bundesliga","10"
"Nikolas Veratschnig","22","at AUT","RB","22-289","1","4","0","1","1","2","0","4","0","0","","0","","1","1","0","0","0","0","0","1","2","0","Mainz 05","Bundesliga","2025-2026","Sunday November 9, 2025, 19:30 (venue time) 18:30 (local time)","Eintracht Frankfurt","Mainz 05","https://fbref.com/en/matches/934c7914/Eintracht-Frankfurt-Mainz-05-November-9-2025-Bundesliga","10"
"Dominik Kohr","31","de GER","CB","31-282","90","50","7","22","25","3","1","50","0","0","","0","","14","67","33","0","0","0","2","0","24","1","Mainz 05","Bundesliga","2025-2026","Sunday November 9, 2025, 19:30 (venue time) 18:30 (local time)","Eintracht Frankfurt","Mainz 05","https://fbref.com/en/matches/934c7914/Eintracht-Frankfurt-Mainz-05-November-9-2025-Bundesliga","10"
"Lennard Maloney","15","us USA","CB","26-032","86","43","9","25","16","2","1","43","0","0","","0","","12","45","4","0","0","0","0","0","18","0","Mainz 05","Bundesliga","2025-2026","Sunday November 9, 2025, 19:30 (venue time) 18:30 (local time)","Eintracht Frankfurt","Mainz 05","https://fbref.com/en/matches/934c7914/Eintracht-Frankfurt-Mainz-05-November-9-2025-Bundesliga","10"
"Sota Kawasaki","24","jp JPN","LB","24-102","4","8","0","2","4","2","0","8","0","0","","0","","1","6","4","0","0","0","0","0","2","0","Mainz 05","Bundesliga","2025-2026","Sunday November 9, 2025, 19:30 (venue time) 18:30 (local time)","Eintracht Frankfurt","Mainz 05","https://fbref.com/en/matches/934c7914/Eintracht-Frankfurt-Mainz-05-November-9-2025-Bundesliga","10"
"Danny da Costa","21","de GER","CB","32-119","90","52","7","26","20","6","2","52","0","0","","0","","17","80","37","1","0","0","1","0","23","0","Mainz 05","Bundesliga","2025-2026","Sunday November 9, 2025, 19:30 (venue time) 18:30 (local time)","Eintracht Frankfurt","Mainz 05","https://fbref.com/en/matches/934c7914/Eintracht-Frankfurt-Mainz-05-November-9-2025-Bundesliga","10"
"Robin Zentner","27","de GER","GK","31-012","90","53","31","52","1","0","0","53","0","0","","0","","26","177","99","0","0","0","0","0","28","0","Mainz 05","Bundesliga","2025-2026","Sunday November 9, 2025, 19:30 (venue time) 18:30 (local time)","Eintracht Frankfurt","Mainz 05","https://fbref.com/en/matches/934c7914/Eintracht-Frankfurt-Mainz-05-November-9-2025-Bundesliga","10"
