"player","shirtnumber","nationality","position","age","minutes","touches","touches_def_pen_area","touches_def_3rd","touches_mid_3rd","touches_att_3rd","touches_att_pen_area","touches_live_ball","take_ons","take_ons_won","take_ons_won_pct","take_ons_tackled","take_ons_tackled_pct","carries","carries_distance","carries_progressive_distance","progressive_carries","carries_into_final_third","carries_into_penalty_area","miscontrols","dispossessed","passes_received","progressive_passes_received","team","league","season","match_date","home_team","away_team","match_url","gameweek"
"Elvis Rexhbeçaj","8","xk KVX","CM","27-364","90","64","1","13","31","20","4","64","3","1","33.3","1","33.3","27","129","55","2","1","1","4","2","41","2","Augsburg","Bundesliga","2025-2026","Friday October 31, 2025, 20:30 (venue time) 19:30 (local time)","Augsburg","Dortmund","https://fbref.com/en/matches/598fe99f/Augsburg-Dortmund-October-31-2025-Bundesliga","9"
"Fabian Rieder","32","ch SUI","RM,LM,LB","23-257","90","51","0","5","19","27","1","51","4","2","50.0","1","25.0","22","140","53","0","1","0","3","2","33","5","Augsburg","Bundesliga","2025-2026","Friday October 31, 2025, 20:30 (venue time) 19:30 (local time)","Augsburg","Dortmund","https://fbref.com/en/matches/598fe99f/Augsburg-Dortmund-October-31-2025-Bundesliga","9"
"Dimitris Giannoulis","13","gr GRE","LB","30-014","75","66","2","13","34","20","1","66","2","1","50.0","1","50.0","22","108","58","2","1","0","2","0","34","4","Augsburg","Bundesliga","2025-2026","Friday October 31, 2025, 20:30 (venue time) 19:30 (local time)","Augsburg","Dortmund","https://fbref.com/en/matches/598fe99f/Augsburg-Dortmund-October-31-2025-Bundesliga","9"
"Ismaël Gharbi","11","tn TUN","RM","21-204","15","8","0","3","0","5","0","8","1","0","0.0","1","100.0","5","10","2","0","0","0","1","0","5","1","Augsburg","Bundesliga","2025-2026","Friday October 31, 2025, 20:30 (venue time) 19:30 (local time)","Augsburg","Dortmund","https://fbref.com/en/matches/598fe99f/Augsburg-Dortmund-October-31-2025-Bundesliga","9"
"Keven Schlotterbeck","31","de GER","CB,LB","28-186","90","73","5","28","39","6","2","73","1","1","100.0","0","0.0","31","129","68","1","1","0","0","0","47","1","Augsburg","Bundesliga","2025-2026","Friday October 31, 2025, 20:30 (venue time) 19:30 (local time)","Augsburg","Dortmund","https://fbref.com/en/matches/598fe99f/Augsburg-Dortmund-October-31-2025-Bundesliga","9"
"Chrislain Matsima","5","fr FRA","CB","23-169","90","61","6","29","29","3","0","61","0","0","","0","","21","92","29","0","0","0","1","0","22","0","Augsburg","Bundesliga","2025-2026","Friday October 31, 2025, 20:30 (venue time) 19:30 (local time)","Augsburg","Dortmund","https://fbref.com/en/matches/598fe99f/Augsburg-Dortmund-October-31-2025-Bundesliga","9"
"Noahkai Banks","40","us USA","CB","18-334","90","57","4","21","27","9","1","57","0","0","","0","","24","156","78","1","1","0","0","0","37","2","Augsburg","Bundesliga","2025-2026","Friday October 31, 2025, 20:30 (venue time) 19:30 (local time)","Augsburg","Dortmund","https://fbref.com/en/matches/598fe99f/Augsburg-Dortmund-October-31-2025-Bundesliga","9"
"Robin Fellhauer","19","de GER","RB,CM","27-283","80","47","4","16","17","14","1","47","1","0","0.0","1","100.0","14","41","14","0","0","0","1","0","23","0","Augsburg","Bundesliga","2025-2026","Friday October 31, 2025, 20:30 (venue time) 19:30 (local time)","Augsburg","Dortmund","https://fbref.com/en/matches/598fe99f/Augsburg-Dortmund-October-31-2025-Bundesliga","9"
"Phillip Tietz","21","de GER","FW","28-114","10","3","1","1","0","2","0","3","0","0","","0","","0","0","0","0","0","0","0","0","2","2","Augsburg","Bundesliga","2025-2026","Friday October 31, 2025, 20:30 (venue time) 19:30 (local time)","Augsburg","Dortmund","https://fbref.com/en/matches/598fe99f/Augsburg-Dortmund-October-31-2025-Bundesliga","9"
"Finn Dahmen","1","de GER","GK","27-218","90","48","34","45","4","0","0","48","0","0","","0","","29","183","73","0","0","0","0","0","29","0","Augsburg","Bundesliga","2025-2026","Friday October 31, 2025, 20:30 (venue time) 19:30 (local time)","Augsburg","Dortmund","https://fbref.com/en/matches/598fe99f/Augsburg-Dortmund-October-31-2025-Bundesliga","9"
"Serhou Guirassy","9","gn GUI","FW","29-233","90","28","1","2","13","13","5","28","0","0","","0","","12","67","17","2","1","1","5","4","23","6","Dortmund","Bundesliga","2025-2026","Friday October 31, 2025, 20:30 (venue time) 19:30 (local time)","Augsburg","Dortmund","https://fbref.com/en/matches/598fe99f/Augsburg-Dortmund-October-31-2025-Bundesliga","9"
"Julian Brandt","10","de GER","LW,RW","29-182","89","49","0","0","19","30","4","49","2","0","0.0","2","100.0","28","144","86","2","2","0","2","0","39","8","Dortmund","Bundesliga","2025-2026","Friday October 31, 2025, 20:30 (venue time) 19:30 (local time)","Augsburg","Dortmund","https://fbref.com/en/matches/598fe99f/Augsburg-Dortmund-October-31-2025-Bundesliga","9"
"Karim Adeyemi","27","de GER","RW","23-286","1","3","0","2","1","1","0","3","0","0","","0","","1","28","0","0","0","0","0","0","1","0","Dortmund","Bundesliga","2025-2026","Friday October 31, 2025, 20:30 (venue time) 19:30 (local time)","Augsburg","Dortmund","https://fbref.com/en/matches/598fe99f/Augsburg-Dortmund-October-31-2025-Bundesliga","9"
"Carney Chukwuemeka","17","eng ENG","RW","22-011","61","37","1","6","18","13","1","37","3","0","0.0","2","66.7","18","103","49","1","0","0","2","1","23","5","Dortmund","Bundesliga","2025-2026","Friday October 31, 2025, 20:30 (venue time) 19:30 (local time)","Augsburg","Dortmund","https://fbref.com/en/matches/598fe99f/Augsburg-Dortmund-October-31-2025-Bundesliga","9"
"Daniel Svensson","24","se SWE","LM","23-261","29","17","3","5","5","7","0","17","0","0","","0","","3","15","6","0","0","0","0","0","5","0","Dortmund","Bundesliga","2025-2026","Friday October 31, 2025, 20:30 (venue time) 19:30 (local time)","Augsburg","Dortmund","https://fbref.com/en/matches/598fe99f/Augsburg-Dortmund-October-31-2025-Bundesliga","9"
"Maximilian Beier","14","de GER","LM,RW","23-014","73","35","2","9","15","11","1","35","0","0","","0","","13","38","27","1","0","0","2","0","18","5","Dortmund","Bundesliga","2025-2026","Friday October 31, 2025, 20:30 (venue time) 19:30 (local time)","Augsburg","Dortmund","https://fbref.com/en/matches/598fe99f/Augsburg-Dortmund-October-31-2025-Bundesliga","9"
"Marcel Sabitzer","20","at AUT","LW","31-228","17","7","0","1","2","4","0","7","0","0","","0","","4","37","31","1","0","0","1","1","3","1","Dortmund","Bundesliga","2025-2026","Friday October 31, 2025, 20:30 (venue time) 19:30 (local time)","Augsburg","Dortmund","https://fbref.com/en/matches/598fe99f/Augsburg-Dortmund-October-31-2025-Bundesliga","9"
"Felix Nmecha","8","de GER","CM","25-021","61","46","1","13","24","10","0","46","4","4","100.0","0","0.0","16","143","109","3","2","0","2","0","30","3","Dortmund","Bundesliga","2025-2026","Friday October 31, 2025, 20:30 (venue time) 19:30 (local time)","Augsburg","Dortmund","https://fbref.com/en/matches/598fe99f/Augsburg-Dortmund-October-31-2025-Bundesliga","9"
"Jobe Bellingham","7","eng ENG","CM","20-038","29","16","3","5","9","3","0","16","1","0","0.0","1","100.0","5","13","7","0","0","0","0","1","10","0","Dortmund","Bundesliga","2025-2026","Friday October 31, 2025, 20:30 (venue time) 19:30 (local time)","Augsburg","Dortmund","https://fbref.com/en/matches/598fe99f/Augsburg-Dortmund-October-31-2025-Bundesliga","9"
"Pascal Groß","13","de GER","CM","34-138","90","82","2","16","41","27","2","82","1","1","100.0","0","0.0","44","169","111","2","3","0","1","1","55","0","Dortmund","Bundesliga","2025-2026","Friday October 31, 2025, 20:30 (venue time) 19:30 (local time)","Augsburg","Dortmund","https://fbref.com/en/matches/598fe99f/Augsburg-Dortmund-October-31-2025-Bundesliga","9"
"Yan Couto","2","br BRA","RM","23-150","73","54","3","18","14","23","1","54","1","0","0.0","1","100.0","21","104","59","2","3","0","1","1","30","5","Dortmund","Bundesliga","2025-2026","Friday October 31, 2025, 20:30 (venue time) 19:30 (local time)","Augsburg","Dortmund","https://fbref.com/en/matches/598fe99f/Augsburg-Dortmund-October-31-2025-Bundesliga","9"
"Julian Ryerson","26","no NOR","RM","27-348","17","13","1","4","6","4","0","13","1","1","100.0","0","0.0","5","36","2","0","0","0","0","0","5","2","Dortmund","Bundesliga","2025-2026","Friday October 31, 2025, 20:30 (venue time) 19:30 (local time)","Augsburg","Dortmund","https://fbref.com/en/matches/598fe99f/Augsburg-Dortmund-October-31-2025-Bundesliga","9"
"Ramy Bensebaini","5","dz ALG","CB","30-198","90","78","8","29","48","2","0","78","1","1","100.0","0","0.0","35","179","113","2","1","0","2","1","47","0","Dortmund","Bundesliga","2025-2026","Friday October 31, 2025, 20:30 (venue time) 19:30 (local time)","Augsburg","Dortmund","https://fbref.com/en/matches/598fe99f/Augsburg-Dortmund-October-31-2025-Bundesliga","9"
"Waldemar Anton","3","de GER","CB","29-103","90","87","14","43","43","2","1","87","1","1","100.0","0","0.0","40","187","110","0","0","0","3","0","53","0","Dortmund","Bundesliga","2025-2026","Friday October 31, 2025, 20:30 (venue time) 19:30 (local time)","Augsburg","Dortmund","https://fbref.com/en/matches/598fe99f/Augsburg-Dortmund-October-31-2025-Bundesliga","9"
"Aaron Anselmino","28","ar ARG","CB","20-185","90","67","6","26","36","5","0","67","1","1","100.0","0","0.0","36","107","63","0","1","0","1","0","44","0","Dortmund","Bundesliga","2025-2026","Friday October 31, 2025, 20:30 (venue time) 19:30 (local time)","Augsburg","Dortmund","https://fbref.com/en/matches/598fe99f/Augsburg-Dortmund-October-31-2025-Bundesliga","9"
"Gregor Kobel","1","ch SUI","GK","27-329","90","48","38","47","1","0","0","48","0","0","","0","","34","250","93","0","0","0","0","0","31","0","Dortmund","Bundesliga","2025-2026","Friday October 31, 2025, 20:30 (venue time) 19:30 (local time)","Augsburg","Dortmund","https://fbref.com/en/matches/598fe99f/Augsburg-Dortmund-October-31-2025-Bundesliga","9"
"Andrej Ilic","23","rs SRB","FW","25-212","85","24","0","2","14","9","3","24","1","0","0.0","1","100.0","7","24","8","0","0","0","4","0","12","3","Union Berlin","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Freiburg","https://fbref.com/en/matches/c63fd3ef/Union-Berlin-Freiburg-November-1-2025-Bundesliga","9"
"Oliver Burke","7","sct SCO","FW","28-208","5","0","0","0","0","0","0","0","0","0","","0","","0","0","0","0","0","0","0","0","0","0","Union Berlin","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Freiburg","https://fbref.com/en/matches/c63fd3ef/Union-Berlin-Freiburg-November-1-2025-Bundesliga","9"
"András Schäfer","13","hu HUN","AM","26-202","90","38","2","5","25","8","1","38","2","0","0.0","2","100.0","12","24","11","0","0","0","1","1","16","3","Union Berlin","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Freiburg","https://fbref.com/en/matches/c63fd3ef/Union-Berlin-Freiburg-November-1-2025-Bundesliga","9"
"Tim Skarke","21","de GER","AM","29-055","60","21","0","2","9","10","1","21","1","0","0.0","1","100.0","14","40","15","1","1","0","2","1","15","3","Union Berlin","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Freiburg","https://fbref.com/en/matches/c63fd3ef/Union-Berlin-Freiburg-November-1-2025-Bundesliga","9"
"Ilyas Ansah","10","de GER","AM","20-358","30","8","0","1","3","4","1","8","1","1","100.0","0","0.0","3","14","8","0","0","0","3","2","4","0","Union Berlin","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Freiburg","https://fbref.com/en/matches/c63fd3ef/Union-Berlin-Freiburg-November-1-2025-Bundesliga","9"
"Aljoscha Kemlein","6","de GER","CM","21-091","79","32","3","8","18","7","2","32","1","1","100.0","0","0.0","19","48","24","1","1","1","1","0","16","3","Union Berlin","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Freiburg","https://fbref.com/en/matches/c63fd3ef/Union-Berlin-Freiburg-November-1-2025-Bundesliga","9"
"Alex Král","33","cz CZE","CM","27-166","11","4","0","0","4","0","0","4","0","0","","0","","2","20","5","0","0","0","0","0","3","0","Union Berlin","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Freiburg","https://fbref.com/en/matches/c63fd3ef/Union-Berlin-Freiburg-November-1-2025-Bundesliga","9"
"Rani Khedira","8","de GER","CM","31-278","90","24","2","6","18","1","0","24","0","0","","0","","10","68","31","0","0","0","1","0","8","0","Union Berlin","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Freiburg","https://fbref.com/en/matches/c63fd3ef/Union-Berlin-Freiburg-November-1-2025-Bundesliga","9"
"Derrick Köhn","39","gh GHA","WB","26-270","79","33","2","6","14","13","0","33","1","1","100.0","0","0.0","12","40","8","0","0","0","2","2","12","4","Union Berlin","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Freiburg","https://fbref.com/en/matches/c63fd3ef/Union-Berlin-Freiburg-November-1-2025-Bundesliga","9"
"Tom Rothe","15","de GER","WB","21-003","11","10","0","0","1","9","3","10","0","0","","0","","4","9","8","0","0","0","0","0","4","2","Union Berlin","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Freiburg","https://fbref.com/en/matches/c63fd3ef/Union-Berlin-Freiburg-November-1-2025-Bundesliga","9"
"Janik Haberer","19","de GER","WB","31-213","60","33","0","8","18","7","0","33","0","0","","0","","9","34","5","0","0","0","0","0","10","0","Union Berlin","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Freiburg","https://fbref.com/en/matches/c63fd3ef/Union-Berlin-Freiburg-November-1-2025-Bundesliga","9"
"Christopher Trimmel","28","at AUT","WB","38-250","30","12","2","3","3","6","0","12","0","0","","0","","3","7","5","0","0","0","0","0","2","1","Union Berlin","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Freiburg","https://fbref.com/en/matches/c63fd3ef/Union-Berlin-Freiburg-November-1-2025-Bundesliga","9"
"Diogo Leite","4","pt POR","CB","26-282","90","48","9","24","20","4","1","48","1","0","0.0","1","100.0","17","72","39","0","0","0","0","1","22","0","Union Berlin","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Freiburg","https://fbref.com/en/matches/c63fd3ef/Union-Berlin-Freiburg-November-1-2025-Bundesliga","9"
"Leopold Querfeld","14","at AUT","CB","21-316","90","41","9","23","14","4","3","41","0","0","","0","","23","90","52","0","0","0","1","0","24","0","Union Berlin","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Freiburg","https://fbref.com/en/matches/c63fd3ef/Union-Berlin-Freiburg-November-1-2025-Bundesliga","9"
"Danilho Doekhi","5","nl NED","CB","27-124","90","39","2","15","16","8","5","39","0","0","","0","","18","67","33","0","0","0","0","0","25","0","Union Berlin","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Freiburg","https://fbref.com/en/matches/c63fd3ef/Union-Berlin-Freiburg-November-1-2025-Bundesliga","9"
"Frederik Rønnow","1","dk DEN","GK","33-089","90","34","28","33","1","0","0","34","0","0","","0","","15","123","81","0","0","0","0","0","8","0","Union Berlin","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Freiburg","https://fbref.com/en/matches/c63fd3ef/Union-Berlin-Freiburg-November-1-2025-Bundesliga","9"
"Junior Adamu","20","at AUT","FW","24-148","38","17","3","3","9","5","2","17","1","1","100.0","0","0.0","9","44","3","0","0","0","4","1","13","5","Freiburg","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Freiburg","https://fbref.com/en/matches/c63fd3ef/Union-Berlin-Freiburg-November-1-2025-Bundesliga","9"
"Igor Matanovic","31","hr CRO","FW","22-215","52","19","3","5","6","8","1","19","3","1","33.3","2","66.7","7","18","4","0","0","0","3","0","11","3","Freiburg","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Freiburg","https://fbref.com/en/matches/c63fd3ef/Union-Berlin-Freiburg-November-1-2025-Bundesliga","9"
"Vincenzo Grifo","32","it ITA","LW","32-208","73","43","0","4","22","18","4","43","1","1","100.0","0","0.0","20","119","74","2","2","2","1","0","28","4","Freiburg","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Freiburg","https://fbref.com/en/matches/c63fd3ef/Union-Berlin-Freiburg-November-1-2025-Bundesliga","9"
"Derry Scherhant","7","de GER","LW","22-356","17","9","0","0","3","6","1","9","0","0","","0","","2","23","15","1","0","0","0","0","2","0","Freiburg","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Freiburg","https://fbref.com/en/matches/c63fd3ef/Union-Berlin-Freiburg-November-1-2025-Bundesliga","9"
"Jan-Niklas Beste","19","de GER","RW","26-301","73","30","0","5","17","8","1","30","2","1","50.0","1","50.0","21","136","23","0","0","0","0","4","24","8","Freiburg","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Freiburg","https://fbref.com/en/matches/c63fd3ef/Union-Berlin-Freiburg-November-1-2025-Bundesliga","9"
"Lukas Kübler","17","de GER","RB","33-063","17","12","1","7","5","1","0","12","0","0","","0","","4","37","24","2","1","0","0","0","4","0","Freiburg","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Freiburg","https://fbref.com/en/matches/c63fd3ef/Union-Berlin-Freiburg-November-1-2025-Bundesliga","9"
"Lucas Höler","9","de GER","AM","31-114","88","36","2","4","22","10","4","36","0","0","","0","","13","90","62","1","0","0","0","2","23","5","Freiburg","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Freiburg","https://fbref.com/en/matches/c63fd3ef/Union-Berlin-Freiburg-November-1-2025-Bundesliga","9"
"Nicolas Höfler","27","de GER","DM","35-237","2","3","0","0","2","1","0","3","0","0","","0","","1","1","0","0","0","0","0","0","2","0","Freiburg","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Freiburg","https://fbref.com/en/matches/c63fd3ef/Union-Berlin-Freiburg-November-1-2025-Bundesliga","9"
"Johan Manzambi","44","ch SUI","DM,AM","20-018","90","66","6","19","36","13","0","66","4","2","50.0","1","25.0","36","272","111","2","3","0","3","1","44","3","Freiburg","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Freiburg","https://fbref.com/en/matches/c63fd3ef/Union-Berlin-Freiburg-November-1-2025-Bundesliga","9"
"Maximilian Eggestein","8","de GER","DM","28-328","90","58","1","12","39","7","1","58","1","0","0.0","0","0.0","29","135","52","1","0","0","0","1","37","1","Freiburg","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Freiburg","https://fbref.com/en/matches/c63fd3ef/Union-Berlin-Freiburg-November-1-2025-Bundesliga","9"
"Jordy Makengo","33","fr FRA","LB","24-090","90","58","1","20","30","9","0","58","0","0","","0","","24","158","115","3","1","0","1","1","42","3","Freiburg","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Freiburg","https://fbref.com/en/matches/c63fd3ef/Union-Berlin-Freiburg-November-1-2025-Bundesliga","9"
"Max Rosenfelder","37","de GER","CB","22-264","90","71","4","39","32","0","0","71","0","0","","0","","41","306","228","5","0","0","0","0","50","0","Freiburg","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Freiburg","https://fbref.com/en/matches/c63fd3ef/Union-Berlin-Freiburg-November-1-2025-Bundesliga","9"
"Matthias Ginter","28","de GER","CB","31-286","90","66","0","32","32","2","1","66","0","0","","0","","37","173","134","0","0","0","0","0","49","0","Freiburg","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Freiburg","https://fbref.com/en/matches/c63fd3ef/Union-Berlin-Freiburg-November-1-2025-Bundesliga","9"
"Philipp Treu","29","de GER","RB,RW","24-333","90","54","1","12","27","15","1","54","1","0","0.0","1","100.0","21","116","91","2","2","0","2","0","30","4","Freiburg","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Freiburg","https://fbref.com/en/matches/c63fd3ef/Union-Berlin-Freiburg-November-1-2025-Bundesliga","9"
"Noah Atubolu","1","de GER","GK","23-160","90","49","40","48","1","0","0","49","0","0","","0","","25","162","96","0","0","0","0","0","25","0","Freiburg","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Freiburg","https://fbref.com/en/matches/c63fd3ef/Union-Berlin-Freiburg-November-1-2025-Bundesliga","9"
"Danel Sinani","10","lu LUX","FW","28-210","45","38","0","2","18","18","2","38","0","0","","0","","21","74","39","1","1","0","0","0","28","4","St. Pauli","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","St. Pauli","Mönchengladbach","https://fbref.com/en/matches/582bbd5d/St-Pauli-Monchengladbach-November-1-2025-Bundesliga","9"
"Abdoulie Ceesay","9","gm GAM","FW","21-300","45","8","0","0","3","5","1","8","0","0","","0","","2","2","0","0","0","0","0","0","3","2","St. Pauli","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","St. Pauli","Mönchengladbach","https://fbref.com/en/matches/582bbd5d/St-Pauli-Monchengladbach-November-1-2025-Bundesliga","9"
"Oladapo Afolayan","17","eng ENG","AM","27-262","45","29","0","1","15","13","0","29","3","0","0.0","3","100.0","26","91","38","1","0","0","1","2","28","3","St. Pauli","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","St. Pauli","Mönchengladbach","https://fbref.com/en/matches/582bbd5d/St-Pauli-Monchengladbach-November-1-2025-Bundesliga","9"
"Martijn Kaars","19","nl NED","LM","26-241","45","20","0","0","10","10","0","20","0","0","","0","","15","65","8","1","0","0","1","0","15","3","St. Pauli","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","St. Pauli","Mönchengladbach","https://fbref.com/en/matches/582bbd5d/St-Pauli-Monchengladbach-November-1-2025-Bundesliga","9"
"Mathias Pereira Lage","28","pt POR","AM","28-336","45","19","0","2","4","13","3","19","0","0","","0","","9","45","25","1","0","1","2","1","13","4","St. Pauli","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","St. Pauli","Mönchengladbach","https://fbref.com/en/matches/582bbd5d/St-Pauli-Monchengladbach-November-1-2025-Bundesliga","9"
"Andreas Hountondji","27","bj BEN","RM","23-113","45","14","0","0","4","10","2","14","3","1","33.3","2","66.7","11","86","30","3","0","1","0","0","11","7","St. Pauli","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","St. Pauli","Mönchengladbach","https://fbref.com/en/matches/582bbd5d/St-Pauli-Monchengladbach-November-1-2025-Bundesliga","9"
"Joel Fujita","16","jp JPN","CM","23-258","90","57","0","8","35","15","1","57","4","1","25.0","3","75.0","37","157","82","3","0","1","3","0","37","3","St. Pauli","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","St. Pauli","Mönchengladbach","https://fbref.com/en/matches/582bbd5d/St-Pauli-Monchengladbach-November-1-2025-Bundesliga","9"
"James Sands","6","us USA","CM","25-118","54","46","0","4","28","15","1","46","0","0","","0","","22","82","32","2","1","0","1","0","37","3","St. Pauli","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","St. Pauli","Mönchengladbach","https://fbref.com/en/matches/582bbd5d/St-Pauli-Monchengladbach-November-1-2025-Bundesliga","9"
"Connor Metcalfe","24","au AUS","CM,RB","25-361","36","24","0","1","11","12","2","24","1","1","100.0","0","0.0","16","81","32","0","1","0","1","0","16","4","St. Pauli","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","St. Pauli","Mönchengladbach","https://fbref.com/en/matches/582bbd5d/St-Pauli-Monchengladbach-November-1-2025-Bundesliga","9"
"Louis Oppie","23","de GER","LB,WB","23-168","90","69","1","10","24","35","2","69","0","0","","0","","40","139","65","2","0","0","1","0","44","10","St. Pauli","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","St. Pauli","Mönchengladbach","https://fbref.com/en/matches/582bbd5d/St-Pauli-Monchengladbach-November-1-2025-Bundesliga","9"
"Manolis Saliakas","2","gr GRE","WB,RB","29-050","83","82","2","16","40","26","2","82","1","1","100.0","0","0.0","48","170","83","1","2","0","2","0","56","4","St. Pauli","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","St. Pauli","Mönchengladbach","https://fbref.com/en/matches/582bbd5d/St-Pauli-Monchengladbach-November-1-2025-Bundesliga","9"
"Jackson Irvine","7","au AUS","CM","32-239","7","3","0","0","2","1","0","3","0","0","","0","","2","5","1","0","0","0","0","1","2","1","St. Pauli","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","St. Pauli","Mönchengladbach","https://fbref.com/en/matches/582bbd5d/St-Pauli-Monchengladbach-November-1-2025-Bundesliga","9"
"Karol Mets","3","ee EST","CB","32-169","90","91","8","27","54","10","0","91","0","0","","0","","56","302","169","4","3","0","0","0","72","0","St. Pauli","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","St. Pauli","Mönchengladbach","https://fbref.com/en/matches/582bbd5d/St-Pauli-Monchengladbach-November-1-2025-Bundesliga","9"
"Eric Smith","8","se SWE","DM,CB","28-297","90","103","3","26","61","16","0","103","1","1","100.0","0","0.0","72","277","156","1","3","0","1","0","83","2","St. Pauli","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","St. Pauli","Mönchengladbach","https://fbref.com/en/matches/582bbd5d/St-Pauli-Monchengladbach-November-1-2025-Bundesliga","9"
"Hauke Wahl","5","de GER","CB","31-200","90","109","9","25","75","9","2","109","0","0","","0","","69","293","180","3","1","0","0","1","82","0","St. Pauli","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","St. Pauli","Mönchengladbach","https://fbref.com/en/matches/582bbd5d/St-Pauli-Monchengladbach-November-1-2025-Bundesliga","9"
"Nikola Vasilj","22","ba BIH","GK","29-334","90","31","20","29","2","0","0","31","0","0","","0","","24","118","71","0","0","0","0","0","17","0","St. Pauli","Bundesliga","2025-2026","Saturday November 1, 2025, 15:30 (venue time) 14:30 (local time)","St. Pauli","Mönchengladbach","https://fbref.com/en/matches/582bbd5d/St-Pauli-Monchengladbach-November-1-2025-Bundesliga","9"
