"player","shirtnumber","nationality","position","age","minutes","touches","touches_def_pen_area","touches_def_3rd","touches_mid_3rd","touches_att_3rd","touches_att_pen_area","touches_live_ball","take_ons","take_ons_won","take_ons_won_pct","take_ons_tackled","take_ons_tackled_pct","carries","carries_distance","carries_progressive_distance","progressive_carries","carries_into_final_third","carries_into_penalty_area","miscontrols","dispossessed","passes_received","progressive_passes_received","team","league","season","match_date","home_team","away_team","match_url","gameweek"
"Nico Schlotterbeck","4","de GER","CB","25-328","90","111","3","28","69","14","4","111","0","0","","0","","78","383","184","1","1","0","1","1","88","2","Dortmund","Bundesliga","2025-2026","Saturday October 25, 2025, 18:30 (venue time) 17:30 (local time)","Dortmund","Köln","https://fbref.com/en/matches/eeacfafc/Dortmund-Koln-October-25-2025-Bundesliga","8"
"Waldemar Anton","3","de GER","CB","29-097","90","108","8","29","63","16","3","108","0","0","","0","","76","477","269","2","5","0","1","0","82","0","Dortmund","Bundesliga","2025-2026","Saturday October 25, 2025, 18:30 (venue time) 17:30 (local time)","Dortmund","Köln","https://fbref.com/en/matches/eeacfafc/Dortmund-Koln-October-25-2025-Bundesliga","8"
"Gregor Kobel","1","ch SUI","GK","27-323","90","24","22","23","1","0","0","24","0","0","","0","","15","83","41","0","0","0","0","0","12","0","Dortmund","Bundesliga","2025-2026","Saturday October 25, 2025, 18:30 (venue time) 17:30 (local time)","Dortmund","Köln","https://fbref.com/en/matches/eeacfafc/Dortmund-Koln-October-25-2025-Bundesliga","8"
"Said El Mala","13","de GER","FW","19-060","71","18","0","2","8","8","7","18","5","1","20.0","4","80.0","13","189","57","3","1","6","2","2","13","3","Köln","Bundesliga","2025-2026","Saturday October 25, 2025, 18:30 (venue time) 17:30 (local time)","Dortmund","Köln","https://fbref.com/en/matches/eeacfafc/Dortmund-Koln-October-25-2025-Bundesliga","8"
"Linton Maina","37","de GER","AM","26-124","19","1","0","1","0","0","0","1","0","0","","0","","0","0","0","0","0","0","1","0","0","0","Köln","Bundesliga","2025-2026","Saturday October 25, 2025, 18:30 (venue time) 17:30 (local time)","Dortmund","Köln","https://fbref.com/en/matches/eeacfafc/Dortmund-Koln-October-25-2025-Bundesliga","8"
"Jakub Kamiński","16","pl POL","AM,FW","23-142","90","22","1","8","12","3","0","22","1","0","0.0","1","100.0","8","47","17","0","0","0","0","3","10","0","Köln","Bundesliga","2025-2026","Saturday October 25, 2025, 18:30 (venue time) 17:30 (local time)","Dortmund","Köln","https://fbref.com/en/matches/eeacfafc/Dortmund-Koln-October-25-2025-Bundesliga","8"
"Marius Bülter","30","de GER","AM","32-210","45","15","0","1","11","3","1","15","1","0","0.0","1","100.0","11","43","29","1","0","0","5","0","12","0","Köln","Bundesliga","2025-2026","Saturday October 25, 2025, 18:30 (venue time) 17:30 (local time)","Dortmund","Köln","https://fbref.com/en/matches/eeacfafc/Dortmund-Koln-October-25-2025-Bundesliga","8"
"Tom Krauß","5","de GER","CM","24-125","45","17","3","5","9","3","0","17","1","1","100.0","0","0.0","5","12","5","0","0","0","1","0","8","0","Köln","Bundesliga","2025-2026","Saturday October 25, 2025, 18:30 (venue time) 17:30 (local time)","Dortmund","Köln","https://fbref.com/en/matches/eeacfafc/Dortmund-Koln-October-25-2025-Bundesliga","8"
"Denis Huseinbasic","8","ba BIH","CM","24-114","71","23","1","10","13","1","0","23","1","0","0.0","0","0.0","15","89","27","0","0","0","0","0","18","0","Köln","Bundesliga","2025-2026","Saturday October 25, 2025, 18:30 (venue time) 17:30 (local time)","Dortmund","Köln","https://fbref.com/en/matches/eeacfafc/Dortmund-Koln-October-25-2025-Bundesliga","8"
"Ragnar Ache","9","de GER","FW","27-089","19","9","2","2","5","2","0","9","0","0","","0","","3","1","0","0","0","0","2","0","6","1","Köln","Bundesliga","2025-2026","Saturday October 25, 2025, 18:30 (venue time) 17:30 (local time)","Dortmund","Köln","https://fbref.com/en/matches/eeacfafc/Dortmund-Koln-October-25-2025-Bundesliga","8"
"Ísak Jóhannesson","18","is ISL","CM","22-216","71","27","2","9","15","3","0","27","0","0","","0","","10","45","21","1","0","0","2","0","15","1","Köln","Bundesliga","2025-2026","Saturday October 25, 2025, 18:30 (venue time) 17:30 (local time)","Dortmund","Köln","https://fbref.com/en/matches/eeacfafc/Dortmund-Koln-October-25-2025-Bundesliga","8"
"Joël Schmied","2","ch SUI","CB","27-032","19","4","2","3","1","0","0","4","0","0","","0","","0","0","0","0","0","0","0","0","1","0","Köln","Bundesliga","2025-2026","Saturday October 25, 2025, 18:30 (venue time) 17:30 (local time)","Dortmund","Köln","https://fbref.com/en/matches/eeacfafc/Dortmund-Koln-October-25-2025-Bundesliga","8"
"Kristoffer Lund","32","us USA","WB","23-164","90","51","6","25","24","3","0","51","1","1","100.0","0","0.0","18","112","53","1","1","0","2","1","20","1","Köln","Bundesliga","2025-2026","Saturday October 25, 2025, 18:30 (venue time) 17:30 (local time)","Dortmund","Köln","https://fbref.com/en/matches/eeacfafc/Dortmund-Koln-October-25-2025-Bundesliga","8"
"Sebastian Sebulonsen","28","no NOR","WB","25-271","90","32","4","15","13","6","0","32","2","1","50.0","1","50.0","9","34","22","0","0","0","2","0","11","1","Köln","Bundesliga","2025-2026","Saturday October 25, 2025, 18:30 (venue time) 17:30 (local time)","Dortmund","Köln","https://fbref.com/en/matches/eeacfafc/Dortmund-Koln-October-25-2025-Bundesliga","8"
"Cenk Özkacar","39","tr TUR","CB","25-019","54","34","5","25","9","0","0","34","0","0","","0","","16","66","41","0","0","0","0","0","21","0","Köln","Bundesliga","2025-2026","Saturday October 25, 2025, 18:30 (venue time) 17:30 (local time)","Dortmund","Köln","https://fbref.com/en/matches/eeacfafc/Dortmund-Koln-October-25-2025-Bundesliga","8"
"Dominique Heintz","3","de GER","CB","32-071","36","17","2","14","3","0","0","17","0","0","","0","","7","27","19","0","0","0","0","0","10","0","Köln","Bundesliga","2025-2026","Saturday October 25, 2025, 18:30 (venue time) 17:30 (local time)","Dortmund","Köln","https://fbref.com/en/matches/eeacfafc/Dortmund-Koln-October-25-2025-Bundesliga","8"
"Eric Martel","6","de GER","CB,CM","23-179","90","51","20","40","9","2","1","51","0","0","","0","","21","62","21","0","0","0","0","1","24","0","Köln","Bundesliga","2025-2026","Saturday October 25, 2025, 18:30 (venue time) 17:30 (local time)","Dortmund","Köln","https://fbref.com/en/matches/eeacfafc/Dortmund-Koln-October-25-2025-Bundesliga","8"
"Timo Hübers","4","de GER","CB","29-097","90","50","10","29","17","4","1","50","0","0","","0","","15","49","30","0","0","0","0","0","25","1","Köln","Bundesliga","2025-2026","Saturday October 25, 2025, 18:30 (venue time) 17:30 (local time)","Dortmund","Köln","https://fbref.com/en/matches/eeacfafc/Dortmund-Koln-October-25-2025-Bundesliga","8"
"Marvin Schwäbe","1","de GER","GK","30-183","90","63","56","62","1","0","0","63","0","0","","0","","29","169","116","0","0","0","0","0","25","0","Köln","Bundesliga","2025-2026","Saturday October 25, 2025, 18:30 (venue time) 17:30 (local time)","Dortmund","Köln","https://fbref.com/en/matches/eeacfafc/Dortmund-Koln-October-25-2025-Bundesliga","8"
