"player","shirtnumber","nationality","position","age","minutes","touches","touches_def_pen_area","touches_def_3rd","touches_mid_3rd","touches_att_3rd","touches_att_pen_area","touches_live_ball","take_ons","take_ons_won","take_ons_won_pct","take_ons_tackled","take_ons_tackled_pct","carries","carries_distance","carries_progressive_distance","progressive_carries","carries_into_final_third","carries_into_penalty_area","miscontrols","dispossessed","passes_received","progressive_passes_received","team","league","season","match_date","home_team","away_team","match_url","gameweek"
"Maximilian Arnold","27","de GER","DM,CM","31-109","90","54","2","13","26","16","0","54","0","0","","0","","30","61","25","0","1","0","0","0","38","1","Wolfsburg","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Wolfsburg","Köln","https://fbref.com/en/matches/a7819671/Wolfsburg-Koln-September-13-2025-Bundesliga","3"
"Joakim Mæhle","21","dk DEN","LB","28-116","90","77","2","26","23","28","5","77","1","0","0.0","1","100.0","45","300","191","5","2","0","1","3","51","7","Wolfsburg","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Wolfsburg","Köln","https://fbref.com/en/matches/a7819671/Wolfsburg-Koln-September-13-2025-Bundesliga","3"
"Konstantinos Koulierakis","4","gr GRE","CB","21-289","90","74","15","47","22","5","0","74","0","0","","0","","37","171","83","1","1","0","0","0","48","0","Wolfsburg","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Wolfsburg","Köln","https://fbref.com/en/matches/a7819671/Wolfsburg-Koln-September-13-2025-Bundesliga","3"
"Moritz Jenz","15","de GER","CB","26-136","90","64","7","36","28","0","0","64","0","0","","0","","50","176","102","0","0","0","0","0","50","0","Wolfsburg","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Wolfsburg","Köln","https://fbref.com/en/matches/a7819671/Wolfsburg-Koln-September-13-2025-Bundesliga","3"
"Kilian Fischer","2","de GER","RB","24-336","90","79","2","34","33","12","0","79","0","0","","0","","42","135","83","0","0","0","2","1","55","2","Wolfsburg","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Wolfsburg","Köln","https://fbref.com/en/matches/a7819671/Wolfsburg-Koln-September-13-2025-Bundesliga","3"
"Kamil Grabara","1","pl POL","GK","26-248","90","34","28","34","0","0","0","34","0","0","","0","","20","119","78","0","0","0","0","0","16","0","Wolfsburg","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Wolfsburg","Köln","https://fbref.com/en/matches/a7819671/Wolfsburg-Koln-September-13-2025-Bundesliga","3"
"Marius Bülter","30","de GER","FW,RW","32-168","90","28","0","4","10","14","2","28","0","0","","0","","19","115","71","3","2","1","0","1","22","8","Köln","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Wolfsburg","Köln","https://fbref.com/en/matches/a7819671/Wolfsburg-Koln-September-13-2025-Bundesliga","3"
"Luca Waldschmidt","7","de GER","FW","29-117","45","14","0","2","5","8","4","14","0","0","","0","","7","44","27","2","1","1","1","0","8","2","Köln","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Wolfsburg","Köln","https://fbref.com/en/matches/a7819671/Wolfsburg-Koln-September-13-2025-Bundesliga","3"
"Ísak Jóhannesson","18","is ISL","CM,RM","22-174","45","28","0","2","19","7","1","28","0","0","","0","","19","148","53","0","1","0","3","0","19","1","Köln","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Wolfsburg","Köln","https://fbref.com/en/matches/a7819671/Wolfsburg-Koln-September-13-2025-Bundesliga","3"
"Jakub Kamiński","16","pl POL","CM,RB","23-100","90","35","2","6","17","12","3","35","2","1","50.0","1","50.0","19","135","72","4","3","1","1","1","18","4","Köln","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Wolfsburg","Köln","https://fbref.com/en/matches/a7819671/Wolfsburg-Koln-September-13-2025-Bundesliga","3"
"Eric Martel","6","de GER","CM","23-137","90","47","3","9","27","12","1","47","0","0","","0","","21","51","15","0","1","0","1","2","27","0","Köln","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Wolfsburg","Köln","https://fbref.com/en/matches/a7819671/Wolfsburg-Koln-September-13-2025-Bundesliga","3"
"Jan Thielmann","29","de GER","CM,FW","23-110","63","19","1","6","6","8","4","19","2","1","50.0","1","50.0","14","146","89","3","4","1","0","1","12","3","Köln","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Wolfsburg","Köln","https://fbref.com/en/matches/a7819671/Wolfsburg-Koln-September-13-2025-Bundesliga","3"
"Alessio Castro-Montes","17","be BEL","LB,FW","28-119","27","27","0","1","10","16","0","27","0","0","","0","","15","61","14","0","0","0","0","2","17","3","Köln","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Wolfsburg","Köln","https://fbref.com/en/matches/a7819671/Wolfsburg-Koln-September-13-2025-Bundesliga","3"
"Kristoffer Lund","32","us USA","LB","23-122","77","32","2","8","20","4","0","32","1","1","100.0","0","0.0","17","57","34","0","0","0","0","0","20","0","Köln","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Wolfsburg","Köln","https://fbref.com/en/matches/a7819671/Wolfsburg-Koln-September-13-2025-Bundesliga","3"
"Ragnar Ache","9","de GER","FW","27-047","13","5","0","0","3","2","1","5","0","0","","0","","1","2","2","0","0","0","0","0","5","0","Köln","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Wolfsburg","Köln","https://fbref.com/en/matches/a7819671/Wolfsburg-Koln-September-13-2025-Bundesliga","3"
"Timo Hübers","4","de GER","CB","29-055","90","57","7","26","28","3","1","57","0","0","","0","","32","130","66","0","1","0","0","0","40","0","Köln","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Wolfsburg","Köln","https://fbref.com/en/matches/a7819671/Wolfsburg-Koln-September-13-2025-Bundesliga","3"
"Rav van den Berg","33","nl NED","CB","21-068","70","34","5","14","19","1","0","34","0","0","","0","","19","86","49","1","0","0","0","0","27","0","Köln","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Wolfsburg","Köln","https://fbref.com/en/matches/a7819671/Wolfsburg-Koln-September-13-2025-Bundesliga","3"
"Florian Kainz","11","at AUT","LM,CB","32-324","20","26","0","2","13","12","0","26","0","0","","0","","14","47","27","0","0","0","1","0","17","1","Köln","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Wolfsburg","Köln","https://fbref.com/en/matches/a7819671/Wolfsburg-Koln-September-13-2025-Bundesliga","3"
"Joël Schmied","2","ch SUI","CB","26-355","90","42","4","16","21","5","1","42","0","0","","0","","29","121","49","0","1","0","0","0","27","0","Köln","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Wolfsburg","Köln","https://fbref.com/en/matches/a7819671/Wolfsburg-Koln-September-13-2025-Bundesliga","3"
"Sebastian Sebulonsen","28","no NOR","RB","25-229","63","37","1","10","11","16","2","37","1","0","0.0","1","100.0","14","49","27","2","0","2","2","0","17","0","Köln","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Wolfsburg","Köln","https://fbref.com/en/matches/a7819671/Wolfsburg-Koln-September-13-2025-Bundesliga","3"
"Said El Mala","13","de GER","LW,RB","19-018","27","17","0","0","0","17","3","17","4","2","50.0","2","50.0","14","107","51","1","3","1","0","1","14","4","Köln","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Wolfsburg","Köln","https://fbref.com/en/matches/a7819671/Wolfsburg-Koln-September-13-2025-Bundesliga","3"
"Marvin Schwäbe","1","de GER","GK","30-141","90","42","29","40","2","0","0","42","0","0","","0","","21","64","51","0","0","0","0","0","22","0","Köln","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Wolfsburg","Köln","https://fbref.com/en/matches/a7819671/Wolfsburg-Koln-September-13-2025-Bundesliga","3"
"Andrej Ilic","23","rs SRB","FW","25-163","90","25","0","2","10","13","6","25","0","0","","0","","15","76","7","2","0","0","2","2","17","7","Union Berlin","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Hoffenheim","https://fbref.com/en/matches/09242157/Union-Berlin-Hoffenheim-September-13-2025-Bundesliga","3"
"Ilyas Ansah","10","de GER","AM","20-309","72","28","0","3","8","19","5","28","6","3","50.0","3","50.0","21","152","78","3","3","2","6","2","20","6","Union Berlin","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Hoffenheim","https://fbref.com/en/matches/09242157/Union-Berlin-Hoffenheim-September-13-2025-Bundesliga","3"
"Jeong Woo-yeong","11","kr KOR","AM","25-358","18","17","0","2","9","6","2","17","1","1","100.0","0","0.0","11","74","17","0","1","1","3","0","11","1","Union Berlin","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Hoffenheim","https://fbref.com/en/matches/09242157/Union-Berlin-Hoffenheim-September-13-2025-Bundesliga","3"
"Oliver Burke","7","sct SCO","AM","28-159","72","33","0","2","17","16","6","33","5","3","60.0","2","40.0","14","115","74","3","1","1","2","2","14","2","Union Berlin","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Hoffenheim","https://fbref.com/en/matches/09242157/Union-Berlin-Hoffenheim-September-13-2025-Bundesliga","3"
"Tim Skarke","21","de GER","AM","29-006","18","10","0","0","5","6","2","10","1","1","100.0","0","0.0","7","23","17","1","1","0","1","0","6","3","Union Berlin","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Hoffenheim","https://fbref.com/en/matches/09242157/Union-Berlin-Hoffenheim-September-13-2025-Bundesliga","3"
"Janik Haberer","19","de GER","CM","31-164","67","39","0","10","21","8","0","39","1","0","0.0","1","100.0","18","53","17","0","0","0","1","1","18","1","Union Berlin","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Hoffenheim","https://fbref.com/en/matches/09242157/Union-Berlin-Hoffenheim-September-13-2025-Bundesliga","3"
"Alex Král","33","cz CZE","CM","27-117","23","13","0","1","10","2","0","13","3","1","33.3","2","66.7","9","75","24","0","0","0","0","1","7","1","Union Berlin","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Hoffenheim","https://fbref.com/en/matches/09242157/Union-Berlin-Hoffenheim-September-13-2025-Bundesliga","3"
"Rani Khedira","8","de GER","CM","31-229","72","26","4","9","13","5","0","26","1","0","0.0","1","100.0","11","34","21","0","1","0","1","1","10","1","Union Berlin","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Hoffenheim","https://fbref.com/en/matches/09242157/Union-Berlin-Hoffenheim-September-13-2025-Bundesliga","3"
"Aljoscha Kemlein","6","de GER","CM","21-042","18","17","0","3","10","4","0","17","1","0","0.0","1","100.0","10","44","19","0","0","0","0","0","11","0","Union Berlin","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Hoffenheim","https://fbref.com/en/matches/09242157/Union-Berlin-Hoffenheim-September-13-2025-Bundesliga","3"
"Robert Skov","24","dk DEN","WB","29-116","85","48","2","11","21","16","1","48","1","1","100.0","0","0.0","25","143","69","4","2","0","1","1","19","0","Union Berlin","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Hoffenheim","https://fbref.com/en/matches/09242157/Union-Berlin-Hoffenheim-September-13-2025-Bundesliga","3"
"Derrick Köhn","39","gh GHA","WB","26-221","5","12","0","4","6","2","0","12","0","0","","0","","8","34","23","0","0","0","0","0","8","1","Union Berlin","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Hoffenheim","https://fbref.com/en/matches/09242157/Union-Berlin-Hoffenheim-September-13-2025-Bundesliga","3"
"Christopher Trimmel","28","at AUT","WB","38-201","90","64","3","18","22","24","0","64","0","0","","0","","22","116","70","1","0","0","0","0","20","2","Union Berlin","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Hoffenheim","https://fbref.com/en/matches/09242157/Union-Berlin-Hoffenheim-September-13-2025-Bundesliga","3"
"Tom Rothe","15","de GER","CB","20-319","81","48","4","18","25","5","2","48","0","0","","0","","24","152","67","1","1","0","0","0","22","1","Union Berlin","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Hoffenheim","https://fbref.com/en/matches/09242157/Union-Berlin-Hoffenheim-September-13-2025-Bundesliga","3"
"Leopold Querfeld","14","at AUT","CB","21-267","90","58","3","28","28","2","1","58","0","0","","0","","33","161","102","0","0","0","1","0","31","0","Union Berlin","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Hoffenheim","https://fbref.com/en/matches/09242157/Union-Berlin-Hoffenheim-September-13-2025-Bundesliga","3"
"Danilho Doekhi","5","nl NED","CB","27-075","90","60","5","18","34","8","5","60","0","0","","0","","34","128","80","0","0","0","2","1","33","0","Union Berlin","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Hoffenheim","https://fbref.com/en/matches/09242157/Union-Berlin-Hoffenheim-September-13-2025-Bundesliga","3"
"Frederik Rønnow","1","dk DEN","GK","33-040","90","25","16","24","1","0","0","25","0","0","","0","","13","86","48","0","0","0","0","0","10","0","Union Berlin","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Hoffenheim","https://fbref.com/en/matches/09242157/Union-Berlin-Hoffenheim-September-13-2025-Bundesliga","3"
"Fisnik Asllani","11","xk KVX","FW,RW","23-036","65","31","0","6","12","13","6","31","2","1","50.0","1","50.0","11","31","10","0","1","0","3","2","17","3","Hoffenheim","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Hoffenheim","https://fbref.com/en/matches/09242157/Union-Berlin-Hoffenheim-September-13-2025-Bundesliga","3"
"Max Moerstedt","33","de GER","RW,FW","19-241","25","11","1","1","6","4","2","11","0","0","","0","","4","30","8","1","0","1","1","0","9","3","Hoffenheim","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Hoffenheim","https://fbref.com/en/matches/09242157/Union-Berlin-Hoffenheim-September-13-2025-Bundesliga","3"
"Bazoumana Touré","29","ci CIV","LW","19-195","77","33","0","6","17","14","3","33","4","2","50.0","2","50.0","20","234","167","7","3","2","4","1","18","4","Hoffenheim","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Hoffenheim","https://fbref.com/en/matches/09242157/Union-Berlin-Hoffenheim-September-13-2025-Bundesliga","3"
"Alexander Prass","22","at AUT","LW","24-110","13","12","0","0","4","8","0","12","1","1","100.0","0","0.0","5","75","62","2","2","0","0","0","9","2","Hoffenheim","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Hoffenheim","https://fbref.com/en/matches/09242157/Union-Berlin-Hoffenheim-September-13-2025-Bundesliga","3"
"Tim Lemperle","19","de GER","RW,FW","23-220","85","32","3","4","15","13","3","31","0","0","","0","","11","73","45","3","0","0","1","0","20","9","Hoffenheim","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Hoffenheim","https://fbref.com/en/matches/09242157/Union-Berlin-Hoffenheim-September-13-2025-Bundesliga","3"
"Muhammed Damar","10","de GER","RW","21-157","5","13","0","2","8","3","0","13","1","0","0.0","1","100.0","7","32","2","0","0","0","1","0","10","2","Hoffenheim","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Hoffenheim","https://fbref.com/en/matches/09242157/Union-Berlin-Hoffenheim-September-13-2025-Bundesliga","3"
"Andrej Kramarić","27","hr CRO","AM","34-086","65","48","0","3","29","16","3","47","0","0","","0","","17","110","83","5","3","1","1","0","31","8","Hoffenheim","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Hoffenheim","https://fbref.com/en/matches/09242157/Union-Berlin-Hoffenheim-September-13-2025-Bundesliga","3"
"Grischa Prömel","6","de GER","AM,LM","30-247","25","19","0","6","11","3","0","19","3","1","33.3","2","66.7","9","78","31","1","0","0","0","1","12","0","Hoffenheim","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Hoffenheim","https://fbref.com/en/matches/09242157/Union-Berlin-Hoffenheim-September-13-2025-Bundesliga","3"
"Wouter Burger","18","nl NED","DM,RM","24-209","90","71","2","14","48","9","3","71","0","0","","0","","21","96","43","1","0","0","2","2","41","1","Hoffenheim","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Hoffenheim","https://fbref.com/en/matches/09242157/Union-Berlin-Hoffenheim-September-13-2025-Bundesliga","3"
"Leon Avdullahu","7","xk KVX","DM,CM","21-202","90","62","2","13","42","7","1","62","0","0","","0","","22","140","76","2","1","1","1","0","40","2","Hoffenheim","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Hoffenheim","https://fbref.com/en/matches/09242157/Union-Berlin-Hoffenheim-September-13-2025-Bundesliga","3"
"Bernardo","13","br BRA","LB","30-122","90","84","11","35","44","5","0","84","0","0","","0","","21","123","64","2","0","0","2","1","39","1","Hoffenheim","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Hoffenheim","https://fbref.com/en/matches/09242157/Union-Berlin-Hoffenheim-September-13-2025-Bundesliga","3"
"Albian Hajdari","21","xk KVX","CB","22-118","76","62","7","27","35","1","1","62","1","1","100.0","0","0.0","25","153","74","0","0","0","0","0","37","0","Hoffenheim","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Hoffenheim","https://fbref.com/en/matches/09242157/Union-Berlin-Hoffenheim-September-13-2025-Bundesliga","3"
"Arthur Chaves","35","br BRA","CB","24-227","14","17","3","12","5","0","0","17","0","0","","0","","4","11","3","0","0","0","0","0","8","0","Hoffenheim","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Hoffenheim","https://fbref.com/en/matches/09242157/Union-Berlin-Hoffenheim-September-13-2025-Bundesliga","3"
"Robin Hranáč","2","cz CZE","CB","25-227","90","60","8","28","30","3","0","60","0","0","","0","","20","97","42","0","1","0","1","0","32","0","Hoffenheim","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Hoffenheim","https://fbref.com/en/matches/09242157/Union-Berlin-Hoffenheim-September-13-2025-Bundesliga","3"
"Vladimír Coufal","34","cz CZE","RB","33-022","90","77","7","23","35","19","0","77","2","1","50.0","1","50.0","23","185","126","3","2","0","3","1","40","3","Hoffenheim","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Hoffenheim","https://fbref.com/en/matches/09242157/Union-Berlin-Hoffenheim-September-13-2025-Bundesliga","3"
"Oliver Baumann","1","de GER","GK","35-103","90","39","35","39","0","0","0","39","0","0","","0","","18","108","63","0","0","0","0","0","15","0","Hoffenheim","Bundesliga","2025-2026","Saturday September 13, 2025, 15:30 (venue time) 14:30 (local time)","Union Berlin","Hoffenheim","https://fbref.com/en/matches/09242157/Union-Berlin-Hoffenheim-September-13-2025-Bundesliga","3"
"Harry Kane","9","eng ENG","FW,AM","32-047","63","34","2","3","14","18","6","33","0","0","","0","","21","108","65","1","2","0","1","0","26","5","Bayern Munich","Bundesliga","2025-2026","Saturday September 13, 2025, 18:30 (venue time) 17:30 (local time)","Bayern Munich","Hamburger SV","https://fbref.com/en/matches/91e6a499/Bayern-Munich-Hamburger-SV-September-13-2025-Bundesliga","3"
"Lennart Karl","42","de GER","RW","17-203","27","34","0","1","9","24","5","34","5","3","60.0","1","20.0","26","120","56","1","0","1","2","0","31","8","Bayern Munich","Bundesliga","2025-2026","Saturday September 13, 2025, 18:30 (venue time) 17:30 (local time)","Bayern Munich","Hamburger SV","https://fbref.com/en/matches/91e6a499/Bayern-Munich-Hamburger-SV-September-13-2025-Bundesliga","3"
"Luis Díaz","14","co COL","LW","28-243","75","41","0","1","16","24","2","41","2","1","50.0","0","0.0","26","111","57","1","0","1","1","0","33","8","Bayern Munich","Bundesliga","2025-2026","Saturday September 13, 2025, 18:30 (venue time) 17:30 (local time)","Bayern Munich","Hamburger SV","https://fbref.com/en/matches/91e6a499/Bayern-Munich-Hamburger-SV-September-13-2025-Bundesliga","3"
"Sacha Boey","23","fr FRA","RB","25-000","15","15","0","2","1","12","4","15","0","0","","0","","10","27","11","1","0","1","0","0","13","4","Bayern Munich","Bundesliga","2025-2026","Saturday September 13, 2025, 18:30 (venue time) 17:30 (local time)","Bayern Munich","Hamburger SV","https://fbref.com/en/matches/91e6a499/Bayern-Munich-Hamburger-SV-September-13-2025-Bundesliga","3"
"Michael Olise","17","fr FRA","RW,AM","23-275","90","79","0","3","20","57","6","79","5","3","60.0","1","20.0","48","211","137","3","0","2","2","0","65","8","Bayern Munich","Bundesliga","2025-2026","Saturday September 13, 2025, 18:30 (venue time) 17:30 (local time)","Bayern Munich","Hamburger SV","https://fbref.com/en/matches/91e6a499/Bayern-Munich-Hamburger-SV-September-13-2025-Bundesliga","3"
"Serge Gnabry","7","de GER","AM","30-061","45","38","0","1","21","17","2","38","1","1","100.0","0","0.0","24","107","65","0","1","0","0","2","34","3","Bayern Munich","Bundesliga","2025-2026","Saturday September 13, 2025, 18:30 (venue time) 17:30 (local time)","Bayern Munich","Hamburger SV","https://fbref.com/en/matches/91e6a499/Bayern-Munich-Hamburger-SV-September-13-2025-Bundesliga","3"
"Nicolas Jackson","11","sn SEN","FW","24-085","45","25","0","0","6","19","6","25","1","0","0.0","1","100.0","10","50","25","2","0","1","3","0","20","7","Bayern Munich","Bundesliga","2025-2026","Saturday September 13, 2025, 18:30 (venue time) 17:30 (local time)","Bayern Munich","Hamburger SV","https://fbref.com/en/matches/91e6a499/Bayern-Munich-Hamburger-SV-September-13-2025-Bundesliga","3"
"Aleksandar Pavlovic","45","de GER","DM","21-133","90","120","2","11","84","26","1","120","0","0","","0","","73","264","131","0","4","0","0","2","109","2","Bayern Munich","Bundesliga","2025-2026","Saturday September 13, 2025, 18:30 (venue time) 17:30 (local time)","Bayern Munich","Hamburger SV","https://fbref.com/en/matches/91e6a499/Bayern-Munich-Hamburger-SV-September-13-2025-Bundesliga","3"
"Joshua Kimmich","6","de GER","DM","30-217","90","150","1","15","98","39","5","150","1","0","0.0","1","100.0","100","376","193","1","0","0","1","0","129","3","Bayern Munich","Bundesliga","2025-2026","Saturday September 13, 2025, 18:30 (venue time) 17:30 (local time)","Bayern Munich","Hamburger SV","https://fbref.com/en/matches/91e6a499/Bayern-Munich-Hamburger-SV-September-13-2025-Bundesliga","3"
"Josip Stanišić","44","hr CRO","CB,LB","25-164","90","72","9","19","41","12","1","72","0","0","","0","","45","192","101","1","2","0","1","0","55","2","Bayern Munich","Bundesliga","2025-2026","Saturday September 13, 2025, 18:30 (venue time) 17:30 (local time)","Bayern Munich","Hamburger SV","https://fbref.com/en/matches/91e6a499/Bayern-Munich-Hamburger-SV-September-13-2025-Bundesliga","3"
"Jonathan Tah","4","de GER","CB","29-214","90","92","7","24","60","8","2","92","0","0","","0","","59","325","227","1","1","0","0","0","76","0","Bayern Munich","Bundesliga","2025-2026","Saturday September 13, 2025, 18:30 (venue time) 17:30 (local time)","Bayern Munich","Hamburger SV","https://fbref.com/en/matches/91e6a499/Bayern-Munich-Hamburger-SV-September-13-2025-Bundesliga","3"
"Dayot Upamecano","2","fr FRA","CB","26-321","45","46","4","10","31","5","0","46","1","0","0.0","1","100.0","32","147","87","0","1","0","0","0","36","0","Bayern Munich","Bundesliga","2025-2026","Saturday September 13, 2025, 18:30 (venue time) 17:30 (local time)","Bayern Munich","Hamburger SV","https://fbref.com/en/matches/91e6a499/Bayern-Munich-Hamburger-SV-September-13-2025-Bundesliga","3"
"Raphaël Guerreiro","22","pt POR","LB","31-265","17","13","0","1","7","5","0","13","0","0","","0","","9","24","11","0","0","0","0","0","12","1","Bayern Munich","Bundesliga","2025-2026","Saturday September 13, 2025, 18:30 (venue time) 17:30 (local time)","Bayern Munich","Hamburger SV","https://fbref.com/en/matches/91e6a499/Bayern-Munich-Hamburger-SV-September-13-2025-Bundesliga","3"
"Tom Bischof","20","de GER","LB","20-077","28","35","0","6","17","13","1","35","0","0","","0","","19","73","28","1","0","0","0","0","27","2","Bayern Munich","Bundesliga","2025-2026","Saturday September 13, 2025, 18:30 (venue time) 17:30 (local time)","Bayern Munich","Hamburger SV","https://fbref.com/en/matches/91e6a499/Bayern-Munich-Hamburger-SV-September-13-2025-Bundesliga","3"
"Konrad Laimer","27","at AUT","RB,LW","28-109","90","76","1","6","30","40","4","76","1","1","100.0","0","0.0","45","185","114","2","4","0","2","1","56","9","Bayern Munich","Bundesliga","2025-2026","Saturday September 13, 2025, 18:30 (venue time) 17:30 (local time)","Bayern Munich","Hamburger SV","https://fbref.com/en/matches/91e6a499/Bayern-Munich-Hamburger-SV-September-13-2025-Bundesliga","3"
"Manuel Neuer","1","de GER","GK","39-170","90","28","21","27","1","0","0","28","0","0","","0","","16","74","56","0","0","0","0","0","12","0","Bayern Munich","Bundesliga","2025-2026","Saturday September 13, 2025, 18:30 (venue time) 17:30 (local time)","Bayern Munich","Hamburger SV","https://fbref.com/en/matches/91e6a499/Bayern-Munich-Hamburger-SV-September-13-2025-Bundesliga","3"
"Ransford Königsdörffer","11","gh GHA","FW","24-000","75","15","0","0","9","6","1","15","0","0","","0","","8","67","39","2","0","1","2","0","11","4","Hamburger SV","Bundesliga","2025-2026","Saturday September 13, 2025, 18:30 (venue time) 17:30 (local time)","Bayern Munich","Hamburger SV","https://fbref.com/en/matches/91e6a499/Bayern-Munich-Hamburger-SV-September-13-2025-Bundesliga","3"
"Robert Glatzel","9","de GER","FW","31-248","15","3","0","0","1","2","2","3","0","0","","0","","2","12","0","0","0","0","1","1","4","0","Hamburger SV","Bundesliga","2025-2026","Saturday September 13, 2025, 18:30 (venue time) 17:30 (local time)","Bayern Munich","Hamburger SV","https://fbref.com/en/matches/91e6a499/Bayern-Munich-Hamburger-SV-September-13-2025-Bundesliga","3"
"Alexander Røssing-Lelesiit","38","no NOR","LM","18-236","45","19","1","5","8","6","1","19","4","2","50.0","2","50.0","12","83","42","1","1","0","2","1","14","6","Hamburger SV","Bundesliga","2025-2026","Saturday September 13, 2025, 18:30 (venue time) 17:30 (local time)","Bayern Munich","Hamburger SV","https://fbref.com/en/matches/91e6a499/Bayern-Munich-Hamburger-SV-September-13-2025-Bundesliga","3"
